,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vCH,vSI,vSL,vKC,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,wFA/C,wFS/C,vFA,vFS,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba,SV_slg,SV_whiff
0,2024-05-04,745750,Home Run,home_run,False,682985,657376,Riley Greene,Clarke Schmidt,0,24417646-0457-4a02-9f3d-fad24a6daf9c,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-04,745750,Lineout,field_out,True,592192,657376,Mark Canha,Clarke Schmidt,0,87cc3f24-b173-4ba6-93bc-b0c4aed9f1c0,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-04,745750,Strikeout,strikeout,True,672761,657376,Wenceel Pérez,Clarke Schmidt,0,fccca22a-1ea3-41b4-b0e7-c499d0816828,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-04,745750,Hit By Pitch,hit_by_pitch,False,681481,657376,Kerry Carpenter,Clarke Schmidt,0,7ea6850d-acca-4732-9444-aedeed6537dc,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-04,745750,Strikeout,strikeout,True,663837,657376,Matt Vierling,Clarke Schmidt,0,34180e84-7259-47eb-8d56-446c66f7d63c,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-05-04,745750,Groundout,field_out,True,683011,663554,Anthony Volpe,Casey Mize,0,af5bbfba-b242-4e81-94f8-dd0c00372c01,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,,,,0.076,,0.282,0.077,,,-0.36,0.58,-2.77,,,,95.6,85.7,79.6,,,,0.239,0.366,0.189,0.345,0.414,0.111,0.286,0.571,0.172,,,,108.0,106.0,104.0,112.0,102.0,104.0,0.393,0.172,-0.14,-1.78,95.6,85.7,0.292,0.401,0.201,0.323,0.452,0.321,,,,,,,,,
6,2024-05-04,745750,Groundout,field_out,True,665742,663554,Juan Soto,Casey Mize,0,5b9e6d4d-d1ed-4d09-86e0-abc09e5984df,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,,,,0.076,,0.282,0.077,,,-0.36,0.58,-2.77,,,,95.6,85.7,79.6,,,,0.239,0.366,0.189,0.345,0.414,0.111,0.286,0.571,0.172,,,,108.0,106.0,104.0,112.0,102.0,104.0,0.393,0.172,-0.14,-1.78,95.6,85.7,0.292,0.401,0.201,0.323,0.452,0.321,,,,,,,,,
7,2024-05-04,745750,Single,single,False,592450,663554,Aaron Judge,Casey Mize,0,9b734cd2-5536-47b9-881d-657e413c5785,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,,,,0.076,,0.282,0.077,,,-0.36,0.58,-2.77,,,,95.6,85.7,79.6,,,,0.239,0.366,0.189,0.345,0.414,0.111,0.286,0.571,0.172,,,,108.0,106.0,104.0,112.0,102.0,104.0,0.393,0.172,-0.14,-1.78,95.6,85.7,0.292,0.401,0.201,0.323,0.452,0.321,,,,,,,,,
8,2024-05-04,745750,Single,single,False,657077,663554,Alex Verdugo,Casey Mize,1,82c5ec36-d7a6-421d-91db-3ea3d7d58b22,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,,,,0.076,,0.282,0.077,,,-0.36,0.58,-2.77,,,,95.6,85.7,79.6,,,,0.239,0.366,0.189,0.345,0.414,0.111,0.286,0.571,0.172,,,,108.0,106.0,104.0,112.0,102.0,104.0,0.393,0.172,-0.14,-1.78,95.6,85.7,0.292,0.401,0.201,0.323,0.452,0.321,,,,,,,,,
9,2024-05-04,745750,Single,single,False,519317,663554,Giancarlo Stanton,Casey Mize,1,79b2cd1f-e9d3-4fae-8ae0-21c7e80c6262,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,,,,0.076,,0.282,0.077,,,-0.36,0.58,-2.77,,,,95.6,85.7,79.6,,,,0.239,0.366,0.189,0.345,0.414,0.111,0.286,0.571,0.172,,,,108.0,106.0,104.0,112.0,102.0,104.0,0.393,0.172,-0.14,-1.78,95.6,85.7,0.292,0.401,0.201,0.323,0.452,0.321,,,,,,,,,
10,2024-05-04,745750,Flyout,field_out,True,519203,663554,Anthony Rizzo,Casey Mize,0,c4f34daa-f13e-4fdf-bea7-e7e86fe28e03,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,,,,0.076,,0.282,0.077,,,-0.36,0.58,-2.77,,,,95.6,85.7,79.6,,,,0.239,0.366,0.189,0.345,0.414,0.111,0.286,0.571,0.172,,,,108.0,106.0,104.0,112.0,102.0,104.0,0.393,0.172,-0.14,-1.78,95.6,85.7,0.292,0.401,0.201,0.323,0.452,0.321,,,,,,,,,
11,2024-05-04,745750,Flyout,field_out,True,690993,657376,Colt Keith,Clarke Schmidt,0,1f1b7904-2517-48eb-ad87-c1b67f6ea797,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-04,745750,Strikeout,strikeout,True,679529,657376,Spencer Torkelson,Clarke Schmidt,0,ee53fc39-465c-4b1e-8f40-9d8391e6749b,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-04,745750,Groundout,field_out,True,656716,657376,Zach McKinstry,Clarke Schmidt,0,d5401c72-03a1-4748-a19a-f89b6902b19b,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-04,745750,Strikeout,strikeout,True,650402,663554,Gleyber Torres,Casey Mize,0,ace446ce-f8ea-4d36-986d-d7ed0f2a8e3c,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,,,,0.076,,0.282,0.077,,,-0.36,0.58,-2.77,,,,95.6,85.7,79.6,,,,0.239,0.366,0.189,0.345,0.414,0.111,0.286,0.571,0.172,,,,108.0,106.0,104.0,112.0,102.0,104.0,0.393,0.172,-0.14,-1.78,95.6,85.7,0.292,0.401,0.201,0.323,0.452,0.321,,,,,,,,,
15,2024-05-04,745750,Groundout,field_out,True,624431,663554,Jose Trevino,Casey Mize,0,13578e60-8fb4-488b-a907-97b108a7b196,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,,,,0.076,,0.282,0.077,,,-0.36,0.58,-2.77,,,,95.6,85.7,79.6,,,,0.239,0.366,0.189,0.345,0.414,0.111,0.286,0.571,0.172,,,,108.0,106.0,104.0,112.0,102.0,104.0,0.393,0.172,-0.14,-1.78,95.6,85.7,0.292,0.401,0.201,0.323,0.452,0.321,,,,,,,,,
16,2024-05-04,745750,Strikeout,strikeout,True,665828,663554,Oswaldo Cabrera,Casey Mize,0,14df9958-4a89-4fcb-a611-047f62d08b9a,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,,,,0.076,,0.282,0.077,,,-0.36,0.58,-2.77,,,,95.6,85.7,79.6,,,,0.239,0.366,0.189,0.345,0.414,0.111,0.286,0.571,0.172,,,,108.0,106.0,104.0,112.0,102.0,104.0,0.393,0.172,-0.14,-1.78,95.6,85.7,0.292,0.401,0.201,0.323,0.452,0.321,,,,,,,,,
