,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-08-26,746915,Pop Out,field_out,True,543807,677161,George Springer,Zack Kelly,0,f153614d-ddb8-410f-98b2-3c4da94f96be,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,2.58,3.97,52.1,101.0,111.0,105.0,0.746,9.63,3.78,6.02,1.55,1.24,0.216,0.403,0.164,0.269,0.426,122.0,105.0,111.0,106.0,97.0,93.0,131.0,103.0,115.0,82.0,100.0,103.0,0.315,0.207,0.266,0.212,-0.8,1.16,2.07,-0.21,96.5,90.8,83.6,82.3,0.23,0.328,0.222,0.106,0.213,0.354,0.225,0.475,0.198,0.167,0.476,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-26,746915,Strikeout,strikeout,True,694388,677161,Joey Loperfido,Zack Kelly,0,e4d0d943-abff-4fe8-8e80-e30b3efd46bc,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,2.58,3.97,52.1,101.0,111.0,105.0,0.746,9.63,3.78,6.02,1.55,1.24,0.216,0.403,0.164,0.269,0.426,122.0,105.0,111.0,106.0,97.0,93.0,131.0,103.0,115.0,82.0,100.0,103.0,0.315,0.207,0.266,0.212,-0.8,1.16,2.07,-0.21,96.5,90.8,83.6,82.3,0.23,0.328,0.222,0.106,0.213,0.354,0.225,0.475,0.198,0.167,0.476,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-26,746915,Groundout,field_out,True,665489,677161,Vladimir Guerrero Jr.,Zack Kelly,0,8bc85a0c-d8b3-4ef6-be6c-f198fc8517da,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,2.58,3.97,52.1,101.0,111.0,105.0,0.746,9.63,3.78,6.02,1.55,1.24,0.216,0.403,0.164,0.269,0.426,122.0,105.0,111.0,106.0,97.0,93.0,131.0,103.0,115.0,82.0,100.0,103.0,0.315,0.207,0.266,0.212,-0.8,1.16,2.07,-0.21,96.5,90.8,83.6,82.3,0.23,0.328,0.222,0.106,0.213,0.354,0.225,0.475,0.198,0.167,0.476,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-26,746915,Double,double,False,680776,621244,Jarren Duran,José Berríos,0,31b15094-f0f4-48b5-8ae8-2f824851e774,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,83.0,99.0,92.0,,,,82.0,106.0,97.0,0.185,0.032,,0.161,-1.7,-1.18,,1.22,94.2,91.6,84.8,,0.318,0.591,0.2,,,,0.333,0.381,0.087,0.167,0.377,0.253,109.0,102.0,106.0,86.0,103.0,95.0,0.335,0.287,0.68,0.44,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,,,,,,,,,,,,,,,,,,,,,
4,2024-08-26,746915,Strikeout,strikeout,True,677800,621244,Wilyer Abreu,José Berríos,0,93ab9523-ad55-4c4f-bdb3-8901daaba5cb,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,83.0,99.0,92.0,,,,82.0,106.0,97.0,0.185,0.032,,0.161,-1.7,-1.18,,1.22,94.2,91.6,84.8,,0.318,0.591,0.2,,,,0.333,0.381,0.087,0.167,0.377,0.253,109.0,102.0,106.0,86.0,103.0,95.0,0.335,0.287,0.68,0.44,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,,,,,,,,,,,,,,,,,,,,,
5,2024-08-26,746915,Single,single,False,671213,621244,Triston Casas,José Berríos,1,338cf192-c382-492e-9f3c-6a1f90b1412c,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,83.0,99.0,92.0,,,,82.0,106.0,97.0,0.185,0.032,,0.161,-1.7,-1.18,,1.22,94.2,91.6,84.8,,0.318,0.591,0.2,,,,0.333,0.381,0.087,0.167,0.377,0.253,109.0,102.0,106.0,86.0,103.0,95.0,0.335,0.287,0.68,0.44,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,,,,,,,,,,,,,,,,,,,,,
6,2024-08-26,746915,Pop Out,field_out,True,646240,621244,Rafael Devers,José Berríos,0,dce1074c-cb35-43e4-9bd8-64f212ae05c1,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,83.0,99.0,92.0,,,,82.0,106.0,97.0,0.185,0.032,,0.161,-1.7,-1.18,,1.22,94.2,91.6,84.8,,0.318,0.591,0.2,,,,0.333,0.381,0.087,0.167,0.377,0.253,109.0,102.0,106.0,86.0,103.0,95.0,0.335,0.287,0.68,0.44,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,,,,,,,,,,,,,,,,,,,,,
7,2024-08-26,746915,Strikeout,strikeout,True,641933,621244,Tyler O'Neill,José Berríos,0,68669675-675c-489f-bafd-a4cb13fe3386,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,83.0,99.0,92.0,,,,82.0,106.0,97.0,0.185,0.032,,0.161,-1.7,-1.18,,1.22,94.2,91.6,84.8,,0.318,0.591,0.2,,,,0.333,0.381,0.087,0.167,0.377,0.253,109.0,102.0,106.0,86.0,103.0,95.0,0.335,0.287,0.68,0.44,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,,,,,,,,,,,,,,,,,,,,,
8,2024-08-26,746915,Strikeout,strikeout,True,672386,677161,Alejandro Kirk,Zack Kelly,0,9fa2eb8b-d871-4ae8-8cde-1d7f49805dd3,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,2.58,3.97,52.1,101.0,111.0,105.0,0.746,9.63,3.78,6.02,1.55,1.24,0.216,0.403,0.164,0.269,0.426,122.0,105.0,111.0,106.0,97.0,93.0,131.0,103.0,115.0,82.0,100.0,103.0,0.315,0.207,0.266,0.212,-0.8,1.16,2.07,-0.21,96.5,90.8,83.6,82.3,0.23,0.328,0.222,0.106,0.213,0.354,0.225,0.475,0.198,0.167,0.476,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-26,746915,Flyout,field_out,True,680718,677161,Addison Barger,Zack Kelly,0,1a667d0b-b677-4f5a-8d69-d44ef9f5c57b,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,2.58,3.97,52.1,101.0,111.0,105.0,0.746,9.63,3.78,6.02,1.55,1.24,0.216,0.403,0.164,0.269,0.426,122.0,105.0,111.0,106.0,97.0,93.0,131.0,103.0,115.0,82.0,100.0,103.0,0.315,0.207,0.266,0.212,-0.8,1.16,2.07,-0.21,96.5,90.8,83.6,82.3,0.23,0.328,0.222,0.106,0.213,0.354,0.225,0.475,0.198,0.167,0.476,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
