,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-05-28,745818,Strikeout,strikeout,True,621035,656731,Chris Taylor,Tylor Megill,0,346f3052-4dfd-4073-b836-96b09664d384,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,,,,,,,
11,2024-05-28,745818,Groundout,field_out,True,518792,656731,Jason Heyward,Tylor Megill,0,0854813b-9895-4370-875b-024fc1009944,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,,,,,,,
12,2024-05-28,745818,Pop Out,field_out,True,621466,607192,DJ Stewart,Tyler Glasnow,0,d82fda32-b7c5-4685-bef3-c252cc69ad48,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,139.0,99.0,112.0,117.0,102.0,103.0,110.0,105.0,110.0,,,,,,,0.476,,,0.266,0.182,,1.01,,,0.56,2.05,,96.3,,,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,,,,0.104,0.195,0.462,,,,98.0,107.0,109.0,0.076,2.5,96.5,0.129,0.161,0.188,,,,,,
13,2024-05-28,745818,Strikeout,strikeout,True,621438,607192,Tyrone Taylor,Tyler Glasnow,0,5f85b774-c5a6-4328-86ec-1df15b05266b,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,139.0,99.0,112.0,117.0,102.0,103.0,110.0,105.0,110.0,,,,,,,0.476,,,0.266,0.182,,1.01,,,0.56,2.05,,96.3,,,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,,,,0.104,0.195,0.462,,,,98.0,107.0,109.0,0.076,2.5,96.5,0.129,0.161,0.188,,,,,,
14,2024-05-28,745818,Flyout,field_out,True,643446,607192,Jeff McNeil,Tyler Glasnow,0,55da7e1f-7402-4905-bff9-9844aaeae9f1,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,139.0,99.0,112.0,117.0,102.0,103.0,110.0,105.0,110.0,,,,,,,0.476,,,0.266,0.182,,1.01,,,0.56,2.05,,96.3,,,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,,,,0.104,0.195,0.462,,,,98.0,107.0,109.0,0.076,2.5,96.5,0.129,0.161,0.188,,,,,,
15,2024-05-28,745818,Strikeout,strikeout,True,681624,656731,Andy Pages,Tylor Megill,0,e64de1f1-8ba2-4819-93f5-b129b4faed6b,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,,,,,,,
16,2024-05-28,745818,Single,single,False,605141,656731,Mookie Betts,Tylor Megill,0,b67a42f0-efb4-4dc9-b524-6e4b0aeecb9f,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,,,,,,,
17,2024-05-28,745818,Groundout,field_out,True,660271,656731,Shohei Ohtani,Tylor Megill,1,e65cb166-e07a-494e-a58a-c1f4c3bfc2fa,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,,,,,,,
18,2024-05-28,745818,Flyout,field_out,True,518692,656731,Freddie Freeman,Tylor Megill,0,83c3d830-fa12-45c8-a8bd-7c4827292fa9,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,,,,,,,
19,2024-05-28,745818,Walk,walk,False,683146,607192,Brett Baty,Tyler Glasnow,0,e162ade3-fc44-497e-9f24-eb6c0bf1301a,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,139.0,99.0,112.0,117.0,102.0,103.0,110.0,105.0,110.0,,,,,,,0.476,,,0.266,0.182,,1.01,,,0.56,2.05,,96.3,,,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,,,,0.104,0.195,0.462,,,,98.0,107.0,109.0,0.076,2.5,96.5,0.129,0.161,0.188,,,,,,
20,2024-05-28,745818,Forceout,force_out,True,621512,607192,Tomás Nido,Tyler Glasnow,1,28c41833-d86c-43b6-a526-9b3e8ed6fe8b,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,139.0,99.0,112.0,117.0,102.0,103.0,110.0,105.0,110.0,,,,,,,0.476,,,0.266,0.182,,1.01,,,0.56,2.05,,96.3,,,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,,,,0.104,0.195,0.462,,,,98.0,107.0,109.0,0.076,2.5,96.5,0.129,0.161,0.188,,,,,,
21,2024-05-28,745818,Home Run,home_run,False,596019,607192,Francisco Lindor,Tyler Glasnow,1,865d9ad9-7bba-4f3a-a927-4e74f5a241ed,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,139.0,99.0,112.0,117.0,102.0,103.0,110.0,105.0,110.0,,,,,,,0.476,,,0.266,0.182,,1.01,,,0.56,2.05,,96.3,,,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,,,,0.104,0.195,0.462,,,,98.0,107.0,109.0,0.076,2.5,96.5,0.129,0.161,0.188,,,,,,
22,2024-05-28,745818,Single,single,False,624413,607192,Pete Alonso,Tyler Glasnow,0,bee2932f-0df2-4ada-b3fa-ffa3985c066c,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,139.0,99.0,112.0,117.0,102.0,103.0,110.0,105.0,110.0,,,,,,,0.476,,,0.266,0.182,,1.01,,,0.56,2.05,,96.3,,,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,,,,0.104,0.195,0.462,,,,98.0,107.0,109.0,0.076,2.5,96.5,0.129,0.161,0.188,,,,,,
23,2024-05-28,745818,Walk,walk,False,607043,607192,Brandon Nimmo,Tyler Glasnow,1,c5a8f791-5c99-4c01-9aa2-8103d280a460,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,139.0,99.0,112.0,117.0,102.0,103.0,110.0,105.0,110.0,,,,,,,0.476,,,0.266,0.182,,1.01,,,0.56,2.05,,96.3,,,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,,,,0.104,0.195,0.462,,,,98.0,107.0,109.0,0.076,2.5,96.5,0.129,0.161,0.188,,,,,,
24,2024-05-28,745818,Grounded Into DP,grounded_into_double_play,True,502110,607192,J.D. Martinez,Tyler Glasnow,1,2f5b9c9d-6775-41e7-b893-a5898a8cb005,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,139.0,99.0,112.0,117.0,102.0,103.0,110.0,105.0,110.0,,,,,,,0.476,,,0.266,0.182,,1.01,,,0.56,2.05,,96.3,,,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,,,,0.104,0.195,0.462,,,,98.0,107.0,109.0,0.076,2.5,96.5,0.129,0.161,0.188,,,,,,
25,2024-05-28,745818,Flyout,field_out,True,669257,656731,Will Smith,Tylor Megill,0,f9f443b9-f6b6-4a96-9e99-dbe039926b7f,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,,,,,,,
26,2024-05-28,745818,Pop Out,field_out,True,606192,656731,Teoscar Hernández,Tylor Megill,0,83e26ca1-4f55-43ff-8e78-227c3892b566,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,,,,,,,
27,2024-05-28,745818,Strikeout,strikeout,True,666158,656731,Gavin Lux,Tylor Megill,0,4d001fe0-d942-4d07-9a94-b29233de4e71,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,,,,,,,
28,2024-05-28,745818,Walk,walk,False,621466,607192,DJ Stewart,Tyler Glasnow,0,ccb6bbbe-82e9-459d-912e-fa5a164acb03,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,139.0,99.0,112.0,117.0,102.0,103.0,110.0,105.0,110.0,,,,,,,0.476,,,0.266,0.182,,1.01,,,0.56,2.05,,96.3,,,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,,,,0.104,0.195,0.462,,,,98.0,107.0,109.0,0.076,2.5,96.5,0.129,0.161,0.188,,,,,,
29,2024-05-28,745818,Strikeout,strikeout,True,621438,607192,Tyrone Taylor,Tyler Glasnow,0,ff905138-b3c6-44d9-8ca8-46556786c871,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,139.0,99.0,112.0,117.0,102.0,103.0,110.0,105.0,110.0,,,,,,,0.476,,,0.266,0.182,,1.01,,,0.56,2.05,,96.3,,,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,,,,0.104,0.195,0.462,,,,98.0,107.0,109.0,0.076,2.5,96.5,0.129,0.161,0.188,,,,,,
30,2024-05-28,745818,Grounded Into DP,grounded_into_double_play,True,643446,607192,Jeff McNeil,Tyler Glasnow,1,559050fc-ab62-4508-a88c-804d8ab8c5a3,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,139.0,99.0,112.0,117.0,102.0,103.0,110.0,105.0,110.0,,,,,,,0.476,,,0.266,0.182,,1.01,,,0.56,2.05,,96.3,,,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,,,,0.104,0.195,0.462,,,,98.0,107.0,109.0,0.076,2.5,96.5,0.129,0.161,0.188,,,,,,
31,2024-05-28,745818,Strikeout,strikeout,True,621035,656731,Chris Taylor,Tylor Megill,0,f2691725-1bf0-4041-bb24-e45f8112bf93,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,,,,,,,
32,2024-05-28,745818,Walk,walk,False,518792,656731,Jason Heyward,Tylor Megill,0,c0aa3c9d-8372-4503-82c5-48c4e366d00b,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,,,,,,,
