,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
13,2024-09-14,746584,Forceout,force_out,True,678877,656876,Jhonkensy Noel,Drew Rasmussen,1,27466a5e-05d9-4761-98fe-416756738ee6,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.53,2.16,21.1,105.0,127.0,109.0,0.688,10.13,2.11,7.17,0.0,1.56,0.375,0.357,0.143,0.25,0.439,,,,,,,134.0,109.0,117.0,134.0,115.0,130.0,0.351,0.067,,,2.35,6.41,,,97.5,,85.5,,0.174,0.217,0.345,,,,,,,,,,125.0,103.0,106.0,120.0,100.0,95.0,0.311,0.271,2.02,-1.17,89.7,96.2,0.321,0.393,0.205,0.188,0.188,0.396,0.083,0.083,0.467,,,,,,,,,
14,2024-09-14,746584,Strikeout,strikeout,True,670764,676282,Taylor Walls,Joey Cantillo,0,82c39a7b-1393-46c5-90f1-679ad92a446a,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.99,4.09,30.2,94.0,95.0,92.0,0.713,9.1,2.93,7.63,1.76,1.33,0.229,0.47,0.169,0.349,0.417,89.0,87.0,91.0,90.0,107.0,98.0,96.0,93.0,88.0,114.0,104.0,103.0,0.491,0.1,0.143,0.267,-1.48,2.54,2.08,0.41,92.3,77.9,82.5,76.1,0.294,0.608,0.214,0.185,0.259,0.475,0.15,0.3,0.257,0.188,0.375,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-14,746584,Strikeout,strikeout,True,686482,676282,Logan Driscoll,Joey Cantillo,0,469ca283-1a95-4826-95a9-bd6ed272521b,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.99,4.09,30.2,94.0,95.0,92.0,0.713,9.1,2.93,7.63,1.76,1.33,0.229,0.47,0.169,0.349,0.417,89.0,87.0,91.0,90.0,107.0,98.0,96.0,93.0,88.0,114.0,104.0,103.0,0.491,0.1,0.143,0.267,-1.48,2.54,2.08,0.41,92.3,77.9,82.5,76.1,0.294,0.608,0.214,0.185,0.259,0.475,0.15,0.3,0.257,0.188,0.375,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-14,746584,Groundout,field_out,True,676356,676282,Jonny DeLuca,Joey Cantillo,0,cffca0ac-3a95-42e8-8cf8-bdcb113f0bf9,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.99,4.09,30.2,94.0,95.0,92.0,0.713,9.1,2.93,7.63,1.76,1.33,0.229,0.47,0.169,0.349,0.417,89.0,87.0,91.0,90.0,107.0,98.0,96.0,93.0,88.0,114.0,104.0,103.0,0.491,0.1,0.143,0.267,-1.48,2.54,2.08,0.41,92.3,77.9,82.5,76.1,0.294,0.608,0.214,0.185,0.259,0.475,0.15,0.3,0.257,0.188,0.375,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-14,746584,Flyout,field_out,True,677587,641302,Brayan Rocchio,Tyler Alexander,0,dc90bbaa-bae0-494c-aea7-2ee656e3828d,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.58,5.26,98.1,106.0,94.0,104.0,0.822,7.14,2.11,9.52,2.11,0.63,0.27,0.384,0.159,0.359,0.447,102.0,101.0,103.0,,,,86.0,110.0,103.0,114.0,107.0,109.0,0.222,0.191,,0.142,-0.34,1.04,,-2.89,89.5,81.3,77.6,,0.227,0.511,0.246,0.328,0.5,0.185,,,,,,,60.0,111.0,103.0,97.0,102.0,100.0,0.128,0.317,-0.6,-1.56,84.9,89.6,0.308,0.538,0.091,0.275,0.569,0.199,0.247,0.39,0.165,,,,,,,,,
18,2024-09-14,746584,Groundout,field_out,True,595978,641302,Austin Hedges,Tyler Alexander,0,e00484c7-6b12-42ae-8344-043c973c7e53,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.58,5.26,98.1,106.0,94.0,104.0,0.822,7.14,2.11,9.52,2.11,0.63,0.27,0.384,0.159,0.359,0.447,102.0,101.0,103.0,,,,86.0,110.0,103.0,114.0,107.0,109.0,0.222,0.191,,0.142,-0.34,1.04,,-2.89,89.5,81.3,77.6,,0.227,0.511,0.246,0.328,0.5,0.185,,,,,,,60.0,111.0,103.0,97.0,102.0,100.0,0.128,0.317,-0.6,-1.56,84.9,89.6,0.308,0.538,0.091,0.275,0.569,0.199,0.247,0.39,0.165,,,,,,,,,
19,2024-09-14,746584,Groundout,field_out,True,682657,641302,Angel Martínez,Tyler Alexander,0,0b816ace-ce1f-47bf-968e-88b6e473c5fd,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.58,5.26,98.1,106.0,94.0,104.0,0.822,7.14,2.11,9.52,2.11,0.63,0.27,0.384,0.159,0.359,0.447,102.0,101.0,103.0,,,,86.0,110.0,103.0,114.0,107.0,109.0,0.222,0.191,,0.142,-0.34,1.04,,-2.89,89.5,81.3,77.6,,0.227,0.511,0.246,0.328,0.5,0.185,,,,,,,60.0,111.0,103.0,97.0,102.0,100.0,0.128,0.317,-0.6,-1.56,84.9,89.6,0.308,0.538,0.091,0.275,0.569,0.199,0.247,0.39,0.165,,,,,,,,,
20,2024-09-14,746584,Double,double,False,691406,676282,Junior Caminero,Joey Cantillo,0,b806e2ba-f961-4b8e-bf85-cbae196415b4,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.99,4.09,30.2,94.0,95.0,92.0,0.713,9.1,2.93,7.63,1.76,1.33,0.229,0.47,0.169,0.349,0.417,89.0,87.0,91.0,90.0,107.0,98.0,96.0,93.0,88.0,114.0,104.0,103.0,0.491,0.1,0.143,0.267,-1.48,2.54,2.08,0.41,92.3,77.9,82.5,76.1,0.294,0.608,0.214,0.185,0.259,0.475,0.15,0.3,0.257,0.188,0.375,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-14,746584,Groundout,field_out,True,664040,676282,Brandon Lowe,Joey Cantillo,0,95068107-9f39-4361-9fa1-5c958b7f8216,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.99,4.09,30.2,94.0,95.0,92.0,0.713,9.1,2.93,7.63,1.76,1.33,0.229,0.47,0.169,0.349,0.417,89.0,87.0,91.0,90.0,107.0,98.0,96.0,93.0,88.0,114.0,104.0,103.0,0.491,0.1,0.143,0.267,-1.48,2.54,2.08,0.41,92.3,77.9,82.5,76.1,0.294,0.608,0.214,0.185,0.259,0.475,0.15,0.3,0.257,0.188,0.375,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-14,746584,Groundout,field_out,True,650490,676282,Yandy Díaz,Joey Cantillo,0,85092ecc-2201-415b-a777-731e4e668231,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.99,4.09,30.2,94.0,95.0,92.0,0.713,9.1,2.93,7.63,1.76,1.33,0.229,0.47,0.169,0.349,0.417,89.0,87.0,91.0,90.0,107.0,98.0,96.0,93.0,88.0,114.0,104.0,103.0,0.491,0.1,0.143,0.267,-1.48,2.54,2.08,0.41,92.3,77.9,82.5,76.1,0.294,0.608,0.214,0.185,0.259,0.475,0.15,0.3,0.257,0.188,0.375,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-14,746584,Strikeout,strikeout,True,676609,676282,José Caballero,Joey Cantillo,0,55408b31-43f2-45d1-9775-f700f05f10d9,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.99,4.09,30.2,94.0,95.0,92.0,0.713,9.1,2.93,7.63,1.76,1.33,0.229,0.47,0.169,0.349,0.417,89.0,87.0,91.0,90.0,107.0,98.0,96.0,93.0,88.0,114.0,104.0,103.0,0.491,0.1,0.143,0.267,-1.48,2.54,2.08,0.41,92.3,77.9,82.5,76.1,0.294,0.608,0.214,0.185,0.259,0.475,0.15,0.3,0.257,0.188,0.375,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-14,746584,Pop Out,field_out,True,657041,641302,Lane Thomas,Tyler Alexander,0,2dce17d1-7555-40d2-a56b-d002c0a42707,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.58,5.26,98.1,106.0,94.0,104.0,0.822,7.14,2.11,9.52,2.11,0.63,0.27,0.384,0.159,0.359,0.447,102.0,101.0,103.0,,,,86.0,110.0,103.0,114.0,107.0,109.0,0.222,0.191,,0.142,-0.34,1.04,,-2.89,89.5,81.3,77.6,,0.227,0.511,0.246,0.328,0.5,0.185,,,,,,,60.0,111.0,103.0,97.0,102.0,100.0,0.128,0.317,-0.6,-1.56,84.9,89.6,0.308,0.538,0.091,0.275,0.569,0.199,0.247,0.39,0.165,,,,,,,,,
25,2024-09-14,746584,Groundout,field_out,True,608070,641302,José Ramírez,Tyler Alexander,0,46f51dd9-deb1-4298-aa12-7c3436f1986f,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.58,5.26,98.1,106.0,94.0,104.0,0.822,7.14,2.11,9.52,2.11,0.63,0.27,0.384,0.159,0.359,0.447,102.0,101.0,103.0,,,,86.0,110.0,103.0,114.0,107.0,109.0,0.222,0.191,,0.142,-0.34,1.04,,-2.89,89.5,81.3,77.6,,0.227,0.511,0.246,0.328,0.5,0.185,,,,,,,60.0,111.0,103.0,97.0,102.0,100.0,0.128,0.317,-0.6,-1.56,84.9,89.6,0.308,0.538,0.091,0.275,0.569,0.199,0.247,0.39,0.165,,,,,,,,,
26,2024-09-14,746584,Groundout,field_out,True,647304,641302,Josh Naylor,Tyler Alexander,0,09efc4af-c753-4c96-b395-11dadec3fa5c,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.58,5.26,98.1,106.0,94.0,104.0,0.822,7.14,2.11,9.52,2.11,0.63,0.27,0.384,0.159,0.359,0.447,102.0,101.0,103.0,,,,86.0,110.0,103.0,114.0,107.0,109.0,0.222,0.191,,0.142,-0.34,1.04,,-2.89,89.5,81.3,77.6,,0.227,0.511,0.246,0.328,0.5,0.185,,,,,,,60.0,111.0,103.0,97.0,102.0,100.0,0.128,0.317,-0.6,-1.56,84.9,89.6,0.308,0.538,0.091,0.275,0.569,0.199,0.247,0.39,0.165,,,,,,,,,
27,2024-09-14,746584,Walk,walk,False,666139,676282,Josh Lowe,Joey Cantillo,0,18f29b05-e732-40d2-a89f-f2eef613ba07,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.99,4.09,30.2,94.0,95.0,92.0,0.713,9.1,2.93,7.63,1.76,1.33,0.229,0.47,0.169,0.349,0.417,89.0,87.0,91.0,90.0,107.0,98.0,96.0,93.0,88.0,114.0,104.0,103.0,0.491,0.1,0.143,0.267,-1.48,2.54,2.08,0.41,92.3,77.9,82.5,76.1,0.294,0.608,0.214,0.185,0.259,0.475,0.15,0.3,0.257,0.188,0.375,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-14,746584,Single,single,True,642350,676282,Jose Siri,Joey Cantillo,1,7d77d778-4181-4258-99a7-83390eb6453e,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.99,4.09,30.2,94.0,95.0,92.0,0.713,9.1,2.93,7.63,1.76,1.33,0.229,0.47,0.169,0.349,0.417,89.0,87.0,91.0,90.0,107.0,98.0,96.0,93.0,88.0,114.0,104.0,103.0,0.491,0.1,0.143,0.267,-1.48,2.54,2.08,0.41,92.3,77.9,82.5,76.1,0.294,0.608,0.214,0.185,0.259,0.475,0.15,0.3,0.257,0.188,0.375,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-14,746584,Pop Out,field_out,True,670764,676282,Taylor Walls,Joey Cantillo,0,d4393bb2-7881-48fe-beb4-90a63762ccfe,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.99,4.09,30.2,94.0,95.0,92.0,0.713,9.1,2.93,7.63,1.76,1.33,0.229,0.47,0.169,0.349,0.417,89.0,87.0,91.0,90.0,107.0,98.0,96.0,93.0,88.0,114.0,104.0,103.0,0.491,0.1,0.143,0.267,-1.48,2.54,2.08,0.41,92.3,77.9,82.5,76.1,0.294,0.608,0.214,0.185,0.259,0.475,0.15,0.3,0.257,0.188,0.375,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-14,746584,Groundout,field_out,True,686482,676282,Logan Driscoll,Joey Cantillo,0,ee67b73e-78e2-4111-85b1-23e31283b7ab,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.99,4.09,30.2,94.0,95.0,92.0,0.713,9.1,2.93,7.63,1.76,1.33,0.229,0.47,0.169,0.349,0.417,89.0,87.0,91.0,90.0,107.0,98.0,96.0,93.0,88.0,114.0,104.0,103.0,0.491,0.1,0.143,0.267,-1.48,2.54,2.08,0.41,92.3,77.9,82.5,76.1,0.294,0.608,0.214,0.185,0.259,0.475,0.15,0.3,0.257,0.188,0.375,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-14,746584,Flyout,field_out,True,681807,641302,David Fry,Tyler Alexander,0,60c0a9d3-5d71-4ab9-9728-7a4944e9b3b0,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.58,5.26,98.1,106.0,94.0,104.0,0.822,7.14,2.11,9.52,2.11,0.63,0.27,0.384,0.159,0.359,0.447,102.0,101.0,103.0,,,,86.0,110.0,103.0,114.0,107.0,109.0,0.222,0.191,,0.142,-0.34,1.04,,-2.89,89.5,81.3,77.6,,0.227,0.511,0.246,0.328,0.5,0.185,,,,,,,60.0,111.0,103.0,97.0,102.0,100.0,0.128,0.317,-0.6,-1.56,84.9,89.6,0.308,0.538,0.091,0.275,0.569,0.199,0.247,0.39,0.165,,,,,,,,,
32,2024-09-14,746584,Single,single,False,665926,641302,Andrés Giménez,Tyler Alexander,1,629986b3-a5b4-4050-a5e9-68426518bd00,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.58,5.26,98.1,106.0,94.0,104.0,0.822,7.14,2.11,9.52,2.11,0.63,0.27,0.384,0.159,0.359,0.447,102.0,101.0,103.0,,,,86.0,110.0,103.0,114.0,107.0,109.0,0.222,0.191,,0.142,-0.34,1.04,,-2.89,89.5,81.3,77.6,,0.227,0.511,0.246,0.328,0.5,0.185,,,,,,,60.0,111.0,103.0,97.0,102.0,100.0,0.128,0.317,-0.6,-1.56,84.9,89.6,0.308,0.538,0.091,0.275,0.569,0.199,0.247,0.39,0.165,,,,,,,,,
33,2024-09-14,746584,Field Error,field_error,False,678877,641302,Jhonkensy Noel,Tyler Alexander,0,650138ee-30ad-4bc7-8439-0bd5169e2668,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.58,5.26,98.1,106.0,94.0,104.0,0.822,7.14,2.11,9.52,2.11,0.63,0.27,0.384,0.159,0.359,0.447,102.0,101.0,103.0,,,,86.0,110.0,103.0,114.0,107.0,109.0,0.222,0.191,,0.142,-0.34,1.04,,-2.89,89.5,81.3,77.6,,0.227,0.511,0.246,0.328,0.5,0.185,,,,,,,60.0,111.0,103.0,97.0,102.0,100.0,0.128,0.317,-0.6,-1.56,84.9,89.6,0.308,0.538,0.091,0.275,0.569,0.199,0.247,0.39,0.165,,,,,,,,,
34,2024-09-14,746584,Double,double,True,677587,641302,Brayan Rocchio,Tyler Alexander,1,33225519-3c12-4c60-afb3-1ce1d1b3513e,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.58,5.26,98.1,106.0,94.0,104.0,0.822,7.14,2.11,9.52,2.11,0.63,0.27,0.384,0.159,0.359,0.447,102.0,101.0,103.0,,,,86.0,110.0,103.0,114.0,107.0,109.0,0.222,0.191,,0.142,-0.34,1.04,,-2.89,89.5,81.3,77.6,,0.227,0.511,0.246,0.328,0.5,0.185,,,,,,,60.0,111.0,103.0,97.0,102.0,100.0,0.128,0.317,-0.6,-1.56,84.9,89.6,0.308,0.538,0.091,0.275,0.569,0.199,0.247,0.39,0.165,,,,,,,,,
