,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-05-24,746227,Groundout,field_out,True,671289,663776,Tyler Freeman,Patrick Sandoval,0,82f2ad21-c185-43c9-a8be-d65c4e51e33e,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
1,2024-05-24,746227,Strikeout,strikeout,True,665926,663776,Andrés Giménez,Patrick Sandoval,0,4baa0f93-1b82-4aa7-bd27-c42e19439a59,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
2,2024-05-24,746227,Groundout,field_out,True,608070,663776,José Ramírez,Patrick Sandoval,0,ce398b9b-7973-43f1-88ec-2423acc4e43d,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
3,2024-05-24,746227,Groundout,field_out,True,694384,671106,Nolan Schanuel,Logan Allen,0,f9bbad0d-80a8-475b-becf-10ad52216104,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,,0.183,-1.5,,-2.18,,-1.11,91.2,81.6,,78.6,,0.254,0.479,0.278,0.263,0.509,0.355,,,,0.329,0.593,0.159,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196
4,2024-05-24,746227,Home Run,home_run,False,650859,671106,Luis Rengifo,Logan Allen,0,0192bc9d-7d6b-4cb8-8094-439b2ec259b9,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,,0.183,-1.5,,-2.18,,-1.11,91.2,81.6,,78.6,,0.254,0.479,0.278,0.263,0.509,0.355,,,,0.329,0.593,0.159,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196
5,2024-05-24,746227,Strikeout,strikeout,True,621493,671106,Taylor Ward,Logan Allen,0,8ee74bd0-5aea-4280-ab26-b8db15b67518,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,,0.183,-1.5,,-2.18,,-1.11,91.2,81.6,,78.6,,0.254,0.479,0.278,0.263,0.509,0.355,,,,0.329,0.593,0.159,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196
6,2024-05-24,746227,Single,single,False,607680,671106,Kevin Pillar,Logan Allen,0,9d0386f3-5639-4606-8096-147f9ccdcf41,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,,0.183,-1.5,,-2.18,,-1.11,91.2,81.6,,78.6,,0.254,0.479,0.278,0.263,0.509,0.355,,,,0.329,0.593,0.159,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196
7,2024-05-24,746227,Single,single,False,681351,671106,Logan O'Hoppe,Logan Allen,1,49e8bf11-e996-417e-a8e3-e417126a02af,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,,0.183,-1.5,,-2.18,,-1.11,91.2,81.6,,78.6,,0.254,0.479,0.278,0.263,0.509,0.355,,,,0.329,0.593,0.159,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196
8,2024-05-24,746227,Strikeout,strikeout,True,666176,671106,Jo Adell,Logan Allen,0,8348db35-bfc4-47be-9365-515e7213a8fa,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,,0.183,-1.5,,-2.18,,-1.11,91.2,81.6,,78.6,,0.254,0.479,0.278,0.263,0.509,0.355,,,,0.329,0.593,0.159,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196
9,2024-05-24,746227,Strikeout,strikeout,True,647304,663776,Josh Naylor,Patrick Sandoval,0,fd6b81f8-7bd2-4b62-b481-1e79a0a95d3c,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
10,2024-05-24,746227,Walk,walk,False,681807,663776,David Fry,Patrick Sandoval,0,40b4abe9-c385-41a1-a444-a083a40b1586,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
11,2024-05-24,746227,Walk,walk,False,671286,663776,Johnathan Rodriguez,Patrick Sandoval,1,7bf3619e-beea-4e61-ad91-ebfbf4b3ae7c,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
12,2024-05-24,746227,Single,single,False,672356,663776,Gabriel Arias,Patrick Sandoval,1,fba5b5bf-6231-451f-a7c3-ce86de3f4778,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
13,2024-05-24,746227,Strikeout,strikeout,True,700932,663776,Kyle Manzardo,Patrick Sandoval,0,8b9a26d2-f68f-4ca5-9073-6d0bf48058d0,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
14,2024-05-24,746227,Walk,walk,False,677587,663776,Brayan Rocchio,Patrick Sandoval,1,c7606aa5-cf5d-4cde-8420-e7eced926f33,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
15,2024-05-24,746227,Groundout,field_out,True,671289,663776,Tyler Freeman,Patrick Sandoval,0,3ab56488-3c7f-4e0f-bebd-716fe4d10647,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
16,2024-05-24,746227,Strikeout,strikeout,True,641432,671106,Willie Calhoun,Logan Allen,0,de6a95fd-0247-44ae-a5b9-ca6d14bce15f,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,,0.183,-1.5,,-2.18,,-1.11,91.2,81.6,,78.6,,0.254,0.479,0.278,0.263,0.509,0.355,,,,0.329,0.593,0.159,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196
17,2024-05-24,746227,Strikeout,strikeout,True,657061,671106,Cole Tucker,Logan Allen,0,c4689939-1c09-46b1-8a08-76663b5af83a,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,,0.183,-1.5,,-2.18,,-1.11,91.2,81.6,,78.6,,0.254,0.479,0.278,0.263,0.509,0.355,,,,0.329,0.593,0.159,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196
18,2024-05-24,746227,Groundout,field_out,True,677347,671106,Kyren Paris,Logan Allen,0,03e70ad2-eafb-4f6a-833b-1384a67b5e39,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,,0.183,-1.5,,-2.18,,-1.11,91.2,81.6,,78.6,,0.254,0.479,0.278,0.263,0.509,0.355,,,,0.329,0.593,0.159,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196
19,2024-05-24,746227,Hit By Pitch,hit_by_pitch,False,665926,663776,Andrés Giménez,Patrick Sandoval,0,3067f368-9d6a-43e5-b7f6-0f19da2fa27f,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
20,2024-05-24,746227,Home Run,home_run,False,608070,663776,José Ramírez,Patrick Sandoval,1,0ba3b38f-f571-44ec-b53c-26a9651c8eb5,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
