,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-03,746194,Strikeout,strikeout,True,592273,656849,Brandon Drury,David Peterson,0,7f637ac3-a89c-489d-baa1-2b6e7d22fe6b,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,,,,0.32,0.252,,0.186,,-0.31,,1.7,-1.49,,93.1,,92.0,85.2,,0.264,0.376,0.139,0.174,0.348,0.25,0.254,0.31,0.236,,,,0.27,0.432,0.326,94.0,87.0,92.0,85.0,100.0,99.0,0.073,0.169,0.21,0.25,84.7,79.0,0.16,0.26,0.294,,,,,,,,,,,,
11,2024-08-03,746194,Groundout,field_out,True,668901,667755,Mark Vientos,José Soriano,0,c3eebbb4-0081-4aef-a138-c9bc082081c9,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-03,746194,Strikeout,strikeout,True,620443,667755,Luis Torrens,José Soriano,0,11736223-3488-4c76-9ccb-3b251ff76696,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-03,746194,Groundout,field_out,True,643446,667755,Jeff McNeil,José Soriano,0,1f6efdde-91c5-4631-b4a9-27dc931a8515,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-03,746194,Groundout,field_out,True,666176,656849,Jo Adell,David Peterson,0,8b15336f-b244-4aad-bce4-6e54e22050c1,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,,,,0.32,0.252,,0.186,,-0.31,,1.7,-1.49,,93.1,,92.0,85.2,,0.264,0.376,0.139,0.174,0.348,0.25,0.254,0.31,0.236,,,,0.27,0.432,0.326,94.0,87.0,92.0,85.0,100.0,99.0,0.073,0.169,0.21,0.25,84.7,79.0,0.16,0.26,0.294,,,,,,,,,,,,
15,2024-08-03,746194,Groundout,field_out,True,642136,656849,Matt Thaiss,David Peterson,0,acfde3de-1349-4fbd-874e-9c3468876e8e,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,,,,0.32,0.252,,0.186,,-0.31,,1.7,-1.49,,93.1,,92.0,85.2,,0.264,0.376,0.139,0.174,0.348,0.25,0.254,0.31,0.236,,,,0.27,0.432,0.326,94.0,87.0,92.0,85.0,100.0,99.0,0.073,0.169,0.21,0.25,84.7,79.0,0.16,0.26,0.294,,,,,,,,,,,,
16,2024-08-03,746194,Single,single,False,683021,656849,Michael Stefanic,David Peterson,0,e36f9217-fae4-4eba-add8-c8687f740fa3,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,,,,0.32,0.252,,0.186,,-0.31,,1.7,-1.49,,93.1,,92.0,85.2,,0.264,0.376,0.139,0.174,0.348,0.25,0.254,0.31,0.236,,,,0.27,0.432,0.326,94.0,87.0,92.0,85.0,100.0,99.0,0.073,0.169,0.21,0.25,84.7,79.0,0.16,0.26,0.294,,,,,,,,,,,,
17,2024-08-03,746194,Groundout,field_out,True,694384,656849,Nolan Schanuel,David Peterson,0,cdae60fe-9c4e-48b1-a216-d48ce85a39ca,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,,,,0.32,0.252,,0.186,,-0.31,,1.7,-1.49,,93.1,,92.0,85.2,,0.264,0.376,0.139,0.174,0.348,0.25,0.254,0.31,0.236,,,,0.27,0.432,0.326,94.0,87.0,92.0,85.0,100.0,99.0,0.073,0.169,0.21,0.25,84.7,79.0,0.16,0.26,0.294,,,,,,,,,,,,
18,2024-08-03,746194,Strikeout,strikeout,True,621438,667755,Tyrone Taylor,José Soriano,0,6066ed84-1b6a-4eb0-9b02-c910f53568e4,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-03,746194,Groundout,field_out,True,596019,667755,Francisco Lindor,José Soriano,0,77d9a91b-45ab-4119-8465-67c269dd414c,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-03,746194,Double,double,False,607043,667755,Brandon Nimmo,José Soriano,0,04d4ba0c-b767-4e6a-a717-01a0b0e17ef9,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-03,746194,Catcher Interference,catcher_interf,False,502110,667755,J.D. Martinez,José Soriano,0,ae57e2da-edf6-4848-bc91-bc195e72b86d,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-03,746194,Strikeout,strikeout,True,624413,667755,Pete Alonso,José Soriano,0,cd842ec2-8496-493a-a167-c0abeec3bead,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-03,746194,Flyout,field_out,True,687263,656849,Zach Neto,David Peterson,0,2f0bd40e-e15a-4565-82cb-58a4e8b8bef0,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,,,,0.32,0.252,,0.186,,-0.31,,1.7,-1.49,,93.1,,92.0,85.2,,0.264,0.376,0.139,0.174,0.348,0.25,0.254,0.31,0.236,,,,0.27,0.432,0.326,94.0,87.0,92.0,85.0,100.0,99.0,0.073,0.169,0.21,0.25,84.7,79.0,0.16,0.26,0.294,,,,,,,,,,,,
24,2024-08-03,746194,Flyout,field_out,True,681351,656849,Logan O'Hoppe,David Peterson,0,8a7e6649-c303-41f1-921a-abc983477e95,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,,,,0.32,0.252,,0.186,,-0.31,,1.7,-1.49,,93.1,,92.0,85.2,,0.264,0.376,0.139,0.174,0.348,0.25,0.254,0.31,0.236,,,,0.27,0.432,0.326,94.0,87.0,92.0,85.0,100.0,99.0,0.073,0.169,0.21,0.25,84.7,79.0,0.16,0.26,0.294,,,,,,,,,,,,
25,2024-08-03,746194,Groundout,field_out,True,607680,656849,Kevin Pillar,David Peterson,0,633a0880-cedd-475c-9f90-fd50c3d6c0e7,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,,,,0.32,0.252,,0.186,,-0.31,,1.7,-1.49,,93.1,,92.0,85.2,,0.264,0.376,0.139,0.174,0.348,0.25,0.254,0.31,0.236,,,,0.27,0.432,0.326,94.0,87.0,92.0,85.0,100.0,99.0,0.073,0.169,0.21,0.25,84.7,79.0,0.16,0.26,0.294,,,,,,,,,,,,
26,2024-08-03,746194,Groundout,field_out,True,608385,667755,Jesse Winker,José Soriano,0,244e0a78-37ad-4daa-ab7a-23a4c3a4267d,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-03,746194,Strikeout,strikeout,True,668901,667755,Mark Vientos,José Soriano,0,06e9140e-e1ac-4583-b114-b3d31057b21b,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-03,746194,Strikeout,strikeout,True,620443,667755,Luis Torrens,José Soriano,0,fb7afe79-5a80-4264-950f-5f5bf6fce91b,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-03,746194,Lineout,field_out,True,621493,656849,Taylor Ward,David Peterson,0,6060b0bb-9566-440b-a2da-d39281314429,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,,,,0.32,0.252,,0.186,,-0.31,,1.7,-1.49,,93.1,,92.0,85.2,,0.264,0.376,0.139,0.174,0.348,0.25,0.254,0.31,0.236,,,,0.27,0.432,0.326,94.0,87.0,92.0,85.0,100.0,99.0,0.073,0.169,0.21,0.25,84.7,79.0,0.16,0.26,0.294,,,,,,,,,,,,
30,2024-08-03,746194,Groundout,field_out,True,592273,656849,Brandon Drury,David Peterson,0,6d46c2dd-fcdc-497f-90cd-f7d6dab21235,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,,,,0.32,0.252,,0.186,,-0.31,,1.7,-1.49,,93.1,,92.0,85.2,,0.264,0.376,0.139,0.174,0.348,0.25,0.254,0.31,0.236,,,,0.27,0.432,0.326,94.0,87.0,92.0,85.0,100.0,99.0,0.073,0.169,0.21,0.25,84.7,79.0,0.16,0.26,0.294,,,,,,,,,,,,
31,2024-08-03,746194,Groundout,field_out,True,666176,656849,Jo Adell,David Peterson,0,f9a6a276-2fc9-4590-a84c-455f92892e1a,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,,,,0.32,0.252,,0.186,,-0.31,,1.7,-1.49,,93.1,,92.0,85.2,,0.264,0.376,0.139,0.174,0.348,0.25,0.254,0.31,0.236,,,,0.27,0.432,0.326,94.0,87.0,92.0,85.0,100.0,99.0,0.073,0.169,0.21,0.25,84.7,79.0,0.16,0.26,0.294,,,,,,,,,,,,
32,2024-08-03,746194,Single,single,True,643446,667755,Jeff McNeil,José Soriano,1,6806c7a7-b269-420d-b58b-2ae87014f058,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
