,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff
10,2024-07-31,746764,Home Run,home_run,False,666023,689672,Freddy Fermin,Drew Thorpe,1,57c17588-30be-4a84-b445-fde5f899b5dc,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,5.48,4.68,44.1,99.0,82.0,93.0,0.772,5.08,4.26,7.11,1.62,0.76,0.232,0.408,0.232,0.225,0.38,92.0,106.0,103.0,63.0,95.0,82.0,99.0,100.0,102.0,83.0,93.0,88.0,0.322,0.139,0.184,0.355,-1.4,-0.42,-1.95,1.67,91.0,86.3,81.6,81.2,0.164,0.311,0.379,0.245,0.566,0.077,0.182,0.409,0.071,0.333,0.5,0.28,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-31,746764,Pop Out,field_out,True,664728,689672,Kyle Isbel,Drew Thorpe,0,b23c9239-ed16-4c6a-ba46-90ba0d6ce603,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,5.48,4.68,44.1,99.0,82.0,93.0,0.772,5.08,4.26,7.11,1.62,0.76,0.232,0.408,0.232,0.225,0.38,92.0,106.0,103.0,63.0,95.0,82.0,99.0,100.0,102.0,83.0,93.0,88.0,0.322,0.139,0.184,0.355,-1.4,-0.42,-1.95,1.67,91.0,86.3,81.6,81.2,0.164,0.311,0.379,0.245,0.566,0.077,0.182,0.409,0.071,0.333,0.5,0.28,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-31,746764,Groundout,field_out,True,672580,689672,Maikel Garcia,Drew Thorpe,0,7e877892-ff2e-44c8-ae76-33e2ba48251d,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,5.48,4.68,44.1,99.0,82.0,93.0,0.772,5.08,4.26,7.11,1.62,0.76,0.232,0.408,0.232,0.225,0.38,92.0,106.0,103.0,63.0,95.0,82.0,99.0,100.0,102.0,83.0,93.0,88.0,0.322,0.139,0.184,0.355,-1.4,-0.42,-1.95,1.67,91.0,86.3,81.6,81.2,0.164,0.311,0.379,0.245,0.566,0.077,0.182,0.409,0.071,0.333,0.5,0.28,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-31,746764,Single,single,False,657757,663903,Gavin Sheets,Brady Singer,0,3b48d35d-3d84-48d1-8f9c-c19a653eae6e,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,107.0,100.0,102.0,,,,0.114,,0.45,0.022,-1.99,,0.33,-5.7,91.6,,88.1,82.9,0.429,0.5,0.111,0.341,0.585,0.167,,,,0.204,0.354,0.363,0.381,0.571,0.364,74.0,103.0,93.0,0.414,0.86,92.2,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
14,2024-07-31,746764,Single,single,False,672820,663903,Lenyn Sosa,Brady Singer,1,aed9b2a4-4da6-4920-8a78-9eaba4bf0843,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,107.0,100.0,102.0,,,,0.114,,0.45,0.022,-1.99,,0.33,-5.7,91.6,,88.1,82.9,0.429,0.5,0.111,0.341,0.585,0.167,,,,0.204,0.354,0.363,0.381,0.571,0.364,74.0,103.0,93.0,0.414,0.86,92.2,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
15,2024-07-31,746764,Double,double,False,643217,663903,Andrew Benintendi,Brady Singer,1,2b83f148-6587-47dc-9563-d288294bba36,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,107.0,100.0,102.0,,,,0.114,,0.45,0.022,-1.99,,0.33,-5.7,91.6,,88.1,82.9,0.429,0.5,0.111,0.341,0.585,0.167,,,,0.204,0.354,0.363,0.381,0.571,0.364,74.0,103.0,93.0,0.414,0.86,92.2,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
16,2024-07-31,746764,Sac Bunt,sac_bunt,True,669222,663903,Nick Senzel,Brady Singer,1,395962c6-de84-43d0-9f30-05cf2731eda0,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,107.0,100.0,102.0,,,,0.114,,0.45,0.022,-1.99,,0.33,-5.7,91.6,,88.1,82.9,0.429,0.5,0.111,0.341,0.585,0.167,,,,0.204,0.354,0.363,0.381,0.571,0.364,74.0,103.0,93.0,0.414,0.86,92.2,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
17,2024-07-31,746764,Single,single,False,666150,663903,Dominic Fletcher,Brady Singer,1,7bdb5723-035f-4d9e-b6be-36f2d697ce92,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,107.0,100.0,102.0,,,,0.114,,0.45,0.022,-1.99,,0.33,-5.7,91.6,,88.1,82.9,0.429,0.5,0.111,0.341,0.585,0.167,,,,0.204,0.354,0.363,0.381,0.571,0.364,74.0,103.0,93.0,0.414,0.86,92.2,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
18,2024-07-31,746764,Groundout,field_out,True,642020,663903,Chuckie Robinson,Brady Singer,1,6277fad9-5133-4235-a272-3c1ee0644423,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,107.0,100.0,102.0,,,,0.114,,0.45,0.022,-1.99,,0.33,-5.7,91.6,,88.1,82.9,0.429,0.5,0.111,0.341,0.585,0.167,,,,0.204,0.354,0.363,0.381,0.571,0.364,74.0,103.0,93.0,0.414,0.86,92.2,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
19,2024-07-31,746764,Groundout,field_out,True,670032,663903,Nicky Lopez,Brady Singer,0,2dfbf67e-28c9-4cf5-98ad-070f452956ed,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,107.0,100.0,102.0,,,,0.114,,0.45,0.022,-1.99,,0.33,-5.7,91.6,,88.1,82.9,0.429,0.5,0.111,0.341,0.585,0.167,,,,0.204,0.354,0.363,0.381,0.571,0.364,74.0,103.0,93.0,0.414,0.86,92.2,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
20,2024-07-31,746764,Walk,walk,False,677951,689672,Bobby Witt Jr.,Drew Thorpe,0,74ed830e-855d-4cf0-96de-6d19d210f1b4,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,5.48,4.68,44.1,99.0,82.0,93.0,0.772,5.08,4.26,7.11,1.62,0.76,0.232,0.408,0.232,0.225,0.38,92.0,106.0,103.0,63.0,95.0,82.0,99.0,100.0,102.0,83.0,93.0,88.0,0.322,0.139,0.184,0.355,-1.4,-0.42,-1.95,1.67,91.0,86.3,81.6,81.2,0.164,0.311,0.379,0.245,0.566,0.077,0.182,0.409,0.071,0.333,0.5,0.28,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-31,746764,Pop Out,field_out,True,686469,689672,Vinnie Pasquantino,Drew Thorpe,1,2f6fbf3d-9f4a-4fe8-9521-e7e40b063297,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,5.48,4.68,44.1,99.0,82.0,93.0,0.772,5.08,4.26,7.11,1.62,0.76,0.232,0.408,0.232,0.225,0.38,92.0,106.0,103.0,63.0,95.0,82.0,99.0,100.0,102.0,83.0,93.0,88.0,0.322,0.139,0.184,0.355,-1.4,-0.42,-1.95,1.67,91.0,86.3,81.6,81.2,0.164,0.311,0.379,0.245,0.566,0.077,0.182,0.409,0.071,0.333,0.5,0.28,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-31,746764,Single,single,False,521692,689672,Salvador Perez,Drew Thorpe,1,0365f244-85a1-41c9-8876-d2c98901fd43,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,5.48,4.68,44.1,99.0,82.0,93.0,0.772,5.08,4.26,7.11,1.62,0.76,0.232,0.408,0.232,0.225,0.38,92.0,106.0,103.0,63.0,95.0,82.0,99.0,100.0,102.0,83.0,93.0,88.0,0.322,0.139,0.184,0.355,-1.4,-0.42,-1.95,1.67,91.0,86.3,81.6,81.2,0.164,0.311,0.379,0.245,0.566,0.077,0.182,0.409,0.071,0.333,0.5,0.28,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-31,746764,Flyout,field_out,True,592669,689672,Hunter Renfroe,Drew Thorpe,0,8e9d3604-aad5-43b4-ac7a-ad8877cb4fcf,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,5.48,4.68,44.1,99.0,82.0,93.0,0.772,5.08,4.26,7.11,1.62,0.76,0.232,0.408,0.232,0.225,0.38,92.0,106.0,103.0,63.0,95.0,82.0,99.0,100.0,102.0,83.0,93.0,88.0,0.322,0.139,0.184,0.355,-1.4,-0.42,-1.95,1.67,91.0,86.3,81.6,81.2,0.164,0.311,0.379,0.245,0.566,0.077,0.182,0.409,0.071,0.333,0.5,0.28,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-31,746764,Flyout,field_out,True,669004,689672,MJ Melendez,Drew Thorpe,0,eda17888-dd68-4e32-b940-37b1143d770f,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,5.48,4.68,44.1,99.0,82.0,93.0,0.772,5.08,4.26,7.11,1.62,0.76,0.232,0.408,0.232,0.225,0.38,92.0,106.0,103.0,63.0,95.0,82.0,99.0,100.0,102.0,83.0,93.0,88.0,0.322,0.139,0.184,0.355,-1.4,-0.42,-1.95,1.67,91.0,86.3,81.6,81.2,0.164,0.311,0.379,0.245,0.566,0.077,0.182,0.409,0.071,0.333,0.5,0.28,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-31,746764,Pop Out,field_out,True,678246,663903,Miguel Vargas,Brady Singer,0,7bd936e1-e3b5-4a8c-bd4c-b5b85e52ca6e,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,107.0,100.0,102.0,,,,0.114,,0.45,0.022,-1.99,,0.33,-5.7,91.6,,88.1,82.9,0.429,0.5,0.111,0.341,0.585,0.167,,,,0.204,0.354,0.363,0.381,0.571,0.364,74.0,103.0,93.0,0.414,0.86,92.2,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
26,2024-07-31,746764,Groundout,field_out,True,683734,663903,Andrew Vaughn,Brady Singer,0,d8c353e6-ba1c-499f-89c3-2094de615692,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,107.0,100.0,102.0,,,,0.114,,0.45,0.022,-1.99,,0.33,-5.7,91.6,,88.1,82.9,0.429,0.5,0.111,0.341,0.585,0.167,,,,0.204,0.354,0.363,0.381,0.571,0.364,74.0,103.0,93.0,0.414,0.86,92.2,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
27,2024-07-31,746764,Strikeout,strikeout,True,657757,663903,Gavin Sheets,Brady Singer,0,fe043cae-6823-41ca-907b-fbd252cd5799,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,107.0,100.0,102.0,,,,0.114,,0.45,0.022,-1.99,,0.33,-5.7,91.6,,88.1,82.9,0.429,0.5,0.111,0.341,0.585,0.167,,,,0.204,0.354,0.363,0.381,0.571,0.364,74.0,103.0,93.0,0.414,0.86,92.2,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
28,2024-07-31,746764,Flyout,field_out,True,657557,689672,Paul DeJong,Drew Thorpe,0,d2df379d-4445-4534-ac1c-6c837a258c16,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,5.48,4.68,44.1,99.0,82.0,93.0,0.772,5.08,4.26,7.11,1.62,0.76,0.232,0.408,0.232,0.225,0.38,92.0,106.0,103.0,63.0,95.0,82.0,99.0,100.0,102.0,83.0,93.0,88.0,0.322,0.139,0.184,0.355,-1.4,-0.42,-1.95,1.67,91.0,86.3,81.6,81.2,0.164,0.311,0.379,0.245,0.566,0.077,0.182,0.409,0.071,0.333,0.5,0.28,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-31,746764,Flyout,field_out,True,666023,689672,Freddy Fermin,Drew Thorpe,0,36eea88a-e1e8-4d1a-a3bb-55ce009f6ecd,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,5.48,4.68,44.1,99.0,82.0,93.0,0.772,5.08,4.26,7.11,1.62,0.76,0.232,0.408,0.232,0.225,0.38,92.0,106.0,103.0,63.0,95.0,82.0,99.0,100.0,102.0,83.0,93.0,88.0,0.322,0.139,0.184,0.355,-1.4,-0.42,-1.95,1.67,91.0,86.3,81.6,81.2,0.164,0.311,0.379,0.245,0.566,0.077,0.182,0.409,0.071,0.333,0.5,0.28,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-31,746764,Lineout,field_out,True,664728,689672,Kyle Isbel,Drew Thorpe,0,812a23b0-8f89-4c6d-9353-95a09b55d15e,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,5.48,4.68,44.1,99.0,82.0,93.0,0.772,5.08,4.26,7.11,1.62,0.76,0.232,0.408,0.232,0.225,0.38,92.0,106.0,103.0,63.0,95.0,82.0,99.0,100.0,102.0,83.0,93.0,88.0,0.322,0.139,0.184,0.355,-1.4,-0.42,-1.95,1.67,91.0,86.3,81.6,81.2,0.164,0.311,0.379,0.245,0.566,0.077,0.182,0.409,0.071,0.333,0.5,0.28,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-31,746764,Lineout,field_out,True,672820,663903,Lenyn Sosa,Brady Singer,0,51f6931d-9198-427c-a6b2-dbf796e1fcf9,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,107.0,100.0,102.0,,,,0.114,,0.45,0.022,-1.99,,0.33,-5.7,91.6,,88.1,82.9,0.429,0.5,0.111,0.341,0.585,0.167,,,,0.204,0.354,0.363,0.381,0.571,0.364,74.0,103.0,93.0,0.414,0.86,92.2,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
32,2024-07-31,746764,Flyout,field_out,True,643217,663903,Andrew Benintendi,Brady Singer,0,01fef89f-26fe-4baa-b83c-1e626968b21d,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,107.0,100.0,102.0,,,,0.114,,0.45,0.022,-1.99,,0.33,-5.7,91.6,,88.1,82.9,0.429,0.5,0.111,0.341,0.585,0.167,,,,0.204,0.354,0.363,0.381,0.571,0.364,74.0,103.0,93.0,0.414,0.86,92.2,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
33,2024-07-31,746764,Double,double,False,669222,663903,Nick Senzel,Brady Singer,0,e0323b28-e4ff-4d5d-9d2b-3e8ec5b5572d,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,107.0,100.0,102.0,,,,0.114,,0.45,0.022,-1.99,,0.33,-5.7,91.6,,88.1,82.9,0.429,0.5,0.111,0.341,0.585,0.167,,,,0.204,0.354,0.363,0.381,0.571,0.364,74.0,103.0,93.0,0.414,0.86,92.2,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
34,2024-07-31,746764,Groundout,field_out,True,666150,663903,Dominic Fletcher,Brady Singer,0,f5463849-663c-4265-a82d-8dd4cec352ba,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,107.0,100.0,102.0,,,,0.114,,0.45,0.022,-1.99,,0.33,-5.7,91.6,,88.1,82.9,0.429,0.5,0.111,0.341,0.585,0.167,,,,0.204,0.354,0.363,0.381,0.571,0.364,74.0,103.0,93.0,0.414,0.86,92.2,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
