,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wCU/C,vFA,vFC,vFS,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff
10,2024-07-12,745064,Strikeout,strikeout,True,682177,671737,Daniel Schneemann,Taj Bradley,0,31aa16cd-61b8-49d8-ad8d-8fa073f89932,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-12,745064,Groundout,field_out,True,671289,671737,Tyler Freeman,Taj Bradley,0,945d442c-97a4-4e4b-b4de-314727ad994a,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-12,745064,Double,double,False,666139,471911,Josh Lowe,Carlos Carrasco,0,9f45d0ac-0327-4128-b0df-29abe17cc3e7,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,,,,,,,0.243,,,0.062,-2.15,,,2.26,91.5,,,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,104.0,105.0,103.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.283,0.222,-1.29,-0.69,0.06,86.7,91.1,83.1,0.2,0.267,0.37,0.212,0.362,0.276,0.295,0.541,0.123
13,2024-07-12,745064,Flyout,field_out,True,642350,471911,Jose Siri,Carlos Carrasco,0,d667478c-6119-4f40-9c0d-790a6c1f0ccb,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,,,,,,,0.243,,,0.062,-2.15,,,2.26,91.5,,,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,104.0,105.0,103.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.283,0.222,-1.29,-0.69,0.06,86.7,91.1,83.1,0.2,0.267,0.37,0.212,0.362,0.276,0.295,0.541,0.123
14,2024-07-12,745064,Groundout,field_out,True,670764,471911,Taylor Walls,Carlos Carrasco,1,a064cf82-f0f9-4d63-8330-afdb50024cf2,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,,,,,,,0.243,,,0.062,-2.15,,,2.26,91.5,,,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,104.0,105.0,103.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.283,0.222,-1.29,-0.69,0.06,86.7,91.1,83.1,0.2,0.267,0.37,0.212,0.362,0.276,0.295,0.541,0.123
15,2024-07-12,745064,Groundout,field_out,True,680700,471911,Richie Palacios,Carlos Carrasco,0,bf0346f1-04e3-4c2a-a1a1-d09decbd1a34,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,,,,,,,0.243,,,0.062,-2.15,,,2.26,91.5,,,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,104.0,105.0,103.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.283,0.222,-1.29,-0.69,0.06,86.7,91.1,83.1,0.2,0.267,0.37,0.212,0.362,0.276,0.295,0.541,0.123
16,2024-07-12,745064,Strikeout,strikeout,True,595978,671737,Austin Hedges,Taj Bradley,0,2541d046-4448-47f5-a216-a788ca8b4c2b,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-12,745064,Flyout,field_out,True,680757,671737,Steven Kwan,Taj Bradley,0,6dd5b2b4-4f3f-4f9d-80f0-968457d17c13,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-12,745064,Flyout,field_out,True,682657,671737,Angel Martínez,Taj Bradley,0,63c6562a-7635-457d-bcc4-b524fb7492eb,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-12,745064,Field Error,field_error,False,656577,471911,Alex Jackson,Carlos Carrasco,0,1e9de86f-6b6b-4bcf-9c43-82c6566da132,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,,,,,,,0.243,,,0.062,-2.15,,,2.26,91.5,,,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,104.0,105.0,103.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.283,0.222,-1.29,-0.69,0.06,86.7,91.1,83.1,0.2,0.267,0.37,0.212,0.362,0.276,0.295,0.541,0.123
20,2024-07-12,745064,Single,single,False,650490,471911,Yandy Díaz,Carlos Carrasco,1,e5c94485-51b4-40f4-a8c0-13d3b9c21a4a,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,,,,,,,0.243,,,0.062,-2.15,,,2.26,91.5,,,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,104.0,105.0,103.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.283,0.222,-1.29,-0.69,0.06,86.7,91.1,83.1,0.2,0.267,0.37,0.212,0.362,0.276,0.295,0.541,0.123
21,2024-07-12,745064,Grounded Into DP,grounded_into_double_play,True,664040,471911,Brandon Lowe,Carlos Carrasco,1,55b0e533-1ca3-47dc-becc-2fb58f486914,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,,,,,,,0.243,,,0.062,-2.15,,,2.26,91.5,,,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,104.0,105.0,103.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.283,0.222,-1.29,-0.69,0.06,86.7,91.1,83.1,0.2,0.267,0.37,0.212,0.362,0.276,0.295,0.541,0.123
22,2024-07-12,745064,Single,single,False,668227,471911,Randy Arozarena,Carlos Carrasco,0,964123fd-47c4-4244-b141-8ad7904f3117,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,,,,,,,0.243,,,0.062,-2.15,,,2.26,91.5,,,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,104.0,105.0,103.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.283,0.222,-1.29,-0.69,0.06,86.7,91.1,83.1,0.2,0.267,0.37,0.212,0.362,0.276,0.295,0.541,0.123
23,2024-07-12,745064,Strikeout,strikeout,True,670623,471911,Isaac Paredes,Carlos Carrasco,1,614d72fe-0f21-41d3-a6a8-67bfb96df9c9,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,,,,,,,0.243,,,0.062,-2.15,,,2.26,91.5,,,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,104.0,105.0,103.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.283,0.222,-1.29,-0.69,0.06,86.7,91.1,83.1,0.2,0.267,0.37,0.212,0.362,0.276,0.295,0.541,0.123
24,2024-07-12,745064,Strikeout,strikeout,True,608070,671737,José Ramírez,Taj Bradley,0,1945d2fb-b6aa-442e-b352-bc54bdb75b66,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-12,745064,Flyout,field_out,True,647304,671737,Josh Naylor,Taj Bradley,0,116fd1c7-afa2-490e-a717-f68dfd4fba68,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-12,745064,Strikeout,strikeout,True,678877,671737,Jhonkensy Noel,Taj Bradley,0,c3a48031-a48f-4c8d-a1aa-81d410eab674,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-12,745064,Single,single,False,666139,471911,Josh Lowe,Carlos Carrasco,0,b6cdb4cb-ef01-4780-9c1a-e59766f6e1f1,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,,,,,,,0.243,,,0.062,-2.15,,,2.26,91.5,,,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,104.0,105.0,103.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.283,0.222,-1.29,-0.69,0.06,86.7,91.1,83.1,0.2,0.267,0.37,0.212,0.362,0.276,0.295,0.541,0.123
28,2024-07-12,745064,Pop Out,field_out,True,642350,471911,Jose Siri,Carlos Carrasco,1,26110e0f-2f07-4215-96ae-46b9ab70a513,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,,,,,,,0.243,,,0.062,-2.15,,,2.26,91.5,,,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,104.0,105.0,103.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.283,0.222,-1.29,-0.69,0.06,86.7,91.1,83.1,0.2,0.267,0.37,0.212,0.362,0.276,0.295,0.541,0.123
29,2024-07-12,745064,Flyout,field_out,True,670764,471911,Taylor Walls,Carlos Carrasco,0,d1ca4303-729d-4493-b2c6-c72c6373ca6a,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,,,,,,,0.243,,,0.062,-2.15,,,2.26,91.5,,,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,104.0,105.0,103.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.283,0.222,-1.29,-0.69,0.06,86.7,91.1,83.1,0.2,0.267,0.37,0.212,0.362,0.276,0.295,0.541,0.123
30,2024-07-12,745064,Groundout,field_out,True,680700,471911,Richie Palacios,Carlos Carrasco,0,88f448a9-c854-42e8-90ed-390d0781f21d,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,,,,,,,0.243,,,0.062,-2.15,,,2.26,91.5,,,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,104.0,105.0,103.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.283,0.222,-1.29,-0.69,0.06,86.7,91.1,83.1,0.2,0.267,0.37,0.212,0.362,0.276,0.295,0.541,0.123
31,2024-07-12,745064,Pop Out,field_out,True,665926,671737,Andrés Giménez,Taj Bradley,0,a7479914-63e3-42f5-89fa-3df4cf6d5a52,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-12,745064,Single,single,False,682177,671737,Daniel Schneemann,Taj Bradley,0,26093995-8b51-47fa-8abc-a8e0af356020,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-12,745064,Walk,walk,False,671289,671737,Tyler Freeman,Taj Bradley,1,485b29cc-1b54-4608-a913-784d3426f1e2,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-12,745064,Grounded Into DP,grounded_into_double_play,True,595978,671737,Austin Hedges,Taj Bradley,1,3995c85a-1872-4167-aa3b-1bffee95879d,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
