,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,KC%,wFA/C,wFS/C,wKC/C,vFA,vFS,vKC,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
10,2024-06-04,745656,Flyout,field_out,True,686527,687765,Dominic Canzone,Mitch Spence,0,d9558dba-5387-4d53-93cc-645fa0499bec,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-04,745656,Flyout,field_out,True,664238,687765,Dylan Moore,Mitch Spence,0,e9993330-62e9-409c-bd6f-956ee6abd457,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-04,745656,Flyout,field_out,True,667670,669923,Brent Rooker,George Kirby,0,5cc951e3-c74b-48f3-b7f8-c0693e686207,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,112.0,102.0,109.0,97.0,99.0,93.0,0.225,0.006,0.228,,,0.82,1.79,0.55,,,92.3,,95.8,87.1,,0.253,0.391,0.28,,,,0.333,0.5,0.323,0.256,0.35,0.097,,,,103.0,107.0,102.0,121.0,111.0,115.0,112.0,99.0,109.0,0.36,0.106,0.075,1.58,-0.43,-2.88,95.8,85.7,83.1,0.196,0.35,0.304,0.2,0.32,0.288,,,
13,2024-06-04,745656,Strikeout,strikeout,True,669127,669923,Shea Langeliers,George Kirby,0,e7f1bc5a-d2f2-4f34-8ad0-622019b237d5,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,112.0,102.0,109.0,97.0,99.0,93.0,0.225,0.006,0.228,,,0.82,1.79,0.55,,,92.3,,95.8,87.1,,0.253,0.391,0.28,,,,0.333,0.5,0.323,0.256,0.35,0.097,,,,103.0,107.0,102.0,121.0,111.0,115.0,112.0,99.0,109.0,0.36,0.106,0.075,1.58,-0.43,-2.88,95.8,85.7,83.1,0.196,0.35,0.304,0.2,0.32,0.288,,,
14,2024-06-04,745656,Strikeout,strikeout,True,664913,669923,Seth Brown,George Kirby,0,01be8e50-b454-4c0f-b981-6e54aa326be6,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,112.0,102.0,109.0,97.0,99.0,93.0,0.225,0.006,0.228,,,0.82,1.79,0.55,,,92.3,,95.8,87.1,,0.253,0.391,0.28,,,,0.333,0.5,0.323,0.256,0.35,0.097,,,,103.0,107.0,102.0,121.0,111.0,115.0,112.0,99.0,109.0,0.36,0.106,0.075,1.58,-0.43,-2.88,95.8,85.7,83.1,0.196,0.35,0.304,0.2,0.32,0.288,,,
15,2024-06-04,745656,Double,double,False,641487,687765,J.P. Crawford,Mitch Spence,0,9797911d-5b9c-46fa-ac08-8ade704d1263,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-04,745656,Double,double,False,668942,687765,Josh Rojas,Mitch Spence,1,dbcd2640-8608-484c-ba94-d58f1915798e,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-04,745656,Groundout,field_out,True,677594,687765,Julio Rodríguez,Mitch Spence,0,a53a0207-cc06-45dc-911d-c02639a88f4a,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-04,745656,Double,double,False,664034,687765,Ty France,Mitch Spence,1,8fd20103-adeb-42c9-bafc-6bc9e1408c99,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-04,745656,Double,double,False,670042,687765,Luke Raley,Mitch Spence,1,faa6fd6c-e19c-4dde-9d02-729f8c22541e,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-04,745656,Groundout,field_out,True,571745,687765,Mitch Haniger,Mitch Spence,0,328887d2-71d4-4e69-a9f6-dc0b1637aa77,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-04,745656,Flyout,field_out,True,641598,687765,Mitch Garver,Mitch Spence,0,4d5606d4-2416-44c2-9725-bf6227edba4b,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-04,745656,Strikeout,strikeout,True,605204,669923,J.D. Davis,George Kirby,0,533e4fda-d9d4-49e8-98fd-95c091760ad2,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,112.0,102.0,109.0,97.0,99.0,93.0,0.225,0.006,0.228,,,0.82,1.79,0.55,,,92.3,,95.8,87.1,,0.253,0.391,0.28,,,,0.333,0.5,0.323,0.256,0.35,0.097,,,,103.0,107.0,102.0,121.0,111.0,115.0,112.0,99.0,109.0,0.36,0.106,0.075,1.58,-0.43,-2.88,95.8,85.7,83.1,0.196,0.35,0.304,0.2,0.32,0.288,,,
23,2024-06-04,745656,Double,double,False,680869,669923,Zack Gelof,George Kirby,0,2de8ab24-e7f1-434a-bd4b-b3e1e1fececc,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,112.0,102.0,109.0,97.0,99.0,93.0,0.225,0.006,0.228,,,0.82,1.79,0.55,,,92.3,,95.8,87.1,,0.253,0.391,0.28,,,,0.333,0.5,0.323,0.256,0.35,0.097,,,,103.0,107.0,102.0,121.0,111.0,115.0,112.0,99.0,109.0,0.36,0.106,0.075,1.58,-0.43,-2.88,95.8,85.7,83.1,0.196,0.35,0.304,0.2,0.32,0.288,,,
24,2024-06-04,745656,Strikeout,strikeout,True,680474,669923,Max Schuemann,George Kirby,0,76b65621-3143-4e80-96f8-5be3cfefcad5,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,112.0,102.0,109.0,97.0,99.0,93.0,0.225,0.006,0.228,,,0.82,1.79,0.55,,,92.3,,95.8,87.1,,0.253,0.391,0.28,,,,0.333,0.5,0.323,0.256,0.35,0.097,,,,103.0,107.0,102.0,121.0,111.0,115.0,112.0,99.0,109.0,0.36,0.106,0.075,1.58,-0.43,-2.88,95.8,85.7,83.1,0.196,0.35,0.304,0.2,0.32,0.288,,,
25,2024-06-04,745656,Single,single,False,647351,669923,Abraham Toro,George Kirby,1,854cd327-1c8c-44e9-9de1-526cd3467230,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,112.0,102.0,109.0,97.0,99.0,93.0,0.225,0.006,0.228,,,0.82,1.79,0.55,,,92.3,,95.8,87.1,,0.253,0.391,0.28,,,,0.333,0.5,0.323,0.256,0.35,0.097,,,,103.0,107.0,102.0,121.0,111.0,115.0,112.0,99.0,109.0,0.36,0.106,0.075,1.58,-0.43,-2.88,95.8,85.7,83.1,0.196,0.35,0.304,0.2,0.32,0.288,,,
26,2024-06-04,745656,Forceout,force_out,True,609280,669923,Miguel Andujar,George Kirby,1,dfc16f68-3995-4820-bcd6-27643b76ba73,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,112.0,102.0,109.0,97.0,99.0,93.0,0.225,0.006,0.228,,,0.82,1.79,0.55,,,92.3,,95.8,87.1,,0.253,0.391,0.28,,,,0.333,0.5,0.323,0.256,0.35,0.097,,,,103.0,107.0,102.0,121.0,111.0,115.0,112.0,99.0,109.0,0.36,0.106,0.075,1.58,-0.43,-2.88,95.8,85.7,83.1,0.196,0.35,0.304,0.2,0.32,0.288,,,
27,2024-06-04,745656,Groundout,field_out,True,686527,687765,Dominic Canzone,Mitch Spence,0,3bc74ce5-4d86-4ac0-af5a-e819097c79c1,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-04,745656,Single,single,False,664238,687765,Dylan Moore,Mitch Spence,0,0c021bdd-851e-44b1-8601-8fa764924b59,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-04,745656,Groundout,field_out,True,641487,687765,J.P. Crawford,Mitch Spence,1,71748b6b-ef9e-4638-80c1-06c8518e7ca9,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-04,745656,Single,single,False,668942,687765,Josh Rojas,Mitch Spence,1,dc7c8ba1-37cc-440c-a0b2-30893fb2a92c,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-04,745656,Flyout,field_out,True,677594,687765,Julio Rodríguez,Mitch Spence,0,da17909c-1be0-42e3-bf70-80c7f5592916,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-04,745656,Single,single,False,668709,669923,JJ Bleday,George Kirby,0,5beb6f98-21ea-4d57-a24a-2fc1b9cd67b5,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,112.0,102.0,109.0,97.0,99.0,93.0,0.225,0.006,0.228,,,0.82,1.79,0.55,,,92.3,,95.8,87.1,,0.253,0.391,0.28,,,,0.333,0.5,0.323,0.256,0.35,0.097,,,,103.0,107.0,102.0,121.0,111.0,115.0,112.0,99.0,109.0,0.36,0.106,0.075,1.58,-0.43,-2.88,95.8,85.7,83.1,0.196,0.35,0.304,0.2,0.32,0.288,,,
