,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-30,747167,Walk,walk,False,669743,669194,Alex Call,Ryne Nelson,0,e6aa8c21-cc12-4806-ba77-f144b37939e4,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,
11,2024-07-30,747167,Strikeout,strikeout,True,671277,669194,Luis García Jr.,Ryne Nelson,0,f3fab0ab-23fa-49ac-a257-a991c8fbbca1,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,
12,2024-07-30,747167,Strikeout,strikeout,True,696285,669194,Jacob Young,Ryne Nelson,0,f06cbf13-5ab9-4a36-bc50-5fb5d7ff143a,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,
13,2024-07-30,747167,Strikeout,strikeout,True,664983,571578,Jake McCarthy,Patrick Corbin,0,3bd23d70-9816-42d2-adbd-b5a9b4873845,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,87.0,97.0,96.0,77.0,106.0,99.0,0.086,0.179,0.338,0.012,0.04,-1.45,-0.37,0.28,-3.46,-5.52,91.3,85.2,81.0,79.9,70.1,0.318,0.591,0.135,0.29,0.439,0.225,0.409,0.773,0.279,0.227,0.344,0.344,0.5,2.0,0.545,,,,71.0,104.0,92.0,0.346,0.001,-1.43,4.69,91.5,63.2,0.333,0.54,0.09,,,,,,,,,
14,2024-07-30,747167,Single,single,False,621028,571578,Kevin Newman,Patrick Corbin,0,801ec39d-b092-4dd0-99ef-4f66a98e6c9a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,87.0,97.0,96.0,77.0,106.0,99.0,0.086,0.179,0.338,0.012,0.04,-1.45,-0.37,0.28,-3.46,-5.52,91.3,85.2,81.0,79.9,70.1,0.318,0.591,0.135,0.29,0.439,0.225,0.409,0.773,0.279,0.227,0.344,0.344,0.5,2.0,0.545,,,,71.0,104.0,92.0,0.346,0.001,-1.43,4.69,91.5,63.2,0.333,0.54,0.09,,,,,,,,,
15,2024-07-30,747167,Groundout,field_out,True,682998,571578,Corbin Carroll,Patrick Corbin,1,4779bea9-d7e0-4cfe-a830-ea6f6ac0ceb0,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,87.0,97.0,96.0,77.0,106.0,99.0,0.086,0.179,0.338,0.012,0.04,-1.45,-0.37,0.28,-3.46,-5.52,91.3,85.2,81.0,79.9,70.1,0.318,0.591,0.135,0.29,0.439,0.225,0.409,0.773,0.279,0.227,0.344,0.344,0.5,2.0,0.545,,,,71.0,104.0,92.0,0.346,0.001,-1.43,4.69,91.5,63.2,0.333,0.54,0.09,,,,,,,,,
16,2024-07-30,747167,Single,single,False,672695,571578,Geraldo Perdomo,Patrick Corbin,1,c26bb278-ef5a-458e-8470-f652821e8db0,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,87.0,97.0,96.0,77.0,106.0,99.0,0.086,0.179,0.338,0.012,0.04,-1.45,-0.37,0.28,-3.46,-5.52,91.3,85.2,81.0,79.9,70.1,0.318,0.591,0.135,0.29,0.439,0.225,0.409,0.773,0.279,0.227,0.344,0.344,0.5,2.0,0.545,,,,71.0,104.0,92.0,0.346,0.001,-1.43,4.69,91.5,63.2,0.333,0.54,0.09,,,,,,,,,
17,2024-07-30,747167,Single,single,False,606466,571578,Ketel Marte,Patrick Corbin,1,27c8faa2-eb17-4308-8dd5-cdae249c814e,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,87.0,97.0,96.0,77.0,106.0,99.0,0.086,0.179,0.338,0.012,0.04,-1.45,-0.37,0.28,-3.46,-5.52,91.3,85.2,81.0,79.9,70.1,0.318,0.591,0.135,0.29,0.439,0.225,0.409,0.773,0.279,0.227,0.344,0.344,0.5,2.0,0.545,,,,71.0,104.0,92.0,0.346,0.001,-1.43,4.69,91.5,63.2,0.333,0.54,0.09,,,,,,,,,
18,2024-07-30,747167,Double,double,False,672515,571578,Gabriel Moreno,Patrick Corbin,1,29452dee-08e6-4832-a8ba-b2268a52117b,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,87.0,97.0,96.0,77.0,106.0,99.0,0.086,0.179,0.338,0.012,0.04,-1.45,-0.37,0.28,-3.46,-5.52,91.3,85.2,81.0,79.9,70.1,0.318,0.591,0.135,0.29,0.439,0.225,0.409,0.773,0.279,0.227,0.344,0.344,0.5,2.0,0.545,,,,71.0,104.0,92.0,0.346,0.001,-1.43,4.69,91.5,63.2,0.333,0.54,0.09,,,,,,,,,
19,2024-07-30,747167,Double,double,False,666971,571578,Lourdes Gurriel Jr.,Patrick Corbin,1,18ac99a1-1702-43ac-981f-f96288580716,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,87.0,97.0,96.0,77.0,106.0,99.0,0.086,0.179,0.338,0.012,0.04,-1.45,-0.37,0.28,-3.46,-5.52,91.3,85.2,81.0,79.9,70.1,0.318,0.591,0.135,0.29,0.439,0.225,0.409,0.773,0.279,0.227,0.344,0.344,0.5,2.0,0.545,,,,71.0,104.0,92.0,0.346,0.001,-1.43,4.69,91.5,63.2,0.333,0.54,0.09,,,,,,,,,
20,2024-07-30,747167,Single,single,False,553993,571578,Eugenio Suárez,Patrick Corbin,1,324840a7-e0fd-4008-b699-2667b0c82caa,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,87.0,97.0,96.0,77.0,106.0,99.0,0.086,0.179,0.338,0.012,0.04,-1.45,-0.37,0.28,-3.46,-5.52,91.3,85.2,81.0,79.9,70.1,0.318,0.591,0.135,0.29,0.439,0.225,0.409,0.773,0.279,0.227,0.344,0.344,0.5,2.0,0.545,,,,71.0,104.0,92.0,0.346,0.001,-1.43,4.69,91.5,63.2,0.333,0.54,0.09,,,,,,,,,
21,2024-07-30,747167,Double,double,False,545341,571578,Randal Grichuk,Patrick Corbin,1,9ac53302-dd93-4282-a12c-caeb3f95b4f3,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,87.0,97.0,96.0,77.0,106.0,99.0,0.086,0.179,0.338,0.012,0.04,-1.45,-0.37,0.28,-3.46,-5.52,91.3,85.2,81.0,79.9,70.1,0.318,0.591,0.135,0.29,0.439,0.225,0.409,0.773,0.279,0.227,0.344,0.344,0.5,2.0,0.545,,,,71.0,104.0,92.0,0.346,0.001,-1.43,4.69,91.5,63.2,0.333,0.54,0.09,,,,,,,,,
22,2024-07-30,747167,Double,double,False,664983,571578,Jake McCarthy,Patrick Corbin,1,33b1b5ac-0241-48f6-9f36-0ce60be1a95c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,87.0,97.0,96.0,77.0,106.0,99.0,0.086,0.179,0.338,0.012,0.04,-1.45,-0.37,0.28,-3.46,-5.52,91.3,85.2,81.0,79.9,70.1,0.318,0.591,0.135,0.29,0.439,0.225,0.409,0.773,0.279,0.227,0.344,0.344,0.5,2.0,0.545,,,,71.0,104.0,92.0,0.346,0.001,-1.43,4.69,91.5,63.2,0.333,0.54,0.09,,,,,,,,,
23,2024-07-30,747167,Flyout,field_out,True,621028,571578,Kevin Newman,Patrick Corbin,0,dbde8585-579f-4983-8c7d-95e1ce7b36f7,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,87.0,97.0,96.0,77.0,106.0,99.0,0.086,0.179,0.338,0.012,0.04,-1.45,-0.37,0.28,-3.46,-5.52,91.3,85.2,81.0,79.9,70.1,0.318,0.591,0.135,0.29,0.439,0.225,0.409,0.773,0.279,0.227,0.344,0.344,0.5,2.0,0.545,,,,71.0,104.0,92.0,0.346,0.001,-1.43,4.69,91.5,63.2,0.333,0.54,0.09,,,,,,,,,
24,2024-07-30,747167,Flyout,field_out,True,702358,669194,Trey Lipscomb,Ryne Nelson,0,bb4bd8b9-eb7b-40d2-9906-92825dd5ab55,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,
25,2024-07-30,747167,Groundout,field_out,True,682928,669194,CJ Abrams,Ryne Nelson,0,cf0e867b-9e33-4bcb-8b3a-746363c7c269,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,
26,2024-07-30,747167,Strikeout,strikeout,True,660766,669194,Juan Yepez,Ryne Nelson,0,ab4c1019-619f-424c-b0fe-31bb79fde582,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,
27,2024-07-30,747167,Single,single,False,682998,571578,Corbin Carroll,Patrick Corbin,0,4621334b-dc36-44d9-b6c1-9167219e9fe9,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,87.0,97.0,96.0,77.0,106.0,99.0,0.086,0.179,0.338,0.012,0.04,-1.45,-0.37,0.28,-3.46,-5.52,91.3,85.2,81.0,79.9,70.1,0.318,0.591,0.135,0.29,0.439,0.225,0.409,0.773,0.279,0.227,0.344,0.344,0.5,2.0,0.545,,,,71.0,104.0,92.0,0.346,0.001,-1.43,4.69,91.5,63.2,0.333,0.54,0.09,,,,,,,,,
28,2024-07-30,747167,Single,single,False,672695,571578,Geraldo Perdomo,Patrick Corbin,1,3a209d89-f3bf-4f53-958e-8a9cd26dcbde,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,87.0,97.0,96.0,77.0,106.0,99.0,0.086,0.179,0.338,0.012,0.04,-1.45,-0.37,0.28,-3.46,-5.52,91.3,85.2,81.0,79.9,70.1,0.318,0.591,0.135,0.29,0.439,0.225,0.409,0.773,0.279,0.227,0.344,0.344,0.5,2.0,0.545,,,,71.0,104.0,92.0,0.346,0.001,-1.43,4.69,91.5,63.2,0.333,0.54,0.09,,,,,,,,,
29,2024-07-30,747167,Single,single,False,606466,571578,Ketel Marte,Patrick Corbin,1,98848c20-a305-471f-becd-f3db5ba2a597,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,87.0,97.0,96.0,77.0,106.0,99.0,0.086,0.179,0.338,0.012,0.04,-1.45,-0.37,0.28,-3.46,-5.52,91.3,85.2,81.0,79.9,70.1,0.318,0.591,0.135,0.29,0.439,0.225,0.409,0.773,0.279,0.227,0.344,0.344,0.5,2.0,0.545,,,,71.0,104.0,92.0,0.346,0.001,-1.43,4.69,91.5,63.2,0.333,0.54,0.09,,,,,,,,,
30,2024-07-30,747167,Sac Fly,sac_fly,True,672515,571578,Gabriel Moreno,Patrick Corbin,1,ff507cad-6014-4f17-85ac-df91d560a49b,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,87.0,97.0,96.0,77.0,106.0,99.0,0.086,0.179,0.338,0.012,0.04,-1.45,-0.37,0.28,-3.46,-5.52,91.3,85.2,81.0,79.9,70.1,0.318,0.591,0.135,0.29,0.439,0.225,0.409,0.773,0.279,0.227,0.344,0.344,0.5,2.0,0.545,,,,71.0,104.0,92.0,0.346,0.001,-1.43,4.69,91.5,63.2,0.333,0.54,0.09,,,,,,,,,
