,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,wFA/C,wSL/C,wKC/C,vFA,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-08,747181,Lineout,field_out,True,572233,693821,Christian Walker,Bryce Elder,0,83ed51a8-f5a0-48db-8e23-d9fbab96cf45,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,47.0,95.0,82.0,134.0,104.0,117.0,,,,0.138,0.295,,-4.59,-0.67,,91.2,83.4,,0.438,0.875,0.19,0.25,0.5,0.392,,,,135.0,89.0,85.0,56.0,98.0,89.0,0.433,0.133,-0.14,0.58,84.9,89.9,0.329,0.37,0.078,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-08,747181,Single,single,False,666971,693821,Lourdes Gurriel Jr.,Bryce Elder,0,f8ea8251-11f7-43f8-9ba5-6726c8df99bd,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,47.0,95.0,82.0,134.0,104.0,117.0,,,,0.138,0.295,,-4.59,-0.67,,91.2,83.4,,0.438,0.875,0.19,0.25,0.5,0.392,,,,135.0,89.0,85.0,56.0,98.0,89.0,0.433,0.133,-0.14,0.58,84.9,89.9,0.329,0.37,0.078,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-08,747181,Flyout,field_out,True,672515,693821,Gabriel Moreno,Bryce Elder,1,53cc297e-d129-4c18-9d2c-56ada1165500,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,47.0,95.0,82.0,134.0,104.0,117.0,,,,0.138,0.295,,-4.59,-0.67,,91.2,83.4,,0.438,0.875,0.19,0.25,0.5,0.392,,,,135.0,89.0,85.0,56.0,98.0,89.0,0.433,0.133,-0.14,0.58,84.9,89.9,0.329,0.37,0.078,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-08,747181,Pop Out,field_out,True,553993,693821,Eugenio Suárez,Bryce Elder,0,ac1a6a52-b40f-4d05-a8e3-8be746e4e9c8,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,47.0,95.0,82.0,134.0,104.0,117.0,,,,0.138,0.295,,-4.59,-0.67,,91.2,83.4,,0.438,0.875,0.19,0.25,0.5,0.392,,,,135.0,89.0,85.0,56.0,98.0,89.0,0.433,0.133,-0.14,0.58,84.9,89.9,0.329,0.37,0.078,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-08,747181,Single,single,False,669221,700270,Sean Murphy,Yilber Diaz,0,0903b961-7afa-4c34-8e93-cbf4528a5b80,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,1.5,3.61,12.0,94.0,79.0,91.0,0.803,5.25,2.25,6.0,0.75,0.92,0.314,0.314,0.114,0.429,0.424,79.0,95.0,86.0,87.0,98.0,105.0,51.0,76.0,78.0,0.606,0.3,0.094,1.37,2.33,-2.49,96.1,83.4,78.8,0.226,0.387,0.118,0.0,0.0,0.467,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-08,747181,Single,single,False,606115,700270,Orlando Arcia,Yilber Diaz,1,837de819-c28a-49b1-87ed-8fff51a635d7,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,1.5,3.61,12.0,94.0,79.0,91.0,0.803,5.25,2.25,6.0,0.75,0.92,0.314,0.314,0.114,0.429,0.424,79.0,95.0,86.0,87.0,98.0,105.0,51.0,76.0,78.0,0.606,0.3,0.094,1.37,2.33,-2.49,96.1,83.4,78.8,0.226,0.387,0.118,0.0,0.0,0.467,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-08,747181,Strikeout,strikeout,True,672284,700270,Jarred Kelenic,Yilber Diaz,0,1e616cda-8bb9-40c2-8b34-e6c45ec60699,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,1.5,3.61,12.0,94.0,79.0,91.0,0.803,5.25,2.25,6.0,0.75,0.92,0.314,0.314,0.114,0.429,0.424,79.0,95.0,86.0,87.0,98.0,105.0,51.0,76.0,78.0,0.606,0.3,0.094,1.37,2.33,-2.49,96.1,83.4,78.8,0.226,0.387,0.118,0.0,0.0,0.467,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-08,747181,Lineout,field_out,True,645277,700270,Ozzie Albies,Yilber Diaz,0,109b9c48-4c81-4f97-b0cb-449ecd21dbd8,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,1.5,3.61,12.0,94.0,79.0,91.0,0.803,5.25,2.25,6.0,0.75,0.92,0.314,0.314,0.114,0.429,0.424,79.0,95.0,86.0,87.0,98.0,105.0,51.0,76.0,78.0,0.606,0.3,0.094,1.37,2.33,-2.49,96.1,83.4,78.8,0.226,0.387,0.118,0.0,0.0,0.467,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-08,747181,Groundout,field_out,True,663586,700270,Austin Riley,Yilber Diaz,0,8ab49265-ac67-44e7-8c13-8ec1c8e392c6,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,1.5,3.61,12.0,94.0,79.0,91.0,0.803,5.25,2.25,6.0,0.75,0.92,0.314,0.314,0.114,0.429,0.424,79.0,95.0,86.0,87.0,98.0,105.0,51.0,76.0,78.0,0.606,0.3,0.094,1.37,2.33,-2.49,96.1,83.4,78.8,0.226,0.387,0.118,0.0,0.0,0.467,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-08,747181,Single,single,False,677950,693821,Alek Thomas,Bryce Elder,0,e2b90d2f-fabb-45d2-b0d8-920a64b5c893,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,47.0,95.0,82.0,134.0,104.0,117.0,,,,0.138,0.295,,-4.59,-0.67,,91.2,83.4,,0.438,0.875,0.19,0.25,0.5,0.392,,,,135.0,89.0,85.0,56.0,98.0,89.0,0.433,0.133,-0.14,0.58,84.9,89.9,0.329,0.37,0.078,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-08,747181,Strikeout,strikeout,True,672695,693821,Geraldo Perdomo,Bryce Elder,0,7475b8de-607c-46d8-a179-032b358096a4,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,47.0,95.0,82.0,134.0,104.0,117.0,,,,0.138,0.295,,-4.59,-0.67,,91.2,83.4,,0.438,0.875,0.19,0.25,0.5,0.392,,,,135.0,89.0,85.0,56.0,98.0,89.0,0.433,0.133,-0.14,0.58,84.9,89.9,0.329,0.37,0.078,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-08,747181,Forceout,force_out,True,682998,693821,Corbin Carroll,Bryce Elder,1,094f0406-10c3-4338-9933-9d1158c87c1b,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,47.0,95.0,82.0,134.0,104.0,117.0,,,,0.138,0.295,,-4.59,-0.67,,91.2,83.4,,0.438,0.875,0.19,0.25,0.5,0.392,,,,135.0,89.0,85.0,56.0,98.0,89.0,0.433,0.133,-0.14,0.58,84.9,89.9,0.329,0.37,0.078,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-08,747181,Groundout,field_out,True,606466,693821,Ketel Marte,Bryce Elder,0,facb8763-af0a-4e8a-acfa-bf538befbd23,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,47.0,95.0,82.0,134.0,104.0,117.0,,,,0.138,0.295,,-4.59,-0.67,,91.2,83.4,,0.438,0.875,0.19,0.25,0.5,0.392,,,,135.0,89.0,85.0,56.0,98.0,89.0,0.433,0.133,-0.14,0.58,84.9,89.9,0.329,0.37,0.078,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-08,747181,Flyout,field_out,True,621566,700270,Matt Olson,Yilber Diaz,0,67c0a77d-8891-456c-a0ad-5bf62aab7459,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,1.5,3.61,12.0,94.0,79.0,91.0,0.803,5.25,2.25,6.0,0.75,0.92,0.314,0.314,0.114,0.429,0.424,79.0,95.0,86.0,87.0,98.0,105.0,51.0,76.0,78.0,0.606,0.3,0.094,1.37,2.33,-2.49,96.1,83.4,78.8,0.226,0.387,0.118,0.0,0.0,0.467,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-08,747181,Groundout,field_out,True,542303,700270,Marcell Ozuna,Yilber Diaz,0,2d7eec68-d74a-404e-9b71-4496d71eaf7a,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,1.5,3.61,12.0,94.0,79.0,91.0,0.803,5.25,2.25,6.0,0.75,0.92,0.314,0.314,0.114,0.429,0.424,79.0,95.0,86.0,87.0,98.0,105.0,51.0,76.0,78.0,0.606,0.3,0.094,1.37,2.33,-2.49,96.1,83.4,78.8,0.226,0.387,0.118,0.0,0.0,0.467,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-08,747181,Groundout,field_out,True,594807,700270,Adam Duvall,Yilber Diaz,0,9a73111e-519f-4984-a8b0-fea8e5c7ad79,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,1.5,3.61,12.0,94.0,79.0,91.0,0.803,5.25,2.25,6.0,0.75,0.92,0.314,0.314,0.114,0.429,0.424,79.0,95.0,86.0,87.0,98.0,105.0,51.0,76.0,78.0,0.606,0.3,0.094,1.37,2.33,-2.49,96.1,83.4,78.8,0.226,0.387,0.118,0.0,0.0,0.467,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-08,747181,Groundout,field_out,True,592626,693821,Joc Pederson,Bryce Elder,0,ed26374b-0421-4ca5-8f1f-263b184faa60,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,47.0,95.0,82.0,134.0,104.0,117.0,,,,0.138,0.295,,-4.59,-0.67,,91.2,83.4,,0.438,0.875,0.19,0.25,0.5,0.392,,,,135.0,89.0,85.0,56.0,98.0,89.0,0.433,0.133,-0.14,0.58,84.9,89.9,0.329,0.37,0.078,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-08,747181,Flyout,field_out,True,572233,693821,Christian Walker,Bryce Elder,0,067c50a0-d841-4d43-9f6f-2458d7a79a0e,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,47.0,95.0,82.0,134.0,104.0,117.0,,,,0.138,0.295,,-4.59,-0.67,,91.2,83.4,,0.438,0.875,0.19,0.25,0.5,0.392,,,,135.0,89.0,85.0,56.0,98.0,89.0,0.433,0.133,-0.14,0.58,84.9,89.9,0.329,0.37,0.078,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-08,747181,Lineout,field_out,True,666971,693821,Lourdes Gurriel Jr.,Bryce Elder,0,a3f90914-b6a6-436e-a27f-145a55960fe9,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,47.0,95.0,82.0,134.0,104.0,117.0,,,,0.138,0.295,,-4.59,-0.67,,91.2,83.4,,0.438,0.875,0.19,0.25,0.5,0.392,,,,135.0,89.0,85.0,56.0,98.0,89.0,0.433,0.133,-0.14,0.58,84.9,89.9,0.329,0.37,0.078,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-08,747181,Groundout,field_out,True,592696,700270,Eddie Rosario,Yilber Diaz,0,9b7259e9-505d-4195-9533-882894cfb0a7,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,1.5,3.61,12.0,94.0,79.0,91.0,0.803,5.25,2.25,6.0,0.75,0.92,0.314,0.314,0.114,0.429,0.424,79.0,95.0,86.0,87.0,98.0,105.0,51.0,76.0,78.0,0.606,0.3,0.094,1.37,2.33,-2.49,96.1,83.4,78.8,0.226,0.387,0.118,0.0,0.0,0.467,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-08,747181,Flyout,field_out,True,669221,700270,Sean Murphy,Yilber Diaz,0,c344872d-e071-4f3c-bc8b-d9648f24bae6,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,1.5,3.61,12.0,94.0,79.0,91.0,0.803,5.25,2.25,6.0,0.75,0.92,0.314,0.314,0.114,0.429,0.424,79.0,95.0,86.0,87.0,98.0,105.0,51.0,76.0,78.0,0.606,0.3,0.094,1.37,2.33,-2.49,96.1,83.4,78.8,0.226,0.387,0.118,0.0,0.0,0.467,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-08,747181,Groundout,field_out,True,606115,700270,Orlando Arcia,Yilber Diaz,0,6c4214ee-907c-4167-a9f9-59fc366fdb7e,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,1.5,3.61,12.0,94.0,79.0,91.0,0.803,5.25,2.25,6.0,0.75,0.92,0.314,0.314,0.114,0.429,0.424,79.0,95.0,86.0,87.0,98.0,105.0,51.0,76.0,78.0,0.606,0.3,0.094,1.37,2.33,-2.49,96.1,83.4,78.8,0.226,0.387,0.118,0.0,0.0,0.467,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-08,747181,Groundout,field_out,True,672515,693821,Gabriel Moreno,Bryce Elder,0,d9ed615b-8049-49ac-94d1-dc6f67ef0db7,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,47.0,95.0,82.0,134.0,104.0,117.0,,,,0.138,0.295,,-4.59,-0.67,,91.2,83.4,,0.438,0.875,0.19,0.25,0.5,0.392,,,,135.0,89.0,85.0,56.0,98.0,89.0,0.433,0.133,-0.14,0.58,84.9,89.9,0.329,0.37,0.078,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-08,747181,Groundout,field_out,True,553993,693821,Eugenio Suárez,Bryce Elder,0,4b2dc2e0-a504-44e9-b429-b01803f80434,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,47.0,95.0,82.0,134.0,104.0,117.0,,,,0.138,0.295,,-4.59,-0.67,,91.2,83.4,,0.438,0.875,0.19,0.25,0.5,0.392,,,,135.0,89.0,85.0,56.0,98.0,89.0,0.433,0.133,-0.14,0.58,84.9,89.9,0.329,0.37,0.078,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-08,747181,Lineout,field_out,True,677950,693821,Alek Thomas,Bryce Elder,0,3a1320f8-8ced-483b-bbcc-f378d3ce8636,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,47.0,95.0,82.0,134.0,104.0,117.0,,,,0.138,0.295,,-4.59,-0.67,,91.2,83.4,,0.438,0.875,0.19,0.25,0.5,0.392,,,,135.0,89.0,85.0,56.0,98.0,89.0,0.433,0.133,-0.14,0.58,84.9,89.9,0.329,0.37,0.078,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-07-08,747181,Single,single,False,672284,700270,Jarred Kelenic,Yilber Diaz,0,ff2b04c5-0a74-497a-b757-58358ff9c264,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,1.5,3.61,12.0,94.0,79.0,91.0,0.803,5.25,2.25,6.0,0.75,0.92,0.314,0.314,0.114,0.429,0.424,79.0,95.0,86.0,87.0,98.0,105.0,51.0,76.0,78.0,0.606,0.3,0.094,1.37,2.33,-2.49,96.1,83.4,78.8,0.226,0.387,0.118,0.0,0.0,0.467,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-07-08,747181,Lineout,field_out,True,645277,700270,Ozzie Albies,Yilber Diaz,0,6125c443-020f-4f72-8e7f-aded77cbb1d0,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,1.5,3.61,12.0,94.0,79.0,91.0,0.803,5.25,2.25,6.0,0.75,0.92,0.314,0.314,0.114,0.429,0.424,79.0,95.0,86.0,87.0,98.0,105.0,51.0,76.0,78.0,0.606,0.3,0.094,1.37,2.33,-2.49,96.1,83.4,78.8,0.226,0.387,0.118,0.0,0.0,0.467,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
