,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,wFA/C,wSI/C,wSL/C,wCU/C,vFA,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,vSC (sc),SC%,wSC/C,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
0,2024-08-11,746114,Groundout,field_out,True,457705,607192,Andrew McCutchen,Tyler Glasnow,0,c8c2c642-3687-43de-8ed6-6c97c7cc1aa7,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.62,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.167,0.29,0.469,139.0,98.0,110.0,118.0,101.0,103.0,101.0,106.0,108.0,108.0,104.0,109.0,0.087,0.45,0.277,0.186,0.9,0.78,1.19,1.95,96.3,96.6,90.0,83.7,0.215,0.421,0.213,0.2,0.333,0.404,0.098,0.174,0.475,0.233,0.395,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-11,746114,Groundout,field_out,True,668804,607192,Bryan Reynolds,Tyler Glasnow,0,df7973a8-fb50-4314-b64e-f0b1814e0bed,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.62,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.167,0.29,0.469,139.0,98.0,110.0,118.0,101.0,103.0,101.0,106.0,108.0,108.0,104.0,109.0,0.087,0.45,0.277,0.186,0.9,0.78,1.19,1.95,96.3,96.6,90.0,83.7,0.215,0.421,0.213,0.2,0.333,0.404,0.098,0.174,0.475,0.233,0.395,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-11,746114,Groundout,field_out,True,665833,607192,Oneil Cruz,Tyler Glasnow,0,dc6d203e-f884-44f1-9923-22a8ecdd3bea,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.62,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.167,0.29,0.469,139.0,98.0,110.0,118.0,101.0,103.0,101.0,106.0,108.0,108.0,104.0,109.0,0.087,0.45,0.277,0.186,0.9,0.78,1.19,1.95,96.3,96.6,90.0,83.7,0.215,0.421,0.213,0.2,0.333,0.404,0.098,0.174,0.475,0.233,0.395,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-11,746114,Flyout,field_out,True,660271,663559,Shohei Ohtani,Bailey Falter,0,ba330abd-3531-4b78-9fb1-4cbc2b67d795,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,0.138,0.5,0.194,0.16,0.69,1.83,0.11,-1.45,91.9,92.0,85.9,77.3,0.247,0.381,0.165,0.26,0.301,0.327,0.327,0.615,0.189,0.25,0.447,0.145,43.0,95.0,70.0,0.007,-7.07,86.9,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-11,746114,Flyout,field_out,True,606192,663559,Teoscar Hernández,Bailey Falter,0,11e2356a-755e-44f6-be0f-d0068b053c88,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,0.138,0.5,0.194,0.16,0.69,1.83,0.11,-1.45,91.9,92.0,85.9,77.3,0.247,0.381,0.165,0.26,0.301,0.327,0.327,0.615,0.189,0.25,0.447,0.145,43.0,95.0,70.0,0.007,-7.07,86.9,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-11,746114,Double,double,False,518692,663559,Freddie Freeman,Bailey Falter,0,17ec64dd-ac87-48ed-87ed-79d28157ff17,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,0.138,0.5,0.194,0.16,0.69,1.83,0.11,-1.45,91.9,92.0,85.9,77.3,0.247,0.381,0.165,0.26,0.301,0.327,0.327,0.615,0.189,0.25,0.447,0.145,43.0,95.0,70.0,0.007,-7.07,86.9,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-08-11,746114,Double,double,False,669257,663559,Will Smith,Bailey Falter,1,47c2f934-d0b7-40f1-bd60-a96210159591,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,0.138,0.5,0.194,0.16,0.69,1.83,0.11,-1.45,91.9,92.0,85.9,77.3,0.247,0.381,0.165,0.26,0.301,0.327,0.327,0.615,0.189,0.25,0.447,0.145,43.0,95.0,70.0,0.007,-7.07,86.9,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-11,746114,Single,single,False,642708,663559,Amed Rosario,Bailey Falter,1,8c199963-b893-4c88-9ba4-b50ef3e706ca,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,0.138,0.5,0.194,0.16,0.69,1.83,0.11,-1.45,91.9,92.0,85.9,77.3,0.247,0.381,0.165,0.26,0.301,0.327,0.327,0.615,0.189,0.25,0.447,0.145,43.0,95.0,70.0,0.007,-7.07,86.9,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-11,746114,Groundout,field_out,True,500743,663559,Miguel Rojas,Bailey Falter,1,8bc59ab0-eac3-4abb-8303-c2fd2b93e661,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,0.138,0.5,0.194,0.16,0.69,1.83,0.11,-1.45,91.9,92.0,85.9,77.3,0.247,0.381,0.165,0.26,0.301,0.327,0.327,0.615,0.189,0.25,0.447,0.145,43.0,95.0,70.0,0.007,-7.07,86.9,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-11,746114,Strikeout,strikeout,True,663698,607192,Joey Bart,Tyler Glasnow,0,6108d94d-7d56-45e0-a6ed-497dd3104e6e,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.62,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.167,0.29,0.469,139.0,98.0,110.0,118.0,101.0,103.0,101.0,106.0,108.0,108.0,104.0,109.0,0.087,0.45,0.277,0.186,0.9,0.78,1.19,1.95,96.3,96.6,90.0,83.7,0.215,0.421,0.213,0.2,0.333,0.404,0.098,0.174,0.475,0.233,0.395,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
