,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff
10,2024-04-08,745363,Strikeout,strikeout,True,608841,605483,Joey Meneses,Blake Snell,0,b207807e-cb1b-427e-a332-eaf3a66ecc99,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-08,745363,Walk,walk,False,660688,605483,Keibert Ruiz,Blake Snell,0,18185aed-8a9f-4cd4-ba51-c63e525e182e,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-08,745363,Walk,walk,False,545121,605483,Ildemaro Vargas,Blake Snell,1,c11c06ea-df3b-49f6-8be2-54ce10e19e37,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-08,745363,Single,single,False,702358,605483,Trey Lipscomb,Blake Snell,1,97a32696-2cd2-4134-b99f-932d2717c902,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-08,745363,Single,single,False,671277,605483,Luis García Jr.,Blake Snell,1,cbe19d21-0a9f-47ff-af1d-e20d1215d74c,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-08,745363,Bunt Groundout,field_out,True,696285,605483,Jacob Young,Blake Snell,1,aa93499d-e067-423f-8f8d-c082085ff0e6,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-08,745363,Pop Out,field_out,True,608385,605483,Jesse Winker,Blake Snell,0,b342ec84-1eef-47c4-8b2e-b81e4d5b10cb,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-08,745363,Groundout,field_out,True,642731,592866,Thairo Estrada,Trevor Williams,0,96b7df97-d1c0-41fc-b6ce-d9c32f4283de,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,,,,63.0,110.0,96.0,100.0,99.0,93.0,0.349,0.346,,0.18,2.04,0.66,,0.28,89.1,82.8,78.9,,0.211,0.3,0.187,,,,0.244,0.268,0.197,0.304,0.435,0.065,91.0,100.0,94.0,0.125,1.03,87.9,0.25,0.4,0.184,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-08,745363,Strikeout,strikeout,True,672275,592866,Patrick Bailey,Trevor Williams,0,7dcea894-21b2-4863-82de-5feb3ceab398,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,,,,63.0,110.0,96.0,100.0,99.0,93.0,0.349,0.346,,0.18,2.04,0.66,,0.28,89.1,82.8,78.9,,0.211,0.3,0.187,,,,0.244,0.268,0.197,0.304,0.435,0.065,91.0,100.0,94.0,0.125,1.03,87.9,0.25,0.4,0.184,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-08,745363,Groundout,field_out,True,605113,592866,Nick Ahmed,Trevor Williams,0,59c32249-0ca5-4700-9b41-8743b56077a3,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,,,,63.0,110.0,96.0,100.0,99.0,93.0,0.349,0.346,,0.18,2.04,0.66,,0.28,89.1,82.8,78.9,,0.211,0.3,0.187,,,,0.244,0.268,0.197,0.304,0.435,0.065,91.0,100.0,94.0,0.125,1.03,87.9,0.25,0.4,0.184,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-08,745363,Groundout,field_out,True,657041,605483,Lane Thomas,Blake Snell,0,61ecc52c-2715-4e84-8448-1df49246bea7,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-08,745363,Strikeout,strikeout,True,608336,605483,Joey Gallo,Blake Snell,0,e47dc563-68e2-49fc-9702-f9b8de1a993c,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-08,745363,Strikeout,strikeout,True,608841,605483,Joey Meneses,Blake Snell,0,67491157-9934-4c0a-9038-afe5c6ce81b0,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-08,745363,Double,double,False,808982,592866,Jung Hoo Lee,Trevor Williams,0,810d4fe5-a24b-42a0-809d-43965d8047ad,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,,,,63.0,110.0,96.0,100.0,99.0,93.0,0.349,0.346,,0.18,2.04,0.66,,0.28,89.1,82.8,78.9,,0.211,0.3,0.187,,,,0.244,0.268,0.197,0.304,0.435,0.065,91.0,100.0,94.0,0.125,1.03,87.9,0.25,0.4,0.184,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-08,745363,Pop Out,field_out,True,527038,592866,Wilmer Flores,Trevor Williams,0,1c01f3eb-2fd0-4752-8f6a-072d2736f923,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,,,,63.0,110.0,96.0,100.0,99.0,93.0,0.349,0.346,,0.18,2.04,0.66,,0.28,89.1,82.8,78.9,,0.211,0.3,0.187,,,,0.244,0.268,0.197,0.304,0.435,0.065,91.0,100.0,94.0,0.125,1.03,87.9,0.25,0.4,0.184,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-08,745363,Groundout,field_out,True,664774,592866,LaMonte Wade Jr.,Trevor Williams,1,aa91046d-4e0b-4d31-a773-55d84e3b0932,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,,,,63.0,110.0,96.0,100.0,99.0,93.0,0.349,0.346,,0.18,2.04,0.66,,0.28,89.1,82.8,78.9,,0.211,0.3,0.187,,,,0.244,0.268,0.197,0.304,0.435,0.065,91.0,100.0,94.0,0.125,1.03,87.9,0.25,0.4,0.184,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-08,745363,Pop Out,field_out,True,624585,592866,Jorge Soler,Trevor Williams,0,8f653996-eb49-4afb-b5cd-7e32bd0fad5f,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,,,,63.0,110.0,96.0,100.0,99.0,93.0,0.349,0.346,,0.18,2.04,0.66,,0.28,89.1,82.8,78.9,,0.211,0.3,0.187,,,,0.244,0.268,0.197,0.304,0.435,0.065,91.0,100.0,94.0,0.125,1.03,87.9,0.25,0.4,0.184,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-08,745363,Lineout,field_out,True,660688,669062,Keibert Ruiz,Erik Miller,0,17c1c303-5dfa-4c82-a860-9c73b70b30ee,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.35,3.05,43.0,97.0,109.0,99.0,0.715,10.05,4.6,6.28,1.26,1.59,0.163,0.519,0.202,0.317,0.393,116.0,98.0,105.0,,,,96.0,96.0,92.0,130.0,99.0,109.0,0.474,0.175,0.001,0.35,0.26,-1.79,3.88,1.88,96.8,85.1,82.6,81.1,0.219,0.406,0.293,,,,0.159,0.238,0.31,0.25,0.5,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-08,745363,Groundout,field_out,True,545121,669062,Ildemaro Vargas,Erik Miller,0,1ab857cf-d4db-4d03-8f35-053f69016f6d,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.35,3.05,43.0,97.0,109.0,99.0,0.715,10.05,4.6,6.28,1.26,1.59,0.163,0.519,0.202,0.317,0.393,116.0,98.0,105.0,,,,96.0,96.0,92.0,130.0,99.0,109.0,0.474,0.175,0.001,0.35,0.26,-1.79,3.88,1.88,96.8,85.1,82.6,81.1,0.219,0.406,0.293,,,,0.159,0.238,0.31,0.25,0.5,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-08,745363,Single,single,False,702358,669062,Trey Lipscomb,Erik Miller,0,4fd30bd1-fc2d-420d-a8ed-c6d379e7e213,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.35,3.05,43.0,97.0,109.0,99.0,0.715,10.05,4.6,6.28,1.26,1.59,0.163,0.519,0.202,0.317,0.393,116.0,98.0,105.0,,,,96.0,96.0,92.0,130.0,99.0,109.0,0.474,0.175,0.001,0.35,0.26,-1.79,3.88,1.88,96.8,85.1,82.6,81.1,0.219,0.406,0.293,,,,0.159,0.238,0.31,0.25,0.5,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-08,745363,Strikeout,strikeout,True,671277,669062,Luis García Jr.,Erik Miller,1,e9e15e0b-e0e9-4bd0-b762-6e770fb88f44,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.35,3.05,43.0,97.0,109.0,99.0,0.715,10.05,4.6,6.28,1.26,1.59,0.163,0.519,0.202,0.317,0.393,116.0,98.0,105.0,,,,96.0,96.0,92.0,130.0,99.0,109.0,0.474,0.175,0.001,0.35,0.26,-1.79,3.88,1.88,96.8,85.1,82.6,81.1,0.219,0.406,0.293,,,,0.159,0.238,0.31,0.25,0.5,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-08,745363,Walk,walk,False,656305,592866,Matt Chapman,Trevor Williams,0,af13d9c3-11ae-481d-944c-b4113144db5a,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,,,,63.0,110.0,96.0,100.0,99.0,93.0,0.349,0.346,,0.18,2.04,0.66,,0.28,89.1,82.8,78.9,,0.211,0.3,0.187,,,,0.244,0.268,0.197,0.304,0.435,0.065,91.0,100.0,94.0,0.125,1.03,87.9,0.25,0.4,0.184,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-08,745363,Groundout,field_out,True,573262,592866,Mike Yastrzemski,Trevor Williams,1,fd589521-31a3-4220-b55c-c4dc06c60c6f,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,,,,63.0,110.0,96.0,100.0,99.0,93.0,0.349,0.346,,0.18,2.04,0.66,,0.28,89.1,82.8,78.9,,0.211,0.3,0.187,,,,0.244,0.268,0.197,0.304,0.435,0.065,91.0,100.0,94.0,0.125,1.03,87.9,0.25,0.4,0.184,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-08,745363,Flyout,field_out,True,642731,592866,Thairo Estrada,Trevor Williams,1,024d30eb-8ec2-4494-9b23-6a823c01179b,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,,,,63.0,110.0,96.0,100.0,99.0,93.0,0.349,0.346,,0.18,2.04,0.66,,0.28,89.1,82.8,78.9,,0.211,0.3,0.187,,,,0.244,0.268,0.197,0.304,0.435,0.065,91.0,100.0,94.0,0.125,1.03,87.9,0.25,0.4,0.184,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-08,745363,Groundout,field_out,True,672275,592866,Patrick Bailey,Trevor Williams,0,20418b1d-81dc-4583-b977-3c32969a6041,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,,,,63.0,110.0,96.0,100.0,99.0,93.0,0.349,0.346,,0.18,2.04,0.66,,0.28,89.1,82.8,78.9,,0.211,0.3,0.187,,,,0.244,0.268,0.197,0.304,0.435,0.065,91.0,100.0,94.0,0.125,1.03,87.9,0.25,0.4,0.184,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-04-08,745363,Groundout,field_out,True,696285,669062,Jacob Young,Erik Miller,0,ab721f3d-5d87-4a7e-8cfa-12f698fc2dfa,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.35,3.05,43.0,97.0,109.0,99.0,0.715,10.05,4.6,6.28,1.26,1.59,0.163,0.519,0.202,0.317,0.393,116.0,98.0,105.0,,,,96.0,96.0,92.0,130.0,99.0,109.0,0.474,0.175,0.001,0.35,0.26,-1.79,3.88,1.88,96.8,85.1,82.6,81.1,0.219,0.406,0.293,,,,0.159,0.238,0.31,0.25,0.5,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
