,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-06-01,747111,Flyout,field_out,True,645277,605156,Ozzie Albies,Aaron Brooks,0,bedf76b2-4eaf-408c-8023-fb45f47c42d6,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,0.134,-3.06,0.96,-0.25,-1.78,92.1,85.0,91.9,85.2,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,0.293,0.39,0.068,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,,,,,,,,,,
11,2024-06-01,747111,Double,double,False,680869,519242,Zack Gelof,Chris Sale,0,cf23c7c7-24fa-4db8-9098-77ff1f550fc1,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-01,747111,Single,single,False,649557,519242,Aledmys Díaz,Chris Sale,1,e91b45f5-ac6e-459a-b168-0479786990b4,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-01,747111,Single,single,False,680474,519242,Max Schuemann,Chris Sale,1,78649fd4-b93b-4940-bac7-b9ff0e186a39,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-01,747111,Forceout,force_out,True,647351,519242,Abraham Toro,Chris Sale,1,4dac8312-eb6e-455e-bd13-aa4cc83cef96,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-01,747111,Home Run,home_run,False,609280,519242,Miguel Andujar,Chris Sale,1,7f7ed2e2-800c-4b5a-9777-e2eb2f3359f3,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-01,747111,Strikeout,strikeout,True,667670,519242,Brent Rooker,Chris Sale,0,aae6cbcc-7a70-4784-a1eb-5edd3c898506,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-01,747111,Strikeout,strikeout,True,669127,519242,Shea Langeliers,Chris Sale,0,d4f89e86-098b-4526-a724-6d02458b2236,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-01,747111,Groundout,field_out,True,518595,605156,Travis d'Arnaud,Aaron Brooks,0,a6c95276-f6e1-4c03-a8db-70e4aa631501,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,0.134,-3.06,0.96,-0.25,-1.78,92.1,85.0,91.9,85.2,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,0.293,0.39,0.068,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,,,,,,,,,,
19,2024-06-01,747111,Flyout,field_out,True,594807,605156,Adam Duvall,Aaron Brooks,0,b67ef6f5-2df4-4396-96cd-848977bd0dee,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,0.134,-3.06,0.96,-0.25,-1.78,92.1,85.0,91.9,85.2,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,0.293,0.39,0.068,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,,,,,,,,,,
20,2024-06-01,747111,Single,single,False,672284,605156,Jarred Kelenic,Aaron Brooks,0,ed2b5258-8a61-42e5-a168-c17351b5e046,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,0.134,-3.06,0.96,-0.25,-1.78,92.1,85.0,91.9,85.2,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,0.293,0.39,0.068,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,,,,,,,,,,
21,2024-06-01,747111,Forceout,force_out,True,606115,605156,Orlando Arcia,Aaron Brooks,1,56b03c60-216f-4cea-a978-5037ed046a31,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,0.134,-3.06,0.96,-0.25,-1.78,92.1,85.0,91.9,85.2,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,0.293,0.39,0.068,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,,,,,,,,,,
22,2024-06-01,747111,Groundout,field_out,True,663662,519242,Daz Cameron,Chris Sale,0,41194a88-ba52-47a6-8797-8715d44ccb04,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-01,747111,Flyout,field_out,True,668709,519242,JJ Bleday,Chris Sale,0,260db7ac-6b1a-47d3-ad18-5fdad50d3127,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-01,747111,Walk,walk,False,680869,519242,Zack Gelof,Chris Sale,0,deb803a7-b18b-46f9-ae54-28fe7c9b5422,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-01,747111,Lineout,field_out,True,649557,519242,Aledmys Díaz,Chris Sale,0,82f50408-a136-4af7-92ca-527ddce08515,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-01,747111,Double,double,False,671739,605156,Michael Harris II,Aaron Brooks,0,583029a3-4a10-4517-a499-c94d5ea96720,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,0.134,-3.06,0.96,-0.25,-1.78,92.1,85.0,91.9,85.2,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,0.293,0.39,0.068,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,,,,,,,,,,
27,2024-06-01,747111,Groundout,field_out,True,663586,605156,Austin Riley,Aaron Brooks,1,d00f405b-98aa-4c4f-b1ae-74703dd60625,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,0.134,-3.06,0.96,-0.25,-1.78,92.1,85.0,91.9,85.2,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,0.293,0.39,0.068,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,,,,,,,,,,
28,2024-06-01,747111,Groundout,field_out,True,542303,605156,Marcell Ozuna,Aaron Brooks,1,0e1c156a-fe25-4a99-a494-95f6dc516705,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,0.134,-3.06,0.96,-0.25,-1.78,92.1,85.0,91.9,85.2,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,0.293,0.39,0.068,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,,,,,,,,,,
29,2024-06-01,747111,Strikeout,strikeout,True,621566,605156,Matt Olson,Aaron Brooks,0,7ef749fb-0d6a-40b1-8562-6c771335f831,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,0.134,-3.06,0.96,-0.25,-1.78,92.1,85.0,91.9,85.2,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,0.293,0.39,0.068,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,,,,,,,,,,
30,2024-06-01,747111,Single,single,False,680474,519242,Max Schuemann,Chris Sale,0,0876693f-dde3-4990-80d0-80bb515fae04,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-01,747111,Sac Bunt,sac_bunt,True,647351,519242,Abraham Toro,Chris Sale,1,a0507caa-5544-4d0a-b1fc-3a5b0af25741,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-01,747111,Groundout,field_out,True,609280,519242,Miguel Andujar,Chris Sale,1,0f3dc80f-e1fd-41bd-a47a-e2edda83dd0c,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-01,747111,Home Run,home_run,False,667670,519242,Brent Rooker,Chris Sale,1,4c047ab2-0c58-40df-9340-27b0e1d13d54,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-06-01,747111,Strikeout,strikeout,True,669127,519242,Shea Langeliers,Chris Sale,0,e82b8c70-b3c6-4b68-808c-826a03ba8e28,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-06-01,747111,Flyout,field_out,True,645277,605156,Ozzie Albies,Aaron Brooks,0,72f8e65e-bb1f-44f8-bb6a-793391dd6ab8,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,0.134,-3.06,0.96,-0.25,-1.78,92.1,85.0,91.9,85.2,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,0.293,0.39,0.068,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,,,,,,,,,,
