,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,KC_ba,KC_slg,KC_whiff
0,2024-04-27,745998,Hit By Pitch,hit_by_pitch,False,683011,605452,Anthony Volpe,Joe Ross,0,a1cc6ec8-6fae-4361-a1aa-22152d7e4fc2,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,110.0,105.0,101.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,0.335,0.171,0.38,0.027,0.087,-2.54,0.25,-0.43,1.84,0.99,94.6,90.3,94.5,86.4,83.2,0.246,0.386,0.414,0.255,0.333,0.189,0.286,0.514,0.288,0.278,0.333,0.133,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,
1,2024-04-27,745998,Walk,walk,False,665742,605452,Juan Soto,Joe Ross,1,09530d2b-ac30-49d8-9bc5-300849157ff8,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,110.0,105.0,101.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,0.335,0.171,0.38,0.027,0.087,-2.54,0.25,-0.43,1.84,0.99,94.6,90.3,94.5,86.4,83.2,0.246,0.386,0.414,0.255,0.333,0.189,0.286,0.514,0.288,0.278,0.333,0.133,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,
2,2024-04-27,745998,Strikeout,strikeout,True,592450,605452,Aaron Judge,Joe Ross,0,ff079c46-7fa0-4f67-aef0-b75a2569eec1,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,110.0,105.0,101.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,0.335,0.171,0.38,0.027,0.087,-2.54,0.25,-0.43,1.84,0.99,94.6,90.3,94.5,86.4,83.2,0.246,0.386,0.414,0.255,0.333,0.189,0.286,0.514,0.288,0.278,0.333,0.133,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,
3,2024-04-27,745998,Home Run,home_run,False,657077,605452,Alex Verdugo,Joe Ross,1,ad28d5e2-60c3-4ab9-b981-b5f00f281b33,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,110.0,105.0,101.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,0.335,0.171,0.38,0.027,0.087,-2.54,0.25,-0.43,1.84,0.99,94.6,90.3,94.5,86.4,83.2,0.246,0.386,0.414,0.255,0.333,0.189,0.286,0.514,0.288,0.278,0.333,0.133,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,
4,2024-04-27,745998,Single,single,False,519317,605452,Giancarlo Stanton,Joe Ross,0,ab95b4bd-70c0-4ac1-adcf-40cf33d297cc,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,110.0,105.0,101.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,0.335,0.171,0.38,0.027,0.087,-2.54,0.25,-0.43,1.84,0.99,94.6,90.3,94.5,86.4,83.2,0.246,0.386,0.414,0.255,0.333,0.189,0.286,0.514,0.288,0.278,0.333,0.133,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,
5,2024-04-27,745998,Strikeout,strikeout,True,519203,605452,Anthony Rizzo,Joe Ross,0,1d648bd0-183e-42bc-a87b-7e100b83f8ca,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,110.0,105.0,101.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,0.335,0.171,0.38,0.027,0.087,-2.54,0.25,-0.43,1.84,0.99,94.6,90.3,94.5,86.4,83.2,0.246,0.386,0.414,0.255,0.333,0.189,0.286,0.514,0.288,0.278,0.333,0.133,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,
6,2024-04-27,745998,Pop Out,field_out,True,650402,605452,Gleyber Torres,Joe Ross,0,bc00620f-1f81-42c7-a54d-22adcbfa90e3,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,110.0,105.0,101.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,0.335,0.171,0.38,0.027,0.087,-2.54,0.25,-0.43,1.84,0.99,94.6,90.3,94.5,86.4,83.2,0.246,0.386,0.414,0.255,0.333,0.189,0.286,0.514,0.288,0.278,0.333,0.133,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,
7,2024-04-27,745998,Lineout,field_out,True,661388,607074,William Contreras,Carlos Rodón,0,864662a2-b64d-4cec-ab2e-66f2f7c77039,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,,0.496,0.265,0.07,0.114,0.17,,-1.56,-1.37,1.54,95.5,85.3,,86.8,81.0,0.237,0.43,0.388,,,,0.261,0.531,0.202,0.171,0.195,0.49,0.333,0.4,0.35,100.0,83.0,83.0,0.056,-3.1,91.8,0.353,0.647,0.255,,,,,,,,,
8,2024-04-27,745998,Flyout,field_out,True,642715,607074,Willy Adames,Carlos Rodón,0,14f5e573-80cf-4331-8864-8391069e2c33,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,,0.496,0.265,0.07,0.114,0.17,,-1.56,-1.37,1.54,95.5,85.3,,86.8,81.0,0.237,0.43,0.388,,,,0.261,0.531,0.202,0.171,0.195,0.49,0.333,0.4,0.35,100.0,83.0,83.0,0.056,-3.1,91.8,0.353,0.647,0.255,,,,,,,,,
9,2024-04-27,745998,Home Run,home_run,False,656555,607074,Rhys Hoskins,Carlos Rodón,0,c9c3c661-59d4-427f-b5c3-bf21e31892bc,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,,0.496,0.265,0.07,0.114,0.17,,-1.56,-1.37,1.54,95.5,85.3,,86.8,81.0,0.237,0.43,0.388,,,,0.261,0.531,0.202,0.171,0.195,0.49,0.333,0.4,0.35,100.0,83.0,83.0,0.056,-3.1,91.8,0.353,0.647,0.255,,,,,,,,,
10,2024-04-27,745998,Strikeout,strikeout,True,663368,607074,Blake Perkins,Carlos Rodón,0,e97033ff-34c8-4c69-a66f-d9f42180c89a,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,,0.496,0.265,0.07,0.114,0.17,,-1.56,-1.37,1.54,95.5,85.3,,86.8,81.0,0.237,0.43,0.388,,,,0.261,0.531,0.202,0.171,0.195,0.49,0.333,0.4,0.35,100.0,83.0,83.0,0.056,-3.1,91.8,0.353,0.647,0.255,,,,,,,,,
11,2024-04-27,745998,Single,single,False,669224,605452,Austin Wells,Joe Ross,0,4e841f28-0681-468f-8a9b-c0734fd4c5e7,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,110.0,105.0,101.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,0.335,0.171,0.38,0.027,0.087,-2.54,0.25,-0.43,1.84,0.99,94.6,90.3,94.5,86.4,83.2,0.246,0.386,0.414,0.255,0.333,0.189,0.286,0.514,0.288,0.278,0.333,0.133,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,
