,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,vSC (sc),SC%,wSC/C
0,2024-09-14,745448,Flyout,field_out,True,502054,656605,Tommy Pham,Mitch Keller,0,442c677b-c3fc-4962-ad88-83e40ca10955,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.87,4.04,169.2,101.0,100.0,100.0,0.803,8.43,2.28,8.96,1.11,1.07,0.292,0.38,0.137,0.324,0.444,88.0,103.0,102.0,111.0,96.0,103.0,87.0,104.0,96.0,83.0,102.0,95.0,131.0,102.0,111.0,95.0,99.0,98.0,0.22,0.309,0.124,0.241,0.099,0.008,0.25,-0.93,0.14,-0.55,-0.21,-12.48,94.4,90.4,89.8,93.4,84.8,78.3,0.262,0.407,0.238,0.258,0.377,0.125,0.203,0.333,0.258,0.26,0.597,0.19,0.309,0.544,0.242,0.238,0.452,0.296,0.667,1.333,0.0,,,,,,,,,,,,
1,2024-09-14,745448,Home Run,home_run,False,677951,656605,Bobby Witt Jr.,Mitch Keller,0,46362c45-ce64-4621-a7e3-a91c16942de3,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.87,4.04,169.2,101.0,100.0,100.0,0.803,8.43,2.28,8.96,1.11,1.07,0.292,0.38,0.137,0.324,0.444,88.0,103.0,102.0,111.0,96.0,103.0,87.0,104.0,96.0,83.0,102.0,95.0,131.0,102.0,111.0,95.0,99.0,98.0,0.22,0.309,0.124,0.241,0.099,0.008,0.25,-0.93,0.14,-0.55,-0.21,-12.48,94.4,90.4,89.8,93.4,84.8,78.3,0.262,0.407,0.238,0.258,0.377,0.125,0.203,0.333,0.258,0.26,0.597,0.19,0.309,0.544,0.242,0.238,0.452,0.296,0.667,1.333,0.0,,,,,,,,,,,,
2,2024-09-14,745448,Strikeout,strikeout,True,521692,656605,Salvador Perez,Mitch Keller,0,574510ee-53d1-4807-9eb2-f559a6243dd2,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.87,4.04,169.2,101.0,100.0,100.0,0.803,8.43,2.28,8.96,1.11,1.07,0.292,0.38,0.137,0.324,0.444,88.0,103.0,102.0,111.0,96.0,103.0,87.0,104.0,96.0,83.0,102.0,95.0,131.0,102.0,111.0,95.0,99.0,98.0,0.22,0.309,0.124,0.241,0.099,0.008,0.25,-0.93,0.14,-0.55,-0.21,-12.48,94.4,90.4,89.8,93.4,84.8,78.3,0.262,0.407,0.238,0.258,0.377,0.125,0.203,0.333,0.258,0.26,0.597,0.19,0.309,0.544,0.242,0.238,0.452,0.296,0.667,1.333,0.0,,,,,,,,,,,,
3,2024-09-14,745448,Flyout,field_out,True,686681,656605,Michael Massey,Mitch Keller,0,c1869491-dea9-41d0-aa23-eab47154d89c,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.87,4.04,169.2,101.0,100.0,100.0,0.803,8.43,2.28,8.96,1.11,1.07,0.292,0.38,0.137,0.324,0.444,88.0,103.0,102.0,111.0,96.0,103.0,87.0,104.0,96.0,83.0,102.0,95.0,131.0,102.0,111.0,95.0,99.0,98.0,0.22,0.309,0.124,0.241,0.099,0.008,0.25,-0.93,0.14,-0.55,-0.21,-12.48,94.4,90.4,89.8,93.4,84.8,78.3,0.262,0.407,0.238,0.258,0.377,0.125,0.203,0.333,0.258,0.26,0.597,0.19,0.309,0.544,0.242,0.238,0.452,0.296,0.667,1.333,0.0,,,,,,,,,,,,
4,2024-09-14,745448,Pop Out,field_out,True,643396,608379,Isiah Kiner-Falefa,Michael Wacha,0,1d943b77-2470-46a4-be61-4099234e6bd4,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.29,4.12,156.0,102.0,91.0,99.0,0.782,7.96,2.48,8.25,0.92,0.92,0.254,0.439,0.212,0.276,0.428,110.0,109.0,112.0,74.0,89.0,92.0,84.0,103.0,99.0,78.0,102.0,89.0,97.0,89.0,90.0,79.0,99.0,92.0,0.151,0.236,0.112,0.095,0.085,0.321,0.23,-0.96,0.54,-2.19,-1.65,2.38,93.6,88.8,81.3,93.7,84.1,75.2,0.296,0.472,0.165,0.235,0.287,0.098,,,,0.313,0.463,0.137,0.375,0.563,0.392,0.357,0.643,0.178,0.167,0.306,0.351,,,,,,,,,,,,
5,2024-09-14,745448,Walk,walk,False,668804,608379,Bryan Reynolds,Michael Wacha,0,c9f44c6d-06e5-4783-af6e-78ec5de0a7ae,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.29,4.12,156.0,102.0,91.0,99.0,0.782,7.96,2.48,8.25,0.92,0.92,0.254,0.439,0.212,0.276,0.428,110.0,109.0,112.0,74.0,89.0,92.0,84.0,103.0,99.0,78.0,102.0,89.0,97.0,89.0,90.0,79.0,99.0,92.0,0.151,0.236,0.112,0.095,0.085,0.321,0.23,-0.96,0.54,-2.19,-1.65,2.38,93.6,88.8,81.3,93.7,84.1,75.2,0.296,0.472,0.165,0.235,0.287,0.098,,,,0.313,0.463,0.137,0.375,0.563,0.392,0.357,0.643,0.178,0.167,0.306,0.351,,,,,,,,,,,,
6,2024-09-14,745448,Strikeout,strikeout,True,665833,608379,Oneil Cruz,Michael Wacha,0,f325828b-ca65-4674-b28e-35f0692aeb61,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.29,4.12,156.0,102.0,91.0,99.0,0.782,7.96,2.48,8.25,0.92,0.92,0.254,0.439,0.212,0.276,0.428,110.0,109.0,112.0,74.0,89.0,92.0,84.0,103.0,99.0,78.0,102.0,89.0,97.0,89.0,90.0,79.0,99.0,92.0,0.151,0.236,0.112,0.095,0.085,0.321,0.23,-0.96,0.54,-2.19,-1.65,2.38,93.6,88.8,81.3,93.7,84.1,75.2,0.296,0.472,0.165,0.235,0.287,0.098,,,,0.313,0.463,0.137,0.375,0.563,0.392,0.357,0.643,0.178,0.167,0.306,0.351,,,,,,,,,,,,
7,2024-09-14,745448,Flyout,field_out,True,457705,608379,Andrew McCutchen,Michael Wacha,0,8d5dcfb4-22d6-424c-af30-edf0427cf430,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.29,4.12,156.0,102.0,91.0,99.0,0.782,7.96,2.48,8.25,0.92,0.92,0.254,0.439,0.212,0.276,0.428,110.0,109.0,112.0,74.0,89.0,92.0,84.0,103.0,99.0,78.0,102.0,89.0,97.0,89.0,90.0,79.0,99.0,92.0,0.151,0.236,0.112,0.095,0.085,0.321,0.23,-0.96,0.54,-2.19,-1.65,2.38,93.6,88.8,81.3,93.7,84.1,75.2,0.296,0.472,0.165,0.235,0.287,0.098,,,,0.313,0.463,0.137,0.375,0.563,0.392,0.357,0.643,0.178,0.167,0.306,0.351,,,,,,,,,,,,
8,2024-09-14,745448,Walk,walk,False,666023,656605,Freddy Fermin,Mitch Keller,0,611c04e5-5ec4-4677-a265-d4c25f46e7a0,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.87,4.04,169.2,101.0,100.0,100.0,0.803,8.43,2.28,8.96,1.11,1.07,0.292,0.38,0.137,0.324,0.444,88.0,103.0,102.0,111.0,96.0,103.0,87.0,104.0,96.0,83.0,102.0,95.0,131.0,102.0,111.0,95.0,99.0,98.0,0.22,0.309,0.124,0.241,0.099,0.008,0.25,-0.93,0.14,-0.55,-0.21,-12.48,94.4,90.4,89.8,93.4,84.8,78.3,0.262,0.407,0.238,0.258,0.377,0.125,0.203,0.333,0.258,0.26,0.597,0.19,0.309,0.544,0.242,0.238,0.452,0.296,0.667,1.333,0.0,,,,,,,,,,,,
9,2024-09-14,745448,Forceout,force_out,True,669004,656605,MJ Melendez,Mitch Keller,1,4f268ccb-c3e2-4cf6-a673-151fd968af06,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.87,4.04,169.2,101.0,100.0,100.0,0.803,8.43,2.28,8.96,1.11,1.07,0.292,0.38,0.137,0.324,0.444,88.0,103.0,102.0,111.0,96.0,103.0,87.0,104.0,96.0,83.0,102.0,95.0,131.0,102.0,111.0,95.0,99.0,98.0,0.22,0.309,0.124,0.241,0.099,0.008,0.25,-0.93,0.14,-0.55,-0.21,-12.48,94.4,90.4,89.8,93.4,84.8,78.3,0.262,0.407,0.238,0.258,0.377,0.125,0.203,0.333,0.258,0.26,0.597,0.19,0.309,0.544,0.242,0.238,0.452,0.296,0.667,1.333,0.0,,,,,,,,,,,,
