,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
0,2024-10-18,775311,Single,single,False,650402,668909,Gleyber Torres,Gavin Williams,0,c92abcff-1d26-4bae-b103-95922e5245ab,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.22,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.08,0.56,-0.16,-0.01,-3.82,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
1,2024-10-18,775311,Home Run,home_run,False,665742,668909,Juan Soto,Gavin Williams,1,4ac12d7f-1494-484f-b5a1-d13fa7dc6e9f,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.22,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.08,0.56,-0.16,-0.01,-3.82,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
2,2024-10-18,775311,Groundout,field_out,True,592450,668909,Aaron Judge,Gavin Williams,0,a59f9dde-5d23-46f0-9844-ee16ee53f342,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.22,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.08,0.56,-0.16,-0.01,-3.82,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
3,2024-10-18,775311,Strikeout,strikeout,True,665862,668909,Jazz Chisholm Jr.,Gavin Williams,0,f9487f0b-cfb1-4bcb-beb4-900157f08393,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.22,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.08,0.56,-0.16,-0.01,-3.82,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
4,2024-10-18,775311,Flyout,field_out,True,519317,668909,Giancarlo Stanton,Gavin Williams,0,7e33497a-2d42-4109-bd9b-d359d8efbc26,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.22,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,95.0,80.0,96.0,98.0,99.0,94.0,0.515,0.12,0.113,0.198,0.054,0.08,0.56,-0.16,-0.01,-3.82,96.6,91.6,89.2,88.6,79.5,0.286,0.421,0.22,0.155,0.31,0.304,0.205,0.333,0.341,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,,,,
5,2024-10-18,775311,Walk,walk,False,680757,661563,Steven Kwan,Luis Gil,0,b63be51e-33f7-4541-93e7-ae00098f97f8,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,,,,128.0,96.0,102.0,108.0,94.0,105.0,,,,0.488,,0.259,,0.253,0.06,,1.37,,0.37,96.6,,91.6,87.5,,0.205,0.395,0.285,,,,,,,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,
6,2024-10-18,775311,Double,double,False,700932,661563,Kyle Manzardo,Luis Gil,1,1b62800d-4756-420e-ac3c-a6a96a243092,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,,,,128.0,96.0,102.0,108.0,94.0,105.0,,,,0.488,,0.259,,0.253,0.06,,1.37,,0.37,96.6,,91.6,87.5,,0.205,0.395,0.285,,,,,,,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,
7,2024-10-18,775311,Sac Fly,sac_fly,True,608070,661563,José Ramírez,Luis Gil,1,21ea8997-46e1-4bd5-813d-059fc6bce784,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,,,,128.0,96.0,102.0,108.0,94.0,105.0,,,,0.488,,0.259,,0.253,0.06,,1.37,,0.37,96.6,,91.6,87.5,,0.205,0.395,0.285,,,,,,,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,
8,2024-10-18,775311,Pop Out,field_out,True,647304,661563,Josh Naylor,Luis Gil,0,453deb8f-fbc7-4619-898e-002c0dd22a33,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,,,,128.0,96.0,102.0,108.0,94.0,105.0,,,,0.488,,0.259,,0.253,0.06,,1.37,,0.37,96.6,,91.6,87.5,,0.205,0.395,0.285,,,,,,,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,
9,2024-10-18,775311,Strikeout,strikeout,True,657041,661563,Lane Thomas,Luis Gil,0,85839222-d009-4f24-a8ee-9b387879c950,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,,,,128.0,96.0,102.0,108.0,94.0,105.0,,,,0.488,,0.259,,0.253,0.06,,1.37,,0.37,96.6,,91.6,87.5,,0.205,0.395,0.285,,,,,,,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,
