,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,wFA/C,wFC/C,wSI/C,wSL/C,vFA,vFC,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-10-14,775306,Pop Out,field_out,True,578428,689017,Jose Iglesias,Landon Knack,0,32e4f3e6-b3b5-4b9a-8d45-e05df9c62c82,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,115.0,99.0,103.0,,,,120.0,105.0,104.0,,,,,0.463,,0.23,0.2,,,1.46,93.5,,,85.1,0.183,0.296,0.278,0.228,0.526,0.203,,,,,,,73.0,91.0,90.0,0.145,-0.24,84.2,,,,0.182,0.364,0.271,77.0,92.0,89.0,0.162,-1.55,79.6,0.333,0.485,0.206,,,,,,,,,,,,,,,
11,2024-10-14,775306,Double,double,False,621438,689017,Tyrone Taylor,Landon Knack,1,977a5754-e8c4-4222-9e02-e93e5d70a8ce,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,115.0,99.0,103.0,,,,120.0,105.0,104.0,,,,,0.463,,0.23,0.2,,,1.46,93.5,,,85.1,0.183,0.296,0.278,0.228,0.526,0.203,,,,,,,73.0,91.0,90.0,0.145,-0.24,84.2,,,,0.182,0.364,0.271,77.0,92.0,89.0,0.162,-1.55,79.6,0.333,0.485,0.206,,,,,,,,,,,,,,,
12,2024-10-14,775306,Pop Out,field_out,True,682626,689017,Francisco Alvarez,Landon Knack,0,1c9c0512-5d84-4399-83ec-0ff1022c2da5,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,115.0,99.0,103.0,,,,120.0,105.0,104.0,,,,,0.463,,0.23,0.2,,,1.46,93.5,,,85.1,0.183,0.296,0.278,0.228,0.526,0.203,,,,,,,73.0,91.0,90.0,0.145,-0.24,84.2,,,,0.182,0.364,0.271,77.0,92.0,89.0,0.162,-1.55,79.6,0.333,0.485,0.206,,,,,,,,,,,,,,,
13,2024-10-14,775306,Intent Walk,intent_walk,False,596019,689017,Francisco Lindor,Landon Knack,0,07753066-0146-1033-000c-f08cd117d70a,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,115.0,99.0,103.0,,,,120.0,105.0,104.0,,,,,0.463,,0.23,0.2,,,1.46,93.5,,,85.1,0.183,0.296,0.278,0.228,0.526,0.203,,,,,,,73.0,91.0,90.0,0.145,-0.24,84.2,,,,0.182,0.364,0.271,77.0,92.0,89.0,0.162,-1.55,79.6,0.333,0.485,0.206,,,,,,,,,,,,,,,
14,2024-10-14,775306,Home Run,home_run,False,668901,689017,Mark Vientos,Landon Knack,1,857bfdd6-ffca-4fda-9f8f-3a27fb4977f1,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,115.0,99.0,103.0,,,,120.0,105.0,104.0,,,,,0.463,,0.23,0.2,,,1.46,93.5,,,85.1,0.183,0.296,0.278,0.228,0.526,0.203,,,,,,,73.0,91.0,90.0,0.145,-0.24,84.2,,,,0.182,0.364,0.271,77.0,92.0,89.0,0.162,-1.55,79.6,0.333,0.485,0.206,,,,,,,,,,,,,,,
15,2024-10-14,775306,Strikeout,strikeout,True,607043,689017,Brandon Nimmo,Landon Knack,0,d7405ed1-48cb-44a2-8f96-75818e97d613,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,115.0,99.0,103.0,,,,120.0,105.0,104.0,,,,,0.463,,0.23,0.2,,,1.46,93.5,,,85.1,0.183,0.296,0.278,0.228,0.526,0.203,,,,,,,73.0,91.0,90.0,0.145,-0.24,84.2,,,,0.182,0.364,0.271,77.0,92.0,89.0,0.162,-1.55,79.6,0.333,0.485,0.206,,,,,,,,,,,,,,,
16,2024-10-14,775306,Strikeout,strikeout,True,669257,640455,Will Smith,Sean Manaea,0,19c3468e-a57e-4367-9cb6-527388650483,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,84.0,88.0,85.0,0.447,0.113,0.071,0.251,1.13,0.97,1.36,0.37,92.3,88.4,92.3,79.5,0.174,0.435,0.32,0.167,0.295,0.311,0.201,0.333,0.21,0.222,0.25,0.179,83.0,98.0,95.0,0.118,-1.19,85.3,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-10-14,775306,Single,single,False,669242,640455,Tommy Edman,Sean Manaea,0,c4532262-3540-4eb5-8165-01d85fce19dc,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,84.0,88.0,85.0,0.447,0.113,0.071,0.251,1.13,0.97,1.36,0.37,92.3,88.4,92.3,79.5,0.174,0.435,0.32,0.167,0.295,0.311,0.201,0.333,0.21,0.222,0.25,0.179,83.0,98.0,95.0,0.118,-1.19,85.3,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-10-14,775306,Lineout,field_out,True,571970,640455,Max Muncy,Sean Manaea,0,03dfb646-f6b7-4990-af28-21382c7414bb,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,84.0,88.0,85.0,0.447,0.113,0.071,0.251,1.13,0.97,1.36,0.37,92.3,88.4,92.3,79.5,0.174,0.435,0.32,0.167,0.295,0.311,0.201,0.333,0.21,0.222,0.25,0.179,83.0,98.0,95.0,0.118,-1.19,85.3,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-10-14,775306,Walk,walk,False,571771,640455,Enrique Hernández,Sean Manaea,1,5c1a8dbf-60a9-4adb-9416-11fbe2de1fc3,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,84.0,88.0,85.0,0.447,0.113,0.071,0.251,1.13,0.97,1.36,0.37,92.3,88.4,92.3,79.5,0.174,0.435,0.32,0.167,0.295,0.311,0.201,0.333,0.21,0.222,0.25,0.179,83.0,98.0,95.0,0.118,-1.19,85.3,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-10-14,775306,Strikeout,strikeout,True,681624,640455,Andy Pages,Sean Manaea,0,dc2612e4-a833-442f-b934-01906619614e,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,84.0,88.0,85.0,0.447,0.113,0.071,0.251,1.13,0.97,1.36,0.37,92.3,88.4,92.3,79.5,0.174,0.435,0.32,0.167,0.295,0.311,0.201,0.333,0.21,0.222,0.25,0.179,83.0,98.0,95.0,0.118,-1.19,85.3,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-10-14,775306,Single,single,False,624413,689017,Pete Alonso,Landon Knack,0,a8764ba5-09a0-4c99-ad9b-858d7432454c,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,115.0,99.0,103.0,,,,120.0,105.0,104.0,,,,,0.463,,0.23,0.2,,,1.46,93.5,,,85.1,0.183,0.296,0.278,0.228,0.526,0.203,,,,,,,73.0,91.0,90.0,0.145,-0.24,84.2,,,,0.182,0.364,0.271,77.0,92.0,89.0,0.162,-1.55,79.6,0.333,0.485,0.206,,,,,,,,,,,,,,,
22,2024-10-14,775306,Pop Out,field_out,True,516782,689017,Starling Marte,Landon Knack,0,afdae3d1-a4dc-4309-9873-1486c827c250,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,115.0,99.0,103.0,,,,120.0,105.0,104.0,,,,,0.463,,0.23,0.2,,,1.46,93.5,,,85.1,0.183,0.296,0.278,0.228,0.526,0.203,,,,,,,73.0,91.0,90.0,0.145,-0.24,84.2,,,,0.182,0.364,0.271,77.0,92.0,89.0,0.162,-1.55,79.6,0.333,0.485,0.206,,,,,,,,,,,,,,,
23,2024-10-14,775306,Strikeout,strikeout,True,608385,689017,Jesse Winker,Landon Knack,0,03425a29-8c9b-44dc-8a42-7613bcf239f5,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,115.0,99.0,103.0,,,,120.0,105.0,104.0,,,,,0.463,,0.23,0.2,,,1.46,93.5,,,85.1,0.183,0.296,0.278,0.228,0.526,0.203,,,,,,,73.0,91.0,90.0,0.145,-0.24,84.2,,,,0.182,0.364,0.271,77.0,92.0,89.0,0.162,-1.55,79.6,0.333,0.485,0.206,,,,,,,,,,,,,,,
24,2024-10-14,775306,Single,single,False,578428,689017,Jose Iglesias,Landon Knack,1,c108a89d-32b7-4f2a-9943-0708d383b073,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,115.0,99.0,103.0,,,,120.0,105.0,104.0,,,,,0.463,,0.23,0.2,,,1.46,93.5,,,85.1,0.183,0.296,0.278,0.228,0.526,0.203,,,,,,,73.0,91.0,90.0,0.145,-0.24,84.2,,,,0.182,0.364,0.271,77.0,92.0,89.0,0.162,-1.55,79.6,0.333,0.485,0.206,,,,,,,,,,,,,,,
25,2024-10-14,775306,Walk,walk,False,621438,689017,Tyrone Taylor,Landon Knack,1,7f78fbd0-174f-4463-a8c9-a3fe4889d5c7,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,115.0,99.0,103.0,,,,120.0,105.0,104.0,,,,,0.463,,0.23,0.2,,,1.46,93.5,,,85.1,0.183,0.296,0.278,0.228,0.526,0.203,,,,,,,73.0,91.0,90.0,0.145,-0.24,84.2,,,,0.182,0.364,0.271,77.0,92.0,89.0,0.162,-1.55,79.6,0.333,0.485,0.206,,,,,,,,,,,,,,,
26,2024-10-14,775306,Flyout,field_out,True,682626,689017,Francisco Alvarez,Landon Knack,0,aaa0d14c-205c-48b5-8698-0bbd5ed2839b,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,115.0,99.0,103.0,,,,120.0,105.0,104.0,,,,,0.463,,0.23,0.2,,,1.46,93.5,,,85.1,0.183,0.296,0.278,0.228,0.526,0.203,,,,,,,73.0,91.0,90.0,0.145,-0.24,84.2,,,,0.182,0.364,0.271,77.0,92.0,89.0,0.162,-1.55,79.6,0.333,0.485,0.206,,,,,,,,,,,,,,,
27,2024-10-14,775306,Strikeout,strikeout,True,660271,640455,Shohei Ohtani,Sean Manaea,0,35f0e69b-de2f-4cd6-a6b3-9c74723da2e9,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,84.0,88.0,85.0,0.447,0.113,0.071,0.251,1.13,0.97,1.36,0.37,92.3,88.4,92.3,79.5,0.174,0.435,0.32,0.167,0.295,0.311,0.201,0.333,0.21,0.222,0.25,0.179,83.0,98.0,95.0,0.118,-1.19,85.3,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-10-14,775306,Flyout,field_out,True,605141,640455,Mookie Betts,Sean Manaea,0,e166efaf-867c-43f1-bcd0-70fc789fca29,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,84.0,88.0,85.0,0.447,0.113,0.071,0.251,1.13,0.97,1.36,0.37,92.3,88.4,92.3,79.5,0.174,0.435,0.32,0.167,0.295,0.311,0.201,0.333,0.21,0.222,0.25,0.179,83.0,98.0,95.0,0.118,-1.19,85.3,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-10-14,775306,Strikeout,strikeout,True,606192,640455,Teoscar Hernández,Sean Manaea,0,02d0cd21-84f5-4d50-9066-cd273edc1031,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,84.0,88.0,85.0,0.447,0.113,0.071,0.251,1.13,0.97,1.36,0.37,92.3,88.4,92.3,79.5,0.174,0.435,0.32,0.167,0.295,0.311,0.201,0.333,0.21,0.222,0.25,0.179,83.0,98.0,95.0,0.118,-1.19,85.3,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-10-14,775306,Groundout,field_out,True,596019,607455,Francisco Lindor,Anthony Banda,0,d76983f1-6a45-44ab-ae67-eb1b748b8b71,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,3.08,3.26,49.2,101.0,94.0,100.0,0.716,9.06,3.26,7.97,0.91,1.2,0.281,0.367,0.187,0.331,0.435,91.0,101.0,97.0,89.0,102.0,100.0,109.0,98.0,102.0,57.0,104.0,92.0,0.24,0.349,0.001,0.281,0.24,-2.1,1.52,1.51,96.1,83.2,96.0,85.7,0.154,0.25,0.513,0.231,0.415,0.212,0.283,0.304,0.124,,,,71.0,104.0,102.0,0.123,-1.58,90.0,,,,0.364,0.5,0.392,,,,0.006,1.46,82.2,,,,,,,,,,,,,,,,,,
31,2024-10-14,775306,Single,single,False,668901,607455,Mark Vientos,Anthony Banda,0,75a272a1-436b-4cf7-9498-abc54723a5e5,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,3.08,3.26,49.2,101.0,94.0,100.0,0.716,9.06,3.26,7.97,0.91,1.2,0.281,0.367,0.187,0.331,0.435,91.0,101.0,97.0,89.0,102.0,100.0,109.0,98.0,102.0,57.0,104.0,92.0,0.24,0.349,0.001,0.281,0.24,-2.1,1.52,1.51,96.1,83.2,96.0,85.7,0.154,0.25,0.513,0.231,0.415,0.212,0.283,0.304,0.124,,,,71.0,104.0,102.0,0.123,-1.58,90.0,,,,0.364,0.5,0.392,,,,0.006,1.46,82.2,,,,,,,,,,,,,,,,,,
32,2024-10-14,775306,Lineout,field_out,True,607043,607455,Brandon Nimmo,Anthony Banda,0,cf10f325-1340-4d4c-b93b-4c4784439404,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,3.08,3.26,49.2,101.0,94.0,100.0,0.716,9.06,3.26,7.97,0.91,1.2,0.281,0.367,0.187,0.331,0.435,91.0,101.0,97.0,89.0,102.0,100.0,109.0,98.0,102.0,57.0,104.0,92.0,0.24,0.349,0.001,0.281,0.24,-2.1,1.52,1.51,96.1,83.2,96.0,85.7,0.154,0.25,0.513,0.231,0.415,0.212,0.283,0.304,0.124,,,,71.0,104.0,102.0,0.123,-1.58,90.0,,,,0.364,0.5,0.392,,,,0.006,1.46,82.2,,,,,,,,,,,,,,,,,,
33,2024-10-14,775306,Strikeout,strikeout,True,624413,607455,Pete Alonso,Anthony Banda,0,a2ea958b-a0fb-41c2-bfc1-7b3d220e8702,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,3.08,3.26,49.2,101.0,94.0,100.0,0.716,9.06,3.26,7.97,0.91,1.2,0.281,0.367,0.187,0.331,0.435,91.0,101.0,97.0,89.0,102.0,100.0,109.0,98.0,102.0,57.0,104.0,92.0,0.24,0.349,0.001,0.281,0.24,-2.1,1.52,1.51,96.1,83.2,96.0,85.7,0.154,0.25,0.513,0.231,0.415,0.212,0.283,0.304,0.124,,,,71.0,104.0,102.0,0.123,-1.58,90.0,,,,0.364,0.5,0.392,,,,0.006,1.46,82.2,,,,,,,,,,,,,,,,,,
