,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-22,746836,Single,single,False,673548,628317,Seiya Suzuki,Kenta Maeda,0,cbff5bbd-7b01-4491-a2f5-f83917c70371,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
11,2024-08-22,746836,Flyout,field_out,True,683737,628317,Michael Busch,Kenta Maeda,0,9f278fff-aed7-40ec-9c90-82fd0653c017,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
12,2024-08-22,746836,Single,single,False,663538,628317,Nico Hoerner,Kenta Maeda,1,3a8411ba-8b8a-47c3-8e09-edd140d8fbd4,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
13,2024-08-22,746836,Single,single,False,621020,628317,Dansby Swanson,Kenta Maeda,1,35d0f232-708a-41c7-a2b5-e1b3d4fc79c2,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
14,2024-08-22,746836,Strikeout,strikeout,True,691718,628317,Pete Crow-Armstrong,Kenta Maeda,0,3d016343-0932-4adc-b4ef-baac45a33f3e,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
15,2024-08-22,746836,Home Run,home_run,False,665804,628317,Miguel Amaya,Kenta Maeda,1,a72a5626-9454-4f85-b139-1309734180d0,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
16,2024-08-22,746836,Walk,walk,False,664023,628317,Ian Happ,Kenta Maeda,0,a3a6ff0e-60e9-4c5a-ad25-cf4d02f9030f,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
17,2024-08-22,746836,Flyout,field_out,True,670623,628317,Isaac Paredes,Kenta Maeda,0,3ab8ad41-5142-4b20-979c-cb94e9d317c5,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
18,2024-08-22,746836,Groundout,field_out,True,690291,657006,Jace Jung,Justin Steele,0,52d1c4f2-a34f-42c7-9dfd-03a1dd58de56,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.022,0.032,0.35,2.29,1.79,2.93,0.23,91.6,86.4,91.7,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
19,2024-08-22,746836,Groundout,field_out,True,595879,657006,Javier Báez,Justin Steele,0,87701152-d81f-4eb9-af34-fa9dd626dd08,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.022,0.032,0.35,2.29,1.79,2.93,0.23,91.6,86.4,91.7,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
20,2024-08-22,746836,Pop Out,field_out,True,663837,657006,Matt Vierling,Justin Steele,0,7de267ea-3a2f-4742-a39d-1d95f244a948,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.022,0.032,0.35,2.29,1.79,2.93,0.23,91.6,86.4,91.7,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
21,2024-08-22,746836,Double,double,False,641355,628317,Cody Bellinger,Kenta Maeda,0,f2b6fe4c-3457-4490-a82c-f54e4941041e,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
22,2024-08-22,746836,Walk,walk,False,673548,628317,Seiya Suzuki,Kenta Maeda,0,bfb7f6ce-214c-4e24-900a-009872566454,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
23,2024-08-22,746836,Single,single,False,683737,628317,Michael Busch,Kenta Maeda,1,1b4f8d56-026b-4f87-8000-56d9a384b193,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
24,2024-08-22,746836,Groundout,field_out,True,663538,628317,Nico Hoerner,Kenta Maeda,1,94b709e1-5383-47ca-ae00-2fa1b986d89e,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
25,2024-08-22,746836,Fielders Choice Out,fielders_choice_out,True,621020,628317,Dansby Swanson,Kenta Maeda,1,584e287b-9232-4c7e-bed4-503c34746219,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
26,2024-08-22,746836,Groundout,field_out,True,691718,628317,Pete Crow-Armstrong,Kenta Maeda,1,bee095d9-ef99-4040-b2bd-70045838ba65,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
27,2024-08-22,746836,Strikeout,strikeout,True,628451,657006,Andy Ibáñez,Justin Steele,0,4644bde1-c52f-4419-b8d2-287785fcb63c,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.022,0.032,0.35,2.29,1.79,2.93,0.23,91.6,86.4,91.7,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
28,2024-08-22,746836,Single,single,False,690993,657006,Colt Keith,Justin Steele,0,46a6b59f-488b-472d-9034-c0db25abf2b4,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.022,0.032,0.35,2.29,1.79,2.93,0.23,91.6,86.4,91.7,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
29,2024-08-22,746836,Grounded Into DP,grounded_into_double_play,True,679529,657006,Spencer Torkelson,Justin Steele,1,db427491-d018-45b8-91e0-f35b75e10065,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.022,0.032,0.35,2.29,1.79,2.93,0.23,91.6,86.4,91.7,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
30,2024-08-22,746836,Strikeout,strikeout,True,665804,628317,Miguel Amaya,Kenta Maeda,0,c56de287-dee6-46c8-96a2-a0f8dc16197c,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
31,2024-08-22,746836,Double,double,False,664023,628317,Ian Happ,Kenta Maeda,0,e20dce0f-3bd1-4508-bc38-2d86e2f339a0,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
32,2024-08-22,746836,Flyout,field_out,True,670623,628317,Isaac Paredes,Kenta Maeda,0,8846e94c-77a0-4af4-9fd9-6a1cc7209e1f,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,0.072,0.236,0.367,0.017,,-3.07,0.65,-0.43,-5.18,,90.7,,90.4,81.7,76.5,0.394,0.732,0.127,0.299,0.535,0.264,0.258,0.29,0.127,,,,0.667,1.0,0.0,,,,,,,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221
