,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-04-28,744947,Groundout,field_out,True,605141,592332,Mookie Betts,Kevin Gausman,0,5b82859a-828c-4a54-87a6-787609904dfb,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-28,744947,Flyout,field_out,True,660271,592332,Shohei Ohtani,Kevin Gausman,0,c6873016-4b0d-4e92-855a-49681c0357e7,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-28,744947,Strikeout,strikeout,True,518692,592332,Freddie Freeman,Kevin Gausman,0,7131fdb9-31a3-43b5-b938-f61a9b5b302c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-28,744947,Strikeout,strikeout,True,543807,675627,George Springer,Michael Grove,0,b3fff5e1-b2a0-4ac1-b1da-01c36f334def,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,58.0,109.0,103.0,77.0,104.0,99.0,112.0,105.0,117.0,,,,0.21,0.013,,0.533,-3.67,,-0.65,1.59,94.0,,95.9,86.7,,,,,,,0.184,0.287,0.339,0.286,0.393,0.222,109.0,95.0,103.0,107.0,98.0,97.0,0.181,0.064,-1.58,-1.75,92.8,79.8,0.316,0.474,0.16,0.5,0.5,0.385,,,,,,,,,,,,,,,
4,2024-04-28,744947,Single,single,False,665489,675627,Vladimir Guerrero Jr.,Michael Grove,0,5a82a814-732c-4c04-a551-6573c15c990e,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,58.0,109.0,103.0,77.0,104.0,99.0,112.0,105.0,117.0,,,,0.21,0.013,,0.533,-3.67,,-0.65,1.59,94.0,,95.9,86.7,,,,,,,0.184,0.287,0.339,0.286,0.393,0.222,109.0,95.0,103.0,107.0,98.0,97.0,0.181,0.064,-1.58,-1.75,92.8,79.8,0.316,0.474,0.16,0.5,0.5,0.385,,,,,,,,,,,,,,,
5,2024-04-28,744947,Strikeout,strikeout,True,666182,675627,Bo Bichette,Michael Grove,0,82031604-4116-440b-b81c-215194d3f284,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,58.0,109.0,103.0,77.0,104.0,99.0,112.0,105.0,117.0,,,,0.21,0.013,,0.533,-3.67,,-0.65,1.59,94.0,,95.9,86.7,,,,,,,0.184,0.287,0.339,0.286,0.393,0.222,109.0,95.0,103.0,107.0,98.0,97.0,0.181,0.064,-1.58,-1.75,92.8,79.8,0.316,0.474,0.16,0.5,0.5,0.385,,,,,,,,,,,,,,,
6,2024-04-28,744947,Pickoff 1B,pickoff_1b,True,457759,675627,Justin Turner,Michael Grove,0,6df61b29-45ef-4fee-84e5-343add2d7952,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,58.0,109.0,103.0,77.0,104.0,99.0,112.0,105.0,117.0,,,,0.21,0.013,,0.533,-3.67,,-0.65,1.59,94.0,,95.9,86.7,,,,,,,0.184,0.287,0.339,0.286,0.393,0.222,109.0,95.0,103.0,107.0,98.0,97.0,0.181,0.064,-1.58,-1.75,92.8,79.8,0.316,0.474,0.16,0.5,0.5,0.385,,,,,,,,,,,,,,,
7,2024-04-28,744947,Lineout,field_out,True,606192,592332,Teoscar Hernández,Kevin Gausman,0,3e95fe6b-f18d-41a6-936b-ab13e573d6f0,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-04-28,744947,Strikeout,strikeout,True,571970,592332,Max Muncy,Kevin Gausman,0,903ad09a-20fb-4b49-915d-c9565e99e601,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-04-28,744947,Double,double,False,681624,592332,Andy Pages,Kevin Gausman,0,70292bdd-4958-4a4a-b35b-6755f44046d9,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
