,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,CU%,wFS/C,wSI/C,wCU/C,vFS,vSI,vCU,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff
14,2024-06-21,745403,Grounded Into DP,grounded_into_double_play,True,673490,607067,Ha-Seong Kim,Colin Rea,1,21dcce52-3d83-44e4-b4fd-312f28b78d98,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,108.0,105.0,108.0,,,,76.0,95.0,89.0,0.172,0.226,0.171,,,-0.12,-0.36,3.37,,,92.7,87.8,,82.1,,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,0.043,-0.32,-0.27,-5.02,86.4,92.3,78.3,0.276,0.44,0.109,0.243,0.297,0.26
15,2024-06-21,745403,Walk,walk,False,687401,656302,Joey Ortiz,Dylan Cease,0,139f60a1-d644-4e4c-b8ef-033ad1c900de,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-21,745403,Strikeout,strikeout,True,694192,656302,Jackson Chourio,Dylan Cease,0,eb0cde15-7957-479b-9843-139a5d514ab8,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-21,745403,Groundout,field_out,True,668930,656302,Brice Turang,Dylan Cease,1,f5eb9121-7f1c-4fa1-9d70-a6dca8198cd5,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-21,745403,Strikeout,strikeout,True,661388,656302,William Contreras,Dylan Cease,0,2967af01-f0df-4b1e-b048-aa418d7d51cf,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-21,745403,Flyout,field_out,True,543309,607067,Kyle Higashioka,Colin Rea,0,f7f46d1a-83a1-4696-89e2-8221339f1c71,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,108.0,105.0,108.0,,,,76.0,95.0,89.0,0.172,0.226,0.171,,,-0.12,-0.36,3.37,,,92.7,87.8,,82.1,,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,0.043,-0.32,-0.27,-5.02,86.4,92.3,78.3,0.276,0.44,0.109,0.243,0.297,0.26
20,2024-06-21,745403,Groundout,field_out,True,650333,607067,Luis Arraez,Colin Rea,0,818d16e0-b2a6-4361-98c7-c88fbd073eb1,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,108.0,105.0,108.0,,,,76.0,95.0,89.0,0.172,0.226,0.171,,,-0.12,-0.36,3.37,,,92.7,87.8,,82.1,,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,0.043,-0.32,-0.27,-5.02,86.4,92.3,78.3,0.276,0.44,0.109,0.243,0.297,0.26
21,2024-06-21,745403,Hit By Pitch,hit_by_pitch,False,665487,607067,Fernando Tatis Jr.,Colin Rea,0,14241442-ba85-46ff-a8ac-9399ea06cfe3,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,108.0,105.0,108.0,,,,76.0,95.0,89.0,0.172,0.226,0.171,,,-0.12,-0.36,3.37,,,92.7,87.8,,82.1,,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,0.043,-0.32,-0.27,-5.02,86.4,92.3,78.3,0.276,0.44,0.109,0.243,0.297,0.26
22,2024-06-21,745403,Lineout,field_out,True,595777,607067,Jurickson Profar,Colin Rea,0,c904494e-eab8-4afd-8549-d42cdfd57173,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,108.0,105.0,108.0,,,,76.0,95.0,89.0,0.172,0.226,0.171,,,-0.12,-0.36,3.37,,,92.7,87.8,,82.1,,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,0.043,-0.32,-0.27,-5.02,86.4,92.3,78.3,0.276,0.44,0.109,0.243,0.297,0.26
23,2024-06-21,745403,Groundout,field_out,True,592885,656302,Christian Yelich,Dylan Cease,0,1e221882-c482-4e96-8ead-daf51ff8a4c7,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-21,745403,Double,double,False,642715,656302,Willy Adames,Dylan Cease,0,9a46888c-0ad1-4bee-8d69-defa4c60bd98,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-21,745403,Strikeout,strikeout,True,686217,656302,Sal Frelick,Dylan Cease,0,ecd4ef27-637c-4e33-a79d-6e503ae26dce,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-21,745403,Strikeout,strikeout,True,656555,656302,Rhys Hoskins,Dylan Cease,0,04cf8154-6b58-46c6-9f10-86659647dcb3,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-21,745403,Single,single,False,630105,607067,Jake Cronenworth,Colin Rea,0,a8f0c1bf-6aad-48b3-886a-9003a698613c,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,108.0,105.0,108.0,,,,76.0,95.0,89.0,0.172,0.226,0.171,,,-0.12,-0.36,3.37,,,92.7,87.8,,82.1,,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,0.043,-0.32,-0.27,-5.02,86.4,92.3,78.3,0.276,0.44,0.109,0.243,0.297,0.26
28,2024-06-21,745403,Grounded Into DP,grounded_into_double_play,True,592518,607067,Manny Machado,Colin Rea,1,fa3eeb21-cab8-4010-969c-71b8ed1bf721,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,108.0,105.0,108.0,,,,76.0,95.0,89.0,0.172,0.226,0.171,,,-0.12,-0.36,3.37,,,92.7,87.8,,82.1,,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,0.043,-0.32,-0.27,-5.02,86.4,92.3,78.3,0.276,0.44,0.109,0.243,0.297,0.26
29,2024-06-21,745403,Flyout,field_out,True,701538,607067,Jackson Merrill,Colin Rea,0,018c9c29-7ed3-418b-bb3c-99025d5c7187,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,108.0,105.0,108.0,,,,76.0,95.0,89.0,0.172,0.226,0.171,,,-0.12,-0.36,3.37,,,92.7,87.8,,82.1,,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,0.043,-0.32,-0.27,-5.02,86.4,92.3,78.3,0.276,0.44,0.109,0.243,0.297,0.26
30,2024-06-21,745403,Walk,walk,False,672012,656302,Tyler Black,Dylan Cease,0,2d945120-f307-4d78-a3c5-7fe7069a0abd,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-21,745403,Strikeout,strikeout,True,687401,656302,Joey Ortiz,Dylan Cease,1,0c180d4d-c43e-4085-b46d-aceb61b683b1,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
