,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,FO%,CU%,wFC/C,wFO/C,wCU/C,vFC,vFO,vCU,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,ST_slg,ST_whiff
10,2024-10-13,775307,Strikeout,strikeout,True,624413,656427,Pete Alonso,Jack Flaherty,0,abd18304-ed56-498b-ac8c-db31cef4b917,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-10-13,775307,Strikeout,strikeout,True,516782,656427,Starling Marte,Jack Flaherty,0,5720bf7d-e6cf-4513-81a7-54723f02e41d,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-10-13,775307,Groundout,field_out,True,608385,656427,Jesse Winker,Jack Flaherty,0,8fd2aeea-3c22-47bd-a06c-4bc21eda9cc6,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-10-13,775307,Walk,walk,False,666158,673540,Gavin Lux,Kodai Senga,0,8e449643-f2ad-451c-95d0-e36512728a41,673540.0,kodaisenga,Senga,Right,Kodai Senga,NYM,3.38,4.62,5.1,102.0,110.0,103.0,0.75,15.19,1.69,3.38,1.69,0.67,0.444,0.333,0.333,0.333,0.452,,,,122.0,98.0,99.0,,,,90.0,86.0,91.0,,,,,0.397,0.11,,,5.29,,2.13,,,95.8,,,81.8,,0.0,0.0,0.313,,,,,,,,,,,,,155.0,163.0,226.0,88.0,106.0,93.0,0.151,0.329,0.014,-4.65,1.41,19.61,92.3,83.1,70.8,0.2,0.2,0.333,0.25,1.0,0.143,,,,,,,,,
14,2024-10-13,775307,Sac Bunt,sac_bunt,True,669242,673540,Tommy Edman,Kodai Senga,1,60010562-0aad-41d2-b223-1b2a1dd8c9fe,673540.0,kodaisenga,Senga,Right,Kodai Senga,NYM,3.38,4.62,5.1,102.0,110.0,103.0,0.75,15.19,1.69,3.38,1.69,0.67,0.444,0.333,0.333,0.333,0.452,,,,122.0,98.0,99.0,,,,90.0,86.0,91.0,,,,,0.397,0.11,,,5.29,,2.13,,,95.8,,,81.8,,0.0,0.0,0.313,,,,,,,,,,,,,155.0,163.0,226.0,88.0,106.0,93.0,0.151,0.329,0.014,-4.65,1.41,19.61,92.3,83.1,70.8,0.2,0.2,0.333,0.25,1.0,0.143,,,,,,,,,
15,2024-10-13,775307,Single,single,False,660271,673540,Shohei Ohtani,Kodai Senga,1,4b372c27-5eeb-489e-9012-4bcafa33807e,673540.0,kodaisenga,Senga,Right,Kodai Senga,NYM,3.38,4.62,5.1,102.0,110.0,103.0,0.75,15.19,1.69,3.38,1.69,0.67,0.444,0.333,0.333,0.333,0.452,,,,122.0,98.0,99.0,,,,90.0,86.0,91.0,,,,,0.397,0.11,,,5.29,,2.13,,,95.8,,,81.8,,0.0,0.0,0.313,,,,,,,,,,,,,155.0,163.0,226.0,88.0,106.0,93.0,0.151,0.329,0.014,-4.65,1.41,19.61,92.3,83.1,70.8,0.2,0.2,0.333,0.25,1.0,0.143,,,,,,,,,
16,2024-10-13,775307,Lineout,field_out,True,605141,657585,Mookie Betts,Reed Garrett,0,ce4e3c4f-d85d-4b10-ae2d-821cc28373f2,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.77,3.19,57.1,93.0,118.0,97.0,0.654,13.03,4.71,7.85,0.94,1.26,0.227,0.409,0.25,0.265,0.35,,,,127.0,89.0,92.0,91.0,87.0,81.0,124.0,96.0,105.0,,,,0.128,0.165,0.199,,,-3.88,-0.86,1.37,,,96.8,,96.4,85.0,,0.4,0.686,0.274,,,,,,,,,,0.3,0.55,0.276,,,,104.0,98.0,94.0,0.237,,,0.87,,,91.6,,,0.132,0.158,0.511,0.304,0.5,0.342,122.0,92.0,100.0,0.271,1.67,88.2,0.171,0.2,0.358
17,2024-10-13,775307,Caught Stealing 2B,caught_stealing_2b,True,518692,657585,Freddie Freeman,Reed Garrett,0,68292321-7294-474f-9cdc-de55d22cddd6,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.77,3.19,57.1,93.0,118.0,97.0,0.654,13.03,4.71,7.85,0.94,1.26,0.227,0.409,0.25,0.265,0.35,,,,127.0,89.0,92.0,91.0,87.0,81.0,124.0,96.0,105.0,,,,0.128,0.165,0.199,,,-3.88,-0.86,1.37,,,96.8,,96.4,85.0,,0.4,0.686,0.274,,,,,,,,,,0.3,0.55,0.276,,,,104.0,98.0,94.0,0.237,,,0.87,,,91.6,,,0.132,0.158,0.511,0.304,0.5,0.342,122.0,92.0,100.0,0.271,1.67,88.2,0.171,0.2,0.358
18,2024-10-13,775307,Flyout,field_out,True,578428,656427,Jose Iglesias,Jack Flaherty,0,7a509e92-babd-4c41-a40f-9425282dab83,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-10-13,775307,Pop Out,field_out,True,621438,656427,Tyrone Taylor,Jack Flaherty,0,cb91e9db-0df5-4d63-a9bf-881d3788016d,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-10-13,775307,Strikeout,strikeout,True,682626,656427,Francisco Alvarez,Jack Flaherty,0,ccca6cdc-695d-4039-b589-68b8459c5f45,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-10-13,775307,Single,single,False,518692,657585,Freddie Freeman,Reed Garrett,0,01c9ba3b-e6b6-45e1-b0ff-40466c0f7ac4,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.77,3.19,57.1,93.0,118.0,97.0,0.654,13.03,4.71,7.85,0.94,1.26,0.227,0.409,0.25,0.265,0.35,,,,127.0,89.0,92.0,91.0,87.0,81.0,124.0,96.0,105.0,,,,0.128,0.165,0.199,,,-3.88,-0.86,1.37,,,96.8,,96.4,85.0,,0.4,0.686,0.274,,,,,,,,,,0.3,0.55,0.276,,,,104.0,98.0,94.0,0.237,,,0.87,,,91.6,,,0.132,0.158,0.511,0.304,0.5,0.342,122.0,92.0,100.0,0.271,1.67,88.2,0.171,0.2,0.358
22,2024-10-13,775307,Strikeout,strikeout,True,606192,657585,Teoscar Hernández,Reed Garrett,0,b0ce1913-29af-48cb-98bb-39ffd33fe537,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.77,3.19,57.1,93.0,118.0,97.0,0.654,13.03,4.71,7.85,0.94,1.26,0.227,0.409,0.25,0.265,0.35,,,,127.0,89.0,92.0,91.0,87.0,81.0,124.0,96.0,105.0,,,,0.128,0.165,0.199,,,-3.88,-0.86,1.37,,,96.8,,96.4,85.0,,0.4,0.686,0.274,,,,,,,,,,0.3,0.55,0.276,,,,104.0,98.0,94.0,0.237,,,0.87,,,91.6,,,0.132,0.158,0.511,0.304,0.5,0.342,122.0,92.0,100.0,0.271,1.67,88.2,0.171,0.2,0.358
23,2024-10-13,775307,Strikeout,strikeout,True,669257,657585,Will Smith,Reed Garrett,0,ed38d0b5-dba9-4098-bc1b-4607f1de27b0,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.77,3.19,57.1,93.0,118.0,97.0,0.654,13.03,4.71,7.85,0.94,1.26,0.227,0.409,0.25,0.265,0.35,,,,127.0,89.0,92.0,91.0,87.0,81.0,124.0,96.0,105.0,,,,0.128,0.165,0.199,,,-3.88,-0.86,1.37,,,96.8,,96.4,85.0,,0.4,0.686,0.274,,,,,,,,,,0.3,0.55,0.276,,,,104.0,98.0,94.0,0.237,,,0.87,,,91.6,,,0.132,0.158,0.511,0.304,0.5,0.342,122.0,92.0,100.0,0.271,1.67,88.2,0.171,0.2,0.358
24,2024-10-13,775307,Strikeout,strikeout,True,571970,656849,Max Muncy,David Peterson,0,7e9fa604-6e94-43ab-95f8-e43f856b0c2e,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,97.0,90.0,93.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,0.31,0.265,0.184,,0.164,0.39,1.83,-1.81,,0.03,93.1,84.7,91.9,85.1,,0.22,0.266,0.287,0.287,0.447,0.339,0.207,0.345,0.259,0.211,0.324,0.271,0.253,0.36,0.16,83.0,102.0,100.0,,,,,,0.076,,,0.11,,,79.1,,,,,,,,,,,,,,,
25,2024-10-13,775307,Walk,walk,False,596019,656427,Francisco Lindor,Jack Flaherty,0,09a55640-c5d2-45d1-a83a-f95c1cf8ae3f,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-10-13,775307,Strikeout,strikeout,True,668901,656427,Mark Vientos,Jack Flaherty,0,e2015498-e445-4313-b651-ba04c5a20f34,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-10-13,775307,Flyout,field_out,True,607043,656427,Brandon Nimmo,Jack Flaherty,0,b19fd94c-6eca-42b6-a583-f9286de60369,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-10-13,775307,Walk,walk,False,624413,656427,Pete Alonso,Jack Flaherty,1,c76e88c2-1b8e-4c9f-8946-4494f139a575,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-10-13,775307,Flyout,field_out,True,516782,656427,Starling Marte,Jack Flaherty,0,903cbc08-9e58-4a2a-9194-5c7ac55cf4ef,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-10-13,775307,Single,single,False,571771,656849,Enrique Hernández,David Peterson,0,b855bed7-c9c0-4178-ae3b-20f92105843f,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,97.0,90.0,93.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,0.31,0.265,0.184,,0.164,0.39,1.83,-1.81,,0.03,93.1,84.7,91.9,85.1,,0.22,0.266,0.287,0.287,0.447,0.339,0.207,0.345,0.259,0.211,0.324,0.271,0.253,0.36,0.16,83.0,102.0,100.0,,,,,,0.076,,,0.11,,,79.1,,,,,,,,,,,,,,,
31,2024-10-13,775307,Sac Bunt,sac_bunt,True,666158,656849,Gavin Lux,David Peterson,1,4a31eb13-97f1-40b4-96d6-b2ac339296ae,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,97.0,90.0,93.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,0.31,0.265,0.184,,0.164,0.39,1.83,-1.81,,0.03,93.1,84.7,91.9,85.1,,0.22,0.266,0.287,0.287,0.447,0.339,0.207,0.345,0.259,0.211,0.324,0.271,0.253,0.36,0.16,83.0,102.0,100.0,,,,,,0.076,,,0.11,,,79.1,,,,,,,,,,,,,,,
32,2024-10-13,775307,Single,single,False,669242,656849,Tommy Edman,David Peterson,1,76272f25-1a09-4a31-828f-3ec0d124dbfc,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,97.0,90.0,93.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,0.31,0.265,0.184,,0.164,0.39,1.83,-1.81,,0.03,93.1,84.7,91.9,85.1,,0.22,0.266,0.287,0.287,0.447,0.339,0.207,0.345,0.259,0.211,0.324,0.271,0.253,0.36,0.16,83.0,102.0,100.0,,,,,,0.076,,,0.11,,,79.1,,,,,,,,,,,,,,,
