,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-03,745728,Strikeout,strikeout,True,656413,607074,Stuart Fairchild,Carlos Rodón,0,f756a081-c047-40c9-bf74-fe08964f12db,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,,,,,,,
11,2024-07-03,745728,Flyout,field_out,True,669289,607074,Santiago Espinal,Carlos Rodón,0,3f5980c4-824e-4d6c-862f-6a366eba7a82,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,,,,,,,
12,2024-07-03,745728,Lineout,field_out,True,650402,671096,Gleyber Torres,Andrew Abbott,0,ad78e1c1-d5f6-414f-928c-9e6f3a20fef9,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,,,,0.546,,0.165,0.121,0.167,0.21,,0.44,-1.54,0.81,92.9,,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,,,,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
13,2024-07-03,745728,Single,single,False,657077,671096,Alex Verdugo,Andrew Abbott,0,628aa3d5-8a73-40b8-862c-d5feb39cb6a6,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,,,,0.546,,0.165,0.121,0.167,0.21,,0.44,-1.54,0.81,92.9,,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,,,,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
14,2024-07-03,745728,Lineout,field_out,True,518934,671096,DJ LeMahieu,Andrew Abbott,0,5d6a3f03-82e4-45c6-ad2a-c435ea845081,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,,,,0.546,,0.165,0.121,0.167,0.21,,0.44,-1.54,0.81,92.9,,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,,,,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
15,2024-07-03,745728,Strikeout,strikeout,True,663330,671096,Jahmai Jones,Andrew Abbott,0,1b102a26-6686-40f0-bb7f-0b7c81e61443,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,,,,0.546,,0.165,0.121,0.167,0.21,,0.44,-1.54,0.81,92.9,,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,,,,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
16,2024-07-03,745728,Strikeout,strikeout,True,694362,607074,Blake Dunn,Carlos Rodón,0,6f28e960-5656-4f67-aa89-807245373fc0,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,,,,,,,
17,2024-07-03,745728,Walk,walk,False,663697,607074,Jonathan India,Carlos Rodón,0,028ee0f6-b106-4833-aaf6-d189ed1c7ab8,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,,,,,,,
18,2024-07-03,745728,Forceout,force_out,True,682829,607074,Elly De La Cruz,Carlos Rodón,1,62575a21-a66d-41ed-aa46-3c1cdc126901,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,,,,,,,
19,2024-07-03,745728,Strikeout,strikeout,True,600869,607074,Jeimer Candelario,Carlos Rodón,1,2d5f3c21-90b5-4d1c-bb36-3e97c58e77ff,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,,,,,,,
20,2024-07-03,745728,Flyout,field_out,True,624431,671096,Jose Trevino,Andrew Abbott,0,acac5246-454c-4997-9ed8-765362eb9e5e,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,,,,0.546,,0.165,0.121,0.167,0.21,,0.44,-1.54,0.81,92.9,,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,,,,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
21,2024-07-03,745728,Groundout,field_out,True,683011,671096,Anthony Volpe,Andrew Abbott,0,14d386da-35a7-456b-816f-92606eb44785,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,,,,0.546,,0.165,0.121,0.167,0.21,,0.44,-1.54,0.81,92.9,,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,,,,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
22,2024-07-03,745728,Walk,walk,False,665742,671096,Juan Soto,Andrew Abbott,0,d33014a7-1374-4a8c-9eef-1dbea57823e2,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,,,,0.546,,0.165,0.121,0.167,0.21,,0.44,-1.54,0.81,92.9,,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,,,,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
23,2024-07-03,745728,Walk,walk,False,592450,671096,Aaron Judge,Andrew Abbott,1,f3b2a975-3455-492e-ade8-3e612b18fb57,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,,,,0.546,,0.165,0.121,0.167,0.21,,0.44,-1.54,0.81,92.9,,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,,,,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
24,2024-07-03,745728,Groundout,field_out,True,605204,671096,J.D. Davis,Andrew Abbott,1,dd293a3d-e6d5-40d3-b5aa-0fb0b397c9c9,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,,,,0.546,,0.165,0.121,0.167,0.21,,0.44,-1.54,0.81,92.9,,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,,,,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
25,2024-07-03,745728,Flyout,field_out,True,668715,607074,Spencer Steer,Carlos Rodón,0,164be348-7222-4be8-9e4d-6909d6fbc2b4,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,,,,,,,
26,2024-07-03,745728,Flyout,field_out,True,663886,607074,Tyler Stephenson,Carlos Rodón,0,43dfa04a-6c41-4400-aca1-1bd2f524245f,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,,,,,,,
27,2024-07-03,745728,Strikeout,strikeout,True,682622,607074,Noelvi Marte,Carlos Rodón,0,5cf93d7a-3fc5-430d-97b8-c7258346f4f4,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,,,,,,,
28,2024-07-03,745728,Flyout,field_out,True,650402,671096,Gleyber Torres,Andrew Abbott,0,78b39dd8-0cc0-4200-91b3-82cbecd00c72,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,,,,0.546,,0.165,0.121,0.167,0.21,,0.44,-1.54,0.81,92.9,,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,,,,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
29,2024-07-03,745728,Flyout,field_out,True,657077,671096,Alex Verdugo,Andrew Abbott,0,366e56b1-50d0-4331-a4d2-3e6856f44376,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,,,,0.546,,0.165,0.121,0.167,0.21,,0.44,-1.54,0.81,92.9,,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,,,,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
30,2024-07-03,745728,Walk,walk,False,518934,671096,DJ LeMahieu,Andrew Abbott,0,d2162a81-d157-4f02-85f2-76dc79513079,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,,,,0.546,,0.165,0.121,0.167,0.21,,0.44,-1.54,0.81,92.9,,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,,,,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
31,2024-07-03,745728,Flyout,field_out,True,663330,671096,Jahmai Jones,Andrew Abbott,0,35dbf9d7-0564-4e99-8da8-1d95f5d01658,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,,,,0.546,,0.165,0.121,0.167,0.21,,0.44,-1.54,0.81,92.9,,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,,,,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
32,2024-07-03,745728,Home Run,home_run,False,656413,607074,Stuart Fairchild,Carlos Rodón,0,e3bbe09f-3410-4cf7-887d-0f36c3d37180,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,,,,,,,
33,2024-07-03,745728,Flyout,field_out,True,669289,607074,Santiago Espinal,Carlos Rodón,0,8d4958a9-99b5-45e3-a958-f6325d48aa38,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,,,,,,,
34,2024-07-03,745728,Strikeout,strikeout,True,694362,607074,Blake Dunn,Carlos Rodón,0,9c1a7e0b-cb38-4f67-9615-dd080e12b60b,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,,,,,,,,,,
