,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-09-23,744885,Strikeout,strikeout,True,680776,605135,Jarren Duran,Chris Bassitt,0,0e053003-da02-4d43-94e5-c95fb6a9551c,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.47,171.0,99.0,94.0,97.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.175,0.337,0.437,77.0,87.0,84.0,101.0,91.0,102.0,64.0,103.0,93.0,96.0,102.0,97.0,120.0,97.0,106.0,79.0,102.0,92.0,87.0,91.0,86.0,0.407,0.045,0.197,0.043,0.118,0.137,0.053,-1.59,0.45,-2.62,-0.07,-0.88,-0.08,-2.29,92.6,89.6,84.1,84.5,92.5,77.2,71.0,0.327,0.423,0.128,0.188,0.316,0.268,0.221,0.351,0.286,0.154,0.231,0.458,0.242,0.394,0.25,0.303,0.364,0.167,0.375,0.781,0.096,0.321,0.607,0.158,,,,,,
1,2024-09-23,744885,Walk,walk,False,596115,605135,Trevor Story,Chris Bassitt,0,df2f7eef-96c1-422b-8952-610bc17c6ab6,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.47,171.0,99.0,94.0,97.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.175,0.337,0.437,77.0,87.0,84.0,101.0,91.0,102.0,64.0,103.0,93.0,96.0,102.0,97.0,120.0,97.0,106.0,79.0,102.0,92.0,87.0,91.0,86.0,0.407,0.045,0.197,0.043,0.118,0.137,0.053,-1.59,0.45,-2.62,-0.07,-0.88,-0.08,-2.29,92.6,89.6,84.1,84.5,92.5,77.2,71.0,0.327,0.423,0.128,0.188,0.316,0.268,0.221,0.351,0.286,0.154,0.231,0.458,0.242,0.394,0.25,0.303,0.364,0.167,0.375,0.781,0.096,0.321,0.607,0.158,,,,,,
2,2024-09-23,744885,Walk,walk,False,671213,605135,Triston Casas,Chris Bassitt,1,cea864e5-62c3-489b-8a26-772a5ddce8b4,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.47,171.0,99.0,94.0,97.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.175,0.337,0.437,77.0,87.0,84.0,101.0,91.0,102.0,64.0,103.0,93.0,96.0,102.0,97.0,120.0,97.0,106.0,79.0,102.0,92.0,87.0,91.0,86.0,0.407,0.045,0.197,0.043,0.118,0.137,0.053,-1.59,0.45,-2.62,-0.07,-0.88,-0.08,-2.29,92.6,89.6,84.1,84.5,92.5,77.2,71.0,0.327,0.423,0.128,0.188,0.316,0.268,0.221,0.351,0.286,0.154,0.231,0.458,0.242,0.394,0.25,0.303,0.364,0.167,0.375,0.781,0.096,0.321,0.607,0.158,,,,,,
3,2024-09-23,744885,Lineout,field_out,True,641933,605135,Tyler O'Neill,Chris Bassitt,1,cfbe461d-3a28-4081-8080-a99d5c40e4a0,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.47,171.0,99.0,94.0,97.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.175,0.337,0.437,77.0,87.0,84.0,101.0,91.0,102.0,64.0,103.0,93.0,96.0,102.0,97.0,120.0,97.0,106.0,79.0,102.0,92.0,87.0,91.0,86.0,0.407,0.045,0.197,0.043,0.118,0.137,0.053,-1.59,0.45,-2.62,-0.07,-0.88,-0.08,-2.29,92.6,89.6,84.1,84.5,92.5,77.2,71.0,0.327,0.423,0.128,0.188,0.316,0.268,0.221,0.351,0.286,0.154,0.231,0.458,0.242,0.394,0.25,0.303,0.364,0.167,0.375,0.781,0.096,0.321,0.607,0.158,,,,,,
4,2024-09-23,744885,Groundout,field_out,True,543807,656557,George Springer,Tanner Houck,0,81718f46-1c22-433a-acea-29b4b227b49f,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,93.0,102.0,97.0,116.0,98.0,109.0,95.0,93.0,93.0,116.0,103.0,109.0,0.324,,0.015,0.248,0.414,,,,-0.95,1.75,0.68,0.54,,,,87.1,88.4,,93.5,83.2,,0.27,0.325,0.136,0.2,0.4,0.235,,,,0.23,0.357,0.302,,,,0.195,0.265,0.208,,,,,,,,,,,,
5,2024-09-23,744885,Flyout,field_out,True,664770,656557,Nathan Lukes,Tanner Houck,0,b35a6976-6282-403c-a239-01e52cc145a4,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,93.0,102.0,97.0,116.0,98.0,109.0,95.0,93.0,93.0,116.0,103.0,109.0,0.324,,0.015,0.248,0.414,,,,-0.95,1.75,0.68,0.54,,,,87.1,88.4,,93.5,83.2,,0.27,0.325,0.136,0.2,0.4,0.235,,,,0.23,0.357,0.302,,,,0.195,0.265,0.208,,,,,,,,,,,,
6,2024-09-23,744885,Groundout,field_out,True,665489,656557,Vladimir Guerrero Jr.,Tanner Houck,0,ad5d4618-6b3d-4c37-8c8e-c13414c7ebc7,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,93.0,102.0,97.0,116.0,98.0,109.0,95.0,93.0,93.0,116.0,103.0,109.0,0.324,,0.015,0.248,0.414,,,,-0.95,1.75,0.68,0.54,,,,87.1,88.4,,93.5,83.2,,0.27,0.325,0.136,0.2,0.4,0.235,,,,0.23,0.357,0.302,,,,0.195,0.265,0.208,,,,,,,,,,,,
7,2024-09-23,744885,Walk,walk,False,677800,605135,Wilyer Abreu,Chris Bassitt,0,3ea40ae2-b0d9-4aaf-8db0-6c79e4f0c62c,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.47,171.0,99.0,94.0,97.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.175,0.337,0.437,77.0,87.0,84.0,101.0,91.0,102.0,64.0,103.0,93.0,96.0,102.0,97.0,120.0,97.0,106.0,79.0,102.0,92.0,87.0,91.0,86.0,0.407,0.045,0.197,0.043,0.118,0.137,0.053,-1.59,0.45,-2.62,-0.07,-0.88,-0.08,-2.29,92.6,89.6,84.1,84.5,92.5,77.2,71.0,0.327,0.423,0.128,0.188,0.316,0.268,0.221,0.351,0.286,0.154,0.231,0.458,0.242,0.394,0.25,0.303,0.364,0.167,0.375,0.781,0.096,0.321,0.607,0.158,,,,,,
8,2024-09-23,744885,Field Error,field_error,False,657136,605135,Connor Wong,Chris Bassitt,1,7c8b97b6-8965-4d69-97a2-9324ae3515b1,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.47,171.0,99.0,94.0,97.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.175,0.337,0.437,77.0,87.0,84.0,101.0,91.0,102.0,64.0,103.0,93.0,96.0,102.0,97.0,120.0,97.0,106.0,79.0,102.0,92.0,87.0,91.0,86.0,0.407,0.045,0.197,0.043,0.118,0.137,0.053,-1.59,0.45,-2.62,-0.07,-0.88,-0.08,-2.29,92.6,89.6,84.1,84.5,92.5,77.2,71.0,0.327,0.423,0.128,0.188,0.316,0.268,0.221,0.351,0.286,0.154,0.231,0.458,0.242,0.394,0.25,0.303,0.364,0.167,0.375,0.781,0.096,0.321,0.607,0.158,,,,,,
9,2024-09-23,744885,Forceout,force_out,True,686765,605135,Nick Sogard,Chris Bassitt,1,c31801d4-adfa-4f55-8f69-04214d2e0efc,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.47,171.0,99.0,94.0,97.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.175,0.337,0.437,77.0,87.0,84.0,101.0,91.0,102.0,64.0,103.0,93.0,96.0,102.0,97.0,120.0,97.0,106.0,79.0,102.0,92.0,87.0,91.0,86.0,0.407,0.045,0.197,0.043,0.118,0.137,0.053,-1.59,0.45,-2.62,-0.07,-0.88,-0.08,-2.29,92.6,89.6,84.1,84.5,92.5,77.2,71.0,0.327,0.423,0.128,0.188,0.316,0.268,0.221,0.351,0.286,0.154,0.231,0.458,0.242,0.394,0.25,0.303,0.364,0.167,0.375,0.781,0.096,0.321,0.607,0.158,,,,,,
