,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
0,2024-06-01,746062,Flyout,field_out,True,543760,677960,Marcus Semien,Ryan Weathers,0,10a6f323-4bbb-44ce-876f-788fe309650c,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,
1,2024-06-01,746062,Single,single,False,608369,677960,Corey Seager,Ryan Weathers,0,36df2332-044e-4405-8cd2-56c144f29dc2,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,
2,2024-06-01,746062,Strikeout,strikeout,True,543257,677960,Robbie Grossman,Ryan Weathers,0,a619ba72-d101-4d54-9b00-72e24267b5ad,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,
3,2024-06-01,746062,Strikeout,strikeout,True,666969,677960,Adolis García,Ryan Weathers,0,ee86c8be-3caa-464d-8468-4e5589903be5,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,
4,2024-06-01,746062,Single,single,False,665862,547179,Jazz Chisholm Jr.,Michael Lorenzen,0,62d1b278-aa05-4ff3-978d-09cc67c3ca65,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.197,0.95,-0.46,-1.69,1.61,94.0,84.7,93.8,84.5,0.154,0.295,0.202,0.145,0.217,0.347,0.077,0.308,0.172,0.302,0.465,0.055,102.0,90.0,94.0,94.0,94.0,93.0,0.111,0.072,1.38,0.92,90.2,81.8,0.175,0.425,0.241,0.111,0.111,0.367
5,2024-06-01,746062,Walk,walk,False,650559,547179,Bryan De La Cruz,Michael Lorenzen,1,bd9310e2-d8fb-4888-a683-c21d03dbec0b,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.197,0.95,-0.46,-1.69,1.61,94.0,84.7,93.8,84.5,0.154,0.295,0.202,0.145,0.217,0.347,0.077,0.308,0.172,0.302,0.465,0.055,102.0,90.0,94.0,94.0,94.0,93.0,0.111,0.072,1.38,0.92,90.2,81.8,0.175,0.425,0.241,0.111,0.111,0.367
6,2024-06-01,746062,Grounded Into DP,grounded_into_double_play,True,605137,547179,Josh Bell,Michael Lorenzen,1,e915ea1f-6129-4181-b6d2-979d1fc1956c,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.197,0.95,-0.46,-1.69,1.61,94.0,84.7,93.8,84.5,0.154,0.295,0.202,0.145,0.217,0.347,0.077,0.308,0.172,0.302,0.465,0.055,102.0,90.0,94.0,94.0,94.0,93.0,0.111,0.072,1.38,0.92,90.2,81.8,0.175,0.425,0.241,0.111,0.111,0.367
7,2024-06-01,746062,Strikeout,strikeout,True,660821,547179,Jesús Sánchez,Michael Lorenzen,0,3d3f720d-c821-421c-9d21-4fffaaad7045,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.197,0.95,-0.46,-1.69,1.61,94.0,84.7,93.8,84.5,0.154,0.295,0.202,0.145,0.217,0.347,0.077,0.308,0.172,0.302,0.465,0.055,102.0,90.0,94.0,94.0,94.0,93.0,0.111,0.072,1.38,0.92,90.2,81.8,0.175,0.425,0.241,0.111,0.111,0.367
8,2024-06-01,746062,Strikeout,strikeout,True,677649,677960,Ezequiel Duran,Ryan Weathers,0,4b7607dd-9e65-4d38-a321-4e1197abd801,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,
9,2024-06-01,746062,Strikeout,strikeout,True,694671,677960,Wyatt Langford,Ryan Weathers,0,14877592-7b53-4271-beb5-634197ae3779,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,
