,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff
10,2024-05-03,745914,Groundout,field_out,True,687093,663978,Vaughn Grissom,Chris Paddack,0,623fe9b8-3b0c-40e6-9571-5f4045906e7c,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-03,745914,Groundout,field_out,True,624512,663978,Reese McGuire,Chris Paddack,0,45d159ba-4bb0-4fcb-8dfa-db9f4105ef2d,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-03,745914,Lineout,field_out,True,621043,656557,Carlos Correa,Tanner Houck,0,cd9faa5c-6041-4939-8d40-291f9bfb1046,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,,,,115.0,102.0,113.0,,0.423,,,,1.85,,,,,83.1,,,,,,,,0.191,0.275,0.294,,,,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235
13,2024-05-03,745914,Groundout,field_out,True,663616,656557,Trevor Larnach,Tanner Houck,0,0241cf0b-b103-498c-95a5-96ffb57e47b6,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,,,,115.0,102.0,113.0,,0.423,,,,1.85,,,,,83.1,,,,,,,,0.191,0.275,0.294,,,,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235
14,2024-05-03,745914,Lineout,field_out,True,467793,656557,Carlos Santana,Tanner Houck,0,a84e82e7-fca0-437d-a8a3-c95bb62cea1c,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,,,,115.0,102.0,113.0,,0.423,,,,1.85,,,,,83.1,,,,,,,,0.191,0.275,0.294,,,,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235
15,2024-05-03,745914,Single,single,False,678882,663978,Ceddanne Rafaela,Chris Paddack,0,a1d70205-6fd3-4c60-9ae7-7736593ecd13,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-03,745914,Groundout,field_out,True,680776,663978,Jarren Duran,Chris Paddack,1,605e7d94-9ab1-45ba-8346-b3c0cafe3751,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-03,745914,Strikeout,strikeout,True,646240,663978,Rafael Devers,Chris Paddack,0,13069124-da8c-4e34-9abb-d4d76e9e964d,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-03,745914,Double,double,False,650489,656557,Willi Castro,Tanner Houck,0,d78f67e4-513f-43b0-bf53-ef9b550ec8e8,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,,,,115.0,102.0,113.0,,0.423,,,,1.85,,,,,83.1,,,,,,,,0.191,0.275,0.294,,,,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235
19,2024-05-03,745914,Groundout,field_out,True,669304,656557,Jose Miranda,Tanner Houck,0,4d18917b-83de-4970-8222-98e6ba4142cd,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,,,,115.0,102.0,113.0,,0.423,,,,1.85,,,,,83.1,,,,,,,,0.191,0.275,0.294,,,,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235
20,2024-05-03,745914,Groundout,field_out,True,666135,656557,Alex Kirilloff,Tanner Houck,1,0bde73b8-315b-4145-96e3-c45cfa800db7,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,,,,115.0,102.0,113.0,,0.423,,,,1.85,,,,,83.1,,,,,,,,0.191,0.275,0.294,,,,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235
21,2024-05-03,745914,Single,single,False,666397,656557,Edouard Julien,Tanner Houck,1,440d237f-8be5-4703-96dd-f908fc29f441,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,,,,115.0,102.0,113.0,,0.423,,,,1.85,,,,,83.1,,,,,,,,0.191,0.275,0.294,,,,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235
22,2024-05-03,745914,Flyout,field_out,True,680777,656557,Ryan Jeffers,Tanner Houck,0,95801c96-f99b-4b24-b007-9b503bc173e9,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,,,,115.0,102.0,113.0,,0.423,,,,1.85,,,,,83.1,,,,,,,,0.191,0.275,0.294,,,,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235
23,2024-05-03,745914,Flyout,field_out,True,641933,663978,Tyler O'Neill,Chris Paddack,0,f0145a16-edba-4b7b-acd7-5f552c1440dd,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-03,745914,Strikeout,strikeout,True,677800,663978,Wilyer Abreu,Chris Paddack,0,2ddac979-66a7-4f10-82b0-db73b28eeef7,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-03,745914,Groundout,field_out,True,643265,663978,Garrett Cooper,Chris Paddack,0,987fa625-f8a1-47fb-ac74-e7b9174678ca,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-03,745914,Walk,walk,False,596146,656557,Max Kepler,Tanner Houck,0,c9da8250-e50b-473a-bf03-1287d5f927fe,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,,,,115.0,102.0,113.0,,0.423,,,,1.85,,,,,83.1,,,,,,,,0.191,0.275,0.294,,,,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235
27,2024-05-03,745914,Single,single,False,621043,656557,Carlos Correa,Tanner Houck,1,2deec990-197d-4442-8924-a6c1abfaee7b,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,,,,115.0,102.0,113.0,,0.423,,,,1.85,,,,,83.1,,,,,,,,0.191,0.275,0.294,,,,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235
28,2024-05-03,745914,Grounded Into DP,grounded_into_double_play,True,663616,656557,Trevor Larnach,Tanner Houck,1,7dcfa55b-096a-48fd-b45e-1a636935708a,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,,,,115.0,102.0,113.0,,0.423,,,,1.85,,,,,83.1,,,,,,,,0.191,0.275,0.294,,,,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235
29,2024-05-03,745914,Groundout,field_out,True,467793,656557,Carlos Santana,Tanner Houck,0,a1ead875-8ada-44f1-ac31-5059201b122b,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,,,,115.0,102.0,113.0,,0.423,,,,1.85,,,,,83.1,,,,,,,,0.191,0.275,0.294,,,,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235
30,2024-05-03,745914,Groundout,field_out,True,642086,663978,Dominic Smith,Chris Paddack,0,8b6addf7-4787-44cc-8488-b84fd3f2b2f6,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-03,745914,Flyout,field_out,True,687093,663978,Vaughn Grissom,Chris Paddack,0,ea57d6f5-6f39-41c9-aa83-305172323b2f,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-03,745914,Pop Out,field_out,True,624512,663978,Reese McGuire,Chris Paddack,0,4faa48a7-aff8-450d-b153-37f8f7021f41,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-03,745914,Flyout,field_out,True,650489,656557,Willi Castro,Tanner Houck,0,8a018c36-188b-40ad-be52-bdd53f46002e,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,,,,115.0,102.0,113.0,,0.423,,,,1.85,,,,,83.1,,,,,,,,0.191,0.275,0.294,,,,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235
34,2024-05-03,745914,Strikeout,strikeout,True,669304,656557,Jose Miranda,Tanner Houck,0,e5a563d7-2b29-4822-8b9f-394f290497b0,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,,,,115.0,102.0,113.0,,0.423,,,,1.85,,,,,83.1,,,,,,,,0.191,0.275,0.294,,,,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235
35,2024-05-03,745914,Groundout,field_out,True,666135,656557,Alex Kirilloff,Tanner Houck,0,7998204a-b26a-464b-b317-0c19001a1e58,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,,,,115.0,102.0,113.0,,0.423,,,,1.85,,,,,83.1,,,,,,,,0.191,0.275,0.294,,,,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235
36,2024-05-03,745914,Strikeout,strikeout,True,678882,663978,Ceddanne Rafaela,Chris Paddack,0,279e17c1-c653-46a5-955f-78e3e6e99f79,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
