,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
13,2024-05-20,746146,Pop Out,field_out,True,518792,677944,Jason Heyward,Slade Cecconi,0,3ec396fb-b680-4d91-b858-1492aa2e3ec7,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,103.0,101.0,108.0,92.0,108.0,104.0,,,,114.0,103.0,105.0,,,,,,,,0.546,,,0.221,0.087,-1.16,,,,-0.57,-0.78,94.1,,,,84.8,74.7,0.317,0.54,0.155,,,,0.188,0.438,0.289,0.258,0.435,0.193,,,,,,,101.0,99.0,101.0,0.145,-0.62,81.9,0.227,0.432,0.26
14,2024-05-20,746146,Groundout,field_out,True,672515,808967,Gabriel Moreno,Yoshinobu Yamamoto,0,652f1e2a-aa35-4bb5-8d7b-1f0ca6960534,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,
15,2024-05-20,746146,Double,double,False,621028,808967,Kevin Newman,Yoshinobu Yamamoto,0,1305854f-550a-4db8-ad03-94b85a090dbf,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,
16,2024-05-20,746146,Lineout,field_out,True,682998,808967,Corbin Carroll,Yoshinobu Yamamoto,0,e9d77fa6-2b8c-4e4d-ae25-b3aff9f60fb5,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,
17,2024-05-20,746146,Walk,walk,False,606466,808967,Ketel Marte,Yoshinobu Yamamoto,0,0a8c19b2-63a5-40f5-be2a-60ab7ecf49b2,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,
18,2024-05-20,746146,Single,single,False,592626,808967,Joc Pederson,Yoshinobu Yamamoto,1,b887be8d-b109-421c-86da-da06b5bdc688,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,
19,2024-05-20,746146,Lineout,field_out,True,572233,808967,Christian Walker,Yoshinobu Yamamoto,0,2d736ce8-d9c5-45be-8198-e29a74304847,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,
20,2024-05-20,746146,Home Run,home_run,False,571771,677944,Enrique Hernández,Slade Cecconi,0,0fffbdbd-187e-486a-9ad4-8fc2f09882b5,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,103.0,101.0,108.0,92.0,108.0,104.0,,,,114.0,103.0,105.0,,,,,,,,0.546,,,0.221,0.087,-1.16,,,,-0.57,-0.78,94.1,,,,84.8,74.7,0.317,0.54,0.155,,,,0.188,0.438,0.289,0.258,0.435,0.193,,,,,,,101.0,99.0,101.0,0.145,-0.62,81.9,0.227,0.432,0.26
21,2024-05-20,746146,Single,single,False,500743,677944,Miguel Rojas,Slade Cecconi,0,b63e8551-a9c6-4d00-88ea-86b8242e768e,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,103.0,101.0,108.0,92.0,108.0,104.0,,,,114.0,103.0,105.0,,,,,,,,0.546,,,0.221,0.087,-1.16,,,,-0.57,-0.78,94.1,,,,84.8,74.7,0.317,0.54,0.155,,,,0.188,0.438,0.289,0.258,0.435,0.193,,,,,,,101.0,99.0,101.0,0.145,-0.62,81.9,0.227,0.432,0.26
22,2024-05-20,746146,Single,single,False,605141,677944,Mookie Betts,Slade Cecconi,1,ed8a93ff-4b94-4643-8a04-46b10e6f34ff,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,103.0,101.0,108.0,92.0,108.0,104.0,,,,114.0,103.0,105.0,,,,,,,,0.546,,,0.221,0.087,-1.16,,,,-0.57,-0.78,94.1,,,,84.8,74.7,0.317,0.54,0.155,,,,0.188,0.438,0.289,0.258,0.435,0.193,,,,,,,101.0,99.0,101.0,0.145,-0.62,81.9,0.227,0.432,0.26
23,2024-05-20,746146,Walk,walk,False,660271,677944,Shohei Ohtani,Slade Cecconi,1,b8d3bae4-2161-4770-9bb5-30761f681a8e,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,103.0,101.0,108.0,92.0,108.0,104.0,,,,114.0,103.0,105.0,,,,,,,,0.546,,,0.221,0.087,-1.16,,,,-0.57,-0.78,94.1,,,,84.8,74.7,0.317,0.54,0.155,,,,0.188,0.438,0.289,0.258,0.435,0.193,,,,,,,101.0,99.0,101.0,0.145,-0.62,81.9,0.227,0.432,0.26
24,2024-05-20,746146,Home Run,home_run,False,518692,677944,Freddie Freeman,Slade Cecconi,1,0c753d39-35ea-457d-9e13-da24f4be7c45,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,103.0,101.0,108.0,92.0,108.0,104.0,,,,114.0,103.0,105.0,,,,,,,,0.546,,,0.221,0.087,-1.16,,,,-0.57,-0.78,94.1,,,,84.8,74.7,0.317,0.54,0.155,,,,0.188,0.438,0.289,0.258,0.435,0.193,,,,,,,101.0,99.0,101.0,0.145,-0.62,81.9,0.227,0.432,0.26
25,2024-05-20,746146,Home Run,home_run,False,669257,677944,Will Smith,Slade Cecconi,0,87753371-eb3f-4368-b80b-2054d1dc6ac2,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,103.0,101.0,108.0,92.0,108.0,104.0,,,,114.0,103.0,105.0,,,,,,,,0.546,,,0.221,0.087,-1.16,,,,-0.57,-0.78,94.1,,,,84.8,74.7,0.317,0.54,0.155,,,,0.188,0.438,0.289,0.258,0.435,0.193,,,,,,,101.0,99.0,101.0,0.145,-0.62,81.9,0.227,0.432,0.26
26,2024-05-20,746146,Strikeout,strikeout,True,606192,677944,Teoscar Hernández,Slade Cecconi,0,ba08312e-4976-473d-a872-84018bb048d5,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,103.0,101.0,108.0,92.0,108.0,104.0,,,,114.0,103.0,105.0,,,,,,,,0.546,,,0.221,0.087,-1.16,,,,-0.57,-0.78,94.1,,,,84.8,74.7,0.317,0.54,0.155,,,,0.188,0.438,0.289,0.258,0.435,0.193,,,,,,,101.0,99.0,101.0,0.145,-0.62,81.9,0.227,0.432,0.26
27,2024-05-20,746146,Pop Out,field_out,True,681624,677944,Andy Pages,Slade Cecconi,0,8a34fc03-b0a9-455d-9abd-0cd023fcb1b7,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,103.0,101.0,108.0,92.0,108.0,104.0,,,,114.0,103.0,105.0,,,,,,,,0.546,,,0.221,0.087,-1.16,,,,-0.57,-0.78,94.1,,,,84.8,74.7,0.317,0.54,0.155,,,,0.188,0.438,0.289,0.258,0.435,0.193,,,,,,,101.0,99.0,101.0,0.145,-0.62,81.9,0.227,0.432,0.26
28,2024-05-20,746146,Flyout,field_out,True,518792,677944,Jason Heyward,Slade Cecconi,0,bc093bab-8dc9-4bce-9415-cb5a5dadb6b8,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,103.0,101.0,108.0,92.0,108.0,104.0,,,,114.0,103.0,105.0,,,,,,,,0.546,,,0.221,0.087,-1.16,,,,-0.57,-0.78,94.1,,,,84.8,74.7,0.317,0.54,0.155,,,,0.188,0.438,0.289,0.258,0.435,0.193,,,,,,,101.0,99.0,101.0,0.145,-0.62,81.9,0.227,0.432,0.26
29,2024-05-20,746146,Groundout,field_out,True,666971,808967,Lourdes Gurriel Jr.,Yoshinobu Yamamoto,0,ca851bd2-6b90-4c51-9505-1be436d6eb08,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,
30,2024-05-20,746146,Single,single,False,664983,808967,Jake McCarthy,Yoshinobu Yamamoto,0,6dc372d1-e388-4b35-8d78-2b6d6bac0da3,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,
31,2024-05-20,746146,Flyout,field_out,True,553993,808967,Eugenio Suárez,Yoshinobu Yamamoto,0,f804a1c1-4a9b-4dbc-a739-65932e683ea6,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,
32,2024-05-20,746146,Groundout,field_out,True,672515,808967,Gabriel Moreno,Yoshinobu Yamamoto,0,e3f73ee4-e0a1-4ae0-bd37-61e7df7a00e1,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,
