,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-08-17,745785,Flyout,field_out,True,669364,622663,Xavier Edwards,Luis Severino,0,7b9e0418-4887-4984-9f1e-dd20523f7f9f,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.156,0.24,0.357,0.186,0.279,0.239,0.333,0.622,0.182,0.263,0.342,0.282,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-17,745785,Pop Out,field_out,True,669394,622663,Jake Burger,Luis Severino,0,16ce3fa7-f302-402f-843c-ae25c5ed3cf0,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.156,0.24,0.357,0.186,0.279,0.239,0.333,0.622,0.182,0.263,0.342,0.282,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-17,745785,Strikeout,strikeout,True,660821,622663,Jesús Sánchez,Luis Severino,0,ee7292c7-a7eb-4c02-b15e-773a88ffe45f,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.156,0.24,0.357,0.186,0.279,0.239,0.333,0.622,0.182,0.263,0.342,0.282,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-17,745785,Home Run,home_run,False,596019,676974,Francisco Lindor,Max Meyer,0,a4c46789-dc24-4098-95cd-ac4d2b4a74ad,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,,,,0.018,0.398,,0.402,0.182,-1.8,,-1.39,-0.08,-1.83,94.1,,86.8,92.6,88.2,0.31,0.595,0.127,,,,,,,,,,0.2,0.56,0.242,0.242,0.473,0.36,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-17,745785,Single,single,False,668901,676974,Mark Vientos,Max Meyer,0,85c0e40c-80e5-4cf7-a2df-8c7e61d07c16,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,,,,0.018,0.398,,0.402,0.182,-1.8,,-1.39,-0.08,-1.83,94.1,,86.8,92.6,88.2,0.31,0.595,0.127,,,,,,,,,,0.2,0.56,0.242,0.242,0.473,0.36,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-17,745785,Strikeout,strikeout,True,607043,676974,Brandon Nimmo,Max Meyer,0,c9e945f7-abf0-4827-b59d-bfffb703f081,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,,,,0.018,0.398,,0.402,0.182,-1.8,,-1.39,-0.08,-1.83,94.1,,86.8,92.6,88.2,0.31,0.595,0.127,,,,,,,,,,0.2,0.56,0.242,0.242,0.473,0.36,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-08-17,745785,Grounded Into DP,grounded_into_double_play,True,502110,676974,J.D. Martinez,Max Meyer,1,c7f9f857-4292-4f68-9e7d-32331942c63c,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,,,,0.018,0.398,,0.402,0.182,-1.8,,-1.39,-0.08,-1.83,94.1,,86.8,92.6,88.2,0.31,0.595,0.127,,,,,,,,,,0.2,0.56,0.242,0.242,0.473,0.36,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-17,745785,Groundout,field_out,True,681146,622663,Jonah Bride,Luis Severino,0,91e2fc98-19e5-4998-a433-eca41077e3c0,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.156,0.24,0.357,0.186,0.279,0.239,0.333,0.622,0.182,0.263,0.342,0.282,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-17,745785,Lineout,field_out,True,656537,622663,Derek Hill,Luis Severino,0,d160f6ba-1132-4954-bd4b-eec833a010c1,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.156,0.24,0.357,0.186,0.279,0.239,0.333,0.622,0.182,0.263,0.342,0.282,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-17,745785,Walk,walk,False,669065,622663,Kyle Stowers,Luis Severino,0,74c28361-5d61-4ec1-93f3-5c658eb09a45,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.156,0.24,0.357,0.186,0.279,0.239,0.333,0.622,0.182,0.263,0.342,0.282,,,,,,,,,,,,,,,,,,,,,,,,
