,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,ST_slg,ST_whiff
10,2024-09-08,745616,Groundout,field_out,True,679529,669372,Spencer Torkelson,J.T. Ginn,0,8ef213e6-a8da-44a6-ad2a-658d37b5e431,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-08,745616,Flyout,field_out,True,656716,669372,Zach McKinstry,J.T. Ginn,0,f885a121-f1ec-4381-9d6b-160f3ca4561a,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-08,745616,Groundout,field_out,True,680869,680744,Zack Gelof,Ty Madden,0,3b7f3c1a-aa6e-44b0-9143-a60ccf90d981,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,0.044,0.447,0.186,,1.44,6.03,-1.44,,94.3,,92.1,83.6,0.0,0.0,0.0,0.375,0.5,0.35,,,,0.208,0.208,0.113,102.0,88.0,96.0,108.0,104.0,93.0,91.0,105.0,105.0,0.137,0.137,0.049,-1.28,3.48,-2.28,87.4,84.9,79.4,0.125,0.125,0.474,0.375,0.5,0.286,0.333,0.333,0.0,,,,,,,,,
13,2024-09-08,745616,Strikeout,strikeout,True,656484,680744,Tristan Gray,Ty Madden,0,425284b8-03c6-4bfb-beca-65552c248962,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,0.044,0.447,0.186,,1.44,6.03,-1.44,,94.3,,92.1,83.6,0.0,0.0,0.0,0.375,0.5,0.35,,,,0.208,0.208,0.113,102.0,88.0,96.0,108.0,104.0,93.0,91.0,105.0,105.0,0.137,0.137,0.049,-1.28,3.48,-2.28,87.4,84.9,79.4,0.125,0.125,0.474,0.375,0.5,0.286,0.333,0.333,0.0,,,,,,,,,
14,2024-09-08,745616,Groundout,field_out,True,680474,680744,Max Schuemann,Ty Madden,0,4b489a53-7027-4ba0-8260-8b3ddbc85cd7,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,0.044,0.447,0.186,,1.44,6.03,-1.44,,94.3,,92.1,83.6,0.0,0.0,0.0,0.375,0.5,0.35,,,,0.208,0.208,0.113,102.0,88.0,96.0,108.0,104.0,93.0,91.0,105.0,105.0,0.137,0.137,0.049,-1.28,3.48,-2.28,87.4,84.9,79.4,0.125,0.125,0.474,0.375,0.5,0.286,0.333,0.333,0.0,,,,,,,,,
15,2024-09-08,745616,Home Run,home_run,False,700242,669372,Trey Sweeney,J.T. Ginn,0,ded153f1-d03d-47f7-b0c8-2f5b8dcdf08b,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-08,745616,Groundout,field_out,True,668670,669372,Jake Rogers,J.T. Ginn,0,f21bf95d-40c9-4d07-9ef5-0bdb3ea25d62,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-08,745616,Strikeout,strikeout,True,678009,669372,Parker Meadows,J.T. Ginn,0,6067dcc2-ee81-419e-acab-2ac0faa166a4,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-08,745616,Double,double,False,690291,669372,Jace Jung,J.T. Ginn,0,c3e82bfe-1533-45e6-84f4-4ed4477c2ed4,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-08,745616,Hit By Pitch,hit_by_pitch,False,682985,669372,Riley Greene,J.T. Ginn,0,6cd18a3d-7fdd-4608-9823-fca2e1f5f027,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-08,745616,Single,single,False,681481,669372,Kerry Carpenter,J.T. Ginn,1,405f562b-b5fc-46da-ac41-acfb1b89f903,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-08,745616,Groundout,field_out,True,690993,669372,Colt Keith,J.T. Ginn,0,2ae988db-23f3-48b5-84ed-0a07af3a2747,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-08,745616,Lineout,field_out,True,805779,680744,Jacob Wilson,Ty Madden,0,65f0fdad-df2b-454b-b227-558f5618c3cb,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,0.044,0.447,0.186,,1.44,6.03,-1.44,,94.3,,92.1,83.6,0.0,0.0,0.0,0.375,0.5,0.35,,,,0.208,0.208,0.113,102.0,88.0,96.0,108.0,104.0,93.0,91.0,105.0,105.0,0.137,0.137,0.049,-1.28,3.48,-2.28,87.4,84.9,79.4,0.125,0.125,0.474,0.375,0.5,0.286,0.333,0.333,0.0,,,,,,,,,
23,2024-09-08,745616,Strikeout,strikeout,True,671732,680744,Lawrence Butler,Ty Madden,0,93806d71-ba9f-4c40-8b79-7e871030cef3,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,0.044,0.447,0.186,,1.44,6.03,-1.44,,94.3,,92.1,83.6,0.0,0.0,0.0,0.375,0.5,0.35,,,,0.208,0.208,0.113,102.0,88.0,96.0,108.0,104.0,93.0,91.0,105.0,105.0,0.137,0.137,0.049,-1.28,3.48,-2.28,87.4,84.9,79.4,0.125,0.125,0.474,0.375,0.5,0.286,0.333,0.333,0.0,,,,,,,,,
24,2024-09-08,745616,Hit By Pitch,hit_by_pitch,False,667670,680744,Brent Rooker,Ty Madden,0,9f7a566e-4c4d-4121-8c99-bf0ff03bc685,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,0.044,0.447,0.186,,1.44,6.03,-1.44,,94.3,,92.1,83.6,0.0,0.0,0.0,0.375,0.5,0.35,,,,0.208,0.208,0.113,102.0,88.0,96.0,108.0,104.0,93.0,91.0,105.0,105.0,0.137,0.137,0.049,-1.28,3.48,-2.28,87.4,84.9,79.4,0.125,0.125,0.474,0.375,0.5,0.286,0.333,0.333,0.0,,,,,,,,,
25,2024-09-08,745616,Flyout,field_out,True,668709,680744,JJ Bleday,Ty Madden,0,e2b7b935-4e94-4650-94ef-0508b495edd7,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,0.044,0.447,0.186,,1.44,6.03,-1.44,,94.3,,92.1,83.6,0.0,0.0,0.0,0.375,0.5,0.35,,,,0.208,0.208,0.113,102.0,88.0,96.0,108.0,104.0,93.0,91.0,105.0,105.0,0.137,0.137,0.049,-1.28,3.48,-2.28,87.4,84.9,79.4,0.125,0.125,0.474,0.375,0.5,0.286,0.333,0.333,0.0,,,,,,,,,
26,2024-09-08,745616,Walk,walk,False,679529,669372,Spencer Torkelson,J.T. Ginn,0,fee5986e-fa90-48a8-948f-2eab4414c0ff,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-08,745616,Single,single,False,656716,669372,Zach McKinstry,J.T. Ginn,1,870e5158-1990-4ba6-9640-1d701e760ea9,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-08,745616,Single,single,False,700242,669372,Trey Sweeney,J.T. Ginn,1,abade267-d3c2-4341-a78a-a17394d0ca2a,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-08,745616,Strikeout,strikeout,True,668670,669372,Jake Rogers,J.T. Ginn,0,9caf86f2-47a9-4293-bf8e-e9e408dc914b,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-08,745616,Flyout,field_out,True,678009,669372,Parker Meadows,J.T. Ginn,1,f22a310f-d7d1-4700-9e35-6c08ea190ee8,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-08,745616,Strikeout,strikeout,True,690291,669372,Jace Jung,J.T. Ginn,0,053c9307-d9b6-4ebd-8803-d9e313faaacc,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-08,745616,Strikeout,strikeout,True,669127,680744,Shea Langeliers,Ty Madden,0,1c436bc2-8df9-42aa-a3b8-12a8a7510afa,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,0.044,0.447,0.186,,1.44,6.03,-1.44,,94.3,,92.1,83.6,0.0,0.0,0.0,0.375,0.5,0.35,,,,0.208,0.208,0.113,102.0,88.0,96.0,108.0,104.0,93.0,91.0,105.0,105.0,0.137,0.137,0.049,-1.28,3.48,-2.28,87.4,84.9,79.4,0.125,0.125,0.474,0.375,0.5,0.286,0.333,0.333,0.0,,,,,,,,,
33,2024-09-08,745616,Groundout,field_out,True,664913,680744,Seth Brown,Ty Madden,0,df46e583-4b5f-4303-b25c-e25e54bfddcc,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,0.044,0.447,0.186,,1.44,6.03,-1.44,,94.3,,92.1,83.6,0.0,0.0,0.0,0.375,0.5,0.35,,,,0.208,0.208,0.113,102.0,88.0,96.0,108.0,104.0,93.0,91.0,105.0,105.0,0.137,0.137,0.049,-1.28,3.48,-2.28,87.4,84.9,79.4,0.125,0.125,0.474,0.375,0.5,0.286,0.333,0.333,0.0,,,,,,,,,
