,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-09-27,744879,Groundout,field_out,True,672386,670124,Alejandro Kirk,Adam Oller,0,10cf2b4f-bab0-4233-aab4-9eed42114941,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.31,4.49,42.1,95.0,99.0,95.0,0.803,7.65,4.68,9.14,1.49,0.86,0.271,0.357,0.132,0.318,0.404,50.0,89.0,83.0,110.0,97.0,99.0,95.0,92.0,92.0,,,,,,,,0.514,,0.407,0.07,-2.09,,,1.72,-3.63,93.7,,86.9,,84.0,,,,0.136,0.159,0.329,0.556,0.556,0.318,0.314,0.616,0.154,,,,120.0,121.0,121.0,0.008,10.03,86.2,0.208,0.292,0.176,,,,,,,,,,,,,,,,,,
11,2024-09-27,744879,Single,single,False,672640,621244,Otto Lopez,José Berríos,0,e8439bcc-5f51-4e34-abd4-e2d6c0050a3f,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.152,0.347,0.414,86.0,104.0,101.0,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,84.0,108.0,99.0,0.337,0.183,0.035,0.286,0.16,-1.26,-1.83,1.02,0.28,0.88,94.1,91.4,84.8,93.4,83.2,0.268,0.366,0.125,0.188,0.404,0.31,0.171,0.364,0.269,0.305,0.558,0.189,0.36,0.48,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-27,744879,Walk,walk,False,669065,621244,Kyle Stowers,José Berríos,1,8b306c04-bacd-4251-9a4b-1a0a1a54a9a5,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.152,0.347,0.414,86.0,104.0,101.0,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,84.0,108.0,99.0,0.337,0.183,0.035,0.286,0.16,-1.26,-1.83,1.02,0.28,0.88,94.1,91.4,84.8,93.4,83.2,0.268,0.366,0.125,0.188,0.404,0.31,0.171,0.364,0.269,0.305,0.558,0.189,0.36,0.48,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-27,744879,Sac Bunt,sac_bunt,True,663743,621244,Nick Fortes,José Berríos,1,22645cd9-be12-44d9-a861-c7a6e2a69c14,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.152,0.347,0.414,86.0,104.0,101.0,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,84.0,108.0,99.0,0.337,0.183,0.035,0.286,0.16,-1.26,-1.83,1.02,0.28,0.88,94.1,91.4,84.8,93.4,83.2,0.268,0.366,0.125,0.188,0.404,0.31,0.171,0.364,0.269,0.305,0.558,0.189,0.36,0.48,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-27,744879,Triple,triple,False,669364,621244,Xavier Edwards,José Berríos,1,6f26589b-855e-4f69-af26-f3d4e44e7116,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.152,0.347,0.414,86.0,104.0,101.0,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,84.0,108.0,99.0,0.337,0.183,0.035,0.286,0.16,-1.26,-1.83,1.02,0.28,0.88,94.1,91.4,84.8,93.4,83.2,0.268,0.366,0.125,0.188,0.404,0.31,0.171,0.364,0.269,0.305,0.558,0.189,0.36,0.48,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-27,744879,Strikeout,strikeout,True,681393,621244,Connor Norby,José Berríos,0,N/A,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.152,0.347,0.414,86.0,104.0,101.0,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,84.0,108.0,99.0,0.337,0.183,0.035,0.286,0.16,-1.26,-1.83,1.02,0.28,0.88,94.1,91.4,84.8,93.4,83.2,0.268,0.366,0.125,0.188,0.404,0.31,0.171,0.364,0.269,0.305,0.558,0.189,0.36,0.48,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-27,744879,Groundout,field_out,True,669394,621244,Jake Burger,José Berríos,0,f046ccb9-b2b4-4e03-8de7-480e8210ca2c,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.152,0.347,0.414,86.0,104.0,101.0,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,84.0,108.0,99.0,0.337,0.183,0.035,0.286,0.16,-1.26,-1.83,1.02,0.28,0.88,94.1,91.4,84.8,93.4,83.2,0.268,0.366,0.125,0.188,0.404,0.31,0.171,0.364,0.269,0.305,0.558,0.189,0.36,0.48,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-27,744879,Strikeout,strikeout,True,680718,670124,Addison Barger,Adam Oller,0,bd28ab86-509a-47d4-a14c-841d69f95dcd,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.31,4.49,42.1,95.0,99.0,95.0,0.803,7.65,4.68,9.14,1.49,0.86,0.271,0.357,0.132,0.318,0.404,50.0,89.0,83.0,110.0,97.0,99.0,95.0,92.0,92.0,,,,,,,,0.514,,0.407,0.07,-2.09,,,1.72,-3.63,93.7,,86.9,,84.0,,,,0.136,0.159,0.329,0.556,0.556,0.318,0.314,0.616,0.154,,,,120.0,121.0,121.0,0.008,10.03,86.2,0.208,0.292,0.176,,,,,,,,,,,,,,,,,,
18,2024-09-27,744879,Flyout,field_out,True,676391,670124,Ernie Clement,Adam Oller,0,98f5b127-2f86-46fd-8a0f-61d281ea721a,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.31,4.49,42.1,95.0,99.0,95.0,0.803,7.65,4.68,9.14,1.49,0.86,0.271,0.357,0.132,0.318,0.404,50.0,89.0,83.0,110.0,97.0,99.0,95.0,92.0,92.0,,,,,,,,0.514,,0.407,0.07,-2.09,,,1.72,-3.63,93.7,,86.9,,84.0,,,,0.136,0.159,0.329,0.556,0.556,0.318,0.314,0.616,0.154,,,,120.0,121.0,121.0,0.008,10.03,86.2,0.208,0.292,0.176,,,,,,,,,,,,,,,,,,
19,2024-09-27,744879,Field Error,field_error,True,682729,670124,Jonatan Clase,Adam Oller,1,8d37d291-127a-452e-98b6-e5449ab1b3ca,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.31,4.49,42.1,95.0,99.0,95.0,0.803,7.65,4.68,9.14,1.49,0.86,0.271,0.357,0.132,0.318,0.404,50.0,89.0,83.0,110.0,97.0,99.0,95.0,92.0,92.0,,,,,,,,0.514,,0.407,0.07,-2.09,,,1.72,-3.63,93.7,,86.9,,84.0,,,,0.136,0.159,0.329,0.556,0.556,0.318,0.314,0.616,0.154,,,,120.0,121.0,121.0,0.008,10.03,86.2,0.208,0.292,0.176,,,,,,,,,,,,,,,,,,
20,2024-09-27,744879,Walk,walk,False,660821,621244,Jesús Sánchez,José Berríos,0,47b0a6d6-ea4d-483f-aeb5-bbe1dce0cfce,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.152,0.347,0.414,86.0,104.0,101.0,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,84.0,108.0,99.0,0.337,0.183,0.035,0.286,0.16,-1.26,-1.83,1.02,0.28,0.88,94.1,91.4,84.8,93.4,83.2,0.268,0.366,0.125,0.188,0.404,0.31,0.171,0.364,0.269,0.305,0.558,0.189,0.36,0.48,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-27,744879,Strikeout,strikeout,True,681146,621244,Jonah Bride,José Berríos,0,0218f2d3-9a4b-464c-a9a6-172200d8d954,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.152,0.347,0.414,86.0,104.0,101.0,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,84.0,108.0,99.0,0.337,0.183,0.035,0.286,0.16,-1.26,-1.83,1.02,0.28,0.88,94.1,91.4,84.8,93.4,83.2,0.268,0.366,0.125,0.188,0.404,0.31,0.171,0.364,0.269,0.305,0.558,0.189,0.36,0.48,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-27,744879,Strikeout,strikeout,True,665052,621244,Griffin Conine,José Berríos,0,a1fd18d9-4757-4b51-bb37-bfd933f42726,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.152,0.347,0.414,86.0,104.0,101.0,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,84.0,108.0,99.0,0.337,0.183,0.035,0.286,0.16,-1.26,-1.83,1.02,0.28,0.88,94.1,91.4,84.8,93.4,83.2,0.268,0.366,0.125,0.188,0.404,0.31,0.171,0.364,0.269,0.305,0.558,0.189,0.36,0.48,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-27,744879,Single,single,False,672640,621244,Otto Lopez,José Berríos,1,ad33e059-0c58-47f3-8614-72a95b44dbc1,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.152,0.347,0.414,86.0,104.0,101.0,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,84.0,108.0,99.0,0.337,0.183,0.035,0.286,0.16,-1.26,-1.83,1.02,0.28,0.88,94.1,91.4,84.8,93.4,83.2,0.268,0.366,0.125,0.188,0.404,0.31,0.171,0.364,0.269,0.305,0.558,0.189,0.36,0.48,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-27,744879,Walk,walk,False,669065,621244,Kyle Stowers,José Berríos,1,a9eaa78e-6d4f-491f-91cb-8b9caffc4c01,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.152,0.347,0.414,86.0,104.0,101.0,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,84.0,108.0,99.0,0.337,0.183,0.035,0.286,0.16,-1.26,-1.83,1.02,0.28,0.88,94.1,91.4,84.8,93.4,83.2,0.268,0.366,0.125,0.188,0.404,0.31,0.171,0.364,0.269,0.305,0.558,0.189,0.36,0.48,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-27,744879,Pop Out,field_out,True,663743,621244,Nick Fortes,José Berríos,0,1b225b68-091c-46ce-97fb-f21b9eae10ce,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.152,0.347,0.414,86.0,104.0,101.0,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,84.0,108.0,99.0,0.337,0.183,0.035,0.286,0.16,-1.26,-1.83,1.02,0.28,0.88,94.1,91.4,84.8,93.4,83.2,0.268,0.366,0.125,0.188,0.404,0.31,0.171,0.364,0.269,0.305,0.558,0.189,0.36,0.48,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-27,744879,Single,single,False,677870,670124,Leo Jiménez,Adam Oller,0,df8b8ef2-be48-4069-826c-56ddc28b4c25,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.31,4.49,42.1,95.0,99.0,95.0,0.803,7.65,4.68,9.14,1.49,0.86,0.271,0.357,0.132,0.318,0.404,50.0,89.0,83.0,110.0,97.0,99.0,95.0,92.0,92.0,,,,,,,,0.514,,0.407,0.07,-2.09,,,1.72,-3.63,93.7,,86.9,,84.0,,,,0.136,0.159,0.329,0.556,0.556,0.318,0.314,0.616,0.154,,,,120.0,121.0,121.0,0.008,10.03,86.2,0.208,0.292,0.176,,,,,,,,,,,,,,,,,,
27,2024-09-27,744879,Walk,walk,False,543807,670124,George Springer,Adam Oller,1,9d42c0d9-b15e-41f6-8b8e-667613f0f300,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.31,4.49,42.1,95.0,99.0,95.0,0.803,7.65,4.68,9.14,1.49,0.86,0.271,0.357,0.132,0.318,0.404,50.0,89.0,83.0,110.0,97.0,99.0,95.0,92.0,92.0,,,,,,,,0.514,,0.407,0.07,-2.09,,,1.72,-3.63,93.7,,86.9,,84.0,,,,0.136,0.159,0.329,0.556,0.556,0.318,0.314,0.616,0.154,,,,120.0,121.0,121.0,0.008,10.03,86.2,0.208,0.292,0.176,,,,,,,,,,,,,,,,,,
28,2024-09-27,744879,Double,double,False,664770,670124,Nathan Lukes,Adam Oller,1,e8fe71f9-ef78-42b9-89ff-7617e95370e7,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.31,4.49,42.1,95.0,99.0,95.0,0.803,7.65,4.68,9.14,1.49,0.86,0.271,0.357,0.132,0.318,0.404,50.0,89.0,83.0,110.0,97.0,99.0,95.0,92.0,92.0,,,,,,,,0.514,,0.407,0.07,-2.09,,,1.72,-3.63,93.7,,86.9,,84.0,,,,0.136,0.159,0.329,0.556,0.556,0.318,0.314,0.616,0.154,,,,120.0,121.0,121.0,0.008,10.03,86.2,0.208,0.292,0.176,,,,,,,,,,,,,,,,,,
29,2024-09-27,744879,Pop Out,field_out,True,665489,670124,Vladimir Guerrero Jr.,Adam Oller,0,c8b9f519-e19d-4467-ac63-8e50e1e14cf8,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.31,4.49,42.1,95.0,99.0,95.0,0.803,7.65,4.68,9.14,1.49,0.86,0.271,0.357,0.132,0.318,0.404,50.0,89.0,83.0,110.0,97.0,99.0,95.0,92.0,92.0,,,,,,,,0.514,,0.407,0.07,-2.09,,,1.72,-3.63,93.7,,86.9,,84.0,,,,0.136,0.159,0.329,0.556,0.556,0.318,0.314,0.616,0.154,,,,120.0,121.0,121.0,0.008,10.03,86.2,0.208,0.292,0.176,,,,,,,,,,,,,,,,,,
30,2024-09-27,744879,Single,single,False,687462,670124,Spencer Horwitz,Adam Oller,1,caaaf9c3-7aef-4898-937a-8b8e32f84c26,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.31,4.49,42.1,95.0,99.0,95.0,0.803,7.65,4.68,9.14,1.49,0.86,0.271,0.357,0.132,0.318,0.404,50.0,89.0,83.0,110.0,97.0,99.0,95.0,92.0,92.0,,,,,,,,0.514,,0.407,0.07,-2.09,,,1.72,-3.63,93.7,,86.9,,84.0,,,,0.136,0.159,0.329,0.556,0.556,0.318,0.314,0.616,0.154,,,,120.0,121.0,121.0,0.008,10.03,86.2,0.208,0.292,0.176,,,,,,,,,,,,,,,,,,
31,2024-09-27,744879,Pop Out,field_out,True,672386,670124,Alejandro Kirk,Adam Oller,0,295a2ca4-dcc5-49a5-958d-1ae1832e10c8,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.31,4.49,42.1,95.0,99.0,95.0,0.803,7.65,4.68,9.14,1.49,0.86,0.271,0.357,0.132,0.318,0.404,50.0,89.0,83.0,110.0,97.0,99.0,95.0,92.0,92.0,,,,,,,,0.514,,0.407,0.07,-2.09,,,1.72,-3.63,93.7,,86.9,,84.0,,,,0.136,0.159,0.329,0.556,0.556,0.318,0.314,0.616,0.154,,,,120.0,121.0,121.0,0.008,10.03,86.2,0.208,0.292,0.176,,,,,,,,,,,,,,,,,,
32,2024-09-27,744879,Pop Out,field_out,True,680718,670124,Addison Barger,Adam Oller,0,657e779a-b1b1-4a95-ad27-c5f54e72154f,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.31,4.49,42.1,95.0,99.0,95.0,0.803,7.65,4.68,9.14,1.49,0.86,0.271,0.357,0.132,0.318,0.404,50.0,89.0,83.0,110.0,97.0,99.0,95.0,92.0,92.0,,,,,,,,0.514,,0.407,0.07,-2.09,,,1.72,-3.63,93.7,,86.9,,84.0,,,,0.136,0.159,0.329,0.556,0.556,0.318,0.314,0.616,0.154,,,,120.0,121.0,121.0,0.008,10.03,86.2,0.208,0.292,0.176,,,,,,,,,,,,,,,,,,
33,2024-09-27,744879,Triple,triple,False,669364,687922,Xavier Edwards,Easton Lucas,0,53505f77-6bf1-4784-a7b5-55c3c14ef5e4,687922.0,eastonlucas,Lucas,Left,Easton Lucas,- - -,10.8,4.87,11.2,97.0,95.0,95.0,0.861,7.71,6.94,13.11,0.77,0.89,0.293,0.366,0.171,0.39,0.402,42.0,96.0,90.0,,,,91.0,95.0,90.0,75.0,116.0,128.0,92.0,109.0,106.0,0.004,0.537,0.211,,0.057,-0.75,-2.83,5.02,,-8.53,94.2,90.3,86.6,93.9,,,,,,,,,,,0.261,0.391,0.164,0.412,0.647,0.129,124.0,89.0,96.0,0.191,-3.47,82.8,,,,0.375,0.375,0.238,,,,,,,,,,,,,,,
