,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-29,745317,Single,single,False,500743,675921,Miguel Rojas,Spencer Howard,1,843c02be-179a-4278-8878-7dfad9470d67,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
11,2024-06-29,745317,Groundout,field_out,True,666158,675921,Gavin Lux,Spencer Howard,0,c7a8f4cb-e021-420a-86cf-2cceed95dbcd,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
12,2024-06-29,745317,Double,double,False,656305,607192,Matt Chapman,Tyler Glasnow,0,b0f1e63a-3bc6-4533-88a8-b6ea9a8cabb2,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,0.182,,1.01,0.56,2.05,,96.3,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,2.5,96.5,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,
13,2024-06-29,745317,Double,double,False,624424,607192,Michael Conforto,Tyler Glasnow,1,e6ae6423-2658-4188-9a2a-6d5e656551b4,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,0.182,,1.01,0.56,2.05,,96.3,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,2.5,96.5,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,
14,2024-06-29,745317,Flyout,field_out,True,682641,607192,Luis Matos,Tyler Glasnow,0,791d3fb6-fe61-4337-b1aa-0291a7addb82,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,0.182,,1.01,0.56,2.05,,96.3,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,2.5,96.5,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,
15,2024-06-29,745317,Strikeout,strikeout,True,689172,607192,Brett Wisely,Tyler Glasnow,0,d87a13a1-b7b1-4948-8a42-2dc503fdc031,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,0.182,,1.01,0.56,2.05,,96.3,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,2.5,96.5,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,
16,2024-06-29,745317,Flyout,field_out,True,624415,675921,Cavan Biggio,Spencer Howard,0,9df63f47-45bd-409f-a0ee-7f0c302155cb,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
17,2024-06-29,745317,Home Run,home_run,False,660271,675921,Shohei Ohtani,Spencer Howard,0,9cf62644-90d3-4dee-898c-a515767dd68c,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
18,2024-06-29,745317,Flyout,field_out,True,669257,675921,Will Smith,Spencer Howard,0,644a2182-42fd-4245-a723-47375d5f1882,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
19,2024-06-29,745317,Lineout,field_out,True,518692,675921,Freddie Freeman,Spencer Howard,0,7942b6c8-0a20-4b4c-b93b-6e2c871e6b09,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
20,2024-06-29,745317,Walk,walk,False,605113,607192,Nick Ahmed,Tyler Glasnow,0,9c2f43d4-7e6b-4d37-bf57-0d8723152445,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,0.182,,1.01,0.56,2.05,,96.3,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,2.5,96.5,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,
21,2024-06-29,745317,Double,double,False,624585,607192,Jorge Soler,Tyler Glasnow,1,69dbc1dc-0e32-4a74-b500-444baaad19e2,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,0.182,,1.01,0.56,2.05,,96.3,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,2.5,96.5,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,
22,2024-06-29,745317,Fielders Choice Out,fielders_choice_out,True,664774,607192,LaMonte Wade Jr.,Tyler Glasnow,1,7bb1eedd-b4f9-4790-8239-1645827bac04,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,0.182,,1.01,0.56,2.05,,96.3,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,2.5,96.5,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,
23,2024-06-29,745317,Single,single,False,671218,607192,Heliot Ramos,Tyler Glasnow,1,cc337262-28fb-42ef-ba28-ba81ea5d18c4,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,0.182,,1.01,0.56,2.05,,96.3,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,2.5,96.5,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,
24,2024-06-29,745317,Single,single,False,672275,607192,Patrick Bailey,Tyler Glasnow,1,c21cc5cd-db65-4b7d-8345-309cb6e736a0,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,0.182,,1.01,0.56,2.05,,96.3,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,2.5,96.5,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,
25,2024-06-29,745317,Single,single,False,656305,607192,Matt Chapman,Tyler Glasnow,1,f30b3609-ab2d-4569-82a9-44e2859bcdb1,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,0.182,,1.01,0.56,2.05,,96.3,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,2.5,96.5,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,
26,2024-06-29,745317,Walk,walk,False,624424,607192,Michael Conforto,Tyler Glasnow,1,97f4ac6b-6d4b-454d-aecb-81afb0340647,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,0.182,,1.01,0.56,2.05,,96.3,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,2.5,96.5,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,
27,2024-06-29,745317,Forceout,force_out,True,682641,607192,Luis Matos,Tyler Glasnow,1,9ff8a68e-47cf-47d8-807b-7eea37f6743e,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,0.182,,1.01,0.56,2.05,,96.3,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,2.5,96.5,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,
28,2024-06-29,745317,Flyout,field_out,True,689172,607192,Brett Wisely,Tyler Glasnow,0,3081f017-fbf4-41e6-bbd8-0786d5ef545d,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,0.182,,1.01,0.56,2.05,,96.3,,90.1,83.8,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,2.5,96.5,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,
29,2024-06-29,745317,Flyout,field_out,True,606192,675921,Teoscar Hernández,Spencer Howard,0,4e40a0a4-eba6-45b3-842d-4531a2f8d1fd,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
30,2024-06-29,745317,Walk,walk,False,681624,675921,Andy Pages,Spencer Howard,0,2cf7df2b-880b-4da3-ad7a-973307a4f09e,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
31,2024-06-29,745317,Single,single,False,518792,675921,Jason Heyward,Spencer Howard,1,d59498c4-12a9-48f6-8d11-3bcd6d04d326,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
32,2024-06-29,745317,Single,single,False,500743,675921,Miguel Rojas,Spencer Howard,1,6325ba0f-f287-46f4-b1e6-7d3fedc33ee0,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
33,2024-06-29,745317,Single,single,False,666158,675921,Gavin Lux,Spencer Howard,1,17d2b84d-4f64-42d2-8773-e0d7b51ca11f,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
34,2024-06-29,745317,Bunt Pop Out,field_out,True,624415,675921,Cavan Biggio,Spencer Howard,0,dd00b3a5-e65f-43d9-94f8-6da2ace02533,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
35,2024-06-29,745317,Walk,walk,False,660271,675921,Shohei Ohtani,Spencer Howard,1,caa7ba13-9296-40ce-820d-a3a0fe28fddb,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
36,2024-06-29,745317,Single,single,False,669257,678495,Will Smith,Randy Rodríguez,1,e17fe8fd-4e7c-4e6b-8568-0656ebebe21e,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,4.1,3.03,41.2,97.0,118.0,102.0,0.728,9.07,3.02,6.91,0.86,1.04,0.207,0.405,0.198,0.252,0.412,67.0,76.0,82.0,131.0,99.0,103.0,114.0,99.0,106.0,0.483,0.4,,0.049,0.11,1.23,,1.9,97.8,90.1,84.9,,0.206,0.412,0.214,0.167,0.167,0.4,0.206,0.338,0.371,,,,96.0,88.0,84.0,0.068,-0.41,96.5,,,,0.333,0.333,0.105,,,,,,,,,,,,,,,
