,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-27,746671,Groundout,field_out,True,668715,687765,Spencer Steer,Mitch Spence,0,86062117-53ea-4dc0-973a-7f86d1815234,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,,,,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,,0.395,0.341,0.015,,-0.24,-0.5,0.02,-8.95,,90.8,88.5,92.0,84.3,0.265,0.482,0.275,0.29,0.339,0.156,0.625,0.875,0.0,,,,0.265,0.464,0.183,109.0,116.0,115.0,0.109,-0.39,80.1,0.185,0.292,0.319,,,,,,,,,,,,,,,
11,2024-08-27,746671,Fielders Choice Out,fielders_choice_out,True,664034,687765,Ty France,Mitch Spence,1,3fb83b4e-c082-483a-8e0f-7326e802ef73,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,,,,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,,0.395,0.341,0.015,,-0.24,-0.5,0.02,-8.95,,90.8,88.5,92.0,84.3,0.265,0.482,0.275,0.29,0.339,0.156,0.625,0.875,0.0,,,,0.265,0.464,0.183,109.0,116.0,115.0,0.109,-0.39,80.1,0.185,0.292,0.319,,,,,,,,,,,,,,,
12,2024-08-27,746671,Strikeout,strikeout,True,642086,687765,Dominic Smith,Mitch Spence,0,b5a969fe-29f2-4bfa-a064-af2554ea3731,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,,,,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,,0.395,0.341,0.015,,-0.24,-0.5,0.02,-8.95,,90.8,88.5,92.0,84.3,0.265,0.482,0.275,0.29,0.339,0.156,0.625,0.875,0.0,,,,0.265,0.464,0.183,109.0,116.0,115.0,0.109,-0.39,80.1,0.185,0.292,0.319,,,,,,,,,,,,,,,
13,2024-08-27,746671,Lineout,field_out,True,680869,596001,Zack Gelof,Jakob Junis,0,66ddb470-1847-44c8-94f1-dbdeaf3aa679,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,3.19,4.23,42.1,107.0,99.0,108.0,0.748,7.02,1.28,7.87,1.28,1.0,0.272,0.408,0.096,0.272,0.508,90.0,98.0,103.0,79.0,111.0,101.0,78.0,109.0,101.0,121.0,107.0,116.0,97.0,119.0,106.0,0.362,0.072,0.005,0.467,0.094,0.45,0.91,0.78,2.21,-4.67,92.9,89.0,86.3,92.2,82.9,0.159,0.29,0.333,0.31,0.431,0.2,0.278,0.833,0.269,0.222,0.222,0.286,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-27,746671,Pop Out,field_out,True,680474,596001,Max Schuemann,Jakob Junis,0,a862a2c3-8099-4266-ac55-433e78a9642c,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,3.19,4.23,42.1,107.0,99.0,108.0,0.748,7.02,1.28,7.87,1.28,1.0,0.272,0.408,0.096,0.272,0.508,90.0,98.0,103.0,79.0,111.0,101.0,78.0,109.0,101.0,121.0,107.0,116.0,97.0,119.0,106.0,0.362,0.072,0.005,0.467,0.094,0.45,0.91,0.78,2.21,-4.67,92.9,89.0,86.3,92.2,82.9,0.159,0.29,0.333,0.31,0.431,0.2,0.278,0.833,0.269,0.222,0.222,0.286,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-27,746671,Groundout,field_out,True,805779,596001,Jacob Wilson,Jakob Junis,0,cbb15448-d2d9-4108-ba49-248110dea24a,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,3.19,4.23,42.1,107.0,99.0,108.0,0.748,7.02,1.28,7.87,1.28,1.0,0.272,0.408,0.096,0.272,0.508,90.0,98.0,103.0,79.0,111.0,101.0,78.0,109.0,101.0,121.0,107.0,116.0,97.0,119.0,106.0,0.362,0.072,0.005,0.467,0.094,0.45,0.91,0.78,2.21,-4.67,92.9,89.0,86.3,92.2,82.9,0.159,0.29,0.333,0.31,0.431,0.2,0.278,0.833,0.269,0.222,0.222,0.286,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-27,746671,Single,single,False,669289,687765,Santiago Espinal,Mitch Spence,0,1fb0538e-9c85-421a-ac79-7962978f0cac,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,,,,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,,0.395,0.341,0.015,,-0.24,-0.5,0.02,-8.95,,90.8,88.5,92.0,84.3,0.265,0.482,0.275,0.29,0.339,0.156,0.625,0.875,0.0,,,,0.265,0.464,0.183,109.0,116.0,115.0,0.109,-0.39,80.1,0.185,0.292,0.319,,,,,,,,,,,,,,,
17,2024-08-27,746671,Lineout,field_out,True,682622,687765,Noelvi Marte,Mitch Spence,0,a0be9070-7163-4331-ad65-70180a35a166,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,,,,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,,0.395,0.341,0.015,,-0.24,-0.5,0.02,-8.95,,90.8,88.5,92.0,84.3,0.265,0.482,0.275,0.29,0.339,0.156,0.625,0.875,0.0,,,,0.265,0.464,0.183,109.0,116.0,115.0,0.109,-0.39,80.1,0.185,0.292,0.319,,,,,,,,,,,,,,,
18,2024-08-27,746671,Grounded Into DP,grounded_into_double_play,True,663697,687765,Jonathan India,Mitch Spence,1,fa6ed28f-8957-4c07-b69e-2243c6cd7ff4,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,,,,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,,0.395,0.341,0.015,,-0.24,-0.5,0.02,-8.95,,90.8,88.5,92.0,84.3,0.265,0.482,0.275,0.29,0.339,0.156,0.625,0.875,0.0,,,,0.265,0.464,0.183,109.0,116.0,115.0,0.109,-0.39,80.1,0.185,0.292,0.319,,,,,,,,,,,,,,,
19,2024-08-27,746671,Groundout,field_out,True,671732,596001,Lawrence Butler,Jakob Junis,0,bf33216e-a8e3-4fba-a781-8a391d222da1,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,3.19,4.23,42.1,107.0,99.0,108.0,0.748,7.02,1.28,7.87,1.28,1.0,0.272,0.408,0.096,0.272,0.508,90.0,98.0,103.0,79.0,111.0,101.0,78.0,109.0,101.0,121.0,107.0,116.0,97.0,119.0,106.0,0.362,0.072,0.005,0.467,0.094,0.45,0.91,0.78,2.21,-4.67,92.9,89.0,86.3,92.2,82.9,0.159,0.29,0.333,0.31,0.431,0.2,0.278,0.833,0.269,0.222,0.222,0.286,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-27,746671,Strikeout,strikeout,True,667670,596001,Brent Rooker,Jakob Junis,0,3f7332f9-69c7-494e-9524-30fcd6c681ab,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,3.19,4.23,42.1,107.0,99.0,108.0,0.748,7.02,1.28,7.87,1.28,1.0,0.272,0.408,0.096,0.272,0.508,90.0,98.0,103.0,79.0,111.0,101.0,78.0,109.0,101.0,121.0,107.0,116.0,97.0,119.0,106.0,0.362,0.072,0.005,0.467,0.094,0.45,0.91,0.78,2.21,-4.67,92.9,89.0,86.3,92.2,82.9,0.159,0.29,0.333,0.31,0.431,0.2,0.278,0.833,0.269,0.222,0.222,0.286,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-27,746671,Strikeout,strikeout,True,668709,596001,JJ Bleday,Jakob Junis,0,b1d1c09a-c815-49e2-9e8c-72f83ae5c865,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,3.19,4.23,42.1,107.0,99.0,108.0,0.748,7.02,1.28,7.87,1.28,1.0,0.272,0.408,0.096,0.272,0.508,90.0,98.0,103.0,79.0,111.0,101.0,78.0,109.0,101.0,121.0,107.0,116.0,97.0,119.0,106.0,0.362,0.072,0.005,0.467,0.094,0.45,0.91,0.78,2.21,-4.67,92.9,89.0,86.3,92.2,82.9,0.159,0.29,0.333,0.31,0.431,0.2,0.278,0.833,0.269,0.222,0.222,0.286,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-27,746671,Strikeout,strikeout,True,682829,687765,Elly De La Cruz,Mitch Spence,0,8b91cb26-a1e9-40e2-a9b8-fde3d3f3d21c,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,,,,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,,0.395,0.341,0.015,,-0.24,-0.5,0.02,-8.95,,90.8,88.5,92.0,84.3,0.265,0.482,0.275,0.29,0.339,0.156,0.625,0.875,0.0,,,,0.265,0.464,0.183,109.0,116.0,115.0,0.109,-0.39,80.1,0.185,0.292,0.319,,,,,,,,,,,,,,,
23,2024-08-27,746671,Walk,walk,False,663886,687765,Tyler Stephenson,Mitch Spence,0,1acadb68-2541-4133-8f0f-3976124c8de7,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,,,,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,,0.395,0.341,0.015,,-0.24,-0.5,0.02,-8.95,,90.8,88.5,92.0,84.3,0.265,0.482,0.275,0.29,0.339,0.156,0.625,0.875,0.0,,,,0.265,0.464,0.183,109.0,116.0,115.0,0.109,-0.39,80.1,0.185,0.292,0.319,,,,,,,,,,,,,,,
24,2024-08-27,746671,Flyout,field_out,True,670770,687765,TJ Friedl,Mitch Spence,0,b7375a7d-1931-486a-8db1-320c43c585cb,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,,,,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,,0.395,0.341,0.015,,-0.24,-0.5,0.02,-8.95,,90.8,88.5,92.0,84.3,0.265,0.482,0.275,0.29,0.339,0.156,0.625,0.875,0.0,,,,0.265,0.464,0.183,109.0,116.0,115.0,0.109,-0.39,80.1,0.185,0.292,0.319,,,,,,,,,,,,,,,
25,2024-08-27,746671,Walk,walk,False,668715,687765,Spencer Steer,Mitch Spence,1,ea3fa7c8-464e-4051-98d1-7beb83a20a7b,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,,,,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,,0.395,0.341,0.015,,-0.24,-0.5,0.02,-8.95,,90.8,88.5,92.0,84.3,0.265,0.482,0.275,0.29,0.339,0.156,0.625,0.875,0.0,,,,0.265,0.464,0.183,109.0,116.0,115.0,0.109,-0.39,80.1,0.185,0.292,0.319,,,,,,,,,,,,,,,
26,2024-08-27,746671,Single,single,False,664034,687765,Ty France,Mitch Spence,1,e16ee284-e694-44f1-a48b-a141897bc750,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,,,,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,,0.395,0.341,0.015,,-0.24,-0.5,0.02,-8.95,,90.8,88.5,92.0,84.3,0.265,0.482,0.275,0.29,0.339,0.156,0.625,0.875,0.0,,,,0.265,0.464,0.183,109.0,116.0,115.0,0.109,-0.39,80.1,0.185,0.292,0.319,,,,,,,,,,,,,,,
27,2024-08-27,746671,Groundout,field_out,True,642086,687765,Dominic Smith,Mitch Spence,0,c9ca4e96-5c71-49ef-86eb-b5da9908ef6d,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,,,,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,,0.395,0.341,0.015,,-0.24,-0.5,0.02,-8.95,,90.8,88.5,92.0,84.3,0.265,0.482,0.275,0.29,0.339,0.156,0.625,0.875,0.0,,,,0.265,0.464,0.183,109.0,116.0,115.0,0.109,-0.39,80.1,0.185,0.292,0.319,,,,,,,,,,,,,,,
28,2024-08-27,746671,Strikeout,strikeout,True,669127,571656,Shea Langeliers,Buck Farmer,0,2eb5ebbb-f386-477f-8d4d-07b713688c49,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,53.0,93.0,80.0,74.0,94.0,91.0,119.0,101.0,111.0,,,,0.234,0.214,,0.336,0.216,0.75,,1.97,1.47,-1.02,92.7,,86.7,92.5,82.2,0.136,0.318,0.366,0.228,0.351,0.176,0.275,0.392,0.319,0.182,0.364,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-27,746671,Walk,walk,False,664913,571656,Seth Brown,Buck Farmer,0,e6fd6126-67cc-4d9a-acf2-c081e1a733ae,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,53.0,93.0,80.0,74.0,94.0,91.0,119.0,101.0,111.0,,,,0.234,0.214,,0.336,0.216,0.75,,1.97,1.47,-1.02,92.7,,86.7,92.5,82.2,0.136,0.318,0.366,0.228,0.351,0.176,0.275,0.392,0.319,0.182,0.364,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-27,746671,Strikeout,strikeout,True,663662,571656,Daz Cameron,Buck Farmer,0,7117dba0-13d9-439c-9d68-498fa854f39b,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,53.0,93.0,80.0,74.0,94.0,91.0,119.0,101.0,111.0,,,,0.234,0.214,,0.336,0.216,0.75,,1.97,1.47,-1.02,92.7,,86.7,92.5,82.2,0.136,0.318,0.366,0.228,0.351,0.176,0.275,0.392,0.319,0.182,0.364,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-27,746671,Groundout,field_out,True,680869,571656,Zack Gelof,Buck Farmer,0,3c63db4c-43c0-473f-b411-47f4693d3c70,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,53.0,93.0,80.0,74.0,94.0,91.0,119.0,101.0,111.0,,,,0.234,0.214,,0.336,0.216,0.75,,1.97,1.47,-1.02,92.7,,86.7,92.5,82.2,0.136,0.318,0.366,0.228,0.351,0.176,0.275,0.392,0.319,0.182,0.364,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-27,746671,Lineout,field_out,True,669289,687765,Santiago Espinal,Mitch Spence,0,570095b2-ec49-4447-b966-ac4bce3daa7d,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,,,,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,,0.395,0.341,0.015,,-0.24,-0.5,0.02,-8.95,,90.8,88.5,92.0,84.3,0.265,0.482,0.275,0.29,0.339,0.156,0.625,0.875,0.0,,,,0.265,0.464,0.183,109.0,116.0,115.0,0.109,-0.39,80.1,0.185,0.292,0.319,,,,,,,,,,,,,,,
