,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff
10,2024-08-30,746749,Single,single,False,502110,686563,J.D. Martinez,Jonathan Cannon,1,c4daf443-d0d0-49f3-9533-6a3697cdc3ff,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.53,4.68,101.1,101.0,92.0,99.0,0.813,6.22,2.93,9.59,1.33,1.02,0.224,0.387,0.163,0.298,0.392,94.0,104.0,106.0,74.0,103.0,96.0,86.0,100.0,93.0,118.0,100.0,107.0,79.0,102.0,94.0,0.289,0.111,0.199,0.213,0.188,-2.03,0.24,-0.25,-1.13,-0.2,94.4,90.2,85.7,93.3,81.9,0.314,0.492,0.119,0.245,0.415,0.263,0.257,0.471,0.188,0.253,0.453,0.283,0.297,0.459,0.227,,,,,,,,,,,,,,,,,,,,,
11,2024-08-30,746749,Walk,walk,False,643446,686563,Jeff McNeil,Jonathan Cannon,1,f702f92d-0956-4528-8a98-41efd7d4259d,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.53,4.68,101.1,101.0,92.0,99.0,0.813,6.22,2.93,9.59,1.33,1.02,0.224,0.387,0.163,0.298,0.392,94.0,104.0,106.0,74.0,103.0,96.0,86.0,100.0,93.0,118.0,100.0,107.0,79.0,102.0,94.0,0.289,0.111,0.199,0.213,0.188,-2.03,0.24,-0.25,-1.13,-0.2,94.4,90.2,85.7,93.3,81.9,0.314,0.492,0.119,0.245,0.415,0.263,0.257,0.471,0.188,0.253,0.453,0.283,0.297,0.459,0.227,,,,,,,,,,,,,,,,,,,,,
12,2024-08-30,746749,Strikeout,strikeout,True,682626,686563,Francisco Alvarez,Jonathan Cannon,0,5a3480ae-c2b9-489c-a0e7-6a4ceb023835,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.53,4.68,101.1,101.0,92.0,99.0,0.813,6.22,2.93,9.59,1.33,1.02,0.224,0.387,0.163,0.298,0.392,94.0,104.0,106.0,74.0,103.0,96.0,86.0,100.0,93.0,118.0,100.0,107.0,79.0,102.0,94.0,0.289,0.111,0.199,0.213,0.188,-2.03,0.24,-0.25,-1.13,-0.2,94.4,90.2,85.7,93.3,81.9,0.314,0.492,0.119,0.245,0.415,0.263,0.257,0.471,0.188,0.253,0.453,0.283,0.297,0.459,0.227,,,,,,,,,,,,,,,,,,,,,
13,2024-08-30,746749,Forceout,force_out,True,664056,686563,Harrison Bader,Jonathan Cannon,1,11cc5042-2a43-41aa-911a-ef291233b083,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.53,4.68,101.1,101.0,92.0,99.0,0.813,6.22,2.93,9.59,1.33,1.02,0.224,0.387,0.163,0.298,0.392,94.0,104.0,106.0,74.0,103.0,96.0,86.0,100.0,93.0,118.0,100.0,107.0,79.0,102.0,94.0,0.289,0.111,0.199,0.213,0.188,-2.03,0.24,-0.25,-1.13,-0.2,94.4,90.2,85.7,93.3,81.9,0.314,0.492,0.119,0.245,0.415,0.263,0.257,0.471,0.188,0.253,0.453,0.283,0.297,0.459,0.227,,,,,,,,,,,,,,,,,,,,,
14,2024-08-30,746749,Groundout,field_out,True,596019,686563,Francisco Lindor,Jonathan Cannon,0,37fd393d-2556-4b42-99dc-252035379cc6,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.53,4.68,101.1,101.0,92.0,99.0,0.813,6.22,2.93,9.59,1.33,1.02,0.224,0.387,0.163,0.298,0.392,94.0,104.0,106.0,74.0,103.0,96.0,86.0,100.0,93.0,118.0,100.0,107.0,79.0,102.0,94.0,0.289,0.111,0.199,0.213,0.188,-2.03,0.24,-0.25,-1.13,-0.2,94.4,90.2,85.7,93.3,81.9,0.314,0.492,0.119,0.245,0.415,0.263,0.257,0.471,0.188,0.253,0.453,0.283,0.297,0.459,0.227,,,,,,,,,,,,,,,,,,,,,
15,2024-08-30,746749,Single,single,False,686676,656731,Korey Lee,Tylor Megill,0,7766c164-775e-4244-ae23-a072d30a2bb6,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,0.063,0.478,0.145,0.128,0.018,-0.27,-1.11,4.34,0.34,-4.36,95.6,90.2,87.2,94.2,85.0,0.125,0.125,0.237,0.5,0.5,0.111,0.359,0.564,0.235,0.25,1.0,0.2,0.247,0.392,0.27,87.0,83.0,88.0,100.0,94.0,108.0,0.086,0.082,-1.3,0.16,84.7,77.6,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371
16,2024-08-30,746749,Hit By Pitch,hit_by_pitch,False,666150,656731,Dominic Fletcher,Tylor Megill,1,77cc4dcf-eb19-4ab8-bcdb-ab78d2554885,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,0.063,0.478,0.145,0.128,0.018,-0.27,-1.11,4.34,0.34,-4.36,95.6,90.2,87.2,94.2,85.0,0.125,0.125,0.237,0.5,0.5,0.111,0.359,0.564,0.235,0.25,1.0,0.2,0.247,0.392,0.27,87.0,83.0,88.0,100.0,94.0,108.0,0.086,0.082,-1.3,0.16,84.7,77.6,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371
17,2024-08-30,746749,Strikeout,strikeout,True,678246,656731,Miguel Vargas,Tylor Megill,0,e1e16efe-d2c4-4133-b4e5-65b7471e719c,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,0.063,0.478,0.145,0.128,0.018,-0.27,-1.11,4.34,0.34,-4.36,95.6,90.2,87.2,94.2,85.0,0.125,0.125,0.237,0.5,0.5,0.111,0.359,0.564,0.235,0.25,1.0,0.2,0.247,0.392,0.27,87.0,83.0,88.0,100.0,94.0,108.0,0.086,0.082,-1.3,0.16,84.7,77.6,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371
18,2024-08-30,746749,Lineout,field_out,True,676070,656731,Jacob Amaya,Tylor Megill,0,78405354-b9dd-44ac-9ad6-8adc99390cb6,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,0.063,0.478,0.145,0.128,0.018,-0.27,-1.11,4.34,0.34,-4.36,95.6,90.2,87.2,94.2,85.0,0.125,0.125,0.237,0.5,0.5,0.111,0.359,0.564,0.235,0.25,1.0,0.2,0.247,0.392,0.27,87.0,83.0,88.0,100.0,94.0,108.0,0.086,0.082,-1.3,0.16,84.7,77.6,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371
19,2024-08-30,746749,Single,single,False,670032,656731,Nicky Lopez,Tylor Megill,1,3d286707-06c0-4023-bf55-1946fd36e38a,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,0.063,0.478,0.145,0.128,0.018,-0.27,-1.11,4.34,0.34,-4.36,95.6,90.2,87.2,94.2,85.0,0.125,0.125,0.237,0.5,0.5,0.111,0.359,0.564,0.235,0.25,1.0,0.2,0.247,0.392,0.27,87.0,83.0,88.0,100.0,94.0,108.0,0.086,0.082,-1.3,0.16,84.7,77.6,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371
20,2024-08-30,746749,Lineout,field_out,True,673357,656731,Luis Robert Jr.,Tylor Megill,0,275d187a-2d31-44b5-8b18-d6f2163800a5,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,0.063,0.478,0.145,0.128,0.018,-0.27,-1.11,4.34,0.34,-4.36,95.6,90.2,87.2,94.2,85.0,0.125,0.125,0.237,0.5,0.5,0.111,0.359,0.564,0.235,0.25,1.0,0.2,0.247,0.392,0.27,87.0,83.0,88.0,100.0,94.0,108.0,0.086,0.082,-1.3,0.16,84.7,77.6,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371
21,2024-08-30,746749,Flyout,field_out,True,607043,686563,Brandon Nimmo,Jonathan Cannon,0,29d64a2d-7daa-44dc-bfac-39655d843d56,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.53,4.68,101.1,101.0,92.0,99.0,0.813,6.22,2.93,9.59,1.33,1.02,0.224,0.387,0.163,0.298,0.392,94.0,104.0,106.0,74.0,103.0,96.0,86.0,100.0,93.0,118.0,100.0,107.0,79.0,102.0,94.0,0.289,0.111,0.199,0.213,0.188,-2.03,0.24,-0.25,-1.13,-0.2,94.4,90.2,85.7,93.3,81.9,0.314,0.492,0.119,0.245,0.415,0.263,0.257,0.471,0.188,0.253,0.453,0.283,0.297,0.459,0.227,,,,,,,,,,,,,,,,,,,,,
22,2024-08-30,746749,Pop Out,field_out,True,668901,686563,Mark Vientos,Jonathan Cannon,0,4407440d-bb41-4eee-a2c0-662965c7db62,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.53,4.68,101.1,101.0,92.0,99.0,0.813,6.22,2.93,9.59,1.33,1.02,0.224,0.387,0.163,0.298,0.392,94.0,104.0,106.0,74.0,103.0,96.0,86.0,100.0,93.0,118.0,100.0,107.0,79.0,102.0,94.0,0.289,0.111,0.199,0.213,0.188,-2.03,0.24,-0.25,-1.13,-0.2,94.4,90.2,85.7,93.3,81.9,0.314,0.492,0.119,0.245,0.415,0.263,0.257,0.471,0.188,0.253,0.453,0.283,0.297,0.459,0.227,,,,,,,,,,,,,,,,,,,,,
23,2024-08-30,746749,Walk,walk,False,624413,686563,Pete Alonso,Jonathan Cannon,0,affc66ca-f1cb-44ef-b79c-5e72647ab8e1,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.53,4.68,101.1,101.0,92.0,99.0,0.813,6.22,2.93,9.59,1.33,1.02,0.224,0.387,0.163,0.298,0.392,94.0,104.0,106.0,74.0,103.0,96.0,86.0,100.0,93.0,118.0,100.0,107.0,79.0,102.0,94.0,0.289,0.111,0.199,0.213,0.188,-2.03,0.24,-0.25,-1.13,-0.2,94.4,90.2,85.7,93.3,81.9,0.314,0.492,0.119,0.245,0.415,0.263,0.257,0.471,0.188,0.253,0.453,0.283,0.297,0.459,0.227,,,,,,,,,,,,,,,,,,,,,
24,2024-08-30,746749,Double,double,False,608385,686563,Jesse Winker,Jonathan Cannon,1,def038f5-2b43-44c7-b7d2-36b0ba395319,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.53,4.68,101.1,101.0,92.0,99.0,0.813,6.22,2.93,9.59,1.33,1.02,0.224,0.387,0.163,0.298,0.392,94.0,104.0,106.0,74.0,103.0,96.0,86.0,100.0,93.0,118.0,100.0,107.0,79.0,102.0,94.0,0.289,0.111,0.199,0.213,0.188,-2.03,0.24,-0.25,-1.13,-0.2,94.4,90.2,85.7,93.3,81.9,0.314,0.492,0.119,0.245,0.415,0.263,0.257,0.471,0.188,0.253,0.453,0.283,0.297,0.459,0.227,,,,,,,,,,,,,,,,,,,,,
25,2024-08-30,746749,Home Run,home_run,False,502110,686563,J.D. Martinez,Jonathan Cannon,1,09f02678-5522-4911-92b0-e9e750c76c68,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.53,4.68,101.1,101.0,92.0,99.0,0.813,6.22,2.93,9.59,1.33,1.02,0.224,0.387,0.163,0.298,0.392,94.0,104.0,106.0,74.0,103.0,96.0,86.0,100.0,93.0,118.0,100.0,107.0,79.0,102.0,94.0,0.289,0.111,0.199,0.213,0.188,-2.03,0.24,-0.25,-1.13,-0.2,94.4,90.2,85.7,93.3,81.9,0.314,0.492,0.119,0.245,0.415,0.263,0.257,0.471,0.188,0.253,0.453,0.283,0.297,0.459,0.227,,,,,,,,,,,,,,,,,,,,,
26,2024-08-30,746749,Pop Out,field_out,True,643446,686563,Jeff McNeil,Jonathan Cannon,0,7e614045-4ace-48cc-bf05-010fefb12e4e,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.53,4.68,101.1,101.0,92.0,99.0,0.813,6.22,2.93,9.59,1.33,1.02,0.224,0.387,0.163,0.298,0.392,94.0,104.0,106.0,74.0,103.0,96.0,86.0,100.0,93.0,118.0,100.0,107.0,79.0,102.0,94.0,0.289,0.111,0.199,0.213,0.188,-2.03,0.24,-0.25,-1.13,-0.2,94.4,90.2,85.7,93.3,81.9,0.314,0.492,0.119,0.245,0.415,0.263,0.257,0.471,0.188,0.253,0.453,0.283,0.297,0.459,0.227,,,,,,,,,,,,,,,,,,,,,
27,2024-08-30,746749,Single,single,False,643217,656731,Andrew Benintendi,Tylor Megill,0,c0d6e459-b17f-41b0-b1ae-c9eb09dc462d,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,0.063,0.478,0.145,0.128,0.018,-0.27,-1.11,4.34,0.34,-4.36,95.6,90.2,87.2,94.2,85.0,0.125,0.125,0.237,0.5,0.5,0.111,0.359,0.564,0.235,0.25,1.0,0.2,0.247,0.392,0.27,87.0,83.0,88.0,100.0,94.0,108.0,0.086,0.082,-1.3,0.16,84.7,77.6,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371
28,2024-08-30,746749,Groundout,field_out,True,683734,656731,Andrew Vaughn,Tylor Megill,1,1bc19149-5023-491a-8ed4-b0604dae7a64,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,0.063,0.478,0.145,0.128,0.018,-0.27,-1.11,4.34,0.34,-4.36,95.6,90.2,87.2,94.2,85.0,0.125,0.125,0.237,0.5,0.5,0.111,0.359,0.564,0.235,0.25,1.0,0.2,0.247,0.392,0.27,87.0,83.0,88.0,100.0,94.0,108.0,0.086,0.082,-1.3,0.16,84.7,77.6,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371
29,2024-08-30,746749,Strikeout,strikeout,True,657757,656731,Gavin Sheets,Tylor Megill,0,5ecc6078-240c-4518-a743-d2b740b49158,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,0.063,0.478,0.145,0.128,0.018,-0.27,-1.11,4.34,0.34,-4.36,95.6,90.2,87.2,94.2,85.0,0.125,0.125,0.237,0.5,0.5,0.111,0.359,0.564,0.235,0.25,1.0,0.2,0.247,0.392,0.27,87.0,83.0,88.0,100.0,94.0,108.0,0.086,0.082,-1.3,0.16,84.7,77.6,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371
30,2024-08-30,746749,Strikeout,strikeout,True,686676,656731,Korey Lee,Tylor Megill,0,704931ae-fbeb-4e4d-ac9c-1d503781f144,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,0.063,0.478,0.145,0.128,0.018,-0.27,-1.11,4.34,0.34,-4.36,95.6,90.2,87.2,94.2,85.0,0.125,0.125,0.237,0.5,0.5,0.111,0.359,0.564,0.235,0.25,1.0,0.2,0.247,0.392,0.27,87.0,83.0,88.0,100.0,94.0,108.0,0.086,0.082,-1.3,0.16,84.7,77.6,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371
