,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
10,2024-05-21,745662,Walk,walk,False,686668,605156,Brenton Doyle,Aaron Brooks,0,81f34560-f45e-48ac-a81f-2057cf84cf25,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,107.0,98.0,96.0,0.243,0.28,0.325,0.017,0.134,-3.06,0.96,-0.25,5.07,-1.78,92.1,85.0,91.9,85.2,79.5,0.293,0.39,0.068,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-21,745662,Fielders Choice,fielders_choice,False,687597,605156,Jordan Beck,Aaron Brooks,1,f0682d61-60ca-40ed-bee8-09bbeac701ed,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,107.0,98.0,96.0,0.243,0.28,0.325,0.017,0.134,-3.06,0.96,-0.25,5.07,-1.78,92.1,85.0,91.9,85.2,79.5,0.293,0.39,0.068,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-21,745662,Lineout,field_out,True,453568,605156,Charlie Blackmon,Aaron Brooks,1,7e78e278-6eac-44c9-99a1-4e6701a53985,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,107.0,98.0,96.0,0.243,0.28,0.325,0.017,0.134,-3.06,0.96,-0.25,5.07,-1.78,92.1,85.0,91.9,85.2,79.5,0.293,0.39,0.068,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-21,745662,Flyout,field_out,True,678662,605156,Ezequiel Tovar,Aaron Brooks,1,0022de26-2e9d-4328-862b-f496b1cab6bd,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,107.0,98.0,96.0,0.243,0.28,0.325,0.017,0.134,-3.06,0.96,-0.25,5.07,-1.78,92.1,85.0,91.9,85.2,79.5,0.293,0.39,0.068,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-21,745662,Walk,walk,False,669127,615698,Shea Langeliers,Cal Quantrill,0,fc3acff2-7e79-41fe-8edf-8445d703e191,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,79.0,97.0,90.0,,,,,,,0.397,,,,0.025,,-1.66,,,1.78,,84.9,93.8,,,0.322,0.573,0.2,,,,,,,0.222,0.222,0.167,96.0,101.0,104.0,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,0.107,-1.43,1.52,0.34,87.7,86.1,79.9,0.178,0.253,0.253,0.347,0.571,0.173,0.242,0.424,0.267
15,2024-05-21,745662,Strikeout,strikeout,True,691016,615698,Tyler Soderstrom,Cal Quantrill,0,b0ed76d8-a26c-4099-8d09-5a318562aef0,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,79.0,97.0,90.0,,,,,,,0.397,,,,0.025,,-1.66,,,1.78,,84.9,93.8,,,0.322,0.573,0.2,,,,,,,0.222,0.222,0.167,96.0,101.0,104.0,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,0.107,-1.43,1.52,0.34,87.7,86.1,79.9,0.178,0.253,0.253,0.347,0.571,0.173,0.242,0.424,0.267
16,2024-05-21,745662,Flyout,field_out,True,680869,615698,Zack Gelof,Cal Quantrill,0,65a99465-caaa-45c4-b6ac-41e1aadf041a,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,79.0,97.0,90.0,,,,,,,0.397,,,,0.025,,-1.66,,,1.78,,84.9,93.8,,,0.322,0.573,0.2,,,,,,,0.222,0.222,0.167,96.0,101.0,104.0,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,0.107,-1.43,1.52,0.34,87.7,86.1,79.9,0.178,0.253,0.253,0.347,0.571,0.173,0.242,0.424,0.267
17,2024-05-21,745662,Strikeout,strikeout,True,664913,615698,Seth Brown,Cal Quantrill,0,cf204437-fe1c-42cb-bba3-09ececc8ac03,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,79.0,97.0,90.0,,,,,,,0.397,,,,0.025,,-1.66,,,1.78,,84.9,93.8,,,0.322,0.573,0.2,,,,,,,0.222,0.222,0.167,96.0,101.0,104.0,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,0.107,-1.43,1.52,0.34,87.7,86.1,79.9,0.178,0.253,0.253,0.347,0.571,0.173,0.242,0.424,0.267
18,2024-05-21,745662,Groundout,field_out,True,641857,605156,Ryan McMahon,Aaron Brooks,0,ea650a07-acd9-4268-a62d-6d72300aaa5b,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,107.0,98.0,96.0,0.243,0.28,0.325,0.017,0.134,-3.06,0.96,-0.25,5.07,-1.78,92.1,85.0,91.9,85.2,79.5,0.293,0.39,0.068,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-21,745662,Single,single,False,553869,605156,Elias Díaz,Aaron Brooks,0,904fa4d6-f763-4af7-8b58-593e825849c3,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,107.0,98.0,96.0,0.243,0.28,0.325,0.017,0.134,-3.06,0.96,-0.25,5.07,-1.78,92.1,85.0,91.9,85.2,79.5,0.293,0.39,0.068,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-21,745662,Pop Out,field_out,True,592178,605156,Kris Bryant,Aaron Brooks,0,eccab1fb-2f87-4571-94b7-0ca6818edcdf,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,107.0,98.0,96.0,0.243,0.28,0.325,0.017,0.134,-3.06,0.96,-0.25,5.07,-1.78,92.1,85.0,91.9,85.2,79.5,0.293,0.39,0.068,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-21,745662,Groundout,field_out,True,663898,605156,Brendan Rodgers,Aaron Brooks,0,09ca25cf-55d4-445f-85a8-c4cc497cf379,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,107.0,98.0,96.0,0.243,0.28,0.325,0.017,0.134,-3.06,0.96,-0.25,5.07,-1.78,92.1,85.0,91.9,85.2,79.5,0.293,0.39,0.068,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-21,745662,Home Run,home_run,False,605204,615698,J.D. Davis,Cal Quantrill,0,4a5706c3-83ff-44f3-b5d3-1e88d48c6437,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,79.0,97.0,90.0,,,,,,,0.397,,,,0.025,,-1.66,,,1.78,,84.9,93.8,,,0.322,0.573,0.2,,,,,,,0.222,0.222,0.167,96.0,101.0,104.0,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,0.107,-1.43,1.52,0.34,87.7,86.1,79.9,0.178,0.253,0.253,0.347,0.571,0.173,0.242,0.424,0.267
23,2024-05-21,745662,Groundout,field_out,True,680474,615698,Max Schuemann,Cal Quantrill,0,7cd01a13-d843-456d-aafb-a946acce028d,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,79.0,97.0,90.0,,,,,,,0.397,,,,0.025,,-1.66,,,1.78,,84.9,93.8,,,0.322,0.573,0.2,,,,,,,0.222,0.222,0.167,96.0,101.0,104.0,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,0.107,-1.43,1.52,0.34,87.7,86.1,79.9,0.178,0.253,0.253,0.347,0.571,0.173,0.242,0.424,0.267
24,2024-05-21,745662,Flyout,field_out,True,647351,615698,Abraham Toro,Cal Quantrill,0,e29f7df2-822b-4361-9dfe-553214a9e252,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,79.0,97.0,90.0,,,,,,,0.397,,,,0.025,,-1.66,,,1.78,,84.9,93.8,,,0.322,0.573,0.2,,,,,,,0.222,0.222,0.167,96.0,101.0,104.0,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,0.107,-1.43,1.52,0.34,87.7,86.1,79.9,0.178,0.253,0.253,0.347,0.571,0.173,0.242,0.424,0.267
25,2024-05-21,745662,Flyout,field_out,True,668709,615698,JJ Bleday,Cal Quantrill,0,2fe22353-584b-4da5-a4fe-df9acadfdb64,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,79.0,97.0,90.0,,,,,,,0.397,,,,0.025,,-1.66,,,1.78,,84.9,93.8,,,0.322,0.573,0.2,,,,,,,0.222,0.222,0.167,96.0,101.0,104.0,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,0.107,-1.43,1.52,0.34,87.7,86.1,79.9,0.178,0.253,0.253,0.347,0.571,0.173,0.242,0.424,0.267
26,2024-05-21,745662,Flyout,field_out,True,595909,605156,Jake Cave,Aaron Brooks,0,ff3f689b-d45c-4243-b5c4-1d1f60ec84fd,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,107.0,98.0,96.0,0.243,0.28,0.325,0.017,0.134,-3.06,0.96,-0.25,5.07,-1.78,92.1,85.0,91.9,85.2,79.5,0.293,0.39,0.068,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-21,745662,Strikeout,strikeout,True,686668,605156,Brenton Doyle,Aaron Brooks,0,8f097244-cbc1-43f1-a775-2ea6d5b7b1cc,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,107.0,98.0,96.0,0.243,0.28,0.325,0.017,0.134,-3.06,0.96,-0.25,5.07,-1.78,92.1,85.0,91.9,85.2,79.5,0.293,0.39,0.068,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-21,745662,Flyout,field_out,True,687597,605156,Jordan Beck,Aaron Brooks,0,9bfeeb45-e7e1-4f1b-89a1-e6477b0ecc40,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,107.0,98.0,96.0,0.243,0.28,0.325,0.017,0.134,-3.06,0.96,-0.25,5.07,-1.78,92.1,85.0,91.9,85.2,79.5,0.293,0.39,0.068,0.265,0.529,0.281,0.5,0.611,0.208,0.231,0.538,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-21,745662,Double,double,False,667670,615698,Brent Rooker,Cal Quantrill,0,a1710fe7-8cf6-4a18-b20e-7b16dd842c8c,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,79.0,97.0,90.0,,,,,,,0.397,,,,0.025,,-1.66,,,1.78,,84.9,93.8,,,0.322,0.573,0.2,,,,,,,0.222,0.222,0.167,96.0,101.0,104.0,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,0.107,-1.43,1.52,0.34,87.7,86.1,79.9,0.178,0.253,0.253,0.347,0.571,0.173,0.242,0.424,0.267
30,2024-05-21,745662,Strikeout,strikeout,True,669127,615698,Shea Langeliers,Cal Quantrill,1,93e17830-f070-4a3a-a41e-b541e0fab88b,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,79.0,97.0,90.0,,,,,,,0.397,,,,0.025,,-1.66,,,1.78,,84.9,93.8,,,0.322,0.573,0.2,,,,,,,0.222,0.222,0.167,96.0,101.0,104.0,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,0.107,-1.43,1.52,0.34,87.7,86.1,79.9,0.178,0.253,0.253,0.347,0.571,0.173,0.242,0.424,0.267
31,2024-05-21,745662,Strikeout,strikeout,True,691016,615698,Tyler Soderstrom,Cal Quantrill,0,8318cd96-70cc-4d3c-ac59-6097cf62461e,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,79.0,97.0,90.0,,,,,,,0.397,,,,0.025,,-1.66,,,1.78,,84.9,93.8,,,0.322,0.573,0.2,,,,,,,0.222,0.222,0.167,96.0,101.0,104.0,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,0.107,-1.43,1.52,0.34,87.7,86.1,79.9,0.178,0.253,0.253,0.347,0.571,0.173,0.242,0.424,0.267
32,2024-05-21,745662,Groundout,field_out,True,680869,615698,Zack Gelof,Cal Quantrill,0,c2feb34d-71ef-44e3-873d-f3c9ea4d66dc,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,79.0,97.0,90.0,,,,,,,0.397,,,,0.025,,-1.66,,,1.78,,84.9,93.8,,,0.322,0.573,0.2,,,,,,,0.222,0.222,0.167,96.0,101.0,104.0,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,0.107,-1.43,1.52,0.34,87.7,86.1,79.9,0.178,0.253,0.253,0.347,0.571,0.173,0.242,0.424,0.267
