,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,wFA/C,wSL/C,wKC/C,vFA,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SI%,wSI/C,vSI,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff
0,2024-08-20,745295,Flyout,field_out,True,672820,592662,Lenyn Sosa,Robbie Ray,0,0ea214c4-c036-477a-bc8f-630e4c311de5,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-20,745295,Strikeout,strikeout,True,673357,592662,Luis Robert Jr.,Robbie Ray,0,0c967932-28ef-45cf-8e4b-b16bb2f8e1ac,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-20,745295,Strikeout,strikeout,True,643217,592662,Andrew Benintendi,Robbie Ray,0,062a9ece-942c-4889-b923-e7f2efff154f,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-20,745295,Strikeout,strikeout,True,666149,663436,Tyler Fitzgerald,Davis Martin,0,6b9d4568-15f5-4484-a048-3c353a4ac01f,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,111.0,108.0,109.0,,,,0.278,0.271,,-2.9,0.34,,93.7,83.7,,0.435,0.565,0.157,0.143,0.357,0.333,0.2,0.2,0.308,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,,,,,,,,,,,,,,,,,,
4,2024-08-20,745295,Strikeout,strikeout,True,664774,663436,LaMonte Wade Jr.,Davis Martin,0,98d338c3-94f6-4efb-8c86-1c124560cdd3,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,111.0,108.0,109.0,,,,0.278,0.271,,-2.9,0.34,,93.7,83.7,,0.435,0.565,0.157,0.143,0.357,0.333,0.2,0.2,0.308,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,,,,,,,,,,,,,,,,,,
5,2024-08-20,745295,Strikeout,strikeout,True,671218,663436,Heliot Ramos,Davis Martin,0,9e29e53d-90ea-4c9b-987a-ae68f37b065b,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,111.0,108.0,109.0,,,,0.278,0.271,,-2.9,0.34,,93.7,83.7,,0.435,0.565,0.157,0.143,0.357,0.333,0.2,0.2,0.308,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,,,,,,,,,,,,,,,,,,
6,2024-08-20,745295,Pop Out,field_out,True,683734,592662,Andrew Vaughn,Robbie Ray,0,089e1574-0d56-4e72-be56-a52d437b8cf2,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-20,745295,Lineout,field_out,True,657757,592662,Gavin Sheets,Robbie Ray,0,4a94d91e-d117-4495-ae3c-6368d46568d6,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-20,745295,Strikeout,strikeout,True,686676,592662,Korey Lee,Robbie Ray,0,416bc9ae-a8ea-4d4a-b084-a370e8cde225,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-20,745295,Groundout,field_out,True,624424,663436,Michael Conforto,Davis Martin,0,cc4c816a-3805-41e4-93ef-95aaa77a74d1,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,111.0,108.0,109.0,,,,0.278,0.271,,-2.9,0.34,,93.7,83.7,,0.435,0.565,0.157,0.143,0.357,0.333,0.2,0.2,0.308,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,,,,,,,,,,,,,,,,,,
