,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff
10,2024-09-02,745373,Strikeout,strikeout,True,592518,663947,Manny Machado,Tyler Holton,0,2a04b97a-6d06-47ef-b7b9-9de407032008,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.29,2.99,82.2,104.0,84.0,100.0,0.768,6.97,1.52,5.66,0.65,1.24,0.214,0.362,0.179,0.266,0.419,62.0,104.0,101.0,106.0,90.0,98.0,80.0,102.0,92.0,78.0,105.0,97.0,113.0,97.0,105.0,86.0,106.0,101.0,0.214,0.154,0.266,0.157,0.015,0.194,4.96,2.29,1.98,2.4,2.53,-0.08,92.1,87.8,83.5,91.6,80.8,79.3,0.102,0.122,0.258,0.19,0.241,0.255,0.122,0.122,0.355,,,,0.264,0.403,0.278,0.176,0.382,0.099,,,,,,,,,,,,,,,,,,
11,2024-09-02,745373,Flyout,field_out,True,593428,663947,Xander Bogaerts,Tyler Holton,0,c62d7084-2d07-447e-b010-d93444ae6484,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.29,2.99,82.2,104.0,84.0,100.0,0.768,6.97,1.52,5.66,0.65,1.24,0.214,0.362,0.179,0.266,0.419,62.0,104.0,101.0,106.0,90.0,98.0,80.0,102.0,92.0,78.0,105.0,97.0,113.0,97.0,105.0,86.0,106.0,101.0,0.214,0.154,0.266,0.157,0.015,0.194,4.96,2.29,1.98,2.4,2.53,-0.08,92.1,87.8,83.5,91.6,80.8,79.3,0.102,0.122,0.258,0.19,0.241,0.255,0.122,0.122,0.355,,,,0.264,0.403,0.278,0.176,0.382,0.099,,,,,,,,,,,,,,,,,,
12,2024-09-02,745373,Single,single,False,701538,663947,Jackson Merrill,Tyler Holton,0,108d110f-0b40-4346-ac93-88940d76a0af,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.29,2.99,82.2,104.0,84.0,100.0,0.768,6.97,1.52,5.66,0.65,1.24,0.214,0.362,0.179,0.266,0.419,62.0,104.0,101.0,106.0,90.0,98.0,80.0,102.0,92.0,78.0,105.0,97.0,113.0,97.0,105.0,86.0,106.0,101.0,0.214,0.154,0.266,0.157,0.015,0.194,4.96,2.29,1.98,2.4,2.53,-0.08,92.1,87.8,83.5,91.6,80.8,79.3,0.102,0.122,0.258,0.19,0.241,0.255,0.122,0.122,0.355,,,,0.264,0.403,0.278,0.176,0.382,0.099,,,,,,,,,,,,,,,,,,
13,2024-09-02,745373,Groundout,field_out,True,444482,663947,David Peralta,Tyler Holton,0,c5d28ee7-b1c3-4d42-a066-9c71e737965c,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.29,2.99,82.2,104.0,84.0,100.0,0.768,6.97,1.52,5.66,0.65,1.24,0.214,0.362,0.179,0.266,0.419,62.0,104.0,101.0,106.0,90.0,98.0,80.0,102.0,92.0,78.0,105.0,97.0,113.0,97.0,105.0,86.0,106.0,101.0,0.214,0.154,0.266,0.157,0.015,0.194,4.96,2.29,1.98,2.4,2.53,-0.08,92.1,87.8,83.5,91.6,80.8,79.3,0.102,0.122,0.258,0.19,0.241,0.255,0.122,0.122,0.355,,,,0.264,0.403,0.278,0.176,0.382,0.099,,,,,,,,,,,,,,,,,,
14,2024-09-02,745373,Flyout,field_out,True,700242,605397,Trey Sweeney,Joe Musgrove,0,ac7fb0c7-1b22-4d59-9875-6243af22d823,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.218,0.08,-1.38,1.12,0.36,0.09,-0.17,-2.17,92.8,89.9,87.1,92.6,82.0,81.5,0.274,0.521,0.235,0.319,0.444,0.243,0.2,0.417,0.302,0.204,0.333,0.345,0.321,0.571,0.426,0.35,0.45,0.154,,,,,,,,,,,,,,,,,,
15,2024-09-02,745373,Groundout,field_out,True,668670,605397,Jake Rogers,Joe Musgrove,0,2e9d2e24-a2c1-4cd0-8612-6d2c01897fff,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.218,0.08,-1.38,1.12,0.36,0.09,-0.17,-2.17,92.8,89.9,87.1,92.6,82.0,81.5,0.274,0.521,0.235,0.319,0.444,0.243,0.2,0.417,0.302,0.204,0.333,0.345,0.321,0.571,0.426,0.35,0.45,0.154,,,,,,,,,,,,,,,,,,
16,2024-09-02,745373,Flyout,field_out,True,678009,605397,Parker Meadows,Joe Musgrove,0,6d0b5ad4-9c66-4e5f-8298-f424e2e8b396,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.218,0.08,-1.38,1.12,0.36,0.09,-0.17,-2.17,92.8,89.9,87.1,92.6,82.0,81.5,0.274,0.521,0.235,0.319,0.444,0.243,0.2,0.417,0.302,0.204,0.333,0.345,0.321,0.571,0.426,0.35,0.45,0.154,,,,,,,,,,,,,,,,,,
17,2024-09-02,745373,Strikeout,strikeout,True,543309,669724,Kyle Higashioka,Brenan Hanifee,0,2e3959d1-dea8-41c5-91a2-6a550058af1e,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.42,2.53,19.0,106.0,89.0,103.0,0.848,5.68,1.42,7.58,0.95,2.53,0.213,0.492,0.279,0.246,0.438,98.0,95.0,89.0,,,,80.0,111.0,107.0,80.0,106.0,102.0,114.0,105.0,110.0,,,,0.572,0.138,,0.216,,0.074,-0.61,,2.25,2.31,,-6.54,95.7,,88.7,95.0,87.4,,0.2,0.5,0.455,,,,,,,,,,0.4,1.0,0.182,0.209,0.209,0.08,0.143,0.286,0.167,,,,,,,,,,,,,,,
18,2024-09-02,745373,Single,single,False,669200,669724,Mason McCoy,Brenan Hanifee,1,c59dd666-6353-4989-b524-5343bdf3940b,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.42,2.53,19.0,106.0,89.0,103.0,0.848,5.68,1.42,7.58,0.95,2.53,0.213,0.492,0.279,0.246,0.438,98.0,95.0,89.0,,,,80.0,111.0,107.0,80.0,106.0,102.0,114.0,105.0,110.0,,,,0.572,0.138,,0.216,,0.074,-0.61,,2.25,2.31,,-6.54,95.7,,88.7,95.0,87.4,,0.2,0.5,0.455,,,,,,,,,,0.4,1.0,0.182,0.209,0.209,0.08,0.143,0.286,0.167,,,,,,,,,,,,,,,
19,2024-09-02,745373,Single,single,False,650333,669724,Luis Arraez,Brenan Hanifee,1,8d81fd30-9564-48f6-9001-b1d594a7fdc5,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.42,2.53,19.0,106.0,89.0,103.0,0.848,5.68,1.42,7.58,0.95,2.53,0.213,0.492,0.279,0.246,0.438,98.0,95.0,89.0,,,,80.0,111.0,107.0,80.0,106.0,102.0,114.0,105.0,110.0,,,,0.572,0.138,,0.216,,0.074,-0.61,,2.25,2.31,,-6.54,95.7,,88.7,95.0,87.4,,0.2,0.5,0.455,,,,,,,,,,0.4,1.0,0.182,0.209,0.209,0.08,0.143,0.286,0.167,,,,,,,,,,,,,,,
20,2024-09-02,745373,Strikeout,strikeout,True,665487,669724,Fernando Tatis Jr.,Brenan Hanifee,1,ca6e0e40-f302-4d4d-a2de-cdbaf8c05e85,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.42,2.53,19.0,106.0,89.0,103.0,0.848,5.68,1.42,7.58,0.95,2.53,0.213,0.492,0.279,0.246,0.438,98.0,95.0,89.0,,,,80.0,111.0,107.0,80.0,106.0,102.0,114.0,105.0,110.0,,,,0.572,0.138,,0.216,,0.074,-0.61,,2.25,2.31,,-6.54,95.7,,88.7,95.0,87.4,,0.2,0.5,0.455,,,,,,,,,,0.4,1.0,0.182,0.209,0.209,0.08,0.143,0.286,0.167,,,,,,,,,,,,,,,
21,2024-09-02,745373,Groundout,field_out,True,456781,669724,Donovan Solano,Brenan Hanifee,0,1b8c27b1-38d2-42ca-92a0-b2de0d0607cc,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.42,2.53,19.0,106.0,89.0,103.0,0.848,5.68,1.42,7.58,0.95,2.53,0.213,0.492,0.279,0.246,0.438,98.0,95.0,89.0,,,,80.0,111.0,107.0,80.0,106.0,102.0,114.0,105.0,110.0,,,,0.572,0.138,,0.216,,0.074,-0.61,,2.25,2.31,,-6.54,95.7,,88.7,95.0,87.4,,0.2,0.5,0.455,,,,,,,,,,0.4,1.0,0.182,0.209,0.209,0.08,0.143,0.286,0.167,,,,,,,,,,,,,,,
22,2024-09-02,745373,Walk,walk,False,682985,605397,Riley Greene,Joe Musgrove,0,61a968c4-b584-49f4-80a5-1e18c906174a,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.218,0.08,-1.38,1.12,0.36,0.09,-0.17,-2.17,92.8,89.9,87.1,92.6,82.0,81.5,0.274,0.521,0.235,0.319,0.444,0.243,0.2,0.417,0.302,0.204,0.333,0.345,0.321,0.571,0.426,0.35,0.45,0.154,,,,,,,,,,,,,,,,,,
23,2024-09-02,745373,Single,single,False,663837,605397,Matt Vierling,Joe Musgrove,1,6876851f-e786-46dc-ae93-16ab14257c11,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.218,0.08,-1.38,1.12,0.36,0.09,-0.17,-2.17,92.8,89.9,87.1,92.6,82.0,81.5,0.274,0.521,0.235,0.319,0.444,0.243,0.2,0.417,0.302,0.204,0.333,0.345,0.321,0.571,0.426,0.35,0.45,0.154,,,,,,,,,,,,,,,,,,
24,2024-09-02,745373,Flyout,field_out,True,681481,605397,Kerry Carpenter,Joe Musgrove,0,91947bc4-ac58-48a6-a78c-fcf83cad9cb7,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.218,0.08,-1.38,1.12,0.36,0.09,-0.17,-2.17,92.8,89.9,87.1,92.6,82.0,81.5,0.274,0.521,0.235,0.319,0.444,0.243,0.2,0.417,0.302,0.204,0.333,0.345,0.321,0.571,0.426,0.35,0.45,0.154,,,,,,,,,,,,,,,,,,
25,2024-09-02,745373,Flyout,field_out,True,690993,605397,Colt Keith,Joe Musgrove,0,a89a1483-f52b-4dee-a470-f0c2be6fe0c3,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.218,0.08,-1.38,1.12,0.36,0.09,-0.17,-2.17,92.8,89.9,87.1,92.6,82.0,81.5,0.274,0.521,0.235,0.319,0.444,0.243,0.2,0.417,0.302,0.204,0.333,0.345,0.321,0.571,0.426,0.35,0.45,0.154,,,,,,,,,,,,,,,,,,
26,2024-09-02,745373,Strikeout,strikeout,True,679529,605397,Spencer Torkelson,Joe Musgrove,0,cf701361-b905-4d03-a8c1-e591c46084b1,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.218,0.08,-1.38,1.12,0.36,0.09,-0.17,-2.17,92.8,89.9,87.1,92.6,82.0,81.5,0.274,0.521,0.235,0.319,0.444,0.243,0.2,0.417,0.302,0.204,0.333,0.345,0.321,0.571,0.426,0.35,0.45,0.154,,,,,,,,,,,,,,,,,,
27,2024-09-02,745373,Groundout,field_out,True,592518,680744,Manny Machado,Ty Madden,0,1befe042-ed6b-4859-970f-5f29b9a38200,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,108.0,104.0,93.0,0.044,0.447,0.137,0.186,,,1.44,-1.28,6.03,-1.44,,,94.3,87.4,,92.1,83.6,,0.208,0.208,0.113,0.375,0.5,0.286,,,,0.333,0.333,0.0,,,,0.0,0.0,0.0,0.375,0.5,0.35,102.0,88.0,96.0,91.0,105.0,105.0,0.137,0.049,3.48,-2.28,84.9,79.4,0.125,0.125,0.474
28,2024-09-02,745373,Flyout,field_out,True,593428,680744,Xander Bogaerts,Ty Madden,0,cc156b60-73bc-4b44-9ebf-e232669d1584,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,108.0,104.0,93.0,0.044,0.447,0.137,0.186,,,1.44,-1.28,6.03,-1.44,,,94.3,87.4,,92.1,83.6,,0.208,0.208,0.113,0.375,0.5,0.286,,,,0.333,0.333,0.0,,,,0.0,0.0,0.0,0.375,0.5,0.35,102.0,88.0,96.0,91.0,105.0,105.0,0.137,0.049,3.48,-2.28,84.9,79.4,0.125,0.125,0.474
29,2024-09-02,745373,Single,single,False,701538,680744,Jackson Merrill,Ty Madden,0,0eb05840-1445-4782-888c-74fc04d5f82c,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,108.0,104.0,93.0,0.044,0.447,0.137,0.186,,,1.44,-1.28,6.03,-1.44,,,94.3,87.4,,92.1,83.6,,0.208,0.208,0.113,0.375,0.5,0.286,,,,0.333,0.333,0.0,,,,0.0,0.0,0.0,0.375,0.5,0.35,102.0,88.0,96.0,91.0,105.0,105.0,0.137,0.049,3.48,-2.28,84.9,79.4,0.125,0.125,0.474
30,2024-09-02,745373,Flyout,field_out,True,444482,680744,David Peralta,Ty Madden,0,f809e942-bacd-46d3-aa90-1db10d62c3c6,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,108.0,104.0,93.0,0.044,0.447,0.137,0.186,,,1.44,-1.28,6.03,-1.44,,,94.3,87.4,,92.1,83.6,,0.208,0.208,0.113,0.375,0.5,0.286,,,,0.333,0.333,0.0,,,,0.0,0.0,0.0,0.375,0.5,0.35,102.0,88.0,96.0,91.0,105.0,105.0,0.137,0.049,3.48,-2.28,84.9,79.4,0.125,0.125,0.474
