,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,wFS/C,wSL/C,vFS,vSL,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-16,746843,Single,single,False,695238,543294,Will Wagner,Kyle Hendricks,0,915e7da1-a7f1-4b70-a0f0-c5f182871a0c,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-16,746843,Single,single,False,676391,543294,Ernie Clement,Kyle Hendricks,1,4ea7f183-faa6-48f5-b7a9-d2bb5003cdce,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-16,746843,Strikeout,strikeout,True,694388,543294,Joey Loperfido,Kyle Hendricks,0,10f7e9b3-8ba1-412c-8ec6-4cf46e377167,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-16,746843,Groundout,field_out,True,663538,684320,Nico Hoerner,Yariel Rodríguez,0,cdf79d9f-e70b-4860-8645-3df3e09edd30,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,0.09,0.434,0.106,,-0.18,2.14,-3.65,,93.9,,93.2,78.3,,,,0.211,0.211,0.146,0.375,0.875,0.267,0.275,0.45,0.208,118.0,102.0,109.0,87.0,107.0,104.0,0.102,0.268,0.74,0.0,88.9,84.6,0.223,0.408,0.346,0.107,0.143,0.235,,,,,,,,,,,,,,,,,,
14,2024-08-16,746843,Walk,walk,False,621020,684320,Dansby Swanson,Yariel Rodríguez,0,6946cb75-1396-468b-84c6-785a13e088dd,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,0.09,0.434,0.106,,-0.18,2.14,-3.65,,93.9,,93.2,78.3,,,,0.211,0.211,0.146,0.375,0.875,0.267,0.275,0.45,0.208,118.0,102.0,109.0,87.0,107.0,104.0,0.102,0.268,0.74,0.0,88.9,84.6,0.223,0.408,0.346,0.107,0.143,0.235,,,,,,,,,,,,,,,,,,
15,2024-08-16,746843,Pop Out,field_out,True,691718,684320,Pete Crow-Armstrong,Yariel Rodríguez,0,a11f814b-80f2-443e-af82-3ec7c1f4a424,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,0.09,0.434,0.106,,-0.18,2.14,-3.65,,93.9,,93.2,78.3,,,,0.211,0.211,0.146,0.375,0.875,0.267,0.275,0.45,0.208,118.0,102.0,109.0,87.0,107.0,104.0,0.102,0.268,0.74,0.0,88.9,84.6,0.223,0.408,0.346,0.107,0.143,0.235,,,,,,,,,,,,,,,,,,
16,2024-08-16,746843,Groundout,field_out,True,665804,684320,Miguel Amaya,Yariel Rodríguez,0,c7b66a3f-7a86-4f6d-b9f3-ae4c65a73a37,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,0.09,0.434,0.106,,-0.18,2.14,-3.65,,93.9,,93.2,78.3,,,,0.211,0.211,0.146,0.375,0.875,0.267,0.275,0.45,0.208,118.0,102.0,109.0,87.0,107.0,104.0,0.102,0.268,0.74,0.0,88.9,84.6,0.223,0.408,0.346,0.107,0.143,0.235,,,,,,,,,,,,,,,,,,
17,2024-08-16,746843,Groundout,field_out,True,677870,543294,Leo Jiménez,Kyle Hendricks,0,67312785-4f83-46c8-b006-22cec97bc792,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-16,746843,Groundout,field_out,True,543807,543294,George Springer,Kyle Hendricks,0,4ecd0b71-a987-4fc9-abb1-246122b74270,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-16,746843,Strikeout,strikeout,True,662139,543294,Daulton Varsho,Kyle Hendricks,0,42eecd05-644f-4adf-8112-59045bd7d99c,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-16,746843,Walk,walk,False,664023,684320,Ian Happ,Yariel Rodríguez,0,037717e5-2e2b-4d08-9352-c042b668e94a,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,0.09,0.434,0.106,,-0.18,2.14,-3.65,,93.9,,93.2,78.3,,,,0.211,0.211,0.146,0.375,0.875,0.267,0.275,0.45,0.208,118.0,102.0,109.0,87.0,107.0,104.0,0.102,0.268,0.74,0.0,88.9,84.6,0.223,0.408,0.346,0.107,0.143,0.235,,,,,,,,,,,,,,,,,,
21,2024-08-16,746843,Strikeout,strikeout,True,683737,684320,Michael Busch,Yariel Rodríguez,1,3b927d6c-4feb-4804-ad94-fa9ff1de3b73,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,0.09,0.434,0.106,,-0.18,2.14,-3.65,,93.9,,93.2,78.3,,,,0.211,0.211,0.146,0.375,0.875,0.267,0.275,0.45,0.208,118.0,102.0,109.0,87.0,107.0,104.0,0.102,0.268,0.74,0.0,88.9,84.6,0.223,0.408,0.346,0.107,0.143,0.235,,,,,,,,,,,,,,,,,,
22,2024-08-16,746843,Strikeout,strikeout,True,673548,684320,Seiya Suzuki,Yariel Rodríguez,0,e2e71384-3bf2-4817-b938-c01feb223fff,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,0.09,0.434,0.106,,-0.18,2.14,-3.65,,93.9,,93.2,78.3,,,,0.211,0.211,0.146,0.375,0.875,0.267,0.275,0.45,0.208,118.0,102.0,109.0,87.0,107.0,104.0,0.102,0.268,0.74,0.0,88.9,84.6,0.223,0.408,0.346,0.107,0.143,0.235,,,,,,,,,,,,,,,,,,
23,2024-08-16,746843,Flyout,field_out,True,641355,684320,Cody Bellinger,Yariel Rodríguez,0,a9dc2aa3-0142-4892-af9d-a0396e1828a9,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,0.09,0.434,0.106,,-0.18,2.14,-3.65,,93.9,,93.2,78.3,,,,0.211,0.211,0.146,0.375,0.875,0.267,0.275,0.45,0.208,118.0,102.0,109.0,87.0,107.0,104.0,0.102,0.268,0.74,0.0,88.9,84.6,0.223,0.408,0.346,0.107,0.143,0.235,,,,,,,,,,,,,,,,,,
24,2024-08-16,746843,Groundout,field_out,True,665489,543294,Vladimir Guerrero Jr.,Kyle Hendricks,0,4e751938-ee61-4a20-abc4-381a9efd8d17,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-16,746843,Single,single,False,687462,543294,Spencer Horwitz,Kyle Hendricks,0,5a8dda16-0f19-4e57-811c-7bb5c8d49130,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-16,746843,Fielders Choice,fielders_choice,False,672386,543294,Alejandro Kirk,Kyle Hendricks,1,ae67b006-0f65-4957-b118-33f73497bfbc,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-16,746843,Forceout,force_out,True,695238,543294,Will Wagner,Kyle Hendricks,1,46b3fa5a-cce2-46fd-b38f-4b763b77b283,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-16,746843,Single,single,False,676391,543294,Ernie Clement,Kyle Hendricks,1,9d1d0130-3872-46f0-8e16-cd73fbe22bfd,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-16,746843,Groundout,field_out,True,694388,543294,Joey Loperfido,Kyle Hendricks,0,afc54614-4024-40ad-96c3-1b1423c09ccb,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.277,0.441,0.244,0.339,0.526,0.103,0.22,0.317,0.288,0.36,0.84,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-16,746843,Strikeout,strikeout,True,670623,684320,Isaac Paredes,Yariel Rodríguez,0,dac68af3-cee8-4d1c-85c1-e0f04dbf78d5,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,0.09,0.434,0.106,,-0.18,2.14,-3.65,,93.9,,93.2,78.3,,,,0.211,0.211,0.146,0.375,0.875,0.267,0.275,0.45,0.208,118.0,102.0,109.0,87.0,107.0,104.0,0.102,0.268,0.74,0.0,88.9,84.6,0.223,0.408,0.346,0.107,0.143,0.235,,,,,,,,,,,,,,,,,,
31,2024-08-16,746843,Groundout,field_out,True,663538,684320,Nico Hoerner,Yariel Rodríguez,0,bda6c4cc-2e9a-4e8e-8312-e80582c0e483,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,0.09,0.434,0.106,,-0.18,2.14,-3.65,,93.9,,93.2,78.3,,,,0.211,0.211,0.146,0.375,0.875,0.267,0.275,0.45,0.208,118.0,102.0,109.0,87.0,107.0,104.0,0.102,0.268,0.74,0.0,88.9,84.6,0.223,0.408,0.346,0.107,0.143,0.235,,,,,,,,,,,,,,,,,,
32,2024-08-16,746843,Groundout,field_out,True,621020,684320,Dansby Swanson,Yariel Rodríguez,0,29f064f0-b43e-434b-82c0-2e119f3cbdb0,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,0.09,0.434,0.106,,-0.18,2.14,-3.65,,93.9,,93.2,78.3,,,,0.211,0.211,0.146,0.375,0.875,0.267,0.275,0.45,0.208,118.0,102.0,109.0,87.0,107.0,104.0,0.102,0.268,0.74,0.0,88.9,84.6,0.223,0.408,0.346,0.107,0.143,0.235,,,,,,,,,,,,,,,,,,
