,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff
10,2024-05-21,746385,Flyout,field_out,True,665161,656288,Jeremy Peña,Griffin Canning,0,10fa268f-27fd-4975-83b2-13ca0b1573f0,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,0.228,,0.271,-0.83,-1.29,,0.71,93.6,88.7,88.0,,0.243,0.521,0.158,0.303,0.449,0.292,0.254,0.377,0.253,0.297,0.432,0.21,73.0,96.0,95.0,77.0,92.0,80.0,0.024,0.123,-8.35,-1.15,93.0,80.7,0.5,1.1,0.0,,,,,,,,,,,,,,,
11,2024-05-21,746385,Flyout,field_out,True,666176,664299,Jo Adell,Cristian Javier,0,dc73abe2-f7bd-4cbe-975e-ec54fd96399a,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-21,746385,Lineout,field_out,True,641645,664299,Luis Guillorme,Cristian Javier,0,6a8955ef-0b53-48d9-b587-9f179665c900,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-21,746385,Lineout,field_out,True,687263,664299,Zach Neto,Cristian Javier,0,8ec0e0c8-eb27-4db6-87d8-1f4d3551e0fd,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-21,746385,Walk,walk,False,572138,656288,Jon Singleton,Griffin Canning,0,a5f5cf7a-489f-4795-a919-20a22d26faaf,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,0.228,,0.271,-0.83,-1.29,,0.71,93.6,88.7,88.0,,0.243,0.521,0.158,0.303,0.449,0.292,0.254,0.377,0.253,0.297,0.432,0.21,73.0,96.0,95.0,77.0,92.0,80.0,0.024,0.123,-8.35,-1.15,93.0,80.7,0.5,1.1,0.0,,,,,,,,,,,,,,,
15,2024-05-21,746385,Single,single,False,676694,656288,Jake Meyers,Griffin Canning,1,b9747ac4-1afb-4621-957a-a40b1f0679c0,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,0.228,,0.271,-0.83,-1.29,,0.71,93.6,88.7,88.0,,0.243,0.521,0.158,0.303,0.449,0.292,0.254,0.377,0.253,0.297,0.432,0.21,73.0,96.0,95.0,77.0,92.0,80.0,0.024,0.123,-8.35,-1.15,93.0,80.7,0.5,1.1,0.0,,,,,,,,,,,,,,,
16,2024-05-21,746385,Flyout,field_out,True,673237,656288,Yainer Diaz,Griffin Canning,0,2f66b717-201a-4e81-ab7d-199c895f1113,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,0.228,,0.271,-0.83,-1.29,,0.71,93.6,88.7,88.0,,0.243,0.521,0.158,0.303,0.449,0.292,0.254,0.377,0.253,0.297,0.432,0.21,73.0,96.0,95.0,77.0,92.0,80.0,0.024,0.123,-8.35,-1.15,93.0,80.7,0.5,1.1,0.0,,,,,,,,,,,,,,,
17,2024-05-21,746385,Grounded Into DP,grounded_into_double_play,True,676801,656288,Chas McCormick,Griffin Canning,1,fcc4d8ee-2a2f-4f38-b382-970ca5893a97,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,0.228,,0.271,-0.83,-1.29,,0.71,93.6,88.7,88.0,,0.243,0.521,0.158,0.303,0.449,0.292,0.254,0.377,0.253,0.297,0.432,0.21,73.0,96.0,95.0,77.0,92.0,80.0,0.024,0.123,-8.35,-1.15,93.0,80.7,0.5,1.1,0.0,,,,,,,,,,,,,,,
18,2024-05-21,746385,Single,single,False,694384,664299,Nolan Schanuel,Cristian Javier,0,af59fab3-7dec-4149-ba79-1f20ad48a08d,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-21,746385,Grounded Into DP,grounded_into_double_play,True,650859,664299,Luis Rengifo,Cristian Javier,1,5b748f06-9683-4f1b-b89c-eb87b8829052,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-21,746385,Walk,walk,False,621493,664299,Taylor Ward,Cristian Javier,0,18106b14-d973-43fa-9668-52a77c7aa01d,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-21,746385,Single,single,False,641432,664299,Willie Calhoun,Cristian Javier,1,5ea0dff3-0b2e-4b57-86f3-b6a7edf884a5,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-21,746385,Walk,walk,False,607680,664299,Kevin Pillar,Cristian Javier,1,0edcb711-ec7c-4ff5-9721-5e924d734808,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-21,746385,Lineout,field_out,True,681351,664299,Logan O'Hoppe,Cristian Javier,0,8d7a4465-ab7f-40b8-a57a-10f97f7a8184,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-21,746385,Groundout,field_out,True,514888,656288,Jose Altuve,Griffin Canning,0,637965b4-712c-4879-a63a-9a2acf547dd2,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,0.228,,0.271,-0.83,-1.29,,0.71,93.6,88.7,88.0,,0.243,0.521,0.158,0.303,0.449,0.292,0.254,0.377,0.253,0.297,0.432,0.21,73.0,96.0,95.0,77.0,92.0,80.0,0.024,0.123,-8.35,-1.15,93.0,80.7,0.5,1.1,0.0,,,,,,,,,,,,,,,
25,2024-05-21,746385,Flyout,field_out,True,663656,656288,Kyle Tucker,Griffin Canning,0,8da45d02-7400-40ca-bbbb-a35abadaa5d4,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,0.228,,0.271,-0.83,-1.29,,0.71,93.6,88.7,88.0,,0.243,0.521,0.158,0.303,0.449,0.292,0.254,0.377,0.253,0.297,0.432,0.21,73.0,96.0,95.0,77.0,92.0,80.0,0.024,0.123,-8.35,-1.15,93.0,80.7,0.5,1.1,0.0,,,,,,,,,,,,,,,
26,2024-05-21,746385,Single,single,False,670541,656288,Yordan Alvarez,Griffin Canning,0,d123a4d2-43f2-4e54-a911-4097a594076a,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,0.228,,0.271,-0.83,-1.29,,0.71,93.6,88.7,88.0,,0.243,0.521,0.158,0.303,0.449,0.292,0.254,0.377,0.253,0.297,0.432,0.21,73.0,96.0,95.0,77.0,92.0,80.0,0.024,0.123,-8.35,-1.15,93.0,80.7,0.5,1.1,0.0,,,,,,,,,,,,,,,
27,2024-05-21,746385,Flyout,field_out,True,608324,656288,Alex Bregman,Griffin Canning,0,592d7981-3656-45be-8d6b-595c8772dbce,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,0.228,,0.271,-0.83,-1.29,,0.71,93.6,88.7,88.0,,0.243,0.521,0.158,0.303,0.449,0.292,0.254,0.377,0.253,0.297,0.432,0.21,73.0,96.0,95.0,77.0,92.0,80.0,0.024,0.123,-8.35,-1.15,93.0,80.7,0.5,1.1,0.0,,,,,,,,,,,,,,,
28,2024-05-21,746385,Flyout,field_out,True,666176,664299,Jo Adell,Cristian Javier,0,1d71053c-2a60-46c7-8e3d-20f8d640a702,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-21,746385,Single,single,False,641645,664299,Luis Guillorme,Cristian Javier,0,884c02cb-acd7-4e91-b28d-983f1726a142,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-21,746385,Double,double,False,687263,664299,Zach Neto,Cristian Javier,1,33b9d585-3801-4cd1-891e-20f9ce870a08,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-21,746385,Pop Out,field_out,True,694384,664299,Nolan Schanuel,Cristian Javier,0,2ad8772d-9966-4cd0-9274-806de4514e2f,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-21,746385,Single,single,False,650859,664299,Luis Rengifo,Cristian Javier,1,fe09af92-d1a5-4c99-b99d-b420ea5cba60,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-21,746385,Walk,walk,False,621493,664299,Taylor Ward,Cristian Javier,1,aa2c72e3-1472-4250-be8b-7dcce27284ad,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-05-21,746385,Pickoff Caught Stealing 3B,pickoff_caught_stealing_3b,True,641432,664299,Willie Calhoun,Cristian Javier,0,d86e3077-c22e-4447-ac38-f691961f08ec,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
