,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-08-08,746522,Double,double,False,596019,596295,Francisco Lindor,Austin Gomber,0,a356109f-2c9a-479d-9dc8-376cb10cae5e,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,90.0,110.0,107.0,0.001,0.412,0.155,0.223,0.209,-1.03,-42.81,0.05,-0.11,-0.1,90.5,81.1,90.1,83.9,77.6,0.298,0.574,0.096,0.211,0.381,0.263,0.261,0.414,0.285,0.266,0.489,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-08,746522,Double,double,False,578428,596295,Jose Iglesias,Austin Gomber,1,8db9144c-f555-4294-9770-183eb07869c7,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,90.0,110.0,107.0,0.001,0.412,0.155,0.223,0.209,-1.03,-42.81,0.05,-0.11,-0.1,90.5,81.1,90.1,83.9,77.6,0.298,0.574,0.096,0.211,0.381,0.263,0.261,0.414,0.285,0.266,0.489,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-08,746522,Double,double,False,502110,596295,J.D. Martinez,Austin Gomber,1,87a4ce23-7955-4475-a7f4-beab1ecffd60,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,90.0,110.0,107.0,0.001,0.412,0.155,0.223,0.209,-1.03,-42.81,0.05,-0.11,-0.1,90.5,81.1,90.1,83.9,77.6,0.298,0.574,0.096,0.211,0.381,0.263,0.261,0.414,0.285,0.266,0.489,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-08,746522,Home Run,home_run,False,624413,596295,Pete Alonso,Austin Gomber,1,82a7373d-4bc0-465c-b6f5-bf5153ee0882,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,90.0,110.0,107.0,0.001,0.412,0.155,0.223,0.209,-1.03,-42.81,0.05,-0.11,-0.1,90.5,81.1,90.1,83.9,77.6,0.298,0.574,0.096,0.211,0.381,0.263,0.261,0.414,0.285,0.266,0.489,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-08,746522,Flyout,field_out,True,668901,596295,Mark Vientos,Austin Gomber,0,a641907a-bae1-4616-9cfe-41f94b24a403,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,90.0,110.0,107.0,0.001,0.412,0.155,0.223,0.209,-1.03,-42.81,0.05,-0.11,-0.1,90.5,81.1,90.1,83.9,77.6,0.298,0.574,0.096,0.211,0.381,0.263,0.261,0.414,0.285,0.266,0.489,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-08,746522,Lineout,field_out,True,620443,596295,Luis Torrens,Austin Gomber,0,d7f91cd4-683f-4282-a1c4-ffc24c9a652c,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,90.0,110.0,107.0,0.001,0.412,0.155,0.223,0.209,-1.03,-42.81,0.05,-0.11,-0.1,90.5,81.1,90.1,83.9,77.6,0.298,0.574,0.096,0.211,0.381,0.263,0.261,0.414,0.285,0.266,0.489,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-08-08,746522,Double,double,False,643446,596295,Jeff McNeil,Austin Gomber,0,352bca6a-9901-46a1-8f53-7b97f255c047,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,90.0,110.0,107.0,0.001,0.412,0.155,0.223,0.209,-1.03,-42.81,0.05,-0.11,-0.1,90.5,81.1,90.1,83.9,77.6,0.298,0.574,0.096,0.211,0.381,0.263,0.261,0.414,0.285,0.266,0.489,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-08,746522,Flyout,field_out,True,664056,596295,Harrison Bader,Austin Gomber,0,1f86e4d8-9825-44d3-9251-3e0ad54c9c7d,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,90.0,110.0,107.0,0.001,0.412,0.155,0.223,0.209,-1.03,-42.81,0.05,-0.11,-0.1,90.5,81.1,90.1,83.9,77.6,0.298,0.574,0.096,0.211,0.381,0.263,0.261,0.414,0.285,0.266,0.489,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-08,746522,Strikeout,strikeout,True,678662,656849,Ezequiel Tovar,David Peterson,0,2f66fe33-74e1-4167-a030-40c75099903e,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,0.32,0.252,0.186,,0.169,-0.31,1.7,-1.49,,0.25,93.1,84.7,92.0,85.2,,0.254,0.31,0.236,0.174,0.348,0.25,0.16,0.26,0.294,0.27,0.432,0.326,85.0,100.0,99.0,0.073,0.21,79.0,0.264,0.376,0.139,,,,,,,,,,,,,,,,,,,,,
9,2024-08-08,746522,Single,single,False,663898,656849,Brendan Rodgers,David Peterson,0,5339e498-c252-4ff8-b31b-28bca60228af,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,0.32,0.252,0.186,,0.169,-0.31,1.7,-1.49,,0.25,93.1,84.7,92.0,85.2,,0.254,0.31,0.236,0.174,0.348,0.25,0.16,0.26,0.294,0.27,0.432,0.326,85.0,100.0,99.0,0.073,0.21,79.0,0.264,0.376,0.139,,,,,,,,,,,,,,,,,,,,,
