,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC_ba,FC_slg,FC_whiff
10,2024-09-04,744887,Groundout,field_out,True,676391,650911,Ernie Clement,Cristopher Sánchez,1,32b589b3-0b21-41cf-8247-aef4ee7a2c34,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,,,,,,,94.0,100.0,98.0,100.0,101.0,103.0,,,,0.47,,,0.171,,,,-0.45,0.44,,,,94.5,84.4,,,,,,,,,,,0.23,0.37,0.307,0.351,0.478,0.124,94.0,106.0,115.0,86.0,52.0,74.0,0.001,0.358,2.6,1.62,86.5,85.1,0.18,0.226,0.345,,,,,,,,,
11,2024-09-04,744887,Groundout,field_out,True,687462,650911,Spencer Horwitz,Cristopher Sánchez,0,a3da2a18-b1ea-4f13-b343-a258c2d1ebff,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,,,,,,,94.0,100.0,98.0,100.0,101.0,103.0,,,,0.47,,,0.171,,,,-0.45,0.44,,,,94.5,84.4,,,,,,,,,,,0.23,0.37,0.307,0.351,0.478,0.124,94.0,106.0,115.0,86.0,52.0,74.0,0.001,0.358,2.6,1.62,86.5,85.1,0.18,0.226,0.345,,,,,,,,,
12,2024-09-04,744887,Single,single,False,669016,670102,Brandon Marsh,Bowden Francis,0,4eb6377d-05fc-418a-ad13-e3d696160b92,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.72,3.62,84.2,102.0,98.0,104.0,0.795,8.61,2.02,6.91,1.59,0.79,0.236,0.498,0.18,0.326,0.466,99.0,93.0,99.0,95.0,105.0,106.0,79.0,116.0,108.0,97.0,93.0,92.0,108.0,104.0,111.0,0.02,0.514,0.192,0.086,0.187,1.75,1.52,7.87,-2.47,-2.04,93.2,83.9,91.3,82.3,73.6,0.186,0.395,0.188,0.174,0.174,0.235,0.311,0.6,0.225,0.316,0.737,0.442,0.143,0.143,0.1,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-04,744887,Strikeout,strikeout,True,642215,670102,Weston Wilson,Bowden Francis,0,74f44713-77c2-49f2-b2d1-c2bb906a86a3,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.72,3.62,84.2,102.0,98.0,104.0,0.795,8.61,2.02,6.91,1.59,0.79,0.236,0.498,0.18,0.326,0.466,99.0,93.0,99.0,95.0,105.0,106.0,79.0,116.0,108.0,97.0,93.0,92.0,108.0,104.0,111.0,0.02,0.514,0.192,0.086,0.187,1.75,1.52,7.87,-2.47,-2.04,93.2,83.9,91.3,82.3,73.6,0.186,0.395,0.188,0.174,0.174,0.235,0.311,0.6,0.225,0.316,0.737,0.442,0.143,0.143,0.1,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-04,744887,Home Run,home_run,False,665019,670102,Kody Clemens,Bowden Francis,1,700dfb13-e03d-46cf-a7e4-8d8fc656c9fc,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.72,3.62,84.2,102.0,98.0,104.0,0.795,8.61,2.02,6.91,1.59,0.79,0.236,0.498,0.18,0.326,0.466,99.0,93.0,99.0,95.0,105.0,106.0,79.0,116.0,108.0,97.0,93.0,92.0,108.0,104.0,111.0,0.02,0.514,0.192,0.086,0.187,1.75,1.52,7.87,-2.47,-2.04,93.2,83.9,91.3,82.3,73.6,0.186,0.395,0.188,0.174,0.174,0.235,0.311,0.6,0.225,0.316,0.737,0.442,0.143,0.143,0.1,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-04,744887,Single,single,False,656941,670102,Kyle Schwarber,Bowden Francis,0,da8f6e1d-31fe-4a2c-8749-eb7a03374f6e,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.72,3.62,84.2,102.0,98.0,104.0,0.795,8.61,2.02,6.91,1.59,0.79,0.236,0.498,0.18,0.326,0.466,99.0,93.0,99.0,95.0,105.0,106.0,79.0,116.0,108.0,97.0,93.0,92.0,108.0,104.0,111.0,0.02,0.514,0.192,0.086,0.187,1.75,1.52,7.87,-2.47,-2.04,93.2,83.9,91.3,82.3,73.6,0.186,0.395,0.188,0.174,0.174,0.235,0.311,0.6,0.225,0.316,0.737,0.442,0.143,0.143,0.1,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-04,744887,Grounded Into DP,grounded_into_double_play,True,607208,670102,Trea Turner,Bowden Francis,1,c8bad21b-951c-4928-ace1-be9c1e81e33a,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.72,3.62,84.2,102.0,98.0,104.0,0.795,8.61,2.02,6.91,1.59,0.79,0.236,0.498,0.18,0.326,0.466,99.0,93.0,99.0,95.0,105.0,106.0,79.0,116.0,108.0,97.0,93.0,92.0,108.0,104.0,111.0,0.02,0.514,0.192,0.086,0.187,1.75,1.52,7.87,-2.47,-2.04,93.2,83.9,91.3,82.3,73.6,0.186,0.395,0.188,0.174,0.174,0.235,0.311,0.6,0.225,0.316,0.737,0.442,0.143,0.143,0.1,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-04,744887,Strikeout,strikeout,True,677870,650911,Leo Jiménez,Cristopher Sánchez,0,2d45c090-0373-414f-8578-165dda795105,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,,,,,,,94.0,100.0,98.0,100.0,101.0,103.0,,,,0.47,,,0.171,,,,-0.45,0.44,,,,94.5,84.4,,,,,,,,,,,0.23,0.37,0.307,0.351,0.478,0.124,94.0,106.0,115.0,86.0,52.0,74.0,0.001,0.358,2.6,1.62,86.5,85.1,0.18,0.226,0.345,,,,,,,,,
18,2024-09-04,744887,Double,double,False,676914,650911,Davis Schneider,Cristopher Sánchez,0,788e1da2-0760-451a-bf95-ae7506beffdb,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,,,,,,,94.0,100.0,98.0,100.0,101.0,103.0,,,,0.47,,,0.171,,,,-0.45,0.44,,,,94.5,84.4,,,,,,,,,,,0.23,0.37,0.307,0.351,0.478,0.124,94.0,106.0,115.0,86.0,52.0,74.0,0.001,0.358,2.6,1.62,86.5,85.1,0.18,0.226,0.345,,,,,,,,,
19,2024-09-04,744887,Strikeout,strikeout,True,661531,650911,Brian Serven,Cristopher Sánchez,0,08170dd4-f28d-4eb8-8e03-836539ad6529,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,,,,,,,94.0,100.0,98.0,100.0,101.0,103.0,,,,0.47,,,0.171,,,,-0.45,0.44,,,,94.5,84.4,,,,,,,,,,,0.23,0.37,0.307,0.351,0.478,0.124,94.0,106.0,115.0,86.0,52.0,74.0,0.001,0.358,2.6,1.62,86.5,85.1,0.18,0.226,0.345,,,,,,,,,
20,2024-09-04,744887,Groundout,field_out,True,543807,650911,George Springer,Cristopher Sánchez,0,f8893de6-8ae6-40b4-aa7e-de442b9b6384,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,,,,,,,94.0,100.0,98.0,100.0,101.0,103.0,,,,0.47,,,0.171,,,,-0.45,0.44,,,,94.5,84.4,,,,,,,,,,,0.23,0.37,0.307,0.351,0.478,0.124,94.0,106.0,115.0,86.0,52.0,74.0,0.001,0.358,2.6,1.62,86.5,85.1,0.18,0.226,0.345,,,,,,,,,
21,2024-09-04,744887,Groundout,field_out,True,624641,670102,Edmundo Sosa,Bowden Francis,0,b24fef1e-66ac-4bdf-b9a7-f894ec0fd41b,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.72,3.62,84.2,102.0,98.0,104.0,0.795,8.61,2.02,6.91,1.59,0.79,0.236,0.498,0.18,0.326,0.466,99.0,93.0,99.0,95.0,105.0,106.0,79.0,116.0,108.0,97.0,93.0,92.0,108.0,104.0,111.0,0.02,0.514,0.192,0.086,0.187,1.75,1.52,7.87,-2.47,-2.04,93.2,83.9,91.3,82.3,73.6,0.186,0.395,0.188,0.174,0.174,0.235,0.311,0.6,0.225,0.316,0.737,0.442,0.143,0.143,0.1,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-04,744887,Strikeout,strikeout,True,592206,670102,Nick Castellanos,Bowden Francis,0,ec9b29e9-32e0-41b0-b4e9-1b34dc5995f9,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.72,3.62,84.2,102.0,98.0,104.0,0.795,8.61,2.02,6.91,1.59,0.79,0.236,0.498,0.18,0.326,0.466,99.0,93.0,99.0,95.0,105.0,106.0,79.0,116.0,108.0,97.0,93.0,92.0,108.0,104.0,111.0,0.02,0.514,0.192,0.086,0.187,1.75,1.52,7.87,-2.47,-2.04,93.2,83.9,91.3,82.3,73.6,0.186,0.395,0.188,0.174,0.174,0.235,0.311,0.6,0.225,0.316,0.737,0.442,0.143,0.143,0.1,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-04,744887,Groundout,field_out,True,681082,670102,Bryson Stott,Bowden Francis,0,626f5697-e55f-4e3e-9e5b-e0970ce38188,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.72,3.62,84.2,102.0,98.0,104.0,0.795,8.61,2.02,6.91,1.59,0.79,0.236,0.498,0.18,0.326,0.466,99.0,93.0,99.0,95.0,105.0,106.0,79.0,116.0,108.0,97.0,93.0,92.0,108.0,104.0,111.0,0.02,0.514,0.192,0.086,0.187,1.75,1.52,7.87,-2.47,-2.04,93.2,83.9,91.3,82.3,73.6,0.186,0.395,0.188,0.174,0.174,0.235,0.311,0.6,0.225,0.316,0.737,0.442,0.143,0.143,0.1,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-04,744887,Strikeout,strikeout,True,662139,650911,Daulton Varsho,Cristopher Sánchez,0,857a2eee-c6bc-401c-8162-8f58707c96c0,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,,,,,,,94.0,100.0,98.0,100.0,101.0,103.0,,,,0.47,,,0.171,,,,-0.45,0.44,,,,94.5,84.4,,,,,,,,,,,0.23,0.37,0.307,0.351,0.478,0.124,94.0,106.0,115.0,86.0,52.0,74.0,0.001,0.358,2.6,1.62,86.5,85.1,0.18,0.226,0.345,,,,,,,,,
25,2024-09-04,744887,Strikeout,strikeout,True,665489,650911,Vladimir Guerrero Jr.,Cristopher Sánchez,0,b97db1f0-9518-4bbb-b5a7-a649bc654d1d,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,,,,,,,94.0,100.0,98.0,100.0,101.0,103.0,,,,0.47,,,0.171,,,,-0.45,0.44,,,,94.5,84.4,,,,,,,,,,,0.23,0.37,0.307,0.351,0.478,0.124,94.0,106.0,115.0,86.0,52.0,74.0,0.001,0.358,2.6,1.62,86.5,85.1,0.18,0.226,0.345,,,,,,,,,
26,2024-09-04,744887,Groundout,field_out,True,672386,650911,Alejandro Kirk,Cristopher Sánchez,0,fbb535ed-973a-4dfa-ad92-2d6a3d5e2a03,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,,,,,,,94.0,100.0,98.0,100.0,101.0,103.0,,,,0.47,,,0.171,,,,-0.45,0.44,,,,94.5,84.4,,,,,,,,,,,0.23,0.37,0.307,0.351,0.478,0.124,94.0,106.0,115.0,86.0,52.0,74.0,0.001,0.358,2.6,1.62,86.5,85.1,0.18,0.226,0.345,,,,,,,,,
27,2024-09-04,744887,Groundout,field_out,True,592663,670102,J.T. Realmuto,Bowden Francis,0,221054f9-fe5d-44e2-ac2c-fd48ce82ba5a,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.72,3.62,84.2,102.0,98.0,104.0,0.795,8.61,2.02,6.91,1.59,0.79,0.236,0.498,0.18,0.326,0.466,99.0,93.0,99.0,95.0,105.0,106.0,79.0,116.0,108.0,97.0,93.0,92.0,108.0,104.0,111.0,0.02,0.514,0.192,0.086,0.187,1.75,1.52,7.87,-2.47,-2.04,93.2,83.9,91.3,82.3,73.6,0.186,0.395,0.188,0.174,0.174,0.235,0.311,0.6,0.225,0.316,0.737,0.442,0.143,0.143,0.1,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-04,744887,Single,single,False,669016,670102,Brandon Marsh,Bowden Francis,0,762c11f4-35b7-4777-84e8-958ac2fca727,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.72,3.62,84.2,102.0,98.0,104.0,0.795,8.61,2.02,6.91,1.59,0.79,0.236,0.498,0.18,0.326,0.466,99.0,93.0,99.0,95.0,105.0,106.0,79.0,116.0,108.0,97.0,93.0,92.0,108.0,104.0,111.0,0.02,0.514,0.192,0.086,0.187,1.75,1.52,7.87,-2.47,-2.04,93.2,83.9,91.3,82.3,73.6,0.186,0.395,0.188,0.174,0.174,0.235,0.311,0.6,0.225,0.316,0.737,0.442,0.143,0.143,0.1,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-04,744887,Strikeout,strikeout,True,642215,670102,Weston Wilson,Bowden Francis,0,N/A,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.72,3.62,84.2,102.0,98.0,104.0,0.795,8.61,2.02,6.91,1.59,0.79,0.236,0.498,0.18,0.326,0.466,99.0,93.0,99.0,95.0,105.0,106.0,79.0,116.0,108.0,97.0,93.0,92.0,108.0,104.0,111.0,0.02,0.514,0.192,0.086,0.187,1.75,1.52,7.87,-2.47,-2.04,93.2,83.9,91.3,82.3,73.6,0.186,0.395,0.188,0.174,0.174,0.235,0.311,0.6,0.225,0.316,0.737,0.442,0.143,0.143,0.1,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-04,744887,Flyout,field_out,True,665019,670102,Kody Clemens,Bowden Francis,0,8dc00d66-a12d-421e-b401-0be7c2f75895,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.72,3.62,84.2,102.0,98.0,104.0,0.795,8.61,2.02,6.91,1.59,0.79,0.236,0.498,0.18,0.326,0.466,99.0,93.0,99.0,95.0,105.0,106.0,79.0,116.0,108.0,97.0,93.0,92.0,108.0,104.0,111.0,0.02,0.514,0.192,0.086,0.187,1.75,1.52,7.87,-2.47,-2.04,93.2,83.9,91.3,82.3,73.6,0.186,0.395,0.188,0.174,0.174,0.235,0.311,0.6,0.225,0.316,0.737,0.442,0.143,0.143,0.1,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-04,744887,Groundout,field_out,True,676391,650911,Ernie Clement,Cristopher Sánchez,0,158f0f22-18ef-4bb6-8782-a68c2c65971b,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,,,,,,,94.0,100.0,98.0,100.0,101.0,103.0,,,,0.47,,,0.171,,,,-0.45,0.44,,,,94.5,84.4,,,,,,,,,,,0.23,0.37,0.307,0.351,0.478,0.124,94.0,106.0,115.0,86.0,52.0,74.0,0.001,0.358,2.6,1.62,86.5,85.1,0.18,0.226,0.345,,,,,,,,,
32,2024-09-04,744887,Strikeout,strikeout,True,687462,650911,Spencer Horwitz,Cristopher Sánchez,0,db9298ed-5574-4ec9-8290-20c23846cca6,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,,,,,,,94.0,100.0,98.0,100.0,101.0,103.0,,,,0.47,,,0.171,,,,-0.45,0.44,,,,94.5,84.4,,,,,,,,,,,0.23,0.37,0.307,0.351,0.478,0.124,94.0,106.0,115.0,86.0,52.0,74.0,0.001,0.358,2.6,1.62,86.5,85.1,0.18,0.226,0.345,,,,,,,,,
33,2024-09-04,744887,Lineout,field_out,True,677870,650911,Leo Jiménez,Cristopher Sánchez,0,cbcdd49d-af3d-4cc9-9b98-08f02605c621,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,,,,,,,94.0,100.0,98.0,100.0,101.0,103.0,,,,0.47,,,0.171,,,,-0.45,0.44,,,,94.5,84.4,,,,,,,,,,,0.23,0.37,0.307,0.351,0.478,0.124,94.0,106.0,115.0,86.0,52.0,74.0,0.001,0.358,2.6,1.62,86.5,85.1,0.18,0.226,0.345,,,,,,,,,
