,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-08-31,746507,Flyout,field_out,True,683002,663372,Gunnar Henderson,Ryan Feltner,0,686a26d9-0934-4d66-9299-280cf4f66344,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,118.0,93.0,102.0,108.0,108.0,114.0,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,0.137,0.352,0.263,0.101,0.147,-0.18,-0.45,-0.95,1.61,-1.07,94.7,85.3,94.2,87.7,79.2,0.265,0.426,0.176,0.368,0.538,0.216,0.3,0.414,0.156,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-31,746507,Strikeout,strikeout,True,668939,663372,Adley Rutschman,Ryan Feltner,0,c9757b51-2e30-476d-9c51-59c496303def,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,118.0,93.0,102.0,108.0,108.0,114.0,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,0.137,0.352,0.263,0.101,0.147,-0.18,-0.45,-0.95,1.61,-1.07,94.7,85.3,94.2,87.7,79.2,0.265,0.426,0.176,0.368,0.538,0.216,0.3,0.414,0.156,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-31,746507,Lineout,field_out,True,656811,663372,Ryan O'Hearn,Ryan Feltner,0,2b31eb07-dbaf-490d-8bb6-3f221b4ffcde,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,118.0,93.0,102.0,108.0,108.0,114.0,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,0.137,0.352,0.263,0.101,0.147,-0.18,-0.45,-0.95,1.61,-1.07,94.7,85.3,94.2,87.7,79.2,0.265,0.426,0.176,0.368,0.538,0.216,0.3,0.414,0.156,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-31,746507,Flyout,field_out,True,453568,665152,Charlie Blackmon,Dean Kremer,0,6088baa4-c878-49b0-8570-e5461e1129ac,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.27,4.71,111.2,100.0,87.0,98.0,0.811,8.54,3.79,7.66,1.21,0.99,0.249,0.385,0.228,0.302,0.42,,,,90.0,99.0,96.0,89.0,99.0,97.0,79.0,105.0,97.0,,,,0.151,0.316,,0.113,,-0.46,0.48,,0.57,,93.3,,92.3,,77.0,0.256,0.537,0.214,,,,0.244,0.359,0.074,,,,0.206,0.265,0.176,,,,99.0,103.0,99.0,71.0,98.0,98.0,0.241,0.18,0.46,0.46,86.9,84.0,0.25,0.339,0.226,0.125,0.225,0.353,,,,,,
4,2024-08-31,746507,Pop Out,field_out,True,678662,665152,Ezequiel Tovar,Dean Kremer,0,55de1d89-11db-4cd0-9a18-a2a57b78fd2d,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.27,4.71,111.2,100.0,87.0,98.0,0.811,8.54,3.79,7.66,1.21,0.99,0.249,0.385,0.228,0.302,0.42,,,,90.0,99.0,96.0,89.0,99.0,97.0,79.0,105.0,97.0,,,,0.151,0.316,,0.113,,-0.46,0.48,,0.57,,93.3,,92.3,,77.0,0.256,0.537,0.214,,,,0.244,0.359,0.074,,,,0.206,0.265,0.176,,,,99.0,103.0,99.0,71.0,98.0,98.0,0.241,0.18,0.46,0.46,86.9,84.0,0.25,0.339,0.226,0.125,0.225,0.353,,,,,,
5,2024-08-31,746507,Flyout,field_out,True,641857,665152,Ryan McMahon,Dean Kremer,0,9727fd65-183e-4420-9dad-d1d3046cb2da,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.27,4.71,111.2,100.0,87.0,98.0,0.811,8.54,3.79,7.66,1.21,0.99,0.249,0.385,0.228,0.302,0.42,,,,90.0,99.0,96.0,89.0,99.0,97.0,79.0,105.0,97.0,,,,0.151,0.316,,0.113,,-0.46,0.48,,0.57,,93.3,,92.3,,77.0,0.256,0.537,0.214,,,,0.244,0.359,0.074,,,,0.206,0.265,0.176,,,,99.0,103.0,99.0,71.0,98.0,98.0,0.241,0.18,0.46,0.46,86.9,84.0,0.25,0.339,0.226,0.125,0.225,0.353,,,,,,
6,2024-08-31,746507,Flyout,field_out,True,623993,663372,Anthony Santander,Ryan Feltner,0,e3033e6a-faea-4ea5-a3f5-eb3068f977b8,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,118.0,93.0,102.0,108.0,108.0,114.0,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,0.137,0.352,0.263,0.101,0.147,-0.18,-0.45,-0.95,1.61,-1.07,94.7,85.3,94.2,87.7,79.2,0.265,0.426,0.176,0.368,0.538,0.216,0.3,0.414,0.156,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-31,746507,Strikeout,strikeout,True,681297,663372,Colton Cowser,Ryan Feltner,0,309832ff-afec-4c7a-a0fc-8ff407a03088,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,118.0,93.0,102.0,108.0,108.0,114.0,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,0.137,0.352,0.263,0.101,0.147,-0.18,-0.45,-0.95,1.61,-1.07,94.7,85.3,94.2,87.7,79.2,0.265,0.426,0.176,0.368,0.538,0.216,0.3,0.414,0.156,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-31,746507,Groundout,field_out,True,650391,663372,Eloy Jiménez,Ryan Feltner,0,a62762e5-3d65-40dd-8440-25a59d5ad8f8,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.96,4.55,138.0,99.0,98.0,100.0,0.783,7.89,2.93,9.72,1.24,1.29,0.232,0.401,0.15,0.347,0.446,118.0,93.0,102.0,108.0,108.0,114.0,82.0,103.0,97.0,92.0,92.0,88.0,112.0,100.0,104.0,0.137,0.352,0.263,0.101,0.147,-0.18,-0.45,-0.95,1.61,-1.07,94.7,85.3,94.2,87.7,79.2,0.265,0.426,0.176,0.368,0.538,0.216,0.3,0.414,0.156,0.297,0.514,0.397,0.159,0.246,0.267,0.1,0.3,0.432,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-31,746507,Double,double,False,686668,665152,Brenton Doyle,Dean Kremer,0,3d459409-4a83-427b-8401-f2a4772e2ad4,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.27,4.71,111.2,100.0,87.0,98.0,0.811,8.54,3.79,7.66,1.21,0.99,0.249,0.385,0.228,0.302,0.42,,,,90.0,99.0,96.0,89.0,99.0,97.0,79.0,105.0,97.0,,,,0.151,0.316,,0.113,,-0.46,0.48,,0.57,,93.3,,92.3,,77.0,0.256,0.537,0.214,,,,0.244,0.359,0.074,,,,0.206,0.265,0.176,,,,99.0,103.0,99.0,71.0,98.0,98.0,0.241,0.18,0.46,0.46,86.9,84.0,0.25,0.339,0.226,0.125,0.225,0.353,,,,,,
