,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
0,2024-06-10,745897,Single,single,False,453568,663978,Charlie Blackmon,Chris Paddack,0,fd904aac-cf77-4b14-b795-c135f8dad36c,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,
1,2024-06-10,745897,Single,single,False,678662,663978,Ezequiel Tovar,Chris Paddack,1,87e8277b-432e-495e-8001-eb82bf3e9767,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,
2,2024-06-10,745897,Grounded Into DP,grounded_into_double_play,True,553869,663978,Elias Díaz,Chris Paddack,1,471629e8-f059-43c9-b0c6-b6a220994eb5,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,
3,2024-06-10,745897,Strikeout,strikeout,True,641857,663978,Ryan McMahon,Chris Paddack,0,c86fdf1c-e641-4f70-842f-ceb5af9ca0ba,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,
4,2024-06-10,745897,Groundout,field_out,True,650489,641712,Willi Castro,Dakota Hudson,0,6ec8bca6-c6b6-4989-bb87-36e85ac0baff,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,99.0,96.0,97.0,0.156,0.255,0.166,0.103,-1.93,-0.32,0.89,-4.92,89.9,83.4,84.1,80.2,0.296,0.5,0.079,0.379,0.69,0.146,0.289,0.361,0.313,0.114,0.205,0.333,71.0,96.0,86.0,0.32,-0.53,90.3,0.315,0.465,0.07
5,2024-06-10,745897,Groundout,field_out,True,663616,641712,Trevor Larnach,Dakota Hudson,0,05d5b348-dc4e-4d8b-a312-0257ebeba429,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,99.0,96.0,97.0,0.156,0.255,0.166,0.103,-1.93,-0.32,0.89,-4.92,89.9,83.4,84.1,80.2,0.296,0.5,0.079,0.379,0.69,0.146,0.289,0.361,0.313,0.114,0.205,0.333,71.0,96.0,86.0,0.32,-0.53,90.3,0.315,0.465,0.07
6,2024-06-10,745897,Groundout,field_out,True,668904,641712,Royce Lewis,Dakota Hudson,0,250a175f-c707-42f6-945f-a956a090156c,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,99.0,96.0,97.0,0.156,0.255,0.166,0.103,-1.93,-0.32,0.89,-4.92,89.9,83.4,84.1,80.2,0.296,0.5,0.079,0.379,0.69,0.146,0.289,0.361,0.313,0.114,0.205,0.333,71.0,96.0,86.0,0.32,-0.53,90.3,0.315,0.465,0.07
7,2024-06-10,745897,Strikeout,strikeout,True,686668,663978,Brenton Doyle,Chris Paddack,0,dc535589-282b-4a58-b082-8d6d4355d9f7,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,
8,2024-06-10,745897,Lineout,field_out,True,669911,663978,Michael Toglia,Chris Paddack,0,8ac79bd0-6296-4fdb-aae3-4cf3821ddb86,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,
9,2024-06-10,745897,Single,single,False,595909,663978,Jake Cave,Chris Paddack,0,f4e91128-36b3-42c0-ae10-2305de0bad1c,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,
