,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-05-02,746403,Groundout,field_out,True,663656,671106,Kyle Tucker,Logan Allen,0,e3819644-efea-42bf-b7c1-c3f48e2e1a6e,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,,0.183,-1.5,0.37,-2.18,,-1.11,91.2,85.4,81.6,78.6,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.263,0.509,0.355,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
11,2024-05-02,746403,Groundout,field_out,True,665161,671106,Jeremy Peña,Logan Allen,0,84051cd7-2212-4256-9d65-0e033c4ad0b9,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,,0.183,-1.5,0.37,-2.18,,-1.11,91.2,85.4,81.6,78.6,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.263,0.509,0.355,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
12,2024-05-02,746403,Groundout,field_out,True,673237,671106,Yainer Diaz,Logan Allen,0,4b712f29-88d0-4794-bc5b-a894ba07aec9,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,,0.183,-1.5,0.37,-2.18,,-1.11,91.2,85.4,81.6,78.6,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.263,0.509,0.355,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
13,2024-05-02,746403,Strikeout,strikeout,True,672356,681293,Gabriel Arias,Spencer Arrighetti,0,68e36cf7-4261-4156-b375-1b9f17f129bd,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
14,2024-05-02,746403,Double,double,False,677587,681293,Brayan Rocchio,Spencer Arrighetti,0,a1e98dbf-657d-4d62-91cd-2a36384d6d5f,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
15,2024-05-02,746403,Walk,walk,False,680757,681293,Steven Kwan,Spencer Arrighetti,0,0f0ebd09-b0c0-4ea3-a5dc-8fe6d4b6b8a5,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
16,2024-05-02,746403,Double,double,False,665926,681293,Andrés Giménez,Spencer Arrighetti,1,1616d0af-880e-4dba-b71e-a83bdd698b7a,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
17,2024-05-02,746403,Sac Fly,sac_fly,True,608070,681293,José Ramírez,Spencer Arrighetti,1,2561c532-594f-44bd-8c1a-260bce9984e2,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
18,2024-05-02,746403,Walk,walk,False,647304,681293,Josh Naylor,Spencer Arrighetti,0,f7296233-0bec-4adf-8050-24b1f5c8caab,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
19,2024-05-02,746403,Flyout,field_out,True,686823,681293,Will Brennan,Spencer Arrighetti,0,e3024aa6-4ad8-4321-af73-1791f501b0f6,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
20,2024-05-02,746403,Single,single,False,572138,671106,Jon Singleton,Logan Allen,0,e38acf47-8c3a-4e0e-a97a-579e951f1260,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,,0.183,-1.5,0.37,-2.18,,-1.11,91.2,85.4,81.6,78.6,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.263,0.509,0.355,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
21,2024-05-02,746403,Single,single,False,643289,671106,Mauricio Dubón,Logan Allen,1,327db87e-e1c7-497b-a83d-9588c601a0be,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,,0.183,-1.5,0.37,-2.18,,-1.11,91.2,85.4,81.6,78.6,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.263,0.509,0.355,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
22,2024-05-02,746403,Strikeout,strikeout,True,676694,671106,Jake Meyers,Logan Allen,0,cbb4bdd9-dba5-48c9-a247-920f5a539e00,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,,0.183,-1.5,0.37,-2.18,,-1.11,91.2,85.4,81.6,78.6,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.263,0.509,0.355,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
23,2024-05-02,746403,Single,single,False,514888,671106,Jose Altuve,Logan Allen,1,1577f31d-0052-42c6-ad68-d235f2b4640b,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,,0.183,-1.5,0.37,-2.18,,-1.11,91.2,85.4,81.6,78.6,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.263,0.509,0.355,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
24,2024-05-02,746403,Pop Out,field_out,True,608324,671106,Alex Bregman,Logan Allen,0,4a91cfd5-6f1e-47a2-b270-4a3340516595,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,,0.183,-1.5,0.37,-2.18,,-1.11,91.2,85.4,81.6,78.6,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.263,0.509,0.355,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
25,2024-05-02,746403,Pop Out,field_out,True,670541,671106,Yordan Alvarez,Logan Allen,1,301f9793-6aa6-4cea-af04-87026369ab0a,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,,0.183,-1.5,0.37,-2.18,,-1.11,91.2,85.4,81.6,78.6,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.263,0.509,0.355,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
26,2024-05-02,746403,Groundout,field_out,True,664314,681293,Estevan Florial,Spencer Arrighetti,0,8c159bfc-eba8-44b3-a501-9ed8230d2a76,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
27,2024-05-02,746403,Flyout,field_out,True,666310,681293,Bo Naylor,Spencer Arrighetti,0,f1451a23-dae8-4650-a857-3dba7a0b7b05,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
28,2024-05-02,746403,Strikeout,strikeout,True,672356,681293,Gabriel Arias,Spencer Arrighetti,0,3bd4e47e-9524-4641-a6a6-e1b97b343cc4,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
29,2024-05-02,746403,Strikeout,strikeout,True,663656,671106,Kyle Tucker,Logan Allen,0,4d0aa8db-b298-43a0-bd70-de21587959ef,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,,0.183,-1.5,0.37,-2.18,,-1.11,91.2,85.4,81.6,78.6,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.263,0.509,0.355,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
30,2024-05-02,746403,Single,single,False,665161,671106,Jeremy Peña,Logan Allen,0,91d8b703-8a7d-4899-a1f7-1d4a3940c2bb,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,,0.183,-1.5,0.37,-2.18,,-1.11,91.2,85.4,81.6,78.6,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.263,0.509,0.355,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
31,2024-05-02,746403,Flyout,field_out,True,673237,671106,Yainer Diaz,Logan Allen,1,aaf71a10-274f-443b-814a-6c566cc36fc5,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,,0.183,-1.5,0.37,-2.18,,-1.11,91.2,85.4,81.6,78.6,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.263,0.509,0.355,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
32,2024-05-02,746403,Groundout,field_out,True,572138,671106,Jon Singleton,Logan Allen,0,ec3a5add-fce3-4476-9de6-4f3df28e4a49,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,,0.183,-1.5,0.37,-2.18,,-1.11,91.2,85.4,81.6,78.6,,0.329,0.593,0.159,0.245,0.449,0.196,,,,0.263,0.509,0.355,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
33,2024-05-02,746403,Strikeout,strikeout,True,677587,681293,Brayan Rocchio,Spencer Arrighetti,0,57794183-45bf-4814-8947-79277622ee2d,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
34,2024-05-02,746403,Flyout,field_out,True,680757,681293,Steven Kwan,Spencer Arrighetti,0,33f59313-b8b1-42f4-9736-47bf99581392,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
