,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-14,746759,Flyout,field_out,True,683011,663436,Anthony Volpe,Davis Martin,0,b102b922-efb1-4abb-a962-cecb3f4a8949,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,94.0,87.0,93.0,93.0,90.0,87.0,111.0,108.0,109.0,83.0,100.0,91.0,0.278,0.182,0.271,0.089,0.18,-2.9,2.84,0.34,0.47,1.94,93.7,89.2,88.6,83.7,78.5,0.143,0.357,0.333,0.435,0.565,0.157,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308,,,,,,,,,,,,
11,2024-08-14,746759,Home Run,home_run,False,657757,701542,Gavin Sheets,Will Warren,0,31c553d9-0390-4150-b759-f3d87868e84c,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,,,,91.0,103.0,102.0,128.0,86.0,96.0,110.0,115.0,125.0,0.325,0.053,0.256,,0.139,1.79,-6.37,-2.77,,-3.74,93.8,86.6,86.3,83.1,,,,,0.091,0.273,0.222,0.444,0.667,0.364,0.6,0.6,0.273,,,,95.0,105.0,109.0,0.228,-5.09,93.1,0.522,0.87,0.227,0.294,0.588,0.333
12,2024-08-14,746759,Flyout,field_out,True,678246,701542,Miguel Vargas,Will Warren,0,d8102022-86b4-4a45-aecd-0aceafb3a446,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,,,,91.0,103.0,102.0,128.0,86.0,96.0,110.0,115.0,125.0,0.325,0.053,0.256,,0.139,1.79,-6.37,-2.77,,-3.74,93.8,86.6,86.3,83.1,,,,,0.091,0.273,0.222,0.444,0.667,0.364,0.6,0.6,0.273,,,,95.0,105.0,109.0,0.228,-5.09,93.1,0.522,0.87,0.227,0.294,0.588,0.333
13,2024-08-14,746759,Groundout,field_out,True,666150,701542,Dominic Fletcher,Will Warren,0,3a5db1c4-7046-4a54-9bf2-4ea7a875d210,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,,,,91.0,103.0,102.0,128.0,86.0,96.0,110.0,115.0,125.0,0.325,0.053,0.256,,0.139,1.79,-6.37,-2.77,,-3.74,93.8,86.6,86.3,83.1,,,,,0.091,0.273,0.222,0.444,0.667,0.364,0.6,0.6,0.273,,,,95.0,105.0,109.0,0.228,-5.09,93.1,0.522,0.87,0.227,0.294,0.588,0.333
14,2024-08-14,746759,Strikeout,strikeout,True,642020,701542,Chuckie Robinson,Will Warren,0,44f70779-59ce-4896-945a-801981898bc5,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,,,,91.0,103.0,102.0,128.0,86.0,96.0,110.0,115.0,125.0,0.325,0.053,0.256,,0.139,1.79,-6.37,-2.77,,-3.74,93.8,86.6,86.3,83.1,,,,,0.091,0.273,0.222,0.444,0.667,0.364,0.6,0.6,0.273,,,,95.0,105.0,109.0,0.228,-5.09,93.1,0.522,0.87,0.227,0.294,0.588,0.333
15,2024-08-14,746759,Groundout,field_out,True,665828,663436,Oswaldo Cabrera,Davis Martin,0,ae10c442-2560-4e78-a847-397dce8c77e8,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,94.0,87.0,93.0,93.0,90.0,87.0,111.0,108.0,109.0,83.0,100.0,91.0,0.278,0.182,0.271,0.089,0.18,-2.9,2.84,0.34,0.47,1.94,93.7,89.2,88.6,83.7,78.5,0.143,0.357,0.333,0.435,0.565,0.157,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308,,,,,,,,,,,,
16,2024-08-14,746759,Groundout,field_out,True,518934,663436,DJ LeMahieu,Davis Martin,0,66ca2c4d-e66a-46c3-a110-3b7e135da3b9,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,94.0,87.0,93.0,93.0,90.0,87.0,111.0,108.0,109.0,83.0,100.0,91.0,0.278,0.182,0.271,0.089,0.18,-2.9,2.84,0.34,0.47,1.94,93.7,89.2,88.6,83.7,78.5,0.143,0.357,0.333,0.435,0.565,0.157,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308,,,,,,,,,,,,
17,2024-08-14,746759,Strikeout,strikeout,True,657077,663436,Alex Verdugo,Davis Martin,0,fe04b19c-6eee-45c3-a024-f587eaadd5e8,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,94.0,87.0,93.0,93.0,90.0,87.0,111.0,108.0,109.0,83.0,100.0,91.0,0.278,0.182,0.271,0.089,0.18,-2.9,2.84,0.34,0.47,1.94,93.7,89.2,88.6,83.7,78.5,0.143,0.357,0.333,0.435,0.565,0.157,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308,,,,,,,,,,,,
18,2024-08-14,746759,Strikeout,strikeout,True,681460,701542,Brooks Baldwin,Will Warren,0,eea47898-23f1-4be0-a27f-310b80be7dbd,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,,,,91.0,103.0,102.0,128.0,86.0,96.0,110.0,115.0,125.0,0.325,0.053,0.256,,0.139,1.79,-6.37,-2.77,,-3.74,93.8,86.6,86.3,83.1,,,,,0.091,0.273,0.222,0.444,0.667,0.364,0.6,0.6,0.273,,,,95.0,105.0,109.0,0.228,-5.09,93.1,0.522,0.87,0.227,0.294,0.588,0.333
19,2024-08-14,746759,Groundout,field_out,True,670032,701542,Nicky Lopez,Will Warren,0,a8b0c519-6045-4656-b2ec-d93840940226,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,,,,91.0,103.0,102.0,128.0,86.0,96.0,110.0,115.0,125.0,0.325,0.053,0.256,,0.139,1.79,-6.37,-2.77,,-3.74,93.8,86.6,86.3,83.1,,,,,0.091,0.273,0.222,0.444,0.667,0.364,0.6,0.6,0.273,,,,95.0,105.0,109.0,0.228,-5.09,93.1,0.522,0.87,0.227,0.294,0.588,0.333
20,2024-08-14,746759,Single,single,False,673357,701542,Luis Robert Jr.,Will Warren,0,6b29ccce-adfd-4956-921f-43ece36b6cb0,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,,,,91.0,103.0,102.0,128.0,86.0,96.0,110.0,115.0,125.0,0.325,0.053,0.256,,0.139,1.79,-6.37,-2.77,,-3.74,93.8,86.6,86.3,83.1,,,,,0.091,0.273,0.222,0.444,0.667,0.364,0.6,0.6,0.273,,,,95.0,105.0,109.0,0.228,-5.09,93.1,0.522,0.87,0.227,0.294,0.588,0.333
21,2024-08-14,746759,Caught Stealing 2B,caught_stealing_2b,True,643217,701542,Andrew Benintendi,Will Warren,0,4b1b3ade-e283-416e-ad8c-2e026f71a641,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,,,,91.0,103.0,102.0,128.0,86.0,96.0,110.0,115.0,125.0,0.325,0.053,0.256,,0.139,1.79,-6.37,-2.77,,-3.74,93.8,86.6,86.3,83.1,,,,,0.091,0.273,0.222,0.444,0.667,0.364,0.6,0.6,0.273,,,,95.0,105.0,109.0,0.228,-5.09,93.1,0.522,0.87,0.227,0.294,0.588,0.333
22,2024-08-14,746759,Groundout,field_out,True,665742,663436,Juan Soto,Davis Martin,0,b4282f04-dde2-468c-8e52-3c347a27b96c,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,94.0,87.0,93.0,93.0,90.0,87.0,111.0,108.0,109.0,83.0,100.0,91.0,0.278,0.182,0.271,0.089,0.18,-2.9,2.84,0.34,0.47,1.94,93.7,89.2,88.6,83.7,78.5,0.143,0.357,0.333,0.435,0.565,0.157,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308,,,,,,,,,,,,
23,2024-08-14,746759,Strikeout,strikeout,True,592450,663436,Aaron Judge,Davis Martin,0,4f5b0cc0-6691-4b1b-bdcc-93a5632030bb,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,94.0,87.0,93.0,93.0,90.0,87.0,111.0,108.0,109.0,83.0,100.0,91.0,0.278,0.182,0.271,0.089,0.18,-2.9,2.84,0.34,0.47,1.94,93.7,89.2,88.6,83.7,78.5,0.143,0.357,0.333,0.435,0.565,0.157,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308,,,,,,,,,,,,
24,2024-08-14,746759,Single,single,False,669224,663436,Austin Wells,Davis Martin,0,e76f8de9-5c51-4a43-9a62-d569d0b6e7ce,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,94.0,87.0,93.0,93.0,90.0,87.0,111.0,108.0,109.0,83.0,100.0,91.0,0.278,0.182,0.271,0.089,0.18,-2.9,2.84,0.34,0.47,1.94,93.7,89.2,88.6,83.7,78.5,0.143,0.357,0.333,0.435,0.565,0.157,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308,,,,,,,,,,,,
25,2024-08-14,746759,Flyout,field_out,True,650402,663436,Gleyber Torres,Davis Martin,0,c4949d8d-e29d-47b8-b46a-c16d96b26c7b,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,94.0,87.0,93.0,93.0,90.0,87.0,111.0,108.0,109.0,83.0,100.0,91.0,0.278,0.182,0.271,0.089,0.18,-2.9,2.84,0.34,0.47,1.94,93.7,89.2,88.6,83.7,78.5,0.143,0.357,0.333,0.435,0.565,0.157,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308,,,,,,,,,,,,
26,2024-08-14,746759,Groundout,field_out,True,643217,701542,Andrew Benintendi,Will Warren,0,b998274e-fa15-472d-90a4-74cc4d451d96,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,,,,91.0,103.0,102.0,128.0,86.0,96.0,110.0,115.0,125.0,0.325,0.053,0.256,,0.139,1.79,-6.37,-2.77,,-3.74,93.8,86.6,86.3,83.1,,,,,0.091,0.273,0.222,0.444,0.667,0.364,0.6,0.6,0.273,,,,95.0,105.0,109.0,0.228,-5.09,93.1,0.522,0.87,0.227,0.294,0.588,0.333
27,2024-08-14,746759,Double,double,False,683734,701542,Andrew Vaughn,Will Warren,0,59a7d131-f3b5-468c-887e-a6f0b46bd241,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,,,,91.0,103.0,102.0,128.0,86.0,96.0,110.0,115.0,125.0,0.325,0.053,0.256,,0.139,1.79,-6.37,-2.77,,-3.74,93.8,86.6,86.3,83.1,,,,,0.091,0.273,0.222,0.444,0.667,0.364,0.6,0.6,0.273,,,,95.0,105.0,109.0,0.228,-5.09,93.1,0.522,0.87,0.227,0.294,0.588,0.333
28,2024-08-14,746759,Single,single,False,657757,701542,Gavin Sheets,Will Warren,1,a7ad6c7c-dfbb-4943-8d45-f4fce6cf9a80,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,,,,91.0,103.0,102.0,128.0,86.0,96.0,110.0,115.0,125.0,0.325,0.053,0.256,,0.139,1.79,-6.37,-2.77,,-3.74,93.8,86.6,86.3,83.1,,,,,0.091,0.273,0.222,0.444,0.667,0.364,0.6,0.6,0.273,,,,95.0,105.0,109.0,0.228,-5.09,93.1,0.522,0.87,0.227,0.294,0.588,0.333
29,2024-08-14,746759,Strikeout,strikeout,True,678246,701542,Miguel Vargas,Will Warren,0,a0b1b2dc-344f-4cbe-af6a-4aedec0601f9,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,,,,91.0,103.0,102.0,128.0,86.0,96.0,110.0,115.0,125.0,0.325,0.053,0.256,,0.139,1.79,-6.37,-2.77,,-3.74,93.8,86.6,86.3,83.1,,,,,0.091,0.273,0.222,0.444,0.667,0.364,0.6,0.6,0.273,,,,95.0,105.0,109.0,0.228,-5.09,93.1,0.522,0.87,0.227,0.294,0.588,0.333
30,2024-08-14,746759,Single,single,False,666150,701542,Dominic Fletcher,Will Warren,1,7145dd85-4f27-43ab-a5c0-8015f9ac4cfb,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,,,,91.0,103.0,102.0,128.0,86.0,96.0,110.0,115.0,125.0,0.325,0.053,0.256,,0.139,1.79,-6.37,-2.77,,-3.74,93.8,86.6,86.3,83.1,,,,,0.091,0.273,0.222,0.444,0.667,0.364,0.6,0.6,0.273,,,,95.0,105.0,109.0,0.228,-5.09,93.1,0.522,0.87,0.227,0.294,0.588,0.333
31,2024-08-14,746759,Caught Stealing Home,caught_stealing_home,True,642020,701542,Chuckie Robinson,Will Warren,0,6753ac1e-8e53-4cfe-be9d-ba2a0436e15b,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,,,,91.0,103.0,102.0,128.0,86.0,96.0,110.0,115.0,125.0,0.325,0.053,0.256,,0.139,1.79,-6.37,-2.77,,-3.74,93.8,86.6,86.3,83.1,,,,,0.091,0.273,0.222,0.444,0.667,0.364,0.6,0.6,0.273,,,,95.0,105.0,109.0,0.228,-5.09,93.1,0.522,0.87,0.227,0.294,0.588,0.333
32,2024-08-14,746759,Single,single,False,663757,663436,Trent Grisham,Davis Martin,0,4cb39a2a-f675-4cac-94d3-dd791444b1c5,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,94.0,87.0,93.0,93.0,90.0,87.0,111.0,108.0,109.0,83.0,100.0,91.0,0.278,0.182,0.271,0.089,0.18,-2.9,2.84,0.34,0.47,1.94,93.7,89.2,88.6,83.7,78.5,0.143,0.357,0.333,0.435,0.565,0.157,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308,,,,,,,,,,,,
33,2024-08-14,746759,Lineout,field_out,True,683011,663436,Anthony Volpe,Davis Martin,0,9a0722a4-e76a-4c98-920a-d0a77414266d,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,94.0,87.0,93.0,93.0,90.0,87.0,111.0,108.0,109.0,83.0,100.0,91.0,0.278,0.182,0.271,0.089,0.18,-2.9,2.84,0.34,0.47,1.94,93.7,89.2,88.6,83.7,78.5,0.143,0.357,0.333,0.435,0.565,0.157,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308,,,,,,,,,,,,
34,2024-08-14,746759,Groundout,field_out,True,665828,663436,Oswaldo Cabrera,Davis Martin,1,716a5c4d-ae19-4604-9ba0-0fbed8fc96a3,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,94.0,87.0,93.0,93.0,90.0,87.0,111.0,108.0,109.0,83.0,100.0,91.0,0.278,0.182,0.271,0.089,0.18,-2.9,2.84,0.34,0.47,1.94,93.7,89.2,88.6,83.7,78.5,0.143,0.357,0.333,0.435,0.565,0.157,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308,,,,,,,,,,,,
