,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,vKC,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,vSC (sc),SC%,wSC/C,SL_ba,SL_slg,SL_whiff
10,2024-09-04,746835,Forceout,force_out,True,650559,684007,Bryan De La Cruz,Shota Imanaga,1,64edb7d8-acca-4048-81e7-aa94967fea75,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.99,3.44,153.1,105.0,90.0,104.0,0.741,9.1,1.47,7.69,1.35,0.76,0.215,0.453,0.169,0.298,0.439,85.0,103.0,104.0,70.0,95.0,96.0,95.0,105.0,105.0,75.0,107.0,97.0,104.0,107.0,106.0,51.0,107.0,96.0,81.0,106.0,100.0,0.016,0.53,0.005,0.306,0.075,0.036,0.0,0.032,0.72,-6.32,0.98,3.26,-0.56,-0.68,-76.57,0.37,91.7,89.8,82.9,81.6,88.5,81.7,72.7,53.9,0.219,0.439,0.177,0.217,0.304,0.422,0.282,0.308,0.357,0.182,0.227,0.3,0.444,0.556,0.0,0.0,0.0,0.438,0.333,1.333,0.143,,,,,,
11,2024-09-04,746835,Walk,walk,False,669707,684007,Jared Triolo,Shota Imanaga,1,79f02bb7-789d-4d80-92b0-0ff9e993566d,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.99,3.44,153.1,105.0,90.0,104.0,0.741,9.1,1.47,7.69,1.35,0.76,0.215,0.453,0.169,0.298,0.439,85.0,103.0,104.0,70.0,95.0,96.0,95.0,105.0,105.0,75.0,107.0,97.0,104.0,107.0,106.0,51.0,107.0,96.0,81.0,106.0,100.0,0.016,0.53,0.005,0.306,0.075,0.036,0.0,0.032,0.72,-6.32,0.98,3.26,-0.56,-0.68,-76.57,0.37,91.7,89.8,82.9,81.6,88.5,81.7,72.7,53.9,0.219,0.439,0.177,0.217,0.304,0.422,0.282,0.308,0.357,0.182,0.227,0.3,0.444,0.556,0.0,0.0,0.0,0.438,0.333,1.333,0.143,,,,,,
12,2024-09-04,746835,Lineout,field_out,True,572191,684007,Michael A. Taylor,Shota Imanaga,0,e262e9e5-4c71-4570-a31c-f77c2abefb39,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.99,3.44,153.1,105.0,90.0,104.0,0.741,9.1,1.47,7.69,1.35,0.76,0.215,0.453,0.169,0.298,0.439,85.0,103.0,104.0,70.0,95.0,96.0,95.0,105.0,105.0,75.0,107.0,97.0,104.0,107.0,106.0,51.0,107.0,96.0,81.0,106.0,100.0,0.016,0.53,0.005,0.306,0.075,0.036,0.0,0.032,0.72,-6.32,0.98,3.26,-0.56,-0.68,-76.57,0.37,91.7,89.8,82.9,81.6,88.5,81.7,72.7,53.9,0.219,0.439,0.177,0.217,0.304,0.422,0.282,0.308,0.357,0.182,0.227,0.3,0.444,0.556,0.0,0.0,0.0,0.438,0.333,1.333,0.143,,,,,,
13,2024-09-04,746835,Single,single,False,663538,593334,Nico Hoerner,Domingo Germán,0,39107e39-465d-482f-ad5a-da99c5171998,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,7.84,5.63,20.2,96.0,93.0,96.0,0.804,7.84,5.66,10.89,1.74,0.73,0.152,0.561,0.182,0.273,0.389,115.0,108.0,111.0,107.0,97.0,100.0,71.0,89.0,86.0,61.0,95.0,78.0,,,,,,,,,,0.043,0.399,,,,0.332,,0.225,-3.03,,,7.57,,-0.83,,-0.92,90.7,,,84.4,90.7,,81.8,,0.344,0.531,0.107,,,,,,,0.333,0.389,0.24,0.25,0.5,0.258,0.167,0.167,0.2,,,,,,,,,
14,2024-09-04,746835,Single,single,False,621020,593334,Dansby Swanson,Domingo Germán,1,5f54751d-d4fe-4aad-a49d-557870e51b89,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,7.84,5.63,20.2,96.0,93.0,96.0,0.804,7.84,5.66,10.89,1.74,0.73,0.152,0.561,0.182,0.273,0.389,115.0,108.0,111.0,107.0,97.0,100.0,71.0,89.0,86.0,61.0,95.0,78.0,,,,,,,,,,0.043,0.399,,,,0.332,,0.225,-3.03,,,7.57,,-0.83,,-0.92,90.7,,,84.4,90.7,,81.8,,0.344,0.531,0.107,,,,,,,0.333,0.389,0.24,0.25,0.5,0.258,0.167,0.167,0.2,,,,,,,,,
15,2024-09-04,746835,Double,double,False,691718,593334,Pete Crow-Armstrong,Domingo Germán,1,d7341dd9-90d6-41dd-8b0d-ad972f70713f,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,7.84,5.63,20.2,96.0,93.0,96.0,0.804,7.84,5.66,10.89,1.74,0.73,0.152,0.561,0.182,0.273,0.389,115.0,108.0,111.0,107.0,97.0,100.0,71.0,89.0,86.0,61.0,95.0,78.0,,,,,,,,,,0.043,0.399,,,,0.332,,0.225,-3.03,,,7.57,,-0.83,,-0.92,90.7,,,84.4,90.7,,81.8,,0.344,0.531,0.107,,,,,,,0.333,0.389,0.24,0.25,0.5,0.258,0.167,0.167,0.2,,,,,,,,,
16,2024-09-04,746835,Groundout,field_out,True,665804,593334,Miguel Amaya,Domingo Germán,0,2fc3b28d-6efc-46bb-991d-0955fe76d14e,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,7.84,5.63,20.2,96.0,93.0,96.0,0.804,7.84,5.66,10.89,1.74,0.73,0.152,0.561,0.182,0.273,0.389,115.0,108.0,111.0,107.0,97.0,100.0,71.0,89.0,86.0,61.0,95.0,78.0,,,,,,,,,,0.043,0.399,,,,0.332,,0.225,-3.03,,,7.57,,-0.83,,-0.92,90.7,,,84.4,90.7,,81.8,,0.344,0.531,0.107,,,,,,,0.333,0.389,0.24,0.25,0.5,0.258,0.167,0.167,0.2,,,,,,,,,
17,2024-09-04,746835,Single,single,False,664023,593334,Ian Happ,Domingo Germán,1,fb4cc41f-b8e4-4281-a7a4-cba865153695,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,7.84,5.63,20.2,96.0,93.0,96.0,0.804,7.84,5.66,10.89,1.74,0.73,0.152,0.561,0.182,0.273,0.389,115.0,108.0,111.0,107.0,97.0,100.0,71.0,89.0,86.0,61.0,95.0,78.0,,,,,,,,,,0.043,0.399,,,,0.332,,0.225,-3.03,,,7.57,,-0.83,,-0.92,90.7,,,84.4,90.7,,81.8,,0.344,0.531,0.107,,,,,,,0.333,0.389,0.24,0.25,0.5,0.258,0.167,0.167,0.2,,,,,,,,,
18,2024-09-04,746835,Forceout,force_out,True,683737,593334,Michael Busch,Domingo Germán,1,47205da8-c0eb-41d5-bf13-4acd0d01613b,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,7.84,5.63,20.2,96.0,93.0,96.0,0.804,7.84,5.66,10.89,1.74,0.73,0.152,0.561,0.182,0.273,0.389,115.0,108.0,111.0,107.0,97.0,100.0,71.0,89.0,86.0,61.0,95.0,78.0,,,,,,,,,,0.043,0.399,,,,0.332,,0.225,-3.03,,,7.57,,-0.83,,-0.92,90.7,,,84.4,90.7,,81.8,,0.344,0.531,0.107,,,,,,,0.333,0.389,0.24,0.25,0.5,0.258,0.167,0.167,0.2,,,,,,,,,
19,2024-09-04,746835,Strikeout,strikeout,True,673548,593334,Seiya Suzuki,Domingo Germán,0,961c1a10-6f9e-4e24-81e0-a0221b5f5e4f,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,7.84,5.63,20.2,96.0,93.0,96.0,0.804,7.84,5.66,10.89,1.74,0.73,0.152,0.561,0.182,0.273,0.389,115.0,108.0,111.0,107.0,97.0,100.0,71.0,89.0,86.0,61.0,95.0,78.0,,,,,,,,,,0.043,0.399,,,,0.332,,0.225,-3.03,,,7.57,,-0.83,,-0.92,90.7,,,84.4,90.7,,81.8,,0.344,0.531,0.107,,,,,,,0.333,0.389,0.24,0.25,0.5,0.258,0.167,0.167,0.2,,,,,,,,,
20,2024-09-04,746835,Strikeout,strikeout,True,680779,684007,Henry Davis,Shota Imanaga,0,8047b75f-cf6c-4487-b7bc-12415cb02493,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.99,3.44,153.1,105.0,90.0,104.0,0.741,9.1,1.47,7.69,1.35,0.76,0.215,0.453,0.169,0.298,0.439,85.0,103.0,104.0,70.0,95.0,96.0,95.0,105.0,105.0,75.0,107.0,97.0,104.0,107.0,106.0,51.0,107.0,96.0,81.0,106.0,100.0,0.016,0.53,0.005,0.306,0.075,0.036,0.0,0.032,0.72,-6.32,0.98,3.26,-0.56,-0.68,-76.57,0.37,91.7,89.8,82.9,81.6,88.5,81.7,72.7,53.9,0.219,0.439,0.177,0.217,0.304,0.422,0.282,0.308,0.357,0.182,0.227,0.3,0.444,0.556,0.0,0.0,0.0,0.438,0.333,1.333,0.143,,,,,,
21,2024-09-04,746835,Lineout,field_out,True,643396,684007,Isiah Kiner-Falefa,Shota Imanaga,0,4eb239a0-1d9c-42db-9e09-8b415c469b2b,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.99,3.44,153.1,105.0,90.0,104.0,0.741,9.1,1.47,7.69,1.35,0.76,0.215,0.453,0.169,0.298,0.439,85.0,103.0,104.0,70.0,95.0,96.0,95.0,105.0,105.0,75.0,107.0,97.0,104.0,107.0,106.0,51.0,107.0,96.0,81.0,106.0,100.0,0.016,0.53,0.005,0.306,0.075,0.036,0.0,0.032,0.72,-6.32,0.98,3.26,-0.56,-0.68,-76.57,0.37,91.7,89.8,82.9,81.6,88.5,81.7,72.7,53.9,0.219,0.439,0.177,0.217,0.304,0.422,0.282,0.308,0.357,0.182,0.227,0.3,0.444,0.556,0.0,0.0,0.0,0.438,0.333,1.333,0.143,,,,,,
22,2024-09-04,746835,Flyout,field_out,True,668804,684007,Bryan Reynolds,Shota Imanaga,0,0f401e09-825d-4bee-85f0-68d769b33f99,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.99,3.44,153.1,105.0,90.0,104.0,0.741,9.1,1.47,7.69,1.35,0.76,0.215,0.453,0.169,0.298,0.439,85.0,103.0,104.0,70.0,95.0,96.0,95.0,105.0,105.0,75.0,107.0,97.0,104.0,107.0,106.0,51.0,107.0,96.0,81.0,106.0,100.0,0.016,0.53,0.005,0.306,0.075,0.036,0.0,0.032,0.72,-6.32,0.98,3.26,-0.56,-0.68,-76.57,0.37,91.7,89.8,82.9,81.6,88.5,81.7,72.7,53.9,0.219,0.439,0.177,0.217,0.304,0.422,0.282,0.308,0.357,0.182,0.227,0.3,0.444,0.556,0.0,0.0,0.0,0.438,0.333,1.333,0.143,,,,,,
23,2024-09-04,746835,Single,single,False,641355,593334,Cody Bellinger,Domingo Germán,0,cf077e37-ae6f-49c0-887f-514d3bfdb6b7,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,7.84,5.63,20.2,96.0,93.0,96.0,0.804,7.84,5.66,10.89,1.74,0.73,0.152,0.561,0.182,0.273,0.389,115.0,108.0,111.0,107.0,97.0,100.0,71.0,89.0,86.0,61.0,95.0,78.0,,,,,,,,,,0.043,0.399,,,,0.332,,0.225,-3.03,,,7.57,,-0.83,,-0.92,90.7,,,84.4,90.7,,81.8,,0.344,0.531,0.107,,,,,,,0.333,0.389,0.24,0.25,0.5,0.258,0.167,0.167,0.2,,,,,,,,,
24,2024-09-04,746835,Strikeout,strikeout,True,670623,593334,Isaac Paredes,Domingo Germán,1,103baf3e-46b4-4f9e-9442-235c03ea3255,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,7.84,5.63,20.2,96.0,93.0,96.0,0.804,7.84,5.66,10.89,1.74,0.73,0.152,0.561,0.182,0.273,0.389,115.0,108.0,111.0,107.0,97.0,100.0,71.0,89.0,86.0,61.0,95.0,78.0,,,,,,,,,,0.043,0.399,,,,0.332,,0.225,-3.03,,,7.57,,-0.83,,-0.92,90.7,,,84.4,90.7,,81.8,,0.344,0.531,0.107,,,,,,,0.333,0.389,0.24,0.25,0.5,0.258,0.167,0.167,0.2,,,,,,,,,
25,2024-09-04,746835,Strikeout,strikeout,True,663538,593334,Nico Hoerner,Domingo Germán,0,291c7457-a6f9-43eb-8040-70769cee4500,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,7.84,5.63,20.2,96.0,93.0,96.0,0.804,7.84,5.66,10.89,1.74,0.73,0.152,0.561,0.182,0.273,0.389,115.0,108.0,111.0,107.0,97.0,100.0,71.0,89.0,86.0,61.0,95.0,78.0,,,,,,,,,,0.043,0.399,,,,0.332,,0.225,-3.03,,,7.57,,-0.83,,-0.92,90.7,,,84.4,90.7,,81.8,,0.344,0.531,0.107,,,,,,,0.333,0.389,0.24,0.25,0.5,0.258,0.167,0.167,0.2,,,,,,,,,
26,2024-09-04,746835,Home Run,home_run,False,621020,593334,Dansby Swanson,Domingo Germán,1,506de58e-00b9-46ba-a506-4df4fd783bbb,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,7.84,5.63,20.2,96.0,93.0,96.0,0.804,7.84,5.66,10.89,1.74,0.73,0.152,0.561,0.182,0.273,0.389,115.0,108.0,111.0,107.0,97.0,100.0,71.0,89.0,86.0,61.0,95.0,78.0,,,,,,,,,,0.043,0.399,,,,0.332,,0.225,-3.03,,,7.57,,-0.83,,-0.92,90.7,,,84.4,90.7,,81.8,,0.344,0.531,0.107,,,,,,,0.333,0.389,0.24,0.25,0.5,0.258,0.167,0.167,0.2,,,,,,,,,
27,2024-09-04,746835,Home Run,home_run,False,691718,593334,Pete Crow-Armstrong,Domingo Germán,0,84cf5caa-adc6-40cc-95d3-633a9d579e93,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,7.84,5.63,20.2,96.0,93.0,96.0,0.804,7.84,5.66,10.89,1.74,0.73,0.152,0.561,0.182,0.273,0.389,115.0,108.0,111.0,107.0,97.0,100.0,71.0,89.0,86.0,61.0,95.0,78.0,,,,,,,,,,0.043,0.399,,,,0.332,,0.225,-3.03,,,7.57,,-0.83,,-0.92,90.7,,,84.4,90.7,,81.8,,0.344,0.531,0.107,,,,,,,0.333,0.389,0.24,0.25,0.5,0.258,0.167,0.167,0.2,,,,,,,,,
28,2024-09-04,746835,Flyout,field_out,True,665804,593334,Miguel Amaya,Domingo Germán,0,3147d673-818f-4e5c-8698-fc4789d03fed,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,7.84,5.63,20.2,96.0,93.0,96.0,0.804,7.84,5.66,10.89,1.74,0.73,0.152,0.561,0.182,0.273,0.389,115.0,108.0,111.0,107.0,97.0,100.0,71.0,89.0,86.0,61.0,95.0,78.0,,,,,,,,,,0.043,0.399,,,,0.332,,0.225,-3.03,,,7.57,,-0.83,,-0.92,90.7,,,84.4,90.7,,81.8,,0.344,0.531,0.107,,,,,,,0.333,0.389,0.24,0.25,0.5,0.258,0.167,0.167,0.2,,,,,,,,,
29,2024-09-04,746835,Flyout,field_out,True,693304,684007,Nick Gonzales,Shota Imanaga,0,9f4c572d-ca15-41e2-bdf2-3915c6931478,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.99,3.44,153.1,105.0,90.0,104.0,0.741,9.1,1.47,7.69,1.35,0.76,0.215,0.453,0.169,0.298,0.439,85.0,103.0,104.0,70.0,95.0,96.0,95.0,105.0,105.0,75.0,107.0,97.0,104.0,107.0,106.0,51.0,107.0,96.0,81.0,106.0,100.0,0.016,0.53,0.005,0.306,0.075,0.036,0.0,0.032,0.72,-6.32,0.98,3.26,-0.56,-0.68,-76.57,0.37,91.7,89.8,82.9,81.6,88.5,81.7,72.7,53.9,0.219,0.439,0.177,0.217,0.304,0.422,0.282,0.308,0.357,0.182,0.227,0.3,0.444,0.556,0.0,0.0,0.0,0.438,0.333,1.333,0.143,,,,,,
30,2024-09-04,746835,Strikeout,strikeout,True,665833,684007,Oneil Cruz,Shota Imanaga,0,ef789c99-c6c3-425e-97d2-88fa2c6e715f,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.99,3.44,153.1,105.0,90.0,104.0,0.741,9.1,1.47,7.69,1.35,0.76,0.215,0.453,0.169,0.298,0.439,85.0,103.0,104.0,70.0,95.0,96.0,95.0,105.0,105.0,75.0,107.0,97.0,104.0,107.0,106.0,51.0,107.0,96.0,81.0,106.0,100.0,0.016,0.53,0.005,0.306,0.075,0.036,0.0,0.032,0.72,-6.32,0.98,3.26,-0.56,-0.68,-76.57,0.37,91.7,89.8,82.9,81.6,88.5,81.7,72.7,53.9,0.219,0.439,0.177,0.217,0.304,0.422,0.282,0.308,0.357,0.182,0.227,0.3,0.444,0.556,0.0,0.0,0.0,0.438,0.333,1.333,0.143,,,,,,
31,2024-09-04,746835,Flyout,field_out,True,656582,684007,Connor Joe,Shota Imanaga,0,8f7095ec-6b8e-4a8f-9d15-7f94f976a522,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.99,3.44,153.1,105.0,90.0,104.0,0.741,9.1,1.47,7.69,1.35,0.76,0.215,0.453,0.169,0.298,0.439,85.0,103.0,104.0,70.0,95.0,96.0,95.0,105.0,105.0,75.0,107.0,97.0,104.0,107.0,106.0,51.0,107.0,96.0,81.0,106.0,100.0,0.016,0.53,0.005,0.306,0.075,0.036,0.0,0.032,0.72,-6.32,0.98,3.26,-0.56,-0.68,-76.57,0.37,91.7,89.8,82.9,81.6,88.5,81.7,72.7,53.9,0.219,0.439,0.177,0.217,0.304,0.422,0.282,0.308,0.357,0.182,0.227,0.3,0.444,0.556,0.0,0.0,0.0,0.438,0.333,1.333,0.143,,,,,,
