,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,wFA/C,wFC/C,wCU/C,vFA,vFC,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FS%,wFS/C,vFS
13,2024-04-30,745673,Groundout,field_out,True,675961,622072,Alika Williams,Alex Wood,1,88affc4e-de9f-4c74-ad81-7ed65038c97a,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,83.0,100.0,94.0,74.0,94.0,91.0,0.462,0.315,0.224,-1.94,-0.4,-2.72,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-30,745673,Strikeout,strikeout,True,663647,622072,Ke'Bryan Hayes,Alex Wood,0,4352e123-6ebc-4f77-b674-77187ea992a4,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,83.0,100.0,94.0,74.0,94.0,91.0,0.462,0.315,0.224,-1.94,-0.4,-2.72,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-30,745673,Double,double,False,669127,656605,Shea Langeliers,Mitch Keller,0,21aa089c-619d-4f15-aac2-cc82914c19c6,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,84.0,102.0,96.0,131.0,103.0,112.0,0.224,0.245,0.01,0.17,-0.49,-11.3,90.2,93.7,85.0,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,89.0,103.0,96.0,96.0,98.0,97.0,0.297,0.132,0.093,-0.08,0.01,0.77,94.6,90.6,78.5,0.277,0.42,0.249,0.23,0.475,0.197,0.217,0.391,0.333,,,
16,2024-04-30,745673,Single,single,False,647351,656605,Abraham Toro,Mitch Keller,1,ab80d9fb-752a-4250-8bbe-4151785c338b,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,84.0,102.0,96.0,131.0,103.0,112.0,0.224,0.245,0.01,0.17,-0.49,-11.3,90.2,93.7,85.0,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,89.0,103.0,96.0,96.0,98.0,97.0,0.297,0.132,0.093,-0.08,0.01,0.77,94.6,90.6,78.5,0.277,0.42,0.249,0.23,0.475,0.197,0.217,0.391,0.333,,,
17,2024-04-30,745673,Flyout,field_out,True,676116,656605,Ryan Noda,Mitch Keller,0,2201cee2-e2f4-4971-86f0-01b1d583946c,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,84.0,102.0,96.0,131.0,103.0,112.0,0.224,0.245,0.01,0.17,-0.49,-11.3,90.2,93.7,85.0,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,89.0,103.0,96.0,96.0,98.0,97.0,0.297,0.132,0.093,-0.08,0.01,0.77,94.6,90.6,78.5,0.277,0.42,0.249,0.23,0.475,0.197,0.217,0.391,0.333,,,
18,2024-04-30,745673,Single,single,False,687231,656605,Darell Hernaiz,Mitch Keller,1,78ecb47d-f30c-4d6c-a430-e89f02cda5a3,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,84.0,102.0,96.0,131.0,103.0,112.0,0.224,0.245,0.01,0.17,-0.49,-11.3,90.2,93.7,85.0,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,89.0,103.0,96.0,96.0,98.0,97.0,0.297,0.132,0.093,-0.08,0.01,0.77,94.6,90.6,78.5,0.277,0.42,0.249,0.23,0.475,0.197,0.217,0.391,0.333,,,
19,2024-04-30,745673,Strikeout,strikeout,True,671732,656605,Lawrence Butler,Mitch Keller,0,16a27f46-256d-4530-97a5-df72d47e3d80,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,84.0,102.0,96.0,131.0,103.0,112.0,0.224,0.245,0.01,0.17,-0.49,-11.3,90.2,93.7,85.0,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,89.0,103.0,96.0,96.0,98.0,97.0,0.297,0.132,0.093,-0.08,0.01,0.77,94.6,90.6,78.5,0.277,0.42,0.249,0.23,0.475,0.197,0.217,0.391,0.333,,,
20,2024-04-30,745673,Single,single,False,663527,656605,Tyler Nevin,Mitch Keller,1,c2b187a3-cc49-441b-9cdf-175ea7f5a1c9,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,84.0,102.0,96.0,131.0,103.0,112.0,0.224,0.245,0.01,0.17,-0.49,-11.3,90.2,93.7,85.0,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,89.0,103.0,96.0,96.0,98.0,97.0,0.297,0.132,0.093,-0.08,0.01,0.77,94.6,90.6,78.5,0.277,0.42,0.249,0.23,0.475,0.197,0.217,0.391,0.333,,,
21,2024-04-30,745673,Strikeout,strikeout,True,668709,656605,JJ Bleday,Mitch Keller,0,aa85f15e-7b03-42e7-9bb4-3657f575efd3,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,84.0,102.0,96.0,131.0,103.0,112.0,0.224,0.245,0.01,0.17,-0.49,-11.3,90.2,93.7,85.0,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,89.0,103.0,96.0,96.0,98.0,97.0,0.297,0.132,0.093,-0.08,0.01,0.77,94.6,90.6,78.5,0.277,0.42,0.249,0.23,0.475,0.197,0.217,0.391,0.333,,,
22,2024-04-30,745673,Single,single,False,668804,622072,Bryan Reynolds,Alex Wood,0,0f74bc98-c280-4d3e-bcfa-380eceba8626,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,83.0,100.0,94.0,74.0,94.0,91.0,0.462,0.315,0.224,-1.94,-0.4,-2.72,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-30,745673,Flyout,field_out,True,656582,622072,Connor Joe,Alex Wood,0,c9298a3b-1510-43c8-bff7-1b1e5526f7f5,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,83.0,100.0,94.0,74.0,94.0,91.0,0.462,0.315,0.224,-1.94,-0.4,-2.72,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-30,745673,Flyout,field_out,True,457705,622072,Andrew McCutchen,Alex Wood,0,673831c4-1305-418f-b7f9-0359b04c7d7e,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,83.0,100.0,94.0,74.0,94.0,91.0,0.462,0.315,0.224,-1.94,-0.4,-2.72,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-30,745673,Walk,walk,False,658668,622072,Edward Olivares,Alex Wood,1,fa141be8-541a-4958-95e3-b7724b6aa4cf,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,83.0,100.0,94.0,74.0,94.0,91.0,0.462,0.315,0.224,-1.94,-0.4,-2.72,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-30,745673,Forceout,force_out,True,663698,622072,Joey Bart,Alex Wood,1,1f624b42-b00c-4f1b-bddd-27c02ecfbdc6,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,83.0,100.0,94.0,74.0,94.0,91.0,0.462,0.315,0.224,-1.94,-0.4,-2.72,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-30,745673,Walk,walk,False,667670,656605,Brent Rooker,Mitch Keller,0,e42515e5-a0e2-47b1-b3c7-a8b97541a981,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,84.0,102.0,96.0,131.0,103.0,112.0,0.224,0.245,0.01,0.17,-0.49,-11.3,90.2,93.7,85.0,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,89.0,103.0,96.0,96.0,98.0,97.0,0.297,0.132,0.093,-0.08,0.01,0.77,94.6,90.6,78.5,0.277,0.42,0.249,0.23,0.475,0.197,0.217,0.391,0.333,,,
28,2024-04-30,745673,Flyout,field_out,True,664913,656605,Seth Brown,Mitch Keller,0,81037d85-c7be-45af-b23c-2623bfc35c44,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,84.0,102.0,96.0,131.0,103.0,112.0,0.224,0.245,0.01,0.17,-0.49,-11.3,90.2,93.7,85.0,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,89.0,103.0,96.0,96.0,98.0,97.0,0.297,0.132,0.093,-0.08,0.01,0.77,94.6,90.6,78.5,0.277,0.42,0.249,0.23,0.475,0.197,0.217,0.391,0.333,,,
29,2024-04-30,745673,Flyout,field_out,True,669127,656605,Shea Langeliers,Mitch Keller,1,f83f43de-ab27-47df-9bf4-82b0a291e9f0,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,84.0,102.0,96.0,131.0,103.0,112.0,0.224,0.245,0.01,0.17,-0.49,-11.3,90.2,93.7,85.0,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,89.0,103.0,96.0,96.0,98.0,97.0,0.297,0.132,0.093,-0.08,0.01,0.77,94.6,90.6,78.5,0.277,0.42,0.249,0.23,0.475,0.197,0.217,0.391,0.333,,,
30,2024-04-30,745673,Lineout,field_out,True,647351,656605,Abraham Toro,Mitch Keller,0,5a853136-50d1-467d-99a3-d8dacb18e556,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,84.0,102.0,96.0,131.0,103.0,112.0,0.224,0.245,0.01,0.17,-0.49,-11.3,90.2,93.7,85.0,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,89.0,103.0,96.0,96.0,98.0,97.0,0.297,0.132,0.093,-0.08,0.01,0.77,94.6,90.6,78.5,0.277,0.42,0.249,0.23,0.475,0.197,0.217,0.391,0.333,,,
31,2024-04-30,745673,Single,single,False,669707,622072,Jared Triolo,Alex Wood,0,98d38626-c076-4a51-b305-32ef33d3a8a4,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,83.0,100.0,94.0,74.0,94.0,91.0,0.462,0.315,0.224,-1.94,-0.4,-2.72,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-30,745673,Walk,walk,False,572191,622072,Michael A. Taylor,Alex Wood,1,64abbb5d-a900-4231-9e88-4a9adf838d39,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,83.0,100.0,94.0,74.0,94.0,91.0,0.462,0.315,0.224,-1.94,-0.4,-2.72,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-30,745673,Sac Bunt,sac_bunt,True,675961,622072,Alika Williams,Alex Wood,1,0046cffa-242d-41af-8ce8-095c1fbdb955,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,83.0,100.0,94.0,74.0,94.0,91.0,0.462,0.315,0.224,-1.94,-0.4,-2.72,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-30,745673,Sac Fly,sac_fly,True,663647,622072,Ke'Bryan Hayes,Alex Wood,1,4a69e40e-5477-47e2-8622-47999ea19a6a,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,83.0,100.0,94.0,74.0,94.0,91.0,0.462,0.315,0.224,-1.94,-0.4,-2.72,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-04-30,745673,Lineout,field_out,True,668804,622072,Bryan Reynolds,Alex Wood,0,67bc1dae-b9ed-49d4-beda-26494c5212c6,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,83.0,100.0,94.0,74.0,94.0,91.0,0.462,0.315,0.224,-1.94,-0.4,-2.72,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
