,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-04-02,746009,Strikeout,strikeout,True,467793,596001,Carlos Santana,Jakob Junis,0,e3e4ffd3-117a-4a5b-8882-44da41cc332d,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,77.0,133.0,119.0,75.0,108.0,97.0,116.0,105.0,112.0,97.0,119.0,106.0,0.395,0.049,0.011,0.441,0.103,3.85,0.71,2.69,-0.16,-1.46,92.9,89.0,85.9,92.1,82.5,0.226,0.452,0.314,0.217,0.304,0.264,0.222,0.556,0.357,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
11,2024-04-02,746009,Strikeout,strikeout,True,641343,686973,Jake Bauers,Louie Varland,0,31ca69ae-7635-46ad-b0a4-110351fea668,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.5,0.5,0.077,0.2,0.2,0.077,0.351,0.649,0.217,100.0,82.0,91.0,0.225,0.55,84.5,0.294,0.588,0.177,0.222,0.222,0.347,,,,,,
12,2024-04-02,746009,Single,single,False,656555,686973,Rhys Hoskins,Louie Varland,0,ba35a2a2-abc6-4487-a8d2-23777753986f,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.5,0.5,0.077,0.2,0.2,0.077,0.351,0.649,0.217,100.0,82.0,91.0,0.225,0.55,84.5,0.294,0.588,0.177,0.222,0.222,0.347,,,,,,
13,2024-04-02,746009,Single,single,False,686554,686973,Oliver Dunn,Louie Varland,1,60c10d49-f923-4c8b-91c0-1f79360323e9,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.5,0.5,0.077,0.2,0.2,0.077,0.351,0.649,0.217,100.0,82.0,91.0,0.225,0.55,84.5,0.294,0.588,0.177,0.222,0.222,0.347,,,,,,
14,2024-04-02,746009,Single,single,False,668930,686973,Brice Turang,Louie Varland,1,4670a56a-0ab3-42e2-a7af-a8292aaff419,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.5,0.5,0.077,0.2,0.2,0.077,0.351,0.649,0.217,100.0,82.0,91.0,0.225,0.55,84.5,0.294,0.588,0.177,0.222,0.222,0.347,,,,,,
15,2024-04-02,746009,Single,single,False,694192,686973,Jackson Chourio,Louie Varland,1,10f8d8e6-c75f-47c0-a1d5-02ae8d832acd,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.5,0.5,0.077,0.2,0.2,0.077,0.351,0.649,0.217,100.0,82.0,91.0,0.225,0.55,84.5,0.294,0.588,0.177,0.222,0.222,0.347,,,,,,
16,2024-04-02,746009,Forceout,force_out,True,686217,686973,Sal Frelick,Louie Varland,1,b376594f-9396-40be-888e-fc6d21d77597,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.5,0.5,0.077,0.2,0.2,0.077,0.351,0.649,0.217,100.0,82.0,91.0,0.225,0.55,84.5,0.294,0.588,0.177,0.222,0.222,0.347,,,,,,
17,2024-04-02,746009,Strikeout,strikeout,True,661388,686973,William Contreras,Louie Varland,0,b2d2629c-5e8d-4338-8338-4d843f6becf9,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.5,0.5,0.077,0.2,0.2,0.077,0.351,0.649,0.217,100.0,82.0,91.0,0.225,0.55,84.5,0.294,0.588,0.177,0.222,0.222,0.347,,,,,,
18,2024-04-02,746009,Flyout,field_out,True,650489,596001,Willi Castro,Jakob Junis,0,884dcd6f-12c6-4631-a643-28b672384dc7,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,77.0,133.0,119.0,75.0,108.0,97.0,116.0,105.0,112.0,97.0,119.0,106.0,0.395,0.049,0.011,0.441,0.103,3.85,0.71,2.69,-0.16,-1.46,92.9,89.0,85.9,92.1,82.5,0.226,0.452,0.314,0.217,0.304,0.264,0.222,0.556,0.357,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
19,2024-04-02,746009,Pop Out,field_out,True,543877,596001,Christian Vázquez,Jakob Junis,0,5097bc71-7800-416d-9745-9bd31d4e82d0,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,77.0,133.0,119.0,75.0,108.0,97.0,116.0,105.0,112.0,97.0,119.0,106.0,0.395,0.049,0.011,0.441,0.103,3.85,0.71,2.69,-0.16,-1.46,92.9,89.0,85.9,92.1,82.5,0.226,0.452,0.314,0.217,0.304,0.264,0.222,0.556,0.357,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
20,2024-04-02,746009,Strikeout,strikeout,True,666397,596001,Edouard Julien,Jakob Junis,0,7fed2fdd-7d93-4e8b-b6e8-29141e46415d,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,77.0,133.0,119.0,75.0,108.0,97.0,116.0,105.0,112.0,97.0,119.0,106.0,0.395,0.049,0.011,0.441,0.103,3.85,0.71,2.69,-0.16,-1.46,92.9,89.0,85.9,92.1,82.5,0.226,0.452,0.314,0.217,0.304,0.264,0.222,0.556,0.357,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
21,2024-04-02,746009,Home Run,home_run,False,592885,686973,Christian Yelich,Louie Varland,0,371e3c5a-59be-4e20-99a1-1448a14d417f,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.5,0.5,0.077,0.2,0.2,0.077,0.351,0.649,0.217,100.0,82.0,91.0,0.225,0.55,84.5,0.294,0.588,0.177,0.222,0.222,0.347,,,,,,
22,2024-04-02,746009,Flyout,field_out,True,642715,686973,Willy Adames,Louie Varland,0,46e76344-d891-4453-abba-852b99fad2cf,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.5,0.5,0.077,0.2,0.2,0.077,0.351,0.649,0.217,100.0,82.0,91.0,0.225,0.55,84.5,0.294,0.588,0.177,0.222,0.222,0.347,,,,,,
23,2024-04-02,746009,Groundout,field_out,True,641343,686973,Jake Bauers,Louie Varland,0,90b2245e-8700-4349-bb48-aa9b0ef2f3c9,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.5,0.5,0.077,0.2,0.2,0.077,0.351,0.649,0.217,100.0,82.0,91.0,0.225,0.55,84.5,0.294,0.588,0.177,0.222,0.222,0.347,,,,,,
24,2024-04-02,746009,Hit By Pitch,hit_by_pitch,False,656555,686973,Rhys Hoskins,Louie Varland,0,af705d64-8340-411c-8154-944f568994ec,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.5,0.5,0.077,0.2,0.2,0.077,0.351,0.649,0.217,100.0,82.0,91.0,0.225,0.55,84.5,0.294,0.588,0.177,0.222,0.222,0.347,,,,,,
25,2024-04-02,746009,Walk,walk,False,686554,686973,Oliver Dunn,Louie Varland,1,8c4d5a21-901d-4dfe-ba51-4999da714936,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.5,0.5,0.077,0.2,0.2,0.077,0.351,0.649,0.217,100.0,82.0,91.0,0.225,0.55,84.5,0.294,0.588,0.177,0.222,0.222,0.347,,,,,,
26,2024-04-02,746009,Double,double,False,668930,686973,Brice Turang,Louie Varland,1,d8fc283d-bb17-4524-b422-920a65055db8,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.5,0.5,0.077,0.2,0.2,0.077,0.351,0.649,0.217,100.0,82.0,91.0,0.225,0.55,84.5,0.294,0.588,0.177,0.222,0.222,0.347,,,,,,
27,2024-04-02,746009,Groundout,field_out,True,694192,686973,Jackson Chourio,Louie Varland,0,80d8d291-2964-4687-b2f8-adbc683aed48,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.5,0.5,0.077,0.2,0.2,0.077,0.351,0.649,0.217,100.0,82.0,91.0,0.225,0.55,84.5,0.294,0.588,0.177,0.222,0.222,0.347,,,,,,
28,2024-04-02,746009,Single,single,False,666135,596001,Alex Kirilloff,Jakob Junis,0,77ce45ad-dc8a-42e7-83d2-8fa9f88d6e55,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,77.0,133.0,119.0,75.0,108.0,97.0,116.0,105.0,112.0,97.0,119.0,106.0,0.395,0.049,0.011,0.441,0.103,3.85,0.71,2.69,-0.16,-1.46,92.9,89.0,85.9,92.1,82.5,0.226,0.452,0.314,0.217,0.304,0.264,0.222,0.556,0.357,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
29,2024-04-02,746009,Single,single,False,621439,596001,Byron Buxton,Jakob Junis,1,aa719f39-6e81-4a75-8519-9bf78435bdb2,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,77.0,133.0,119.0,75.0,108.0,97.0,116.0,105.0,112.0,97.0,119.0,106.0,0.395,0.049,0.011,0.441,0.103,3.85,0.71,2.69,-0.16,-1.46,92.9,89.0,85.9,92.1,82.5,0.226,0.452,0.314,0.217,0.304,0.264,0.222,0.556,0.357,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
30,2024-04-02,746009,Lineout,field_out,True,596146,596001,Max Kepler,Jakob Junis,1,15aca3c3-dd95-4b36-9b98-8822d03986d6,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,77.0,133.0,119.0,75.0,108.0,97.0,116.0,105.0,112.0,97.0,119.0,106.0,0.395,0.049,0.011,0.441,0.103,3.85,0.71,2.69,-0.16,-1.46,92.9,89.0,85.9,92.1,82.5,0.226,0.452,0.314,0.217,0.304,0.264,0.222,0.556,0.357,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
31,2024-04-02,746009,Walk,walk,False,621043,596001,Carlos Correa,Jakob Junis,1,144f86d1-29c3-43b5-ad7e-89d0de247f8c,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,77.0,133.0,119.0,75.0,108.0,97.0,116.0,105.0,112.0,97.0,119.0,106.0,0.395,0.049,0.011,0.441,0.103,3.85,0.71,2.69,-0.16,-1.46,92.9,89.0,85.9,92.1,82.5,0.226,0.452,0.314,0.217,0.304,0.264,0.222,0.556,0.357,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
32,2024-04-02,746009,Sac Fly,sac_fly,True,670242,596001,Matt Wallner,Jakob Junis,1,9d0f5799-a98a-45e3-a37b-e845b7d843f1,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,77.0,133.0,119.0,75.0,108.0,97.0,116.0,105.0,112.0,97.0,119.0,106.0,0.395,0.049,0.011,0.441,0.103,3.85,0.71,2.69,-0.16,-1.46,92.9,89.0,85.9,92.1,82.5,0.226,0.452,0.314,0.217,0.304,0.264,0.222,0.556,0.357,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
33,2024-04-02,746009,Groundout,field_out,True,467793,596001,Carlos Santana,Jakob Junis,0,7c06aaf5-efbe-49e5-9439-df1f73906483,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,77.0,133.0,119.0,75.0,108.0,97.0,116.0,105.0,112.0,97.0,119.0,106.0,0.395,0.049,0.011,0.441,0.103,3.85,0.71,2.69,-0.16,-1.46,92.9,89.0,85.9,92.1,82.5,0.226,0.452,0.314,0.217,0.304,0.264,0.222,0.556,0.357,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
34,2024-04-02,746009,Groundout,field_out,True,686217,686973,Sal Frelick,Louie Varland,0,35b05737-9170-4812-b950-024b566f40f0,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.5,0.5,0.077,0.2,0.2,0.077,0.351,0.649,0.217,100.0,82.0,91.0,0.225,0.55,84.5,0.294,0.588,0.177,0.222,0.222,0.347,,,,,,
