,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-07-20,746041,Walk,walk,False,596019,682610,Francisco Lindor,Roddery Muñoz,0,f3465925-5e27-4e03-a8c0-ab8abccae4d1,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,
1,2024-07-20,746041,Forceout,force_out,True,607043,682610,Brandon Nimmo,Roddery Muñoz,1,9a6c26c1-db00-498a-b70c-acc65cc69376,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,
2,2024-07-20,746041,Strikeout,strikeout,True,502110,682610,J.D. Martinez,Roddery Muñoz,0,7d57b5e4-0e8e-41f8-b77c-d2a6da073220,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,
3,2024-07-20,746041,Strikeout,strikeout,True,624413,682610,Pete Alonso,Roddery Muñoz,0,62576c90-1cb9-4ea2-beac-4aff13cf1dcc,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,
4,2024-07-20,746041,Flyout,field_out,True,665862,622663,Jazz Chisholm Jr.,Luis Severino,0,d6bef784-8792-4c5c-89ba-237e25493327,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.241,0.345,0.207,0.246,0.361,0.137,0.244,0.409,0.201,0.216,0.27,0.283,0.29,0.484,0.143,,,,,,,,,,,,,,,
5,2024-07-20,746041,Strikeout,strikeout,True,650559,622663,Bryan De La Cruz,Luis Severino,0,d80a673b-0a25-4eed-a25d-1532b18028e0,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.241,0.345,0.207,0.246,0.361,0.137,0.244,0.409,0.201,0.216,0.27,0.283,0.29,0.484,0.143,,,,,,,,,,,,,,,
6,2024-07-20,746041,Walk,walk,False,605137,622663,Josh Bell,Luis Severino,0,34d21733-dc08-4ae0-9ddf-cd16e644dd37,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.241,0.345,0.207,0.246,0.361,0.137,0.244,0.409,0.201,0.216,0.27,0.283,0.29,0.484,0.143,,,,,,,,,,,,,,,
7,2024-07-20,746041,Single,single,False,669394,622663,Jake Burger,Luis Severino,1,11cd2b1c-e473-4d21-8c67-c3ea71d69f3c,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.241,0.345,0.207,0.246,0.361,0.137,0.244,0.409,0.201,0.216,0.27,0.283,0.29,0.484,0.143,,,,,,,,,,,,,,,
8,2024-07-20,746041,Groundout,field_out,True,660821,622663,Jesús Sánchez,Luis Severino,0,ea49cf52-c8e6-4c7f-b9f2-4b2b9238bc2c,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.241,0.345,0.207,0.246,0.361,0.137,0.244,0.409,0.201,0.216,0.27,0.283,0.29,0.484,0.143,,,,,,,,,,,,,,,
9,2024-07-20,746041,Groundout,field_out,True,668901,682610,Mark Vientos,Roddery Muñoz,0,8dd45807-bf79-4a66-a005-ce18349f36a4,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,
10,2024-07-20,746041,Single,single,False,621466,682610,DJ Stewart,Roddery Muñoz,0,97c6aed0-8f68-4cc7-902c-2340acfe5ee4,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,
11,2024-07-20,746041,Flyout,field_out,True,682626,682610,Francisco Alvarez,Roddery Muñoz,0,bc8eeb13-98c3-4f2b-9c6d-44777237a246,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,
12,2024-07-20,746041,Strikeout,strikeout,True,643446,682610,Jeff McNeil,Roddery Muñoz,0,8fabe753-0f83-44de-979f-c6bdeca175fa,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,
13,2024-07-20,746041,Groundout,field_out,True,672640,622663,Otto Lopez,Luis Severino,0,ce8b1214-2b1c-4b6f-83b0-0e667b220fb1,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.241,0.345,0.207,0.246,0.361,0.137,0.244,0.409,0.201,0.216,0.27,0.283,0.29,0.484,0.143,,,,,,,,,,,,,,,
14,2024-07-20,746041,Strikeout,strikeout,True,624503,622663,Nick Gordon,Luis Severino,0,cdefede8-fc9e-4b9e-b02c-eb55bf506e04,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.241,0.345,0.207,0.246,0.361,0.137,0.244,0.409,0.201,0.216,0.27,0.283,0.29,0.484,0.143,,,,,,,,,,,,,,,
15,2024-07-20,746041,Groundout,field_out,True,669364,622663,Xavier Edwards,Luis Severino,0,91d7bced-b6c1-42f2-ae19-d9065c1681ae,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.241,0.345,0.207,0.246,0.361,0.137,0.244,0.409,0.201,0.216,0.27,0.283,0.29,0.484,0.143,,,,,,,,,,,,,,,
16,2024-07-20,746041,Groundout,field_out,True,578428,682610,Jose Iglesias,Roddery Muñoz,0,1440efb5-4178-47c9-8649-2b8e211fbeae,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,
17,2024-07-20,746041,Pop Out,field_out,True,596019,682610,Francisco Lindor,Roddery Muñoz,0,bc3a89d3-cdf7-413b-b4ef-a9e9c049d6b3,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,
18,2024-07-20,746041,Strikeout,strikeout,True,607043,682610,Brandon Nimmo,Roddery Muñoz,0,c76d0e5a-aa7f-4dda-83c6-e7e380864c63,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,
19,2024-07-20,746041,Flyout,field_out,True,663743,622663,Nick Fortes,Luis Severino,0,1f3aed17-5dad-4aee-a97e-4e890dd59bde,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.241,0.345,0.207,0.246,0.361,0.137,0.244,0.409,0.201,0.216,0.27,0.283,0.29,0.484,0.143,,,,,,,,,,,,,,,
