,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
0,2024-08-03,746681,Strikeout,strikeout,True,664774,668881,LaMonte Wade Jr.,Hunter Greene,0,e27ed12f-00dd-4d83-99f0-d33e67d9b26a,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,122.0,90.0,104.0,0.553,0.084,0.346,0.017,1.63,-0.93,0.49,-1.98,97.6,87.0,86.8,80.6,0.186,0.268,0.246,0.168,0.312,0.386,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-03,746681,Strikeout,strikeout,True,671218,668881,Heliot Ramos,Hunter Greene,0,571ea738-599b-482c-a2cd-5f4ee5f8030a,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,122.0,90.0,104.0,0.553,0.084,0.346,0.017,1.63,-0.93,0.49,-1.98,97.6,87.0,86.8,80.6,0.186,0.268,0.246,0.168,0.312,0.386,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-03,746681,Strikeout,strikeout,True,672275,668881,Patrick Bailey,Hunter Greene,0,064a779c-21c4-4566-9996-4c0c5c78c3e0,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,122.0,90.0,104.0,0.553,0.084,0.346,0.017,1.63,-0.93,0.49,-1.98,97.6,87.0,86.8,80.6,0.186,0.268,0.246,0.168,0.312,0.386,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-03,746681,Walk,walk,False,663697,690986,Jonathan India,Kyle Harrison,0,bf7b91db-31b0-44a7-a2b3-42d160bc2da8,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,,,,0.58,,0.003,0.22,0.36,,-11.76,-0.07,92.6,,88.2,80.7,0.244,0.415,0.231,0.333,0.667,0.5,,,,,,,70.0,96.0,88.0,0.197,-1.5,84.9,0.279,0.432,0.217,0.264,0.431,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-03,746681,Forceout,force_out,True,682829,690986,Elly De La Cruz,Kyle Harrison,1,b648fcc4-443b-4ffc-8987-e54750ad8a82,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,,,,0.58,,0.003,0.22,0.36,,-11.76,-0.07,92.6,,88.2,80.7,0.244,0.415,0.231,0.333,0.667,0.5,,,,,,,70.0,96.0,88.0,0.197,-1.5,84.9,0.279,0.432,0.217,0.264,0.431,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-03,746681,Lineout,field_out,True,668715,690986,Spencer Steer,Kyle Harrison,0,345e3c6d-e4c6-4a04-9212-75e89f0d1f4f,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,,,,0.58,,0.003,0.22,0.36,,-11.76,-0.07,92.6,,88.2,80.7,0.244,0.415,0.231,0.333,0.667,0.5,,,,,,,70.0,96.0,88.0,0.197,-1.5,84.9,0.279,0.432,0.217,0.264,0.431,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-08-03,746681,Caught Stealing 2B,caught_stealing_2b,True,664034,690986,Ty France,Kyle Harrison,0,4236882e-500a-42bc-8eab-0cb995b57673,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,,,,0.58,,0.003,0.22,0.36,,-11.76,-0.07,92.6,,88.2,80.7,0.244,0.415,0.231,0.333,0.667,0.5,,,,,,,70.0,96.0,88.0,0.197,-1.5,84.9,0.279,0.432,0.217,0.264,0.431,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-03,746681,Flyout,field_out,True,656305,668881,Matt Chapman,Hunter Greene,0,6e8023d1-0066-4cf6-86f7-8fda709ed733,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,122.0,90.0,104.0,0.553,0.084,0.346,0.017,1.63,-0.93,0.49,-1.98,97.6,87.0,86.8,80.6,0.186,0.268,0.246,0.168,0.312,0.386,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-03,746681,Hit By Pitch,hit_by_pitch,False,624424,668881,Michael Conforto,Hunter Greene,0,02f33da4-38cb-4dac-a017-138e79ad5ad0,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,122.0,90.0,104.0,0.553,0.084,0.346,0.017,1.63,-0.93,0.49,-1.98,97.6,87.0,86.8,80.6,0.186,0.268,0.246,0.168,0.312,0.386,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-03,746681,Strikeout,strikeout,True,666149,668881,Tyler Fitzgerald,Hunter Greene,0,ad9527f1-a9e9-4acf-bbb7-65f155697186,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,122.0,90.0,104.0,0.553,0.084,0.346,0.017,1.63,-0.93,0.49,-1.98,97.6,87.0,86.8,80.6,0.186,0.268,0.246,0.168,0.312,0.386,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
