,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-04-15,747213,Flyout,field_out,True,664023,518876,Ian Happ,Merrill Kelly,0,138eabee-a08e-4c01-b480-dd54f19ada0c,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
1,2024-04-15,747213,Strikeout,strikeout,True,621020,518876,Dansby Swanson,Merrill Kelly,0,38516d62-6858-4048-99f1-22e475e42bfc,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
2,2024-04-15,747213,Walk,walk,False,641355,518876,Cody Bellinger,Merrill Kelly,0,f2aa9e84-a08a-40ac-b50d-b4237ccdc2ff,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
3,2024-04-15,747213,Forceout,force_out,True,666624,518876,Christopher Morel,Merrill Kelly,1,0e02222c-6999-4555-91e6-eefefefcf487,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
4,2024-04-15,747213,Lineout,field_out,True,606466,676962,Ketel Marte,Ben Brown,0,ca7eb2ac-ce35-43ee-8a9f-08f765934388,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,,,,,0.627,,,,0.016,0.78,,,,,-3.6,96.4,,90.6,,,,0.5,0.5,0.25,,,,,,,0.25,0.352,0.185,,,,0.141,0.294,0.51,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,,,,
5,2024-04-15,747213,Flyout,field_out,True,682998,676962,Corbin Carroll,Ben Brown,0,907ffcdc-85a3-46f0-9ab3-2d459ca335c1,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,,,,,0.627,,,,0.016,0.78,,,,,-3.6,96.4,,90.6,,,,0.5,0.5,0.25,,,,,,,0.25,0.352,0.185,,,,0.141,0.294,0.51,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,,,,
6,2024-04-15,747213,Flyout,field_out,True,666971,676962,Lourdes Gurriel Jr.,Ben Brown,0,0a90a68a-a7ec-4674-a90e-58444fe1407a,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,,,,,0.627,,,,0.016,0.78,,,,,-3.6,96.4,,90.6,,,,0.5,0.5,0.25,,,,,,,0.25,0.352,0.185,,,,0.141,0.294,0.51,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,,,,
7,2024-04-15,747213,Home Run,home_run,False,683737,518876,Michael Busch,Merrill Kelly,0,73e72e16-a1ff-4498-9848-2130a659a545,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
8,2024-04-15,747213,Lineout,field_out,True,643265,518876,Garrett Cooper,Merrill Kelly,0,e3a66a20-df28-40df-871f-bce3d03b9c35,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
9,2024-04-15,747213,Strikeout,strikeout,True,663538,518876,Nico Hoerner,Merrill Kelly,0,2db9b1b1-38f8-4707-9555-838d26ada939,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,,,,,,,
