,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-09-11,745214,Groundout,field_out,True,670042,650633,Luke Raley,Michael King,1,2d15ecb3-81b3-460d-9206-c5b92edfa26d,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
11,2024-09-11,745214,Strikeout,strikeout,True,457759,650633,Justin Turner,Michael King,0,c9e9515c-a129-4953-a0c1-9dabea4d6274,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
12,2024-09-11,745214,Strikeout,strikeout,True,593871,650633,Jorge Polanco,Michael King,0,3ee11fc7-40a8-4b8d-a95e-e2b8b408cf5d,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
13,2024-09-11,745214,Strikeout,strikeout,True,701538,693433,Jackson Merrill,Bryan Woo,0,5cdcbf88-979f-464e-a14b-d419e272eeb7,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.38,2.57,105.2,108.0,104.0,108.0,0.807,6.98,0.85,6.56,0.94,0.97,0.294,0.356,0.146,0.243,0.513,88.0,102.0,97.0,97.0,110.0,107.0,116.0,111.0,111.0,115.0,102.0,110.0,0.23,0.498,0.176,0.096,1.54,2.27,1.84,0.83,94.8,89.6,94.6,84.3,0.212,0.347,0.25,0.213,0.306,0.099,0.176,0.314,0.171,0.063,0.063,0.388,0.25,0.429,0.2,,,,,,,,,,,,,,,,,,
14,2024-09-11,745214,Groundout,field_out,True,456781,693433,Donovan Solano,Bryan Woo,0,4ffee526-605d-47cc-8397-35e294b20b85,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.38,2.57,105.2,108.0,104.0,108.0,0.807,6.98,0.85,6.56,0.94,0.97,0.294,0.356,0.146,0.243,0.513,88.0,102.0,97.0,97.0,110.0,107.0,116.0,111.0,111.0,115.0,102.0,110.0,0.23,0.498,0.176,0.096,1.54,2.27,1.84,0.83,94.8,89.6,94.6,84.3,0.212,0.347,0.25,0.213,0.306,0.099,0.176,0.314,0.171,0.063,0.063,0.388,0.25,0.429,0.2,,,,,,,,,,,,,,,,,,
15,2024-09-11,745214,Strikeout,strikeout,True,543309,693433,Kyle Higashioka,Bryan Woo,0,dd06b85d-4c4d-4a45-b14c-f96b7ea6deac,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.38,2.57,105.2,108.0,104.0,108.0,0.807,6.98,0.85,6.56,0.94,0.97,0.294,0.356,0.146,0.243,0.513,88.0,102.0,97.0,97.0,110.0,107.0,116.0,111.0,111.0,115.0,102.0,110.0,0.23,0.498,0.176,0.096,1.54,2.27,1.84,0.83,94.8,89.6,94.6,84.3,0.212,0.347,0.25,0.213,0.306,0.099,0.176,0.314,0.171,0.063,0.063,0.388,0.25,0.429,0.2,,,,,,,,,,,,,,,,,,
16,2024-09-11,745214,Flyout,field_out,True,641487,650633,J.P. Crawford,Michael King,0,73828266-0d39-4215-9227-180b4c8be32e,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
17,2024-09-11,745214,Walk,walk,False,668942,650633,Josh Rojas,Michael King,0,982e045e-e095-4ffd-836b-c9d58de5f22c,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
18,2024-09-11,745214,Hit By Pitch,hit_by_pitch,False,645302,650633,Victor Robles,Michael King,1,f78724fc-eb8e-480b-8181-b3d32b925c1a,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
19,2024-09-11,745214,Fielders Choice,fielders_choice,False,677594,650633,Julio Rodríguez,Michael King,1,969e0595-b1fb-442e-8fc6-dde947686cba,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
20,2024-09-11,745214,Single,single,False,663728,650633,Cal Raleigh,Michael King,1,5147a5fd-98ab-478f-abea-eaab6710f982,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
21,2024-09-11,745214,Strikeout,strikeout,True,668227,650633,Randy Arozarena,Michael King,0,82f4a988-8dce-4ec5-a7fa-6c946b5da8fd,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
22,2024-09-11,745214,Single,single,False,670042,650633,Luke Raley,Michael King,1,1c1ef6b3-7165-441b-af5c-618097eb0c97,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
23,2024-09-11,745214,Flyout,field_out,True,457759,650633,Justin Turner,Michael King,0,8791bc34-8366-4ab1-a37e-71753cf0bdd5,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
24,2024-09-11,745214,Lineout,field_out,True,650333,693433,Luis Arraez,Bryan Woo,0,4f08306a-9149-459e-8ec1-a7406368bcd7,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.38,2.57,105.2,108.0,104.0,108.0,0.807,6.98,0.85,6.56,0.94,0.97,0.294,0.356,0.146,0.243,0.513,88.0,102.0,97.0,97.0,110.0,107.0,116.0,111.0,111.0,115.0,102.0,110.0,0.23,0.498,0.176,0.096,1.54,2.27,1.84,0.83,94.8,89.6,94.6,84.3,0.212,0.347,0.25,0.213,0.306,0.099,0.176,0.314,0.171,0.063,0.063,0.388,0.25,0.429,0.2,,,,,,,,,,,,,,,,,,
25,2024-09-11,745214,Strikeout,strikeout,True,665487,693433,Fernando Tatis Jr.,Bryan Woo,0,c9d19208-a256-4a63-ba89-84a27c7a2bdf,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.38,2.57,105.2,108.0,104.0,108.0,0.807,6.98,0.85,6.56,0.94,0.97,0.294,0.356,0.146,0.243,0.513,88.0,102.0,97.0,97.0,110.0,107.0,116.0,111.0,111.0,115.0,102.0,110.0,0.23,0.498,0.176,0.096,1.54,2.27,1.84,0.83,94.8,89.6,94.6,84.3,0.212,0.347,0.25,0.213,0.306,0.099,0.176,0.314,0.171,0.063,0.063,0.388,0.25,0.429,0.2,,,,,,,,,,,,,,,,,,
26,2024-09-11,745214,Strikeout,strikeout,True,595777,693433,Jurickson Profar,Bryan Woo,0,c4fd8e0e-247a-4e40-9231-a1abb7f00db9,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.38,2.57,105.2,108.0,104.0,108.0,0.807,6.98,0.85,6.56,0.94,0.97,0.294,0.356,0.146,0.243,0.513,88.0,102.0,97.0,97.0,110.0,107.0,116.0,111.0,111.0,115.0,102.0,110.0,0.23,0.498,0.176,0.096,1.54,2.27,1.84,0.83,94.8,89.6,94.6,84.3,0.212,0.347,0.25,0.213,0.306,0.099,0.176,0.314,0.171,0.063,0.063,0.388,0.25,0.429,0.2,,,,,,,,,,,,,,,,,,
27,2024-09-11,745214,Strikeout,strikeout,True,593871,650633,Jorge Polanco,Michael King,0,e48933ed-e985-471c-bd96-6c217256a7be,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
28,2024-09-11,745214,Lineout,field_out,True,641487,650633,J.P. Crawford,Michael King,0,f6c0aa92-c1ee-4f01-93ae-23326ed4a1eb,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
29,2024-09-11,745214,Flyout,field_out,True,668942,650633,Josh Rojas,Michael King,0,41054dd5-cf11-4842-8f35-1ea2c265e054,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
30,2024-09-11,745214,Lineout,field_out,True,592518,693433,Manny Machado,Bryan Woo,0,12ad9596-3561-4eed-a42c-489cc6f7eb14,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.38,2.57,105.2,108.0,104.0,108.0,0.807,6.98,0.85,6.56,0.94,0.97,0.294,0.356,0.146,0.243,0.513,88.0,102.0,97.0,97.0,110.0,107.0,116.0,111.0,111.0,115.0,102.0,110.0,0.23,0.498,0.176,0.096,1.54,2.27,1.84,0.83,94.8,89.6,94.6,84.3,0.212,0.347,0.25,0.213,0.306,0.099,0.176,0.314,0.171,0.063,0.063,0.388,0.25,0.429,0.2,,,,,,,,,,,,,,,,,,
31,2024-09-11,745214,Lineout,field_out,True,630105,693433,Jake Cronenworth,Bryan Woo,0,3a50bde1-9691-4dc8-85a2-33cea35fe062,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.38,2.57,105.2,108.0,104.0,108.0,0.807,6.98,0.85,6.56,0.94,0.97,0.294,0.356,0.146,0.243,0.513,88.0,102.0,97.0,97.0,110.0,107.0,116.0,111.0,111.0,115.0,102.0,110.0,0.23,0.498,0.176,0.096,1.54,2.27,1.84,0.83,94.8,89.6,94.6,84.3,0.212,0.347,0.25,0.213,0.306,0.099,0.176,0.314,0.171,0.063,0.063,0.388,0.25,0.429,0.2,,,,,,,,,,,,,,,,,,
32,2024-09-11,745214,Flyout,field_out,True,593428,693433,Xander Bogaerts,Bryan Woo,0,b57342e5-5197-41d1-844d-ee85381b80b6,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.38,2.57,105.2,108.0,104.0,108.0,0.807,6.98,0.85,6.56,0.94,0.97,0.294,0.356,0.146,0.243,0.513,88.0,102.0,97.0,97.0,110.0,107.0,116.0,111.0,111.0,115.0,102.0,110.0,0.23,0.498,0.176,0.096,1.54,2.27,1.84,0.83,94.8,89.6,94.6,84.3,0.212,0.347,0.25,0.213,0.306,0.099,0.176,0.314,0.171,0.063,0.063,0.388,0.25,0.429,0.2,,,,,,,,,,,,,,,,,,
33,2024-09-11,745214,Walk,walk,False,645302,650633,Victor Robles,Michael King,0,3f3c2316-599e-4610-b67b-95c41cd95d59,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
34,2024-09-11,745214,Grounded Into DP,grounded_into_double_play,True,677594,650633,Julio Rodríguez,Michael King,1,864039cd-77d5-4779-b36b-5d96e0f20234,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
35,2024-09-11,745214,Double,double,False,663728,650633,Cal Raleigh,Michael King,0,9d7df64f-b4ba-4b43-82ad-03cb39faf909,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
36,2024-09-11,745214,Fielders Choice Out,fielders_choice_out,True,668227,650633,Randy Arozarena,Michael King,1,de3e0510-2214-436c-b4c2-639ddc461b50,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.06,3.48,161.2,102.0,94.0,100.0,0.731,10.63,3.34,7.57,0.95,1.09,0.232,0.434,0.209,0.263,0.417,88.0,103.0,97.0,85.0,103.0,101.0,88.0,104.0,98.0,114.0,97.0,102.0,0.274,0.243,0.233,0.25,-0.07,0.67,-0.39,1.53,93.7,86.7,92.9,82.9,0.262,0.397,0.259,0.199,0.391,0.183,0.211,0.292,0.365,0.223,0.33,0.349,0.267,0.5,0.305,,,,,,,,,,,,,,,,,,
