,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-04-09,747138,Flyout,field_out,True,621466,625643,DJ Stewart,Reynaldo López,0,c4f77666-07f6-490c-8183-a0181e6ea764,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
11,2024-04-09,747138,Strikeout,strikeout,True,643446,625643,Jeff McNeil,Reynaldo López,0,c90bd5c7-1e04-4e37-a5ac-54e9d8e82353,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
12,2024-04-09,747138,Groundout,field_out,True,671739,605288,Michael Harris II,Adrian Houser,0,a5ff8e1b-12c8-42ac-8cf3-9d28d148ae11,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.471,0.765,0.176,0.316,0.474,0.338,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,,,,,,,,,
13,2024-04-09,747138,Hit By Pitch,hit_by_pitch,False,606115,605288,Orlando Arcia,Adrian Houser,0,c742a3d3-6ad0-493d-8efc-70772e1d89a3,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.471,0.765,0.176,0.316,0.474,0.338,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,,,,,,,,,
14,2024-04-09,747138,Flyout,field_out,True,518595,605288,Travis d'Arnaud,Adrian Houser,0,c3b588b0-6353-4540-8851-d62e09a752df,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.471,0.765,0.176,0.316,0.474,0.338,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,,,,,,,,,
15,2024-04-09,747138,Lineout,field_out,True,672284,605288,Jarred Kelenic,Adrian Houser,0,64e83b42-6bad-472f-b50a-5d1f9d6c3df9,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.471,0.765,0.176,0.316,0.474,0.338,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,,,,,,,,,
16,2024-04-09,747138,Single,single,True,664056,625643,Harrison Bader,Reynaldo López,1,9cd3cafe-3a16-4a11-8433-5fa44410f31d,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
17,2024-04-09,747138,Walk,walk,False,553882,625643,Omar Narváez,Reynaldo López,0,70ed71b1-8c9c-4b92-82df-0c333823e2d4,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
18,2024-04-09,747138,Strikeout,strikeout,True,607043,625643,Brandon Nimmo,Reynaldo López,0,1c5bbd51-1dbb-43a3-abd0-f8609cf1a839,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
19,2024-04-09,747138,Flyout,field_out,True,516782,625643,Starling Marte,Reynaldo López,0,d9cc96c3-5abe-4f12-ae69-874e64f1e041,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
20,2024-04-09,747138,Single,single,False,660670,605288,Ronald Acuña Jr.,Adrian Houser,0,fd53891a-4787-4202-a62d-6cc87c8a197b,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.471,0.765,0.176,0.316,0.474,0.338,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,,,,,,,,,
21,2024-04-09,747138,Single,single,False,645277,605288,Ozzie Albies,Adrian Houser,1,ea629d04-8b0c-4137-a24b-ce08a1bfd5f0,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.471,0.765,0.176,0.316,0.474,0.338,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,,,,,,,,,
22,2024-04-09,747138,Single,single,False,663586,605288,Austin Riley,Adrian Houser,1,89fd166d-d9b3-48fa-ad7f-e0edb85a2c35,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.471,0.765,0.176,0.316,0.474,0.338,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,,,,,,,,,
23,2024-04-09,747138,Single,single,False,621566,605288,Matt Olson,Adrian Houser,1,72edc498-3719-4240-ad13-b10c2d3e134d,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.471,0.765,0.176,0.316,0.474,0.338,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,,,,,,,,,
24,2024-04-09,747138,Single,single,False,542303,605288,Marcell Ozuna,Adrian Houser,1,f53fbaeb-b613-4a41-ba5e-639cab35aa13,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.471,0.765,0.176,0.316,0.474,0.338,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,,,,,,,,,
25,2024-04-09,747138,Single,single,False,671739,605288,Michael Harris II,Adrian Houser,1,659ca735-f341-4818-9f0c-aaa5a1d4b53c,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.471,0.765,0.176,0.316,0.474,0.338,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,,,,,,,,,
26,2024-04-09,747138,Forceout,force_out,True,606115,605288,Orlando Arcia,Adrian Houser,1,7d73d8b7-6388-4e07-9ae5-5faf6f4a5c95,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.471,0.765,0.176,0.316,0.474,0.338,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,,,,,,,,,
27,2024-04-09,747138,Grounded Into DP,grounded_into_double_play,True,518595,605288,Travis d'Arnaud,Adrian Houser,1,4baade37-5037-4baf-b541-7c2b6419d549,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.471,0.765,0.176,0.316,0.474,0.338,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,,,,,,,,,
28,2024-04-09,747138,Groundout,field_out,True,596019,625643,Francisco Lindor,Reynaldo López,0,23b21fe2-b0ad-44f5-8904-b65770ceca2d,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
29,2024-04-09,747138,Walk,walk,False,624413,625643,Pete Alonso,Reynaldo López,0,a5b5f3de-605c-41c6-8a96-b8d52586d976,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
30,2024-04-09,747138,Strikeout,strikeout,True,683146,625643,Brett Baty,Reynaldo López,0,df8833e6-ce41-489f-bb7c-935458817f52,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
31,2024-04-09,747138,Walk,walk,False,621466,625643,DJ Stewart,Reynaldo López,1,efd0679e-8acf-4e6c-85c5-b105f3110ff4,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
32,2024-04-09,747138,Groundout,field_out,True,643446,625643,Jeff McNeil,Reynaldo López,0,3c56c74c-ecb6-4302-a3ed-1b24eeffb660,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
33,2024-04-09,747138,Strikeout,strikeout,True,672284,605288,Jarred Kelenic,Adrian Houser,0,a4ef2a67-522b-43b7-ae66-e390c4ab4fa9,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.471,0.765,0.176,0.316,0.474,0.338,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,,,,,,,,,
34,2024-04-09,747138,Walk,walk,False,660670,605288,Ronald Acuña Jr.,Adrian Houser,0,01f41725-f4ec-4be5-b958-5385133b0448,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.471,0.765,0.176,0.316,0.474,0.338,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,,,,,,,,,
35,2024-04-09,747138,Flyout,field_out,True,645277,605288,Ozzie Albies,Adrian Houser,1,2826282e-fe88-44b6-8c8c-d7eee2257d3a,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.471,0.765,0.176,0.316,0.474,0.338,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,,,,,,,,,
