,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SI_ba,SI_slg,SI_whiff
0,2024-09-18,746582,Double,double,False,650489,676440,Willi Castro,Tanner Bibee,0,0f772163-9232-446c-97f2-614d72534e83,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.56,3.84,166.2,103.0,99.0,105.0,0.765,9.72,2.27,7.88,1.19,0.75,0.286,0.407,0.149,0.303,0.447,82.0,100.0,109.0,119.0,109.0,112.0,92.0,103.0,99.0,114.0,102.0,109.0,0.0,0.437,0.276,0.107,0.18,-0.8,-3.48,1.68,-0.97,0.14,94.6,82.5,92.5,86.2,81.3,0.288,0.489,0.209,0.155,0.245,0.359,0.234,0.422,0.283,0.198,0.457,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-18,746582,Single,single,False,670242,676440,Matt Wallner,Tanner Bibee,1,747aea86-b6e3-4b28-afad-e23be0495658,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.56,3.84,166.2,103.0,99.0,105.0,0.765,9.72,2.27,7.88,1.19,0.75,0.286,0.407,0.149,0.303,0.447,82.0,100.0,109.0,119.0,109.0,112.0,92.0,103.0,99.0,114.0,102.0,109.0,0.0,0.437,0.276,0.107,0.18,-0.8,-3.48,1.68,-0.97,0.14,94.6,82.5,92.5,86.2,81.3,0.288,0.489,0.209,0.155,0.245,0.359,0.234,0.422,0.283,0.198,0.457,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-18,746582,Fielders Choice,fielders_choice,False,621043,676440,Carlos Correa,Tanner Bibee,1,c459c219-09a4-4f5c-ac96-3ff976864d9d,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.56,3.84,166.2,103.0,99.0,105.0,0.765,9.72,2.27,7.88,1.19,0.75,0.286,0.407,0.149,0.303,0.447,82.0,100.0,109.0,119.0,109.0,112.0,92.0,103.0,99.0,114.0,102.0,109.0,0.0,0.437,0.276,0.107,0.18,-0.8,-3.48,1.68,-0.97,0.14,94.6,82.5,92.5,86.2,81.3,0.288,0.489,0.209,0.155,0.245,0.359,0.234,0.422,0.283,0.198,0.457,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-18,746582,Pop Out,field_out,True,467793,676440,Carlos Santana,Tanner Bibee,0,1e662867-dab3-4b9f-a1c8-d5cc26de43a4,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.56,3.84,166.2,103.0,99.0,105.0,0.765,9.72,2.27,7.88,1.19,0.75,0.286,0.407,0.149,0.303,0.447,82.0,100.0,109.0,119.0,109.0,112.0,92.0,103.0,99.0,114.0,102.0,109.0,0.0,0.437,0.276,0.107,0.18,-0.8,-3.48,1.68,-0.97,0.14,94.6,82.5,92.5,86.2,81.3,0.288,0.489,0.209,0.155,0.245,0.359,0.234,0.422,0.283,0.198,0.457,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-18,746582,Forceout,force_out,True,663616,676440,Trevor Larnach,Tanner Bibee,1,24d4a815-9ff2-492c-af7e-3df1977b9718,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.56,3.84,166.2,103.0,99.0,105.0,0.765,9.72,2.27,7.88,1.19,0.75,0.286,0.407,0.149,0.303,0.447,82.0,100.0,109.0,119.0,109.0,112.0,92.0,103.0,99.0,114.0,102.0,109.0,0.0,0.437,0.276,0.107,0.18,-0.8,-3.48,1.68,-0.97,0.14,94.6,82.5,92.5,86.2,81.3,0.288,0.489,0.209,0.155,0.245,0.359,0.234,0.422,0.283,0.198,0.457,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-18,746582,Runner Out,other_out,True,669304,676440,Jose Miranda,Tanner Bibee,0,8d49ef50-b038-4332-9b14-62f018862c36,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.56,3.84,166.2,103.0,99.0,105.0,0.765,9.72,2.27,7.88,1.19,0.75,0.286,0.407,0.149,0.303,0.447,82.0,100.0,109.0,119.0,109.0,112.0,92.0,103.0,99.0,114.0,102.0,109.0,0.0,0.437,0.276,0.107,0.18,-0.8,-3.48,1.68,-0.97,0.14,94.6,82.5,92.5,86.2,81.3,0.288,0.489,0.209,0.155,0.245,0.359,0.234,0.422,0.283,0.198,0.457,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-18,746582,Strikeout,strikeout,True,682657,641927,Angel Martínez,Bailey Ober,0,0ebe90ac-30c7-4c8b-9317-5eb7a53d39d9,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.84,3.18,168.2,105.0,91.0,102.0,0.729,9.6,2.19,6.56,1.33,0.66,0.212,0.443,0.187,0.304,0.417,117.0,110.0,110.0,99.0,97.0,101.0,81.0,104.0,96.0,73.0,102.0,102.0,,0.383,0.118,0.011,0.287,-0.07,,1.68,4.11,2.46,91.8,83.4,,80.3,76.0,0.253,0.502,0.216,0.106,0.182,0.299,0.138,0.265,0.403,0.0,0.0,0.286,84.0,104.0,100.0,0.201,-0.51,86.2,0.262,0.484,0.233,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-09-18,746582,Pop Out,field_out,True,657041,641927,Lane Thomas,Bailey Ober,0,9969d0c7-105b-4cf3-9565-da49d52d6e2f,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.84,3.18,168.2,105.0,91.0,102.0,0.729,9.6,2.19,6.56,1.33,0.66,0.212,0.443,0.187,0.304,0.417,117.0,110.0,110.0,99.0,97.0,101.0,81.0,104.0,96.0,73.0,102.0,102.0,,0.383,0.118,0.011,0.287,-0.07,,1.68,4.11,2.46,91.8,83.4,,80.3,76.0,0.253,0.502,0.216,0.106,0.182,0.299,0.138,0.265,0.403,0.0,0.0,0.286,84.0,104.0,100.0,0.201,-0.51,86.2,0.262,0.484,0.233,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-18,746582,Groundout,field_out,True,608070,641927,José Ramírez,Bailey Ober,0,d3a2dc7a-c4cd-403f-90a3-986c4314bd98,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.84,3.18,168.2,105.0,91.0,102.0,0.729,9.6,2.19,6.56,1.33,0.66,0.212,0.443,0.187,0.304,0.417,117.0,110.0,110.0,99.0,97.0,101.0,81.0,104.0,96.0,73.0,102.0,102.0,,0.383,0.118,0.011,0.287,-0.07,,1.68,4.11,2.46,91.8,83.4,,80.3,76.0,0.253,0.502,0.216,0.106,0.182,0.299,0.138,0.265,0.403,0.0,0.0,0.286,84.0,104.0,100.0,0.201,-0.51,86.2,0.262,0.484,0.233,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-18,746582,Pop Out,field_out,True,669304,676440,Jose Miranda,Tanner Bibee,0,76d68163-cd74-47c6-83e3-e81a3872ff8c,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.56,3.84,166.2,103.0,99.0,105.0,0.765,9.72,2.27,7.88,1.19,0.75,0.286,0.407,0.149,0.303,0.447,82.0,100.0,109.0,119.0,109.0,112.0,92.0,103.0,99.0,114.0,102.0,109.0,0.0,0.437,0.276,0.107,0.18,-0.8,-3.48,1.68,-0.97,0.14,94.6,82.5,92.5,86.2,81.3,0.288,0.489,0.209,0.155,0.245,0.359,0.234,0.422,0.283,0.198,0.457,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-09-18,746582,Groundout,field_out,True,686797,676440,Brooks Lee,Tanner Bibee,0,2a311769-bb4e-4ba1-a30d-f39069cb5d07,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.56,3.84,166.2,103.0,99.0,105.0,0.765,9.72,2.27,7.88,1.19,0.75,0.286,0.407,0.149,0.303,0.447,82.0,100.0,109.0,119.0,109.0,112.0,92.0,103.0,99.0,114.0,102.0,109.0,0.0,0.437,0.276,0.107,0.18,-0.8,-3.48,1.68,-0.97,0.14,94.6,82.5,92.5,86.2,81.3,0.288,0.489,0.209,0.155,0.245,0.359,0.234,0.422,0.283,0.198,0.457,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-18,746582,Flyout,field_out,True,622534,676440,Manuel Margot,Tanner Bibee,0,91db4283-cc8c-47dd-9b54-a0acca91994c,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.56,3.84,166.2,103.0,99.0,105.0,0.765,9.72,2.27,7.88,1.19,0.75,0.286,0.407,0.149,0.303,0.447,82.0,100.0,109.0,119.0,109.0,112.0,92.0,103.0,99.0,114.0,102.0,109.0,0.0,0.437,0.276,0.107,0.18,-0.8,-3.48,1.68,-0.97,0.14,94.6,82.5,92.5,86.2,81.3,0.288,0.489,0.209,0.155,0.245,0.359,0.234,0.422,0.283,0.198,0.457,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-18,746582,Home Run,home_run,False,647304,641927,Josh Naylor,Bailey Ober,0,9b7c1e60-6963-49bb-bad7-c1145a5a88f9,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.84,3.18,168.2,105.0,91.0,102.0,0.729,9.6,2.19,6.56,1.33,0.66,0.212,0.443,0.187,0.304,0.417,117.0,110.0,110.0,99.0,97.0,101.0,81.0,104.0,96.0,73.0,102.0,102.0,,0.383,0.118,0.011,0.287,-0.07,,1.68,4.11,2.46,91.8,83.4,,80.3,76.0,0.253,0.502,0.216,0.106,0.182,0.299,0.138,0.265,0.403,0.0,0.0,0.286,84.0,104.0,100.0,0.201,-0.51,86.2,0.262,0.484,0.233,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-18,746582,Strikeout,strikeout,True,681807,641927,David Fry,Bailey Ober,0,c2416c00-cf92-4333-b45a-9b967b5fecfb,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.84,3.18,168.2,105.0,91.0,102.0,0.729,9.6,2.19,6.56,1.33,0.66,0.212,0.443,0.187,0.304,0.417,117.0,110.0,110.0,99.0,97.0,101.0,81.0,104.0,96.0,73.0,102.0,102.0,,0.383,0.118,0.011,0.287,-0.07,,1.68,4.11,2.46,91.8,83.4,,80.3,76.0,0.253,0.502,0.216,0.106,0.182,0.299,0.138,0.265,0.403,0.0,0.0,0.286,84.0,104.0,100.0,0.201,-0.51,86.2,0.262,0.484,0.233,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-18,746582,Pop Out,field_out,True,665926,641927,Andrés Giménez,Bailey Ober,0,40c0c36e-ba58-4171-98be-7f678b3f6540,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.84,3.18,168.2,105.0,91.0,102.0,0.729,9.6,2.19,6.56,1.33,0.66,0.212,0.443,0.187,0.304,0.417,117.0,110.0,110.0,99.0,97.0,101.0,81.0,104.0,96.0,73.0,102.0,102.0,,0.383,0.118,0.011,0.287,-0.07,,1.68,4.11,2.46,91.8,83.4,,80.3,76.0,0.253,0.502,0.216,0.106,0.182,0.299,0.138,0.265,0.403,0.0,0.0,0.286,84.0,104.0,100.0,0.201,-0.51,86.2,0.262,0.484,0.233,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-18,746582,Strikeout,strikeout,True,678877,641927,Jhonkensy Noel,Bailey Ober,0,2cee0f9a-e314-4134-9b04-a9de6426d923,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,3.84,3.18,168.2,105.0,91.0,102.0,0.729,9.6,2.19,6.56,1.33,0.66,0.212,0.443,0.187,0.304,0.417,117.0,110.0,110.0,99.0,97.0,101.0,81.0,104.0,96.0,73.0,102.0,102.0,,0.383,0.118,0.011,0.287,-0.07,,1.68,4.11,2.46,91.8,83.4,,80.3,76.0,0.253,0.502,0.216,0.106,0.182,0.299,0.138,0.265,0.403,0.0,0.0,0.286,84.0,104.0,100.0,0.201,-0.51,86.2,0.262,0.484,0.233,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-18,746582,Strikeout,strikeout,True,543877,676440,Christian Vázquez,Tanner Bibee,0,cd53cd92-7b54-489c-9928-b07f4c55c879,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.56,3.84,166.2,103.0,99.0,105.0,0.765,9.72,2.27,7.88,1.19,0.75,0.286,0.407,0.149,0.303,0.447,82.0,100.0,109.0,119.0,109.0,112.0,92.0,103.0,99.0,114.0,102.0,109.0,0.0,0.437,0.276,0.107,0.18,-0.8,-3.48,1.68,-0.97,0.14,94.6,82.5,92.5,86.2,81.3,0.288,0.489,0.209,0.155,0.245,0.359,0.234,0.422,0.283,0.198,0.457,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
