,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-04,746680,Flyout,field_out,True,664034,592662,Ty France,Robbie Ray,0,9b8b32cd-0aa4-4d91-8e31-2a669a061730,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,,,,,,,,,,,,,0.148,0.222,0.458,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,,,,
11,2024-08-04,746680,Strikeout,strikeout,True,656413,592662,Stuart Fairchild,Robbie Ray,0,aa5fb61e-d5d8-4eae-b890-ce0a571acf6a,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,,,,,,,,,,,,,0.148,0.222,0.458,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,,,,
12,2024-08-04,746680,Home Run,home_run,False,600869,592662,Jeimer Candelario,Robbie Ray,0,8206274f-2375-4adc-a53a-505e6c3a275b,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,,,,,,,,,,,,,0.148,0.222,0.458,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,,,,
13,2024-08-04,746680,Home Run,home_run,False,669289,592662,Santiago Espinal,Robbie Ray,0,17eec1a6-a426-4d21-9bf2-62aade71e77e,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,,,,,,,,,,,,,0.148,0.222,0.458,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,,,,
14,2024-08-04,746680,Strikeout,strikeout,True,682622,592662,Noelvi Marte,Robbie Ray,0,0e383f5e-7b28-4192-9db3-04915a80af66,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,,,,,,,,,,,,,0.148,0.222,0.458,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,,,,
15,2024-08-04,746680,Flyout,field_out,True,592200,686730,Curt Casali,Carson Spiers,0,0ab59963-3828-4dd9-969f-44412ad6a6d5,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,0.174,0.281,0.183,0.226,0.136,-0.69,-0.26,1.2,-1.29,-5.15,92.2,87.8,86.5,92.0,81.3,0.209,0.384,0.219,0.3,0.567,0.322,0.286,0.518,0.14,0.292,0.458,0.198,0.388,0.735,0.185,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,
16,2024-08-04,746680,Flyout,field_out,True,689172,686730,Brett Wisely,Carson Spiers,0,991974b8-95a4-48a0-b449-9f55ccbfe16f,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,0.174,0.281,0.183,0.226,0.136,-0.69,-0.26,1.2,-1.29,-5.15,92.2,87.8,86.5,92.0,81.3,0.209,0.384,0.219,0.3,0.567,0.322,0.286,0.518,0.14,0.292,0.458,0.198,0.388,0.735,0.185,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,
17,2024-08-04,746680,Groundout,field_out,True,664774,686730,LaMonte Wade Jr.,Carson Spiers,0,78c38dd9-0347-4024-888a-0c06806db4ad,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,0.174,0.281,0.183,0.226,0.136,-0.69,-0.26,1.2,-1.29,-5.15,92.2,87.8,86.5,92.0,81.3,0.209,0.384,0.219,0.3,0.567,0.322,0.286,0.518,0.14,0.292,0.458,0.198,0.388,0.735,0.185,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,
18,2024-08-04,746680,Strikeout,strikeout,True,571912,592662,Luke Maile,Robbie Ray,0,b27ff0fc-0342-4066-a923-2b8afc7d9ca5,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,,,,,,,,,,,,,0.148,0.222,0.458,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,,,,
19,2024-08-04,746680,Walk,walk,False,663697,592662,Jonathan India,Robbie Ray,0,d5095e48-dc61-444c-ae49-29ec0407f757,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,,,,,,,,,,,,,0.148,0.222,0.458,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,,,,
20,2024-08-04,746680,Forceout,force_out,True,682829,592662,Elly De La Cruz,Robbie Ray,1,f319cf93-9e01-463d-97e6-9d2bfd186549,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,,,,,,,,,,,,,0.148,0.222,0.458,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,,,,
21,2024-08-04,746680,Groundout,field_out,True,668715,592662,Spencer Steer,Robbie Ray,1,c6811a51-5cc8-4bdb-a5b1-9d839c895f0f,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,,,,,,,,,,,,,0.148,0.222,0.458,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,,,,
22,2024-08-04,746680,Single,single,False,666149,686730,Tyler Fitzgerald,Carson Spiers,0,5adaf1da-6c8a-4a11-8e16-fea86cddbdfd,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,0.174,0.281,0.183,0.226,0.136,-0.69,-0.26,1.2,-1.29,-5.15,92.2,87.8,86.5,92.0,81.3,0.209,0.384,0.219,0.3,0.567,0.322,0.286,0.518,0.14,0.292,0.458,0.198,0.388,0.735,0.185,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,
23,2024-08-04,746680,Flyout,field_out,True,672275,686730,Patrick Bailey,Carson Spiers,0,594c6cb2-48ea-4204-917d-287c9f127d9f,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,0.174,0.281,0.183,0.226,0.136,-0.69,-0.26,1.2,-1.29,-5.15,92.2,87.8,86.5,92.0,81.3,0.209,0.384,0.219,0.3,0.567,0.322,0.286,0.518,0.14,0.292,0.458,0.198,0.388,0.735,0.185,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,
24,2024-08-04,746680,Home Run,home_run,False,656305,686730,Matt Chapman,Carson Spiers,1,6261356d-1b98-4367-912c-a70252f30f69,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,0.174,0.281,0.183,0.226,0.136,-0.69,-0.26,1.2,-1.29,-5.15,92.2,87.8,86.5,92.0,81.3,0.209,0.384,0.219,0.3,0.567,0.322,0.286,0.518,0.14,0.292,0.458,0.198,0.388,0.735,0.185,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,
25,2024-08-04,746680,Groundout,field_out,True,624424,686730,Michael Conforto,Carson Spiers,0,7cce5d3d-fa84-45b4-9077-b0d424a8e3f0,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,0.174,0.281,0.183,0.226,0.136,-0.69,-0.26,1.2,-1.29,-5.15,92.2,87.8,86.5,92.0,81.3,0.209,0.384,0.219,0.3,0.567,0.322,0.286,0.518,0.14,0.292,0.458,0.198,0.388,0.735,0.185,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,
26,2024-08-04,746680,Groundout,field_out,True,666464,686730,Jerar Encarnacion,Carson Spiers,0,439ffb7a-6bc7-4875-b4a1-04a75f39f77f,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,0.174,0.281,0.183,0.226,0.136,-0.69,-0.26,1.2,-1.29,-5.15,92.2,87.8,86.5,92.0,81.3,0.209,0.384,0.219,0.3,0.567,0.322,0.286,0.518,0.14,0.292,0.458,0.198,0.388,0.735,0.185,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,
27,2024-08-04,746680,Lineout,field_out,True,664034,592662,Ty France,Robbie Ray,0,6de7ca00-0368-4c2e-8b89-5ee48bf244b4,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,,,,,,,,,,,,,0.148,0.222,0.458,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,,,,
28,2024-08-04,746680,Strikeout,strikeout,True,656413,592662,Stuart Fairchild,Robbie Ray,0,5aae2d36-e86d-4198-a80d-dbb792abe6a5,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,,,,,,,,,,,,,0.148,0.222,0.458,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,,,,
29,2024-08-04,746680,Lineout,field_out,True,600869,592662,Jeimer Candelario,Robbie Ray,0,a67bccac-c782-4d6e-ac1e-aa9e4b7f4129,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,,,,,,,,,,,,,0.148,0.222,0.458,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,,,,
30,2024-08-04,746680,Single,single,False,573262,686730,Mike Yastrzemski,Carson Spiers,0,6a16dba8-e680-40f2-adcf-dda984240fac,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,0.174,0.281,0.183,0.226,0.136,-0.69,-0.26,1.2,-1.29,-5.15,92.2,87.8,86.5,92.0,81.3,0.209,0.384,0.219,0.3,0.567,0.322,0.286,0.518,0.14,0.292,0.458,0.198,0.388,0.735,0.185,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,
31,2024-08-04,746680,Strikeout,strikeout,True,592200,686730,Curt Casali,Carson Spiers,1,e9fd804f-6a0b-4ec9-9315-755eb3e7a55a,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,0.174,0.281,0.183,0.226,0.136,-0.69,-0.26,1.2,-1.29,-5.15,92.2,87.8,86.5,92.0,81.3,0.209,0.384,0.219,0.3,0.567,0.322,0.286,0.518,0.14,0.292,0.458,0.198,0.388,0.735,0.185,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,
32,2024-08-04,746680,Flyout,field_out,True,689172,686730,Brett Wisely,Carson Spiers,0,39cf1763-19c7-4d8b-a375-eb9c9c0350e1,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,0.174,0.281,0.183,0.226,0.136,-0.69,-0.26,1.2,-1.29,-5.15,92.2,87.8,86.5,92.0,81.3,0.209,0.384,0.219,0.3,0.567,0.322,0.286,0.518,0.14,0.292,0.458,0.198,0.388,0.735,0.185,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,
33,2024-08-04,746680,Single,single,False,669289,592662,Santiago Espinal,Robbie Ray,0,59cba8b8-ddb3-4a1f-b185-286d6a5518d2,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,,,,,,,,,,,,,0.148,0.222,0.458,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,,,,
34,2024-08-04,746680,Strikeout,strikeout,True,682622,592662,Noelvi Marte,Robbie Ray,1,3ea90304-dcc8-4126-9abf-8bf36ddd69c6,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,,,,,,,,,,,,,0.148,0.222,0.458,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,,,,
