,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,KC%,CH%,wKC/C,wCH/C,vCH,vKC,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff
0,2024-09-04,745938,Groundout,field_out,True,691026,607067,Masyn Winn,Colin Rea,0,7d7147fc-961b-41fb-994a-5e8907a8816b,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.72,4.97,150.0,103.0,85.0,97.0,0.831,7.32,2.28,8.28,1.44,0.98,0.255,0.448,0.142,0.336,0.446,101.0,108.0,104.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,95.0,88.0,80.0,97.0,97.0,0.308,0.185,0.205,0.087,0.176,0.04,0.97,-1.3,-0.81,-0.33,2.87,-4.52,92.8,87.7,86.4,92.3,82.0,78.6,0.287,0.485,0.105,0.19,0.289,0.241,0.289,0.658,0.167,0.095,0.116,0.237,0.255,0.382,0.278,0.423,0.692,0.179,,,,,,,,,,,,,,,
1,2024-09-04,745938,Groundout,field_out,True,676475,607067,Alec Burleson,Colin Rea,0,9aeee87b-761b-4277-8fba-730605f33137,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.72,4.97,150.0,103.0,85.0,97.0,0.831,7.32,2.28,8.28,1.44,0.98,0.255,0.448,0.142,0.336,0.446,101.0,108.0,104.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,95.0,88.0,80.0,97.0,97.0,0.308,0.185,0.205,0.087,0.176,0.04,0.97,-1.3,-0.81,-0.33,2.87,-4.52,92.8,87.7,86.4,92.3,82.0,78.6,0.287,0.485,0.105,0.19,0.289,0.241,0.289,0.658,0.167,0.095,0.116,0.237,0.255,0.382,0.278,0.423,0.692,0.179,,,,,,,,,,,,,,,
2,2024-09-04,745938,Single,single,False,502671,607067,Paul Goldschmidt,Colin Rea,0,115f39f7-adcb-4f7c-a920-e3c868b0e477,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.72,4.97,150.0,103.0,85.0,97.0,0.831,7.32,2.28,8.28,1.44,0.98,0.255,0.448,0.142,0.336,0.446,101.0,108.0,104.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,95.0,88.0,80.0,97.0,97.0,0.308,0.185,0.205,0.087,0.176,0.04,0.97,-1.3,-0.81,-0.33,2.87,-4.52,92.8,87.7,86.4,92.3,82.0,78.6,0.287,0.485,0.105,0.19,0.289,0.241,0.289,0.658,0.167,0.095,0.116,0.237,0.255,0.382,0.278,0.423,0.692,0.179,,,,,,,,,,,,,,,
3,2024-09-04,745938,Double,double,False,571448,607067,Nolan Arenado,Colin Rea,1,cee72301-f2ba-4671-8dfb-15d55d102b78,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.72,4.97,150.0,103.0,85.0,97.0,0.831,7.32,2.28,8.28,1.44,0.98,0.255,0.448,0.142,0.336,0.446,101.0,108.0,104.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,95.0,88.0,80.0,97.0,97.0,0.308,0.185,0.205,0.087,0.176,0.04,0.97,-1.3,-0.81,-0.33,2.87,-4.52,92.8,87.7,86.4,92.3,82.0,78.6,0.287,0.485,0.105,0.19,0.289,0.241,0.289,0.658,0.167,0.095,0.116,0.237,0.255,0.382,0.278,0.423,0.692,0.179,,,,,,,,,,,,,,,
4,2024-09-04,745938,Hit By Pitch,hit_by_pitch,False,680977,607067,Brendan Donovan,Colin Rea,0,7b0b9c38-e386-4de0-bd67-1cc605a06654,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.72,4.97,150.0,103.0,85.0,97.0,0.831,7.32,2.28,8.28,1.44,0.98,0.255,0.448,0.142,0.336,0.446,101.0,108.0,104.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,95.0,88.0,80.0,97.0,97.0,0.308,0.185,0.205,0.087,0.176,0.04,0.97,-1.3,-0.81,-0.33,2.87,-4.52,92.8,87.7,86.4,92.3,82.0,78.6,0.287,0.485,0.105,0.19,0.289,0.241,0.289,0.658,0.167,0.095,0.116,0.237,0.255,0.382,0.278,0.423,0.692,0.179,,,,,,,,,,,,,,,
5,2024-09-04,745938,Walk,walk,False,671056,607067,Iván Herrera,Colin Rea,1,d637df73-d795-404e-9117-9f3d4407911a,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.72,4.97,150.0,103.0,85.0,97.0,0.831,7.32,2.28,8.28,1.44,0.98,0.255,0.448,0.142,0.336,0.446,101.0,108.0,104.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,95.0,88.0,80.0,97.0,97.0,0.308,0.185,0.205,0.087,0.176,0.04,0.97,-1.3,-0.81,-0.33,2.87,-4.52,92.8,87.7,86.4,92.3,82.0,78.6,0.287,0.485,0.105,0.19,0.289,0.241,0.289,0.658,0.167,0.095,0.116,0.237,0.255,0.382,0.278,0.423,0.692,0.179,,,,,,,,,,,,,,,
6,2024-09-04,745938,Walk,walk,False,663457,607067,Lars Nootbaar,Colin Rea,1,fa158994-107e-4dd9-9819-f701a79e2dc6,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.72,4.97,150.0,103.0,85.0,97.0,0.831,7.32,2.28,8.28,1.44,0.98,0.255,0.448,0.142,0.336,0.446,101.0,108.0,104.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,95.0,88.0,80.0,97.0,97.0,0.308,0.185,0.205,0.087,0.176,0.04,0.97,-1.3,-0.81,-0.33,2.87,-4.52,92.8,87.7,86.4,92.3,82.0,78.6,0.287,0.485,0.105,0.19,0.289,0.241,0.289,0.658,0.167,0.095,0.116,0.237,0.255,0.382,0.278,0.423,0.692,0.179,,,,,,,,,,,,,,,
7,2024-09-04,745938,Flyout,field_out,True,665877,607067,José Fermín,Colin Rea,0,499d9ec8-e3c3-4405-a26d-2a7ca765d6ad,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.72,4.97,150.0,103.0,85.0,97.0,0.831,7.32,2.28,8.28,1.44,0.98,0.255,0.448,0.142,0.336,0.446,101.0,108.0,104.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,95.0,88.0,80.0,97.0,97.0,0.308,0.185,0.205,0.087,0.176,0.04,0.97,-1.3,-0.81,-0.33,2.87,-4.52,92.8,87.7,86.4,92.3,82.0,78.6,0.287,0.485,0.105,0.19,0.289,0.241,0.289,0.658,0.167,0.095,0.116,0.237,0.255,0.382,0.278,0.423,0.692,0.179,,,,,,,,,,,,,,,
8,2024-09-04,745938,Flyout,field_out,True,668930,543243,Brice Turang,Sonny Gray,0,52548c9a-07ae-4818-9903-678020acf4fe,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.8,154.2,103.0,111.0,105.0,0.732,10.82,2.15,7.62,1.22,1.24,0.209,0.428,0.151,0.35,0.43,120.0,96.0,96.0,107.0,97.0,101.0,94.0,115.0,112.0,153.0,115.0,126.0,92.0,98.0,96.0,,,,0.168,0.24,0.181,,0.199,0.144,0.29,0.21,,1.2,0.91,0.7,92.4,87.7,,92.9,84.8,80.0,0.203,0.407,0.195,0.312,0.55,0.182,0.282,0.494,0.286,0.147,0.215,0.429,,,,0.21,0.452,0.322,70.0,91.0,85.0,0.0,0.068,-2.41,-2.47,88.3,75.4,0.37,0.741,0.322,,,
9,2024-09-04,745938,Strikeout,strikeout,True,694192,543243,Jackson Chourio,Sonny Gray,0,bf23a3df-d871-4078-833a-b9cbc3904a1b,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.8,154.2,103.0,111.0,105.0,0.732,10.82,2.15,7.62,1.22,1.24,0.209,0.428,0.151,0.35,0.43,120.0,96.0,96.0,107.0,97.0,101.0,94.0,115.0,112.0,153.0,115.0,126.0,92.0,98.0,96.0,,,,0.168,0.24,0.181,,0.199,0.144,0.29,0.21,,1.2,0.91,0.7,92.4,87.7,,92.9,84.8,80.0,0.203,0.407,0.195,0.312,0.55,0.182,0.282,0.494,0.286,0.147,0.215,0.429,,,,0.21,0.452,0.322,70.0,91.0,85.0,0.0,0.068,-2.41,-2.47,88.3,75.4,0.37,0.741,0.322,,,
