,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FS%,wFS/C,vFS,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS
10,2024-08-23,746024,Groundout,field_out,True,621020,676974,Dansby Swanson,Max Meyer,0,a3721f77-eb6d-4eba-8be3-fb8ba0762d30,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-23,746024,Double,double,False,681393,543294,Connor Norby,Kyle Hendricks,0,7ea17981-7211-4552-a290-4173b214afb3,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.379,-2.68,-1.07,,-1.17,87.9,80.9,87.7,,,,,0.36,0.84,0.138,0.277,0.441,0.244,90.0,110.0,108.0,0.132,0.28,74.4,0.339,0.526,0.103,0.22,0.317,0.288,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-23,746024,Groundout,field_out,True,669065,543294,Kyle Stowers,Kyle Hendricks,1,81588946-7355-4490-b5dc-c54adb936dd0,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.379,-2.68,-1.07,,-1.17,87.9,80.9,87.7,,,,,0.36,0.84,0.138,0.277,0.441,0.244,90.0,110.0,108.0,0.132,0.28,74.4,0.339,0.526,0.103,0.22,0.317,0.288,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-23,746024,Groundout,field_out,True,656537,543294,Derek Hill,Kyle Hendricks,1,554736fc-076d-45a9-b8cb-bb960e3f5208,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.379,-2.68,-1.07,,-1.17,87.9,80.9,87.7,,,,,0.36,0.84,0.138,0.277,0.441,0.244,90.0,110.0,108.0,0.132,0.28,74.4,0.339,0.526,0.103,0.22,0.317,0.288,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-23,746024,Groundout,field_out,True,672640,543294,Otto Lopez,Kyle Hendricks,0,7b90c03c-9437-4715-9d73-0523e8fbc5d9,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.379,-2.68,-1.07,,-1.17,87.9,80.9,87.7,,,,,0.36,0.84,0.138,0.277,0.441,0.244,90.0,110.0,108.0,0.132,0.28,74.4,0.339,0.526,0.103,0.22,0.317,0.288,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-23,746024,Home Run,home_run,False,691718,676974,Pete Crow-Armstrong,Max Meyer,0,11d9685f-7bc2-4575-bdc9-c4953e7163aa,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-23,746024,Field Error,field_error,False,665804,676974,Miguel Amaya,Max Meyer,0,73b6eaf8-a646-4f31-87e3-4359f78485ef,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-23,746024,Home Run,home_run,False,664023,676974,Ian Happ,Max Meyer,1,4d7471f9-5588-4274-95d7-e8161f8b036c,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-23,746024,Strikeout,strikeout,True,683737,676974,Michael Busch,Max Meyer,0,4fc0f4de-b2b8-421f-9ca0-a0ad556622ec,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-23,746024,Double,double,False,673548,676974,Seiya Suzuki,Max Meyer,0,e6ff6d3f-57a2-4719-b07d-11a1b09a3cd2,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-23,746024,Groundout,field_out,True,641355,676974,Cody Bellinger,Max Meyer,1,58f0b618-6e28-4cfa-a676-75460e822087,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-23,746024,Lineout,field_out,True,670623,676974,Isaac Paredes,Max Meyer,0,5d016012-c9d6-4ffd-a050-77c8a05fc5fa,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-23,746024,Groundout,field_out,True,663743,543294,Nick Fortes,Kyle Hendricks,0,7ea188da-50e1-4f00-b0a2-bc7432e773c8,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.379,-2.68,-1.07,,-1.17,87.9,80.9,87.7,,,,,0.36,0.84,0.138,0.277,0.441,0.244,90.0,110.0,108.0,0.132,0.28,74.4,0.339,0.526,0.103,0.22,0.317,0.288,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-23,746024,Single,single,False,660644,543294,Vidal Bruján,Kyle Hendricks,0,2a5f8275-cb62-4a88-9a9f-fee6cea9987b,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.379,-2.68,-1.07,,-1.17,87.9,80.9,87.7,,,,,0.36,0.84,0.138,0.277,0.441,0.244,90.0,110.0,108.0,0.132,0.28,74.4,0.339,0.526,0.103,0.22,0.317,0.288,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-23,746024,Flyout,field_out,True,669394,543294,Jake Burger,Kyle Hendricks,0,6627cf84-f4e6-459a-ba91-99e00e3e55e8,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.379,-2.68,-1.07,,-1.17,87.9,80.9,87.7,,,,,0.36,0.84,0.138,0.277,0.441,0.244,90.0,110.0,108.0,0.132,0.28,74.4,0.339,0.526,0.103,0.22,0.317,0.288,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-23,746024,Walk,walk,False,660821,543294,Jesús Sánchez,Kyle Hendricks,1,41567920-5952-480e-8d98-ce04ccc9bd62,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.379,-2.68,-1.07,,-1.17,87.9,80.9,87.7,,,,,0.36,0.84,0.138,0.277,0.441,0.244,90.0,110.0,108.0,0.132,0.28,74.4,0.339,0.526,0.103,0.22,0.317,0.288,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-23,746024,Single,single,False,681146,543294,Jonah Bride,Kyle Hendricks,1,2a0e4af9-45ff-4a6a-93d2-c6971ad19a92,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.379,-2.68,-1.07,,-1.17,87.9,80.9,87.7,,,,,0.36,0.84,0.138,0.277,0.441,0.244,90.0,110.0,108.0,0.132,0.28,74.4,0.339,0.526,0.103,0.22,0.317,0.288,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-23,746024,Forceout,force_out,True,681393,543294,Connor Norby,Kyle Hendricks,1,115a8a49-dbba-4c96-a587-c9137b80e02c,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.379,-2.68,-1.07,,-1.17,87.9,80.9,87.7,,,,,0.36,0.84,0.138,0.277,0.441,0.244,90.0,110.0,108.0,0.132,0.28,74.4,0.339,0.526,0.103,0.22,0.317,0.288,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-23,746024,Pop Out,field_out,True,663538,676974,Nico Hoerner,Max Meyer,0,8da4b960-7283-48d0-ae07-ee54f3379b7e,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-23,746024,Walk,walk,False,621020,676974,Dansby Swanson,Max Meyer,0,33fc144e-81fb-4be0-8649-10dc96f2b10b,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-23,746024,Walk,walk,False,691718,676974,Pete Crow-Armstrong,Max Meyer,1,1be16352-bfab-4746-915d-63b9f6d59191,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-23,746024,Forceout,force_out,True,665804,676974,Miguel Amaya,Max Meyer,1,18b4c29c-2405-4f42-9ffe-a7a243d374bd,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-23,746024,Pop Out,field_out,True,664023,676974,Ian Happ,Max Meyer,0,9c9dedeb-5e08-41dd-b026-fbd148a9724b,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-23,746024,Groundout,field_out,True,669065,543294,Kyle Stowers,Kyle Hendricks,0,7c8ee1c3-2c35-437a-b26d-ae9e4dc1a2d7,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.379,-2.68,-1.07,,-1.17,87.9,80.9,87.7,,,,,0.36,0.84,0.138,0.277,0.441,0.244,90.0,110.0,108.0,0.132,0.28,74.4,0.339,0.526,0.103,0.22,0.317,0.288,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-23,746024,Bunt Groundout,field_out,True,656537,543294,Derek Hill,Kyle Hendricks,0,ce0b6a28-9cf9-4859-809c-5ad813cacf78,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.379,-2.68,-1.07,,-1.17,87.9,80.9,87.7,,,,,0.36,0.84,0.138,0.277,0.441,0.244,90.0,110.0,108.0,0.132,0.28,74.4,0.339,0.526,0.103,0.22,0.317,0.288,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-23,746024,Single,single,False,672640,543294,Otto Lopez,Kyle Hendricks,0,f5a1804d-4888-4642-bd34-f3640e5fca26,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.379,-2.68,-1.07,,-1.17,87.9,80.9,87.7,,,,,0.36,0.84,0.138,0.277,0.441,0.244,90.0,110.0,108.0,0.132,0.28,74.4,0.339,0.526,0.103,0.22,0.317,0.288,,,,,,,,,,,,,,,,,,,,,,,,
