,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
11,2024-08-20,746349,Home Run,home_run,False,572138,601713,Jon Singleton,Nick Pivetta,1,1587acb4-ecd6-49b9-b991-72de3f0d9e11,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,,,,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,0.482,0.299,0.152,,0.84,0.31,-0.68,,94.0,,82.8,80.2,0.217,0.478,0.327,0.24,0.407,0.212,,,,0.195,0.512,0.212,107.0,99.0,84.0,0.067,-5.11,88.3,0.2,0.408,0.362,0.387,0.903,0.215,,,,,,,,,,,,,,,,,,,,,
12,2024-08-20,746349,Flyout,field_out,True,643289,601713,Mauricio Dubón,Nick Pivetta,0,d7b1de8b-d5ca-4ad2-9871-220396bbe33a,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,,,,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,0.482,0.299,0.152,,0.84,0.31,-0.68,,94.0,,82.8,80.2,0.217,0.478,0.327,0.24,0.407,0.212,,,,0.195,0.512,0.212,107.0,99.0,84.0,0.067,-5.11,88.3,0.2,0.408,0.362,0.387,0.903,0.215,,,,,,,,,,,,,,,,,,,,,
13,2024-08-20,746349,Strikeout,strikeout,True,666152,669854,David Hamilton,Ronel Blanco,0,c20000fc-b8fc-46b2-b958-b04162b7bd6e,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-20,746349,Double,double,False,678882,669854,Ceddanne Rafaela,Ronel Blanco,0,05d152ae-4f86-439e-b8cd-dae6ceb6dbe0,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-20,746349,Walk,walk,False,680776,669854,Jarren Duran,Ronel Blanco,0,44514831-5077-4607-8559-37ff49dfa329,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-20,746349,Walk,walk,False,677800,669854,Wilyer Abreu,Ronel Blanco,1,34fa62d1-5b95-408a-9d96-ac0d76454155,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-20,746349,Strikeout,strikeout,True,671213,669854,Triston Casas,Ronel Blanco,0,385b8c99-f376-4133-9ea6-43546af42a65,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-20,746349,Strikeout,strikeout,True,646240,669854,Rafael Devers,Ronel Blanco,0,fff5d72f-eb4f-4a28-84f7-bb3a2d510dda,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-20,746349,Walk,walk,False,676694,601713,Jake Meyers,Nick Pivetta,0,124bbb11-b900-4ded-bd50-28d3b8860e99,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,,,,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,0.482,0.299,0.152,,0.84,0.31,-0.68,,94.0,,82.8,80.2,0.217,0.478,0.327,0.24,0.407,0.212,,,,0.195,0.512,0.212,107.0,99.0,84.0,0.067,-5.11,88.3,0.2,0.408,0.362,0.387,0.903,0.215,,,,,,,,,,,,,,,,,,,,,
20,2024-08-20,746349,Double,double,False,694376,601713,Shay Whitcomb,Nick Pivetta,1,781ca2e1-125d-4272-b675-c7cdb0c892a9,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,,,,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,0.482,0.299,0.152,,0.84,0.31,-0.68,,94.0,,82.8,80.2,0.217,0.478,0.327,0.24,0.407,0.212,,,,0.195,0.512,0.212,107.0,99.0,84.0,0.067,-5.11,88.3,0.2,0.408,0.362,0.387,0.903,0.215,,,,,,,,,,,,,,,,,,,,,
21,2024-08-20,746349,Sac Fly,sac_fly,True,676801,601713,Chas McCormick,Nick Pivetta,1,2283eccd-e819-472a-a186-2835b2baad7d,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,,,,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,0.482,0.299,0.152,,0.84,0.31,-0.68,,94.0,,82.8,80.2,0.217,0.478,0.327,0.24,0.407,0.212,,,,0.195,0.512,0.212,107.0,99.0,84.0,0.067,-5.11,88.3,0.2,0.408,0.362,0.387,0.903,0.215,,,,,,,,,,,,,,,,,,,,,
22,2024-08-20,746349,Groundout,field_out,True,514888,601713,Jose Altuve,Nick Pivetta,1,b51cdecc-3fee-4f58-a4c5-9e40cbdbe818,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,,,,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,0.482,0.299,0.152,,0.84,0.31,-0.68,,94.0,,82.8,80.2,0.217,0.478,0.327,0.24,0.407,0.212,,,,0.195,0.512,0.212,107.0,99.0,84.0,0.067,-5.11,88.3,0.2,0.408,0.362,0.387,0.903,0.215,,,,,,,,,,,,,,,,,,,,,
23,2024-08-20,746349,Flyout,field_out,True,670541,601713,Yordan Alvarez,Nick Pivetta,0,458998d4-017a-417a-8870-25b83a858b34,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,,,,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,0.482,0.299,0.152,,0.84,0.31,-0.68,,94.0,,82.8,80.2,0.217,0.478,0.327,0.24,0.407,0.212,,,,0.195,0.512,0.212,107.0,99.0,84.0,0.067,-5.11,88.3,0.2,0.408,0.362,0.387,0.903,0.215,,,,,,,,,,,,,,,,,,,,,
24,2024-08-20,746349,Strikeout,strikeout,True,641933,669854,Tyler O'Neill,Ronel Blanco,0,7b466523-a90f-42cf-8dbf-037e0904927e,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-20,746349,Strikeout,strikeout,True,807799,669854,Masataka Yoshida,Ronel Blanco,0,a2b770b9-e522-4865-9881-c3ba8bc1d108,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-20,746349,Groundout,field_out,True,643376,669854,Danny Jansen,Ronel Blanco,0,1f6489e0-2d99-413e-afe0-7b2dfeb073dc,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-20,746349,Groundout,field_out,True,673237,601713,Yainer Diaz,Nick Pivetta,0,b1ab0403-306b-4ed6-b707-7684d037d687,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,,,,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,0.482,0.299,0.152,,0.84,0.31,-0.68,,94.0,,82.8,80.2,0.217,0.478,0.327,0.24,0.407,0.212,,,,0.195,0.512,0.212,107.0,99.0,84.0,0.067,-5.11,88.3,0.2,0.408,0.362,0.387,0.903,0.215,,,,,,,,,,,,,,,,,,,,,
28,2024-08-20,746349,Double,double,False,665161,601713,Jeremy Peña,Nick Pivetta,0,b12629ed-e1bd-41aa-86cb-b2482c379196,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,,,,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,0.482,0.299,0.152,,0.84,0.31,-0.68,,94.0,,82.8,80.2,0.217,0.478,0.327,0.24,0.407,0.212,,,,0.195,0.512,0.212,107.0,99.0,84.0,0.067,-5.11,88.3,0.2,0.408,0.362,0.387,0.903,0.215,,,,,,,,,,,,,,,,,,,,,
29,2024-08-20,746349,Strikeout,strikeout,True,572138,601713,Jon Singleton,Nick Pivetta,0,22a85849-285c-4645-8378-ef6a811ea32b,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,,,,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,0.482,0.299,0.152,,0.84,0.31,-0.68,,94.0,,82.8,80.2,0.217,0.478,0.327,0.24,0.407,0.212,,,,0.195,0.512,0.212,107.0,99.0,84.0,0.067,-5.11,88.3,0.2,0.408,0.362,0.387,0.903,0.215,,,,,,,,,,,,,,,,,,,,,
30,2024-08-20,746349,Pop Out,field_out,True,643289,601713,Mauricio Dubón,Nick Pivetta,0,bc3d726b-32ce-4e48-8ae4-abf3611cb268,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,,,,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,0.482,0.299,0.152,,0.84,0.31,-0.68,,94.0,,82.8,80.2,0.217,0.478,0.327,0.24,0.407,0.212,,,,0.195,0.512,0.212,107.0,99.0,84.0,0.067,-5.11,88.3,0.2,0.408,0.362,0.387,0.903,0.215,,,,,,,,,,,,,,,,,,,,,
31,2024-08-20,746349,Walk,walk,False,666152,669854,David Hamilton,Ronel Blanco,0,ccd2daa5-ae27-4812-9e89-aaf00d0d5948,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-20,746349,Flyout,field_out,True,678882,669854,Ceddanne Rafaela,Ronel Blanco,1,40358484-4b0c-4163-94b8-7a0b8298458f,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-20,746349,Single,single,False,680776,669854,Jarren Duran,Ronel Blanco,1,dc63e8e0-b3b8-42f5-800d-dfcbe074f4ea,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-20,746349,Flyout,field_out,True,677800,669854,Wilyer Abreu,Ronel Blanco,1,be3c7622-0986-443c-9dc9-6b08add369ba,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
