,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
12,2024-07-03,746128,Pop Out,field_out,True,518792,691441,Jason Heyward,Cristian Mena,0,f7b32491-6d06-4538-9764-59a24e807d17,691441.0,cristianmena,Mena,Right,Cristian Mena,ARI,12.0,10.89,3.0,94.0,109.0,95.0,0.735,6.0,9.0,12.0,6.0,0.8,0.1,0.3,0.1,0.3,0.357,114.0,76.0,65.0,108.0,93.0,91.0,116.0,92.0,93.0,82.0,91.0,90.0,121.0,126.0,138.0,,,,0.086,0.386,,0.1,0.314,0.114,-3.65,,-1.47,-15.1,-0.58,-6.63,95.3,,92.7,95.6,87.5,87.1,,,,,,,0.333,1.333,0.273,,,,,,,0.167,0.167,0.273
13,2024-07-03,746128,Strikeout,strikeout,True,621035,691441,Chris Taylor,Cristian Mena,0,e6b47272-7da5-44ee-859b-1c606ab7ed72,691441.0,cristianmena,Mena,Right,Cristian Mena,ARI,12.0,10.89,3.0,94.0,109.0,95.0,0.735,6.0,9.0,12.0,6.0,0.8,0.1,0.3,0.1,0.3,0.357,114.0,76.0,65.0,108.0,93.0,91.0,116.0,92.0,93.0,82.0,91.0,90.0,121.0,126.0,138.0,,,,0.086,0.386,,0.1,0.314,0.114,-3.65,,-1.47,-15.1,-0.58,-6.63,95.3,,92.7,95.6,87.5,87.1,,,,,,,0.333,1.333,0.273,,,,,,,0.167,0.167,0.273
14,2024-07-03,746128,Strikeout,strikeout,True,553993,694813,Eugenio Suárez,Gavin Stone,0,a3519c1d-7eda-4e88-9e50-8e3a37afa243,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188
15,2024-07-03,746128,Double,double,False,672515,694813,Gabriel Moreno,Gavin Stone,0,bcf3fa72-d46a-4ed7-b0b8-a7614bcbfc73,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188
16,2024-07-03,746128,Single,single,False,672695,694813,Geraldo Perdomo,Gavin Stone,1,cc853e94-ae56-4339-aa1d-87149b176273,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188
17,2024-07-03,746128,Lineout,field_out,True,682998,694813,Corbin Carroll,Gavin Stone,0,6c72c252-df0f-4e5f-bbf6-a80629553ab8,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188
18,2024-07-03,746128,Walk,walk,False,606466,694813,Ketel Marte,Gavin Stone,1,ebca82c5-52ab-4a66-896c-ea671d03d1f1,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188
19,2024-07-03,746128,Strikeout,strikeout,True,592626,694813,Joc Pederson,Gavin Stone,0,0774fc68-9223-4bbb-a38e-bcae831cc940,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188
20,2024-07-03,746128,Groundout,field_out,True,666158,691441,Gavin Lux,Cristian Mena,0,79c9261b-58cd-41ea-ab2e-7717bf05ae9a,691441.0,cristianmena,Mena,Right,Cristian Mena,ARI,12.0,10.89,3.0,94.0,109.0,95.0,0.735,6.0,9.0,12.0,6.0,0.8,0.1,0.3,0.1,0.3,0.357,114.0,76.0,65.0,108.0,93.0,91.0,116.0,92.0,93.0,82.0,91.0,90.0,121.0,126.0,138.0,,,,0.086,0.386,,0.1,0.314,0.114,-3.65,,-1.47,-15.1,-0.58,-6.63,95.3,,92.7,95.6,87.5,87.1,,,,,,,0.333,1.333,0.273,,,,,,,0.167,0.167,0.273
21,2024-07-03,746128,Strikeout,strikeout,True,660271,691441,Shohei Ohtani,Cristian Mena,0,4e355e8b-afe9-4810-895c-23b9f772e6d9,691441.0,cristianmena,Mena,Right,Cristian Mena,ARI,12.0,10.89,3.0,94.0,109.0,95.0,0.735,6.0,9.0,12.0,6.0,0.8,0.1,0.3,0.1,0.3,0.357,114.0,76.0,65.0,108.0,93.0,91.0,116.0,92.0,93.0,82.0,91.0,90.0,121.0,126.0,138.0,,,,0.086,0.386,,0.1,0.314,0.114,-3.65,,-1.47,-15.1,-0.58,-6.63,95.3,,92.7,95.6,87.5,87.1,,,,,,,0.333,1.333,0.273,,,,,,,0.167,0.167,0.273
22,2024-07-03,746128,Groundout,field_out,True,669257,691441,Will Smith,Cristian Mena,0,9a10124b-07cd-46a0-af44-da3d8d7d2090,691441.0,cristianmena,Mena,Right,Cristian Mena,ARI,12.0,10.89,3.0,94.0,109.0,95.0,0.735,6.0,9.0,12.0,6.0,0.8,0.1,0.3,0.1,0.3,0.357,114.0,76.0,65.0,108.0,93.0,91.0,116.0,92.0,93.0,82.0,91.0,90.0,121.0,126.0,138.0,,,,0.086,0.386,,0.1,0.314,0.114,-3.65,,-1.47,-15.1,-0.58,-6.63,95.3,,92.7,95.6,87.5,87.1,,,,,,,0.333,1.333,0.273,,,,,,,0.167,0.167,0.273
23,2024-07-03,746128,Single,single,False,572233,694813,Christian Walker,Gavin Stone,0,9e997acc-0d18-47fd-a145-165a5517fdf6,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188
24,2024-07-03,746128,Flyout,field_out,True,666971,694813,Lourdes Gurriel Jr.,Gavin Stone,0,0b175454-d128-4d79-b80d-ac0e13f3888d,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188
25,2024-07-03,746128,Forceout,force_out,True,664983,694813,Jake McCarthy,Gavin Stone,1,c3cff604-e19c-4f39-b9f8-479d9d8c6223,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188
26,2024-07-03,746128,Double,double,False,553993,694813,Eugenio Suárez,Gavin Stone,1,d7707de0-20da-4d14-b508-3601e9dccfe7,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188
27,2024-07-03,746128,Home Run,home_run,False,672515,694813,Gabriel Moreno,Gavin Stone,1,346a11f5-7b33-42ea-97ea-5183a4e3ee8a,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188
28,2024-07-03,746128,Single,single,False,672695,694813,Geraldo Perdomo,Gavin Stone,0,2d233458-0e86-4e4d-a4f8-b4c0cebe7cac,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188
29,2024-07-03,746128,Strikeout,strikeout,True,682998,694813,Corbin Carroll,Gavin Stone,1,d698be56-653e-4b01-acf0-b013aec37e4a,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188
30,2024-07-03,746128,Walk,walk,False,518692,691441,Freddie Freeman,Cristian Mena,0,7cd9de00-242f-47e1-8519-90d360c8a25f,691441.0,cristianmena,Mena,Right,Cristian Mena,ARI,12.0,10.89,3.0,94.0,109.0,95.0,0.735,6.0,9.0,12.0,6.0,0.8,0.1,0.3,0.1,0.3,0.357,114.0,76.0,65.0,108.0,93.0,91.0,116.0,92.0,93.0,82.0,91.0,90.0,121.0,126.0,138.0,,,,0.086,0.386,,0.1,0.314,0.114,-3.65,,-1.47,-15.1,-0.58,-6.63,95.3,,92.7,95.6,87.5,87.1,,,,,,,0.333,1.333,0.273,,,,,,,0.167,0.167,0.273
31,2024-07-03,746128,Flyout,field_out,True,606192,691441,Teoscar Hernández,Cristian Mena,0,50cb6b2d-1a74-4dbf-8d56-a85bbdd80007,691441.0,cristianmena,Mena,Right,Cristian Mena,ARI,12.0,10.89,3.0,94.0,109.0,95.0,0.735,6.0,9.0,12.0,6.0,0.8,0.1,0.3,0.1,0.3,0.357,114.0,76.0,65.0,108.0,93.0,91.0,116.0,92.0,93.0,82.0,91.0,90.0,121.0,126.0,138.0,,,,0.086,0.386,,0.1,0.314,0.114,-3.65,,-1.47,-15.1,-0.58,-6.63,95.3,,92.7,95.6,87.5,87.1,,,,,,,0.333,1.333,0.273,,,,,,,0.167,0.167,0.273
32,2024-07-03,746128,Walk,walk,False,681624,691441,Andy Pages,Cristian Mena,1,5f01e592-15b2-4505-becf-e5a47d381dff,691441.0,cristianmena,Mena,Right,Cristian Mena,ARI,12.0,10.89,3.0,94.0,109.0,95.0,0.735,6.0,9.0,12.0,6.0,0.8,0.1,0.3,0.1,0.3,0.357,114.0,76.0,65.0,108.0,93.0,91.0,116.0,92.0,93.0,82.0,91.0,90.0,121.0,126.0,138.0,,,,0.086,0.386,,0.1,0.314,0.114,-3.65,,-1.47,-15.1,-0.58,-6.63,95.3,,92.7,95.6,87.5,87.1,,,,,,,0.333,1.333,0.273,,,,,,,0.167,0.167,0.273
33,2024-07-03,746128,Double Play,double_play,True,500743,691441,Miguel Rojas,Cristian Mena,1,e44c81b5-bf2b-465e-9135-37767006030d,691441.0,cristianmena,Mena,Right,Cristian Mena,ARI,12.0,10.89,3.0,94.0,109.0,95.0,0.735,6.0,9.0,12.0,6.0,0.8,0.1,0.3,0.1,0.3,0.357,114.0,76.0,65.0,108.0,93.0,91.0,116.0,92.0,93.0,82.0,91.0,90.0,121.0,126.0,138.0,,,,0.086,0.386,,0.1,0.314,0.114,-3.65,,-1.47,-15.1,-0.58,-6.63,95.3,,92.7,95.6,87.5,87.1,,,,,,,0.333,1.333,0.273,,,,,,,0.167,0.167,0.273
34,2024-07-03,746128,Groundout,field_out,True,606466,642232,Ketel Marte,Ryan Yarbrough,0,53658880-3418-479a-a573-f007d06799fa,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,96.0,102.0,111.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,95.0,83.0,77.0,0.251,0.173,0.142,,0.286,0.149,0.52,-4.83,2.48,,0.81,1.05,86.5,83.8,77.5,85.9,,71.5,0.229,0.229,0.231,0.211,0.324,0.099,0.258,0.387,0.149,,,,0.421,0.789,0.204,0.141,0.282,0.282
