,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff
10,2024-04-23,745516,Flyout,field_out,True,596142,663559,Gary Sánchez,Bailey Falter,0,b2f5b0ad-6c40-479b-b176-d0f30ca9949a,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
11,2024-04-23,745516,Groundout,field_out,True,669261,668964,Jack Suwinski,Tobias Myers,0,a3fb71cc-54b8-4ae7-9edd-5ca8a8b14bcb,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,,,,0.007,0.4,,0.192,0.051,1.01,,13.69,2.07,-3.98,92.7,,91.2,85.4,77.7,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,0.5,0.7,0.1,,,,108.0,81.0,87.0,96.0,101.0,91.0,0.229,0.12,-1.06,0.93,89.4,81.2,0.333,0.509,0.152,0.091,0.091,0.431
12,2024-04-23,745516,Groundout,field_out,True,669707,668964,Jared Triolo,Tobias Myers,0,342a45d6-b9ef-4595-ac7e-e337fb9cf65a,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,,,,0.007,0.4,,0.192,0.051,1.01,,13.69,2.07,-3.98,92.7,,91.2,85.4,77.7,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,0.5,0.7,0.1,,,,108.0,81.0,87.0,96.0,101.0,91.0,0.229,0.12,-1.06,0.93,89.4,81.2,0.333,0.509,0.152,0.091,0.091,0.431
13,2024-04-23,745516,Single,single,False,665833,668964,Oneil Cruz,Tobias Myers,0,e5b999cf-c297-4c4b-a84f-0c0024406990,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,,,,0.007,0.4,,0.192,0.051,1.01,,13.69,2.07,-3.98,92.7,,91.2,85.4,77.7,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,0.5,0.7,0.1,,,,108.0,81.0,87.0,96.0,101.0,91.0,0.229,0.12,-1.06,0.93,89.4,81.2,0.333,0.509,0.152,0.091,0.091,0.431
14,2024-04-23,745516,Single,single,False,663698,668964,Joey Bart,Tobias Myers,1,51138f9f-a103-406c-8c57-31108c655585,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,,,,0.007,0.4,,0.192,0.051,1.01,,13.69,2.07,-3.98,92.7,,91.2,85.4,77.7,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,0.5,0.7,0.1,,,,108.0,81.0,87.0,96.0,101.0,91.0,0.229,0.12,-1.06,0.93,89.4,81.2,0.333,0.509,0.152,0.091,0.091,0.431
15,2024-04-23,745516,Pop Out,field_out,True,572191,668964,Michael A. Taylor,Tobias Myers,1,658271b2-bae5-464a-ba58-47dc3a70437c,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,,,,0.007,0.4,,0.192,0.051,1.01,,13.69,2.07,-3.98,92.7,,91.2,85.4,77.7,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,0.5,0.7,0.1,,,,108.0,81.0,87.0,96.0,101.0,91.0,0.229,0.12,-1.06,0.93,89.4,81.2,0.333,0.509,0.152,0.091,0.091,0.431
16,2024-04-23,745516,Single,single,False,686894,663559,Joey Wiemer,Bailey Falter,0,8503b73b-9f66-40fc-8ad5-cf04bdd7a5d5,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
17,2024-04-23,745516,Single,single,False,668930,663559,Brice Turang,Bailey Falter,1,ccc2a903-911c-4a65-9779-303566861f3b,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
18,2024-04-23,745516,Strikeout,strikeout,True,694192,663559,Jackson Chourio,Bailey Falter,0,38946e4f-bd45-49ae-bdb7-72041c240637,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
19,2024-04-23,745516,Fielders Choice Out,fielders_choice_out,True,661388,663559,William Contreras,Bailey Falter,1,a942bf21-b9ca-4118-bbde-193467024b85,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
20,2024-04-23,745516,Groundout,field_out,True,642715,663559,Willy Adames,Bailey Falter,0,5b7acbde-ae18-4dc2-bab6-75814ac8516e,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
21,2024-04-23,745516,Single,single,False,457705,668964,Andrew McCutchen,Tobias Myers,0,d1150c8f-9a5d-4d08-b36d-9dda875c109a,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,,,,0.007,0.4,,0.192,0.051,1.01,,13.69,2.07,-3.98,92.7,,91.2,85.4,77.7,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,0.5,0.7,0.1,,,,108.0,81.0,87.0,96.0,101.0,91.0,0.229,0.12,-1.06,0.93,89.4,81.2,0.333,0.509,0.152,0.091,0.091,0.431
22,2024-04-23,745516,Flyout,field_out,True,668804,668964,Bryan Reynolds,Tobias Myers,0,9b89b309-a3f8-470d-9715-9d78949da99e,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,,,,0.007,0.4,,0.192,0.051,1.01,,13.69,2.07,-3.98,92.7,,91.2,85.4,77.7,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,0.5,0.7,0.1,,,,108.0,81.0,87.0,96.0,101.0,91.0,0.229,0.12,-1.06,0.93,89.4,81.2,0.333,0.509,0.152,0.091,0.091,0.431
23,2024-04-23,745516,Flyout,field_out,True,663647,668964,Ke'Bryan Hayes,Tobias Myers,0,741e30c9-7f60-4ac5-8ff4-2e6c5398787a,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,,,,0.007,0.4,,0.192,0.051,1.01,,13.69,2.07,-3.98,92.7,,91.2,85.4,77.7,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,0.5,0.7,0.1,,,,108.0,81.0,87.0,96.0,101.0,91.0,0.229,0.12,-1.06,0.93,89.4,81.2,0.333,0.509,0.152,0.091,0.091,0.431
24,2024-04-23,745516,Strikeout,strikeout,True,642133,668964,Rowdy Tellez,Tobias Myers,0,04b4683d-f7f2-4ea4-aca3-2dcdf7257109,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,,,,0.007,0.4,,0.192,0.051,1.01,,13.69,2.07,-3.98,92.7,,91.2,85.4,77.7,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,0.5,0.7,0.1,,,,108.0,81.0,87.0,96.0,101.0,91.0,0.229,0.12,-1.06,0.93,89.4,81.2,0.333,0.509,0.152,0.091,0.091,0.431
25,2024-04-23,745516,Walk,walk,False,656555,663559,Rhys Hoskins,Bailey Falter,0,6af08ad2-642e-458f-b830-351989d835b2,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
26,2024-04-23,745516,Grounded Into DP,grounded_into_double_play,True,663368,663559,Blake Perkins,Bailey Falter,1,5cf078a8-cd10-449e-9748-b9838cacb1e5,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
27,2024-04-23,745516,Flyout,field_out,True,687401,663559,Joey Ortiz,Bailey Falter,0,83e4dfda-878d-4c0b-92a3-28f5cfad95ec,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
28,2024-04-23,745516,Groundout,field_out,True,669261,668964,Jack Suwinski,Tobias Myers,0,daa217bf-2860-4bb1-91dd-f61fc71b3238,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,,,,0.007,0.4,,0.192,0.051,1.01,,13.69,2.07,-3.98,92.7,,91.2,85.4,77.7,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,0.5,0.7,0.1,,,,108.0,81.0,87.0,96.0,101.0,91.0,0.229,0.12,-1.06,0.93,89.4,81.2,0.333,0.509,0.152,0.091,0.091,0.431
29,2024-04-23,745516,Walk,walk,False,669707,668964,Jared Triolo,Tobias Myers,0,62b91b60-f860-486d-a81b-4c3b40f5d71a,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,,,,0.007,0.4,,0.192,0.051,1.01,,13.69,2.07,-3.98,92.7,,91.2,85.4,77.7,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,0.5,0.7,0.1,,,,108.0,81.0,87.0,96.0,101.0,91.0,0.229,0.12,-1.06,0.93,89.4,81.2,0.333,0.509,0.152,0.091,0.091,0.431
30,2024-04-23,745516,Flyout,field_out,True,665833,668964,Oneil Cruz,Tobias Myers,0,8699fe5b-d73b-4747-8f41-1ddc46f94349,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,,,,0.007,0.4,,0.192,0.051,1.01,,13.69,2.07,-3.98,92.7,,91.2,85.4,77.7,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,0.5,0.7,0.1,,,,108.0,81.0,87.0,96.0,101.0,91.0,0.229,0.12,-1.06,0.93,89.4,81.2,0.333,0.509,0.152,0.091,0.091,0.431
31,2024-04-23,745516,Caught Stealing 2B,caught_stealing_2b,True,663698,668964,Joey Bart,Tobias Myers,0,11bd6e21-08e3-493b-924b-f48e53d54929,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,,,,0.007,0.4,,0.192,0.051,1.01,,13.69,2.07,-3.98,92.7,,91.2,85.4,77.7,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,0.5,0.7,0.1,,,,108.0,81.0,87.0,96.0,101.0,91.0,0.229,0.12,-1.06,0.93,89.4,81.2,0.333,0.509,0.152,0.091,0.091,0.431
32,2024-04-23,745516,Groundout,field_out,True,596142,663559,Gary Sánchez,Bailey Falter,0,a62e4bbb-7b60-405d-9a30-321b33b72517,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
