,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
10,2024-08-10,744897,Strikeout,strikeout,True,687231,684320,Darell Hernaiz,Yariel Rodríguez,0,6b18ab8f-0354-41a9-9d99-2666cfcd1e9a,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-10,744897,Groundout,field_out,True,663527,684320,Tyler Nevin,Yariel Rodríguez,0,1d333d56-1d06-4c18-bc9c-d919c7a71aad,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-10,744897,Single,single,False,676391,674370,Ernie Clement,Osvaldo Bido,0,6b9de9a6-3b83-466c-824e-aaa3698f1f7f,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,,,,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.196,0.321,0.271,0.206,0.27,0.272,,,,0.316,0.474,0.15,,,,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
13,2024-08-10,744897,Strikeout,strikeout,True,694388,674370,Joey Loperfido,Osvaldo Bido,0,d2e0931f-3514-4e35-8b7c-849daf94ed9b,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,,,,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.196,0.321,0.271,0.206,0.27,0.272,,,,0.316,0.474,0.15,,,,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
14,2024-08-10,744897,Forceout,force_out,True,677870,674370,Leo Jiménez,Osvaldo Bido,1,44534bdb-938b-4006-a172-501621bef77f,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,,,,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.196,0.321,0.271,0.206,0.27,0.272,,,,0.316,0.474,0.15,,,,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
15,2024-08-10,744897,Flyout,field_out,True,680718,674370,Addison Barger,Osvaldo Bido,0,3ab824a4-fa33-4932-811c-7b738c1d40db,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,,,,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.196,0.321,0.271,0.206,0.27,0.272,,,,0.316,0.474,0.15,,,,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
16,2024-08-10,744897,Walk,walk,False,680474,684320,Max Schuemann,Yariel Rodríguez,0,f03ad78e-48c1-4633-826f-af41a805d25c,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-10,744897,Grounded Into DP,grounded_into_double_play,True,671732,684320,Lawrence Butler,Yariel Rodríguez,1,1490e58e-5427-456e-9822-a5a6efb0ccc1,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-10,744897,Groundout,field_out,True,609280,684320,Miguel Andujar,Yariel Rodríguez,0,e8bb9005-2e57-4f67-b2ee-4eba1b56fdb6,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-10,744897,Walk,walk,False,661531,674370,Brian Serven,Osvaldo Bido,0,ea9c8bba-dbdb-4ab5-b885-a2b25b6638e3,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,,,,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.196,0.321,0.271,0.206,0.27,0.272,,,,0.316,0.474,0.15,,,,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
20,2024-08-10,744897,Grounded Into DP,grounded_into_double_play,True,543807,674370,George Springer,Osvaldo Bido,1,14894e89-3acf-4fee-8a75-80b51e8207d4,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,,,,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.196,0.321,0.271,0.206,0.27,0.272,,,,0.316,0.474,0.15,,,,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
21,2024-08-10,744897,Pop Out,field_out,True,662139,674370,Daulton Varsho,Osvaldo Bido,0,559729fd-68a1-41bb-8dd7-2b2f3c6145de,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,,,,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.196,0.321,0.271,0.206,0.27,0.272,,,,0.316,0.474,0.15,,,,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
22,2024-08-10,744897,Strikeout,strikeout,True,668709,684320,JJ Bleday,Yariel Rodríguez,0,ec8139a6-e4ce-4bad-acd2-ba65b93c09c7,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-10,744897,Strikeout,strikeout,True,667670,684320,Brent Rooker,Yariel Rodríguez,0,d4886676-99dc-4e3c-8012-2c415f324e45,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-10,744897,Single,single,False,669127,684320,Shea Langeliers,Yariel Rodríguez,0,6f168897-1dd0-437f-ace6-3fd8ddac38f9,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-10,744897,Strikeout,strikeout,True,680869,684320,Zack Gelof,Yariel Rodríguez,0,4e37125d-ada0-4670-85d4-32ae16f333f4,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-10,744897,Groundout,field_out,True,665489,674370,Vladimir Guerrero Jr.,Osvaldo Bido,0,9d5ac62c-9885-47ac-a6e8-1397ca4b307b,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,,,,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.196,0.321,0.271,0.206,0.27,0.272,,,,0.316,0.474,0.15,,,,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
27,2024-08-10,744897,Lineout,field_out,True,687462,674370,Spencer Horwitz,Osvaldo Bido,0,d1abf00d-7a50-45b1-8193-823cd5a70321,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,,,,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.196,0.321,0.271,0.206,0.27,0.272,,,,0.316,0.474,0.15,,,,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
28,2024-08-10,744897,Strikeout,strikeout,True,676391,674370,Ernie Clement,Osvaldo Bido,0,99f9e805-c0be-4159-989c-691b09956126,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,,,,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.196,0.321,0.271,0.206,0.27,0.272,,,,0.316,0.474,0.15,,,,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
29,2024-08-10,744897,Flyout,field_out,True,687231,684320,Darell Hernaiz,Yariel Rodríguez,0,54838d84-7e98-4f50-8587-2df70b5e16f7,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-10,744897,Pop Out,field_out,True,663527,684320,Tyler Nevin,Yariel Rodríguez,0,812fff4b-0ef5-4ed1-9724-94ad43e20aaf,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-10,744897,Hit By Pitch,hit_by_pitch,False,680474,684320,Max Schuemann,Yariel Rodríguez,0,11b76e4e-86c5-4760-b93d-d45ce02c51c5,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
