,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff
0,2024-08-09,747168,Groundout,field_out,True,656941,669194,Kyle Schwarber,Ryne Nelson,0,03548663-4969-459b-9a69-0681ac1b550a,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,
1,2024-08-09,747168,Groundout,field_out,True,607208,669194,Trea Turner,Ryne Nelson,0,a7e3e776-5aa8-4807-a56b-4ad946f572a7,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,
2,2024-08-09,747168,Flyout,field_out,True,547180,669194,Bryce Harper,Ryne Nelson,0,341b7b3f-049d-462e-9724-1804ba735d59,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,
3,2024-08-09,747168,Single,single,False,682998,554430,Corbin Carroll,Zack Wheeler,0,fb6f275e-5982-4e02-907f-6b338b3b246f,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,92.0,97.0,95.0,0.408,0.106,0.116,0.106,,0.76,-0.08,1.84,-1.22,,95.2,91.0,,84.6,81.7,0.214,0.408,0.286,0.25,0.393,0.182,,,,,,,0.22,0.458,0.38,0.133,0.227,0.302,110.0,104.0,108.0,95.0,106.0,106.0,0.187,0.078,0.68,2.63,86.0,94.5,0.189,0.259,0.153,0.167,0.238,0.41
4,2024-08-09,747168,Strikeout,strikeout,True,664983,554430,Jake McCarthy,Zack Wheeler,0,ce973aa2-68b8-4b54-bb84-0fb5ae15bd61,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,92.0,97.0,95.0,0.408,0.106,0.116,0.106,,0.76,-0.08,1.84,-1.22,,95.2,91.0,,84.6,81.7,0.214,0.408,0.286,0.25,0.393,0.182,,,,,,,0.22,0.458,0.38,0.133,0.227,0.302,110.0,104.0,108.0,95.0,106.0,106.0,0.187,0.078,0.68,2.63,86.0,94.5,0.189,0.259,0.153,0.167,0.238,0.41
5,2024-08-09,747168,Pop Out,field_out,True,592626,554430,Joc Pederson,Zack Wheeler,0,8eb56fd3-4191-48ed-be4d-be300f813989,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,92.0,97.0,95.0,0.408,0.106,0.116,0.106,,0.76,-0.08,1.84,-1.22,,95.2,91.0,,84.6,81.7,0.214,0.408,0.286,0.25,0.393,0.182,,,,,,,0.22,0.458,0.38,0.133,0.227,0.302,110.0,104.0,108.0,95.0,106.0,106.0,0.187,0.078,0.68,2.63,86.0,94.5,0.189,0.259,0.153,0.167,0.238,0.41
6,2024-08-09,747168,Single,single,False,605137,554430,Josh Bell,Zack Wheeler,1,6de3c567-571c-42b8-99ab-d068e0e9ecf3,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,92.0,97.0,95.0,0.408,0.106,0.116,0.106,,0.76,-0.08,1.84,-1.22,,95.2,91.0,,84.6,81.7,0.214,0.408,0.286,0.25,0.393,0.182,,,,,,,0.22,0.458,0.38,0.133,0.227,0.302,110.0,104.0,108.0,95.0,106.0,106.0,0.187,0.078,0.68,2.63,86.0,94.5,0.189,0.259,0.153,0.167,0.238,0.41
7,2024-08-09,747168,Single,single,False,680728,554430,Adrian Del Castillo,Zack Wheeler,1,df7c72ee-79e6-401d-b9e4-71b44fe75853,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,92.0,97.0,95.0,0.408,0.106,0.116,0.106,,0.76,-0.08,1.84,-1.22,,95.2,91.0,,84.6,81.7,0.214,0.408,0.286,0.25,0.393,0.182,,,,,,,0.22,0.458,0.38,0.133,0.227,0.302,110.0,104.0,108.0,95.0,106.0,106.0,0.187,0.078,0.68,2.63,86.0,94.5,0.189,0.259,0.153,0.167,0.238,0.41
8,2024-08-09,747168,Groundout,field_out,True,553993,554430,Eugenio Suárez,Zack Wheeler,0,0af66ac9-8ce7-4550-bc7f-a81bd011102c,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,92.0,97.0,95.0,0.408,0.106,0.116,0.106,,0.76,-0.08,1.84,-1.22,,95.2,91.0,,84.6,81.7,0.214,0.408,0.286,0.25,0.393,0.182,,,,,,,0.22,0.458,0.38,0.133,0.227,0.302,110.0,104.0,108.0,95.0,106.0,106.0,0.187,0.078,0.68,2.63,86.0,94.5,0.189,0.259,0.153,0.167,0.238,0.41
9,2024-08-09,747168,Lineout,field_out,True,664761,669194,Alec Bohm,Ryne Nelson,0,2a122fd6-44e2-4109-8109-f865acb6e772,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,
