,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff
10,2024-08-09,745062,Single,single,False,656775,641793,Cedric Mullins,Zack Littell,0,5a5f3f8c-090b-4a75-9bac-ed790a4fc756,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,101.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.43,-0.86,0.64,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-09,745062,Flyout,field_out,True,602104,641793,Ramón Urías,Zack Littell,0,b755698f-0290-4055-9ea8-baf19006e482,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,101.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.43,-0.86,0.64,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-09,745062,Strikeout,strikeout,True,543510,641793,James McCann,Zack Littell,0,dac734e0-f92f-40b6-91f2-ca11ff608b33,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,101.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.43,-0.86,0.64,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-09,745062,Strikeout,strikeout,True,681297,641793,Colton Cowser,Zack Littell,0,76223df3-c3c3-40cc-957c-51c7109441c3,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,101.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.43,-0.86,0.64,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-09,745062,Groundout,field_out,True,666163,621107,Ben Rortvedt,Zach Eflin,0,2010b36d-e0bb-4d2d-9c39-709c7ea26069,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,61.0,106.0,95.0,90.0,109.0,105.0,120.0,107.0,111.0,,,,0.305,0.103,,0.092,-0.4,,0.63,1.26,92.4,,91.7,79.8,,,,,,,0.267,0.378,0.139,0.25,0.385,0.241,0.2,0.45,0.213,86.0,100.0,100.0,109.0,115.0,110.0,87.0,105.0,97.0,0.271,0.185,0.044,1.45,-1.79,-4.15,87.9,85.0,79.0,0.224,0.358,0.217,0.303,0.486,0.319,0.29,0.548,0.114
15,2024-08-09,745062,Single,single,False,676356,621107,Jonny DeLuca,Zach Eflin,0,9de0235e-e8e7-4143-b66f-3b6e7a5be35a,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,61.0,106.0,95.0,90.0,109.0,105.0,120.0,107.0,111.0,,,,0.305,0.103,,0.092,-0.4,,0.63,1.26,92.4,,91.7,79.8,,,,,,,0.267,0.378,0.139,0.25,0.385,0.241,0.2,0.45,0.213,86.0,100.0,100.0,109.0,115.0,110.0,87.0,105.0,97.0,0.271,0.185,0.044,1.45,-1.79,-4.15,87.9,85.0,79.0,0.224,0.358,0.217,0.303,0.486,0.319,0.29,0.548,0.114
16,2024-08-09,745062,Pop Out,field_out,True,676609,621107,José Caballero,Zach Eflin,0,09136325-4633-467f-bdad-f15a82b1715f,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,61.0,106.0,95.0,90.0,109.0,105.0,120.0,107.0,111.0,,,,0.305,0.103,,0.092,-0.4,,0.63,1.26,92.4,,91.7,79.8,,,,,,,0.267,0.378,0.139,0.25,0.385,0.241,0.2,0.45,0.213,86.0,100.0,100.0,109.0,115.0,110.0,87.0,105.0,97.0,0.271,0.185,0.044,1.45,-1.79,-4.15,87.9,85.0,79.0,0.224,0.358,0.217,0.303,0.486,0.319,0.29,0.548,0.114
17,2024-08-09,745062,Lineout,field_out,True,670764,621107,Taylor Walls,Zach Eflin,0,4b3adab2-b32b-4e28-b03b-fa30eb234bb7,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,61.0,106.0,95.0,90.0,109.0,105.0,120.0,107.0,111.0,,,,0.305,0.103,,0.092,-0.4,,0.63,1.26,92.4,,91.7,79.8,,,,,,,0.267,0.378,0.139,0.25,0.385,0.241,0.2,0.45,0.213,86.0,100.0,100.0,109.0,115.0,110.0,87.0,105.0,97.0,0.271,0.185,0.044,1.45,-1.79,-4.15,87.9,85.0,79.0,0.224,0.358,0.217,0.303,0.486,0.319,0.29,0.548,0.114
18,2024-08-09,745062,Strikeout,strikeout,True,623993,641793,Anthony Santander,Zack Littell,0,848e62d0-1ae0-4e44-8f41-991319890b58,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,101.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.43,-0.86,0.64,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-09,745062,Groundout,field_out,True,683002,641793,Gunnar Henderson,Zack Littell,0,2514d175-5eb9-4290-b1c0-d149734bee0f,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,101.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.43,-0.86,0.64,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-09,745062,Flyout,field_out,True,656811,641793,Ryan O'Hearn,Zack Littell,0,94f462f8-af2b-4baa-8bed-80ab4aae0b7d,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,101.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.43,-0.86,0.64,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-09,745062,Strikeout,strikeout,True,642350,621107,Jose Siri,Zach Eflin,0,6bc07b90-fd2a-471f-a6aa-69e9d707fa42,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,61.0,106.0,95.0,90.0,109.0,105.0,120.0,107.0,111.0,,,,0.305,0.103,,0.092,-0.4,,0.63,1.26,92.4,,91.7,79.8,,,,,,,0.267,0.378,0.139,0.25,0.385,0.241,0.2,0.45,0.213,86.0,100.0,100.0,109.0,115.0,110.0,87.0,105.0,97.0,0.271,0.185,0.044,1.45,-1.79,-4.15,87.9,85.0,79.0,0.224,0.358,0.217,0.303,0.486,0.319,0.29,0.548,0.114
22,2024-08-09,745062,Strikeout,strikeout,True,650490,621107,Yandy Díaz,Zach Eflin,0,5487ed0b-d5ab-4f74-a3e2-74a8fe306386,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,61.0,106.0,95.0,90.0,109.0,105.0,120.0,107.0,111.0,,,,0.305,0.103,,0.092,-0.4,,0.63,1.26,92.4,,91.7,79.8,,,,,,,0.267,0.378,0.139,0.25,0.385,0.241,0.2,0.45,0.213,86.0,100.0,100.0,109.0,115.0,110.0,87.0,105.0,97.0,0.271,0.185,0.044,1.45,-1.79,-4.15,87.9,85.0,79.0,0.224,0.358,0.217,0.303,0.486,0.319,0.29,0.548,0.114
23,2024-08-09,745062,Strikeout,strikeout,True,664040,621107,Brandon Lowe,Zach Eflin,0,dad59021-3412-465b-8116-37948afbc3e6,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,61.0,106.0,95.0,90.0,109.0,105.0,120.0,107.0,111.0,,,,0.305,0.103,,0.092,-0.4,,0.63,1.26,92.4,,91.7,79.8,,,,,,,0.267,0.378,0.139,0.25,0.385,0.241,0.2,0.45,0.213,86.0,100.0,100.0,109.0,115.0,110.0,87.0,105.0,97.0,0.271,0.185,0.044,1.45,-1.79,-4.15,87.9,85.0,79.0,0.224,0.358,0.217,0.303,0.486,0.319,0.29,0.548,0.114
24,2024-08-09,745062,Single,single,False,650391,641793,Eloy Jiménez,Zack Littell,0,8be54a6e-9d5e-49f7-a938-0238f6befa2e,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,101.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.43,-0.86,0.64,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-09,745062,Grounded Into DP,grounded_into_double_play,True,702616,641793,Jackson Holliday,Zack Littell,1,1fac3595-c56d-42df-bd0f-67fec9e37a41,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,101.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.43,-0.86,0.64,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-09,745062,Flyout,field_out,True,656775,641793,Cedric Mullins,Zack Littell,0,9ffaf090-8c5e-4041-8385-8d4121f3e47f,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,101.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.43,-0.86,0.64,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-09,745062,Groundout,field_out,True,666185,621107,Dylan Carlson,Zach Eflin,0,b2a51c5c-09dc-4c64-b73b-0ea7a0d840a8,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,61.0,106.0,95.0,90.0,109.0,105.0,120.0,107.0,111.0,,,,0.305,0.103,,0.092,-0.4,,0.63,1.26,92.4,,91.7,79.8,,,,,,,0.267,0.378,0.139,0.25,0.385,0.241,0.2,0.45,0.213,86.0,100.0,100.0,109.0,115.0,110.0,87.0,105.0,97.0,0.271,0.185,0.044,1.45,-1.79,-4.15,87.9,85.0,79.0,0.224,0.358,0.217,0.303,0.486,0.319,0.29,0.548,0.114
28,2024-08-09,745062,Single,single,False,666624,621107,Christopher Morel,Zach Eflin,0,ab9f90e8-aabf-4729-9e4a-f67655678f9d,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,61.0,106.0,95.0,90.0,109.0,105.0,120.0,107.0,111.0,,,,0.305,0.103,,0.092,-0.4,,0.63,1.26,92.4,,91.7,79.8,,,,,,,0.267,0.378,0.139,0.25,0.385,0.241,0.2,0.45,0.213,86.0,100.0,100.0,109.0,115.0,110.0,87.0,105.0,97.0,0.271,0.185,0.044,1.45,-1.79,-4.15,87.9,85.0,79.0,0.224,0.358,0.217,0.303,0.486,0.319,0.29,0.548,0.114
29,2024-08-09,745062,Strikeout,strikeout,True,666163,621107,Ben Rortvedt,Zach Eflin,0,ac7fa671-c72d-4fae-a02e-d2771f8dc20c,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,61.0,106.0,95.0,90.0,109.0,105.0,120.0,107.0,111.0,,,,0.305,0.103,,0.092,-0.4,,0.63,1.26,92.4,,91.7,79.8,,,,,,,0.267,0.378,0.139,0.25,0.385,0.241,0.2,0.45,0.213,86.0,100.0,100.0,109.0,115.0,110.0,87.0,105.0,97.0,0.271,0.185,0.044,1.45,-1.79,-4.15,87.9,85.0,79.0,0.224,0.358,0.217,0.303,0.486,0.319,0.29,0.548,0.114
30,2024-08-09,745062,Flyout,field_out,True,676356,621107,Jonny DeLuca,Zach Eflin,0,68a76d8e-c0b7-4ad0-9e6d-4c89e5a6cd4e,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,61.0,106.0,95.0,90.0,109.0,105.0,120.0,107.0,111.0,,,,0.305,0.103,,0.092,-0.4,,0.63,1.26,92.4,,91.7,79.8,,,,,,,0.267,0.378,0.139,0.25,0.385,0.241,0.2,0.45,0.213,86.0,100.0,100.0,109.0,115.0,110.0,87.0,105.0,97.0,0.271,0.185,0.044,1.45,-1.79,-4.15,87.9,85.0,79.0,0.224,0.358,0.217,0.303,0.486,0.319,0.29,0.548,0.114
31,2024-08-09,745062,Single,single,False,602104,641793,Ramón Urías,Zack Littell,0,7fff9855-3fc0-473c-a903-7972f92ce158,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,101.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.43,-0.86,0.64,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-09,745062,Field Error,field_error,False,543510,641793,James McCann,Zack Littell,1,c5ffb160-7a71-43e1-9dba-ddb0581b83b1,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,101.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.43,-0.86,0.64,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
