,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-06-27,745324,Groundout,field_out,True,663538,663855,Nico Hoerner,Jordan Hicks,0,b8d44580-ea3e-4c2f-b579-5e91fb556ea5,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-27,745324,Strikeout,strikeout,True,683737,663855,Michael Busch,Jordan Hicks,0,5a305a70-0078-4100-a6dc-80b75775392f,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-27,745324,Flyout,field_out,True,641355,663855,Cody Bellinger,Jordan Hicks,0,250394bb-9a52-4bee-a4eb-8d49cab419c0,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-27,745324,Groundout,field_out,True,596103,684007,Austin Slater,Shota Imanaga,0,650ccd92-3538-4575-891e-37575112fdd7,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,80.0,102.0,96.0,0.002,0.547,0.33,0.067,1.17,0.11,-1.44,-1.0,91.8,83.1,89.4,81.9,,,,0.252,0.357,0.406,0.333,0.375,0.321,0.213,0.376,0.191,-25.0,118.0,64.0,71.0,97.0,98.0,51.0,108.0,96.0,0.009,0.044,0.001,-8.77,-0.86,-3.42,89.8,87.6,72.9,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,
4,2024-06-27,745324,Flyout,field_out,True,671218,684007,Heliot Ramos,Shota Imanaga,0,d96a981c-bf68-41a4-b2ee-a033d718e950,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,80.0,102.0,96.0,0.002,0.547,0.33,0.067,1.17,0.11,-1.44,-1.0,91.8,83.1,89.4,81.9,,,,0.252,0.357,0.406,0.333,0.375,0.321,0.213,0.376,0.191,-25.0,118.0,64.0,71.0,97.0,98.0,51.0,108.0,96.0,0.009,0.044,0.001,-8.77,-0.86,-3.42,89.8,87.6,72.9,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,
5,2024-06-27,745324,Flyout,field_out,True,527038,684007,Wilmer Flores,Shota Imanaga,0,22e894e1-afed-400a-a7d2-9d38bb9a8b77,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,80.0,102.0,96.0,0.002,0.547,0.33,0.067,1.17,0.11,-1.44,-1.0,91.8,83.1,89.4,81.9,,,,0.252,0.357,0.406,0.333,0.375,0.321,0.213,0.376,0.191,-25.0,118.0,64.0,71.0,97.0,98.0,51.0,108.0,96.0,0.009,0.044,0.001,-8.77,-0.86,-3.42,89.8,87.6,72.9,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,
6,2024-06-27,745324,Strikeout,strikeout,True,673548,663855,Seiya Suzuki,Jordan Hicks,0,390844eb-043a-4426-aa15-22a41c2a5937,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-06-27,745324,Walk,walk,False,664023,663855,Ian Happ,Jordan Hicks,0,4df54e63-6414-4db9-9e03-41cc1a110e4a,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-06-27,745324,Strikeout,strikeout,True,666624,663855,Christopher Morel,Jordan Hicks,0,81870371-93a6-4740-afd6-769884b24a57,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-06-27,745324,Single,single,True,621020,663855,Dansby Swanson,Jordan Hicks,1,df7502d2-0b30-4532-a64b-34f76c5b07f3,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
