,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
0,2024-08-23,746268,Lineout,field_out,True,656941,608379,Kyle Schwarber,Michael Wacha,0,bcebd1b8-ca50-4aac-ab75-b75b2a605f93,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,,,,
1,2024-08-23,746268,Strikeout,strikeout,True,607208,608379,Trea Turner,Michael Wacha,0,f669ac8d-70dc-4743-9663-7d7d355b37bd,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,,,,
2,2024-08-23,746268,Flyout,field_out,True,547180,608379,Bryce Harper,Michael Wacha,0,017ece27-71bf-468d-a46e-0fe1e4cf1351,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,,,,
3,2024-08-23,746268,Flyout,field_out,True,686681,592836,Michael Massey,Taijuan Walker,0,ed81abad-0f3b-49ff-9d28-a47001b3b144,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,6.5,6.33,70.2,97.0,89.0,95.0,0.854,6.75,3.69,11.08,2.29,0.92,0.195,0.437,0.126,0.398,0.43,,,,88.0,92.0,92.0,61.0,95.0,85.0,77.0,98.0,92.0,42.0,112.0,106.0,96.0,90.0,87.0,0.286,0.119,0.097,0.169,0.11,,-1.12,-3.91,-1.45,1.58,0.69,,91.4,87.2,,91.0,84.8,74.6,,,,0.273,0.409,0.175,0.329,0.573,0.09,0.381,0.952,0.102,,,,0.227,0.409,0.143,110.0,100.0,106.0,0.22,-4.77,86.5,0.39,0.683,0.166,0.173,0.308,0.27
4,2024-08-23,746268,Pop Out,field_out,True,677951,592836,Bobby Witt Jr.,Taijuan Walker,0,cebc53cf-cf71-48c1-a728-9a70bcbba40b,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,6.5,6.33,70.2,97.0,89.0,95.0,0.854,6.75,3.69,11.08,2.29,0.92,0.195,0.437,0.126,0.398,0.43,,,,88.0,92.0,92.0,61.0,95.0,85.0,77.0,98.0,92.0,42.0,112.0,106.0,96.0,90.0,87.0,0.286,0.119,0.097,0.169,0.11,,-1.12,-3.91,-1.45,1.58,0.69,,91.4,87.2,,91.0,84.8,74.6,,,,0.273,0.409,0.175,0.329,0.573,0.09,0.381,0.952,0.102,,,,0.227,0.409,0.143,110.0,100.0,106.0,0.22,-4.77,86.5,0.39,0.683,0.166,0.173,0.308,0.27
5,2024-08-23,746268,Single,single,False,686469,592836,Vinnie Pasquantino,Taijuan Walker,0,69c73e12-8dbe-48a6-b410-e8b1982eaebb,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,6.5,6.33,70.2,97.0,89.0,95.0,0.854,6.75,3.69,11.08,2.29,0.92,0.195,0.437,0.126,0.398,0.43,,,,88.0,92.0,92.0,61.0,95.0,85.0,77.0,98.0,92.0,42.0,112.0,106.0,96.0,90.0,87.0,0.286,0.119,0.097,0.169,0.11,,-1.12,-3.91,-1.45,1.58,0.69,,91.4,87.2,,91.0,84.8,74.6,,,,0.273,0.409,0.175,0.329,0.573,0.09,0.381,0.952,0.102,,,,0.227,0.409,0.143,110.0,100.0,106.0,0.22,-4.77,86.5,0.39,0.683,0.166,0.173,0.308,0.27
6,2024-08-23,746268,Double,double,False,521692,592836,Salvador Perez,Taijuan Walker,1,b6f3317f-d201-42bd-aa8f-44a3664015bc,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,6.5,6.33,70.2,97.0,89.0,95.0,0.854,6.75,3.69,11.08,2.29,0.92,0.195,0.437,0.126,0.398,0.43,,,,88.0,92.0,92.0,61.0,95.0,85.0,77.0,98.0,92.0,42.0,112.0,106.0,96.0,90.0,87.0,0.286,0.119,0.097,0.169,0.11,,-1.12,-3.91,-1.45,1.58,0.69,,91.4,87.2,,91.0,84.8,74.6,,,,0.273,0.409,0.175,0.329,0.573,0.09,0.381,0.952,0.102,,,,0.227,0.409,0.143,110.0,100.0,106.0,0.22,-4.77,86.5,0.39,0.683,0.166,0.173,0.308,0.27
7,2024-08-23,746268,Lineout,field_out,True,669004,592836,MJ Melendez,Taijuan Walker,0,7e16965c-140b-4db2-9605-d405d677b6af,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,6.5,6.33,70.2,97.0,89.0,95.0,0.854,6.75,3.69,11.08,2.29,0.92,0.195,0.437,0.126,0.398,0.43,,,,88.0,92.0,92.0,61.0,95.0,85.0,77.0,98.0,92.0,42.0,112.0,106.0,96.0,90.0,87.0,0.286,0.119,0.097,0.169,0.11,,-1.12,-3.91,-1.45,1.58,0.69,,91.4,87.2,,91.0,84.8,74.6,,,,0.273,0.409,0.175,0.329,0.573,0.09,0.381,0.952,0.102,,,,0.227,0.409,0.143,110.0,100.0,106.0,0.22,-4.77,86.5,0.39,0.683,0.166,0.173,0.308,0.27
8,2024-08-23,746268,Strikeout,strikeout,True,664761,608379,Alec Bohm,Michael Wacha,0,0cf64f2d-2ab3-4d0f-945f-45cd29a510a1,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,,,,
9,2024-08-23,746268,Groundout,field_out,True,592206,608379,Nick Castellanos,Michael Wacha,0,3c577f90-aa3a-43e5-acde-d4a7e6b3486f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,,,,
